File,Hash,age,entrophy,exp,fix,la,ld,lt,nd,ndev,ns,nuc,rexp,sexp,Bugs
src/fix_shear_history.cpp,900c83960e6f7c91a5af81e4ae8ad16222ee87fd,9.145173611111112,0.0,95816.0,0,4,3,768,1,6,1,39,1.1093472953629913,0,0
src/fix_ave_atom.cpp,faa0b401aa91108ebddbb0804168eb05339181a3,6.1775115740740745,0.0,2051.0,1,9,9,477,1,11,1,50,1.1618774789830946,0,1
src/comm_brick.cpp,7bb880f0a843c3e30d5a3a44e0c5af987dfb507b,3.8567939814814816,0.5,2053.5,1,0,3,1488,1,11,1,24,1.194462033388651,0,0
src/comm_tiled.cpp,7bb880f0a843c3e30d5a3a44e0c5af987dfb507b,3.8567939814814816,0.5,2053.5,1,0,3,2041,1,11,1,39,1.194462033388651,0,0
src/MANYBODY/pair_eam.cpp,b9b044e180df898fe996276bc663217a1d088f8b,2.1912934027777697,0.2351878266224482,266584.5,1,16,1,903,8,11,3,44,218.03904285568296,0,1
src/USER-MISC/fix_ti_rs.cpp,b9b044e180df898fe996276bc663217a1d088f8b,2.1912934027777697,0.3909298785191866,266584.5,1,0,199,0,8,11,3,7,218.03904285568296,0,1
src/USER-MISC/fix_ti_spring.cpp,b9b044e180df898fe996276bc663217a1d088f8b,2.1912934027777697,0.5022797197904464,266584.5,1,44,32,378,8,11,3,9,218.03904285568296,0,1
src/fix_shear_history.cpp,b9b044e180df898fe996276bc663217a1d088f8b,2.1912934027777697,0.1268111279765335,266584.5,1,4,3,769,8,11,3,40,218.03904285568296,0,1
src/MANYBODY/pair_eam.cpp,b9b044e180df898fe996276bc663217a1d088f8b,2.1912934027777697,0.2351878266224482,266584.5,1,16,1,903,8,11,3,44,218.03904285568296,0,0
src/USER-MISC/fix_ti_rs.cpp,b9b044e180df898fe996276bc663217a1d088f8b,2.1912934027777697,0.3909298785191866,266584.5,1,0,199,0,8,11,3,7,218.03904285568296,0,0
src/USER-MISC/fix_ti_spring.cpp,b9b044e180df898fe996276bc663217a1d088f8b,2.1912934027777697,0.5022797197904464,266584.5,1,44,32,378,8,11,3,9,218.03904285568296,0,0
src/fix_shear_history.cpp,b9b044e180df898fe996276bc663217a1d088f8b,2.1912934027777697,0.1268111279765335,266584.5,1,4,3,769,8,11,3,40,218.03904285568296,0,0
src/MANYBODY/pair_eam_alloy.cpp,5c37fccf49c224ba141db297cdd46580616bca0e,0.023526234567901233,0.31449378351248164,5360.0,1,1,0,327,4,11,2,19,32.57249557215662,0,1
