File,Hash,age,entrophy,exp,fix,la,ld,lt,nd,ndev,ns,nuc,rexp,sexp,Bugs
src/KOKKOS/pair_exp6_rx_kokkos.cpp,6c0b6918821ac738327b0aee398873546a929340,1.3802777777777777,0.0,2201.0,0,48,25,2620,1,22,1,30,4.173475548400081,0,0
src/KOKKOS/pair_exp6_rx_kokkos.cpp,ca4619e22791294cb7e63a0043869504350772ed,0.001099537037037037,0.0,1102.0,1,22,22,2643,1,22,1,31,910.4736842105262,0,1
tools/msi2lmp/src/GetParameters.c,dec36e9bfe887b5097958fbd76c789bc703b5938,460.0395572916667,0.4154522643293988,4537.5,1,1,1,1310,1,6,1,14,1.251131432783578,0,1
tools/msi2lmp/src/InitializeItems.c,dec36e9bfe887b5097958fbd76c789bc703b5938,460.0395572916667,0.4154522643293988,4537.5,1,1,1,140,1,6,1,11,1.251131432783578,0,1
tools/msi2lmp/src/WriteDataFile.c,dec36e9bfe887b5097958fbd76c789bc703b5938,460.0395572916667,0.4154522643293988,4537.5,1,1,1,478,1,6,1,13,1.251131432783578,0,1
tools/msi2lmp/src/msi2lmp.c,dec36e9bfe887b5097958fbd76c789bc703b5938,460.0395572916667,0.4808918132757244,4537.5,1,2,5,442,1,6,1,19,1.251131432783578,0,1
src/USER-MISC/improper_ring.cpp,481927ff16eda37b9bb8f5689f7b1a8323b20c3c,290.5596875,0.5,5451.0,0,1,1,339,3,24,2,12,1.6678257103132839,0,0
src/USER-OMP/improper_ring_omp.cpp,481927ff16eda37b9bb8f5689f7b1a8323b20c3c,290.5596875,0.5,5451.0,0,1,1,266,3,24,2,10,1.6678257103132839,0,0
src/QEQ/fix_qeq_point.cpp,4bad52f30c8ef9d90c6248c969d1e1abd6adfd8f,318.1398090277778,0.5,3636.5,1,1,1,173,2,17,1,11,1.0017202664781102,0,1
src/USER-REAXC/fix_qeq_reax.cpp,4bad52f30c8ef9d90c6248c969d1e1abd6adfd8f,318.1398090277778,0.5,3636.5,1,1,1,1041,2,17,1,44,1.0017202664781102,0,1
src/KOKKOS/atom_vec_angle_kokkos.cpp,d73d70fa1fdd46bcd30e67b5df1fd2a8c161255f,112.97179398148148,0.46727654176304223,1594.8333333333333,0,61,61,1982,1,14,1,9,1.1716992215781044,0,0
src/KOKKOS/atom_vec_atomic_kokkos.cpp,d73d70fa1fdd46bcd30e67b5df1fd2a8c161255f,112.97179398148148,0.23467683145724738,1594.8333333333333,0,17,17,1438,1,14,1,10,1.1716992215781044,0,0
src/KOKKOS/atom_vec_bond_kokkos.cpp,d73d70fa1fdd46bcd30e67b5df1fd2a8c161255f,112.97179398148148,0.3670672426864282,1594.8333333333333,0,36,36,1786,1,14,1,9,1.1716992215781044,0,0
src/KOKKOS/atom_vec_charge_kokkos.cpp,d73d70fa1fdd46bcd30e67b5df1fd2a8c161255f,112.97179398148148,0.2435336213432141,1594.8333333333333,0,18,18,1562,1,14,1,9,1.1716992215781044,0,0
src/KOKKOS/atom_vec_full_kokkos.cpp,d73d70fa1fdd46bcd30e67b5df1fd2a8c161255f,112.97179398148148,0.5253383093522288,1594.8333333333333,0,72,118,2490,1,14,1,11,1.1716992215781044,0,0
src/KOKKOS/atom_vec_molecular_kokkos.cpp,d73d70fa1fdd46bcd30e67b5df1fd2a8c161255f,112.97179398148148,0.49615523869319356,1594.8333333333333,0,73,73,2386,1,14,1,9,1.1716992215781044,0,0
src/KOKKOS/modify_kokkos.cpp,0565b1df5f02f4cb5a4074ccb56badb5d86e3f7c,96.99658564814816,0.0,1371.0,1,80,40,719,1,17,1,8,1.0103096412447699,0,1
lib/gpu/lal_cg_cmm.cpp,cd435c0c58fe8e89ee1d60266791efbaa3fcba1f,656.7805864197531,0.5205659989393832,7427.0,0,17,17,154,2,11,2,5,2.0020609243513707,0,0
lib/gpu/lal_cg_cmm_ext.cpp,cd435c0c58fe8e89ee1d60266791efbaa3fcba1f,656.7805864197531,0.3715569411359642,7427.0,0,7,7,121,2,11,2,5,2.0020609243513707,0,0
lib/gpu/lal_cg_cmm_long.cpp,cd435c0c58fe8e89ee1d60266791efbaa3fcba1f,656.7805864197531,0.34188710667827216,7427.0,0,6,6,166,2,11,2,5,2.0020609243513707,0,0
lib/gpu/lal_cg_cmm_long_ext.cpp,cd435c0c58fe8e89ee1d60266791efbaa3fcba1f,656.7805864197531,0.3715569411359642,7427.0,0,7,7,129,2,11,2,5,2.0020609243513707,0,0
src/GPU/pair_lj_sdk_coul_long_gpu.cpp,cd435c0c58fe8e89ee1d60266791efbaa3fcba1f,656.7805864197531,0.44051963496094376,7427.0,0,10,10,2,2,11,2,11,2.0020609243513707,0,0
src/GPU/pair_lj_sdk_gpu.cpp,cd435c0c58fe8e89ee1d60266791efbaa3fcba1f,656.7805864197531,0.44051963496094376,7427.0,0,10,10,2,2,11,2,10,2.0020609243513707,0,0
src/MC/fix_gcmc.cpp,914848433a9ec47e63193373c77889ee39180788,4.1615625,0.0,226.0,0,12,16,2482,1,25,1,96,1.240294360591725,0,0
src/USER-MISC/pair_meam_spline.cpp,fb08dc09f3b372386ecf0e367d71452e9b526722,2.9480555555555554,0.0,15.0,1,1,1,915,1,20,1,14,1.3392066333741637,0,1
src/USER-MISC/pair_meam_spline.cpp,fb08dc09f3b372386ecf0e367d71452e9b526722,2.9480555555555554,0.0,15.0,1,1,1,915,1,20,1,14,1.3392066333741637,0,0
src/USER-MISC/pair_meam_spline.cpp,c76d27373ecd7be40cbc1ccb163178681dfa49bc,0.2878472222222222,0.0,16.0,1,1,1,915,1,20,1,15,4.474065138721351,0,1
src/USER-MISC/pair_meam_spline.cpp,c76d27373ecd7be40cbc1ccb163178681dfa49bc,0.2878472222222222,0.0,16.0,1,1,1,915,1,20,1,15,4.474065138721351,0,0
src/USER-MISC/pair_meam_spline.cpp,408cc198854ca379e65e29e9997a814cb712daa3,0.0021064814814814813,0.0,17.0,1,1,1,915,1,20,1,16,475.72527472527474,0,1
src/USER-MISC/pair_meam_spline.cpp,408cc198854ca379e65e29e9997a814cb712daa3,0.0021064814814814813,0.0,17.0,1,1,1,915,1,20,1,16,475.72527472527474,0,0
src/USER-MISC/pair_meam_spline.cpp,f58fc9488f89dd612aa261682ec3e8ccdc756226,0.055671296296296295,0.0,18.0,1,3,3,915,1,20,1,17,18.962577962577964,0,1
src/USER-MISC/pair_meam_spline.cpp,f58fc9488f89dd612aa261682ec3e8ccdc756226,0.055671296296296295,0.0,18.0,1,3,3,915,1,20,1,17,18.962577962577964,0,0
src/USER-MISC/pair_meam_spline.cpp,50c7234f269022a1191814864b9fa7977c6b0c94,0.49141203703703706,0.0,19.0,1,6,6,915,1,20,1,18,3.034952188044656,0,1
src/USER-MANIFOLD/fix_nve_manifold_rattle.cpp,7adc7f02e0ac9234dc4e70b968f88eb318ea29e3,128.89911651234567,0.20726641066330137,83.33333333333333,0,7,0,654,1,20,1,8,1.3474559246406974,0,0
src/USER-MANIFOLD/manifold_factory.cpp,7adc7f02e0ac9234dc4e70b968f88eb318ea29e3,128.89911651234567,0.14011190658958822,83.33333333333333,0,3,1,73,1,20,1,1,1.3474559246406974,0,0
src/USER-MANIFOLD/manifold_gaussian_bump.cpp,7adc7f02e0ac9234dc4e70b968f88eb318ea29e3,128.89911651234567,0.10247570998920114,83.33333333333333,0,138,0,0,1,20,1,0,1.3474559246406974,0,0
src/min.cpp,7f49ee8fd7473fe97219c369b837af9b3a38087f,101.98491898148148,0.0,11187.0,1,8,1,821,2,25,2,72,3.0397101210560677,0,1
src/USER-MISC/pair_meam_spline.cpp,7409c6d781325bcf334d8490d66f9a964ea52e1f,0.0044444444444444444,0.0,22.0,0,39,32,917,1,20,1,20,226.0,0,0
src/USER-MISC/pair_meam_spline.cpp,45187a0fc77e483f807f518825e657f29ef34cd2,0.7567476851851852,0.0,23.0,1,4,4,924,1,20,1,21,2.321444412156065,0,1
src/USER-MISC/pair_meam_spline.cpp,480727815a895a54c6f2ade5cb3d04f98fab007e,0.015335648148148149,0.0,24.0,0,174,6,924,1,20,1,22,66.20754716981132,0,0
src/USER-MISC/pair_meam_spline.cpp,480727815a895a54c6f2ade5cb3d04f98fab007e,0.015335648148148149,0.0,24.0,0,174,6,924,1,20,1,22,66.20754716981132,0,1
src/neighbor.cpp,08ec55743e476d56a4c9e5a8fda66ac6da4f797f,122.92346064814814,0.0,24394.0,1,5,2,2741,2,25,2,183,4.045547937940932,0,1
src/USER-MISC/pair_meam_spline.cpp,9cd994f57c701c7e28cc82c38c20edfd0a5cedc2,4.963622685185185,0.0,3731.0,1,27,25,826,1,20,1,30,1.2014657566508182,0,1
src/USER-MISC/pair_meam_spline.cpp,9cd994f57c701c7e28cc82c38c20edfd0a5cedc2,4.963622685185185,0.0,3731.0,1,27,25,826,1,20,1,30,1.2014657566508182,0,0
src/USER-MISC/pair_meam_spline.cpp,6c5edf6c709ef1fc9c914ec8049fa41a7fb3a49a,4.966087962962963,0.38997500048077083,5599.5,0,19,29,828,2,20,1,31,305.87635976340613,0,1
src/USER-OMP/pair_meam_spline_omp.cpp,6c5edf6c709ef1fc9c914ec8049fa41a7fb3a49a,4.966087962962963,0.5283208335737187,5599.5,0,15,9,332,2,20,1,9,305.87635976340613,0,1
src/REAX/fix_reax_bonds.cpp,abeb1e096ab61620849b1e5c7e6a73239063d5f3,193.82015432098765,0.5283208335737187,6263.333333333333,1,15,1,13,3,25,2,19,1.7529414094732758,0,1
src/USER-REAXC/fix_reaxc_bonds.cpp,abeb1e096ab61620849b1e5c7e6a73239063d5f3,193.82015432098765,0.5283208335737187,6263.333333333333,1,15,1,359,3,25,2,22,1.7529414094732758,0,1
