hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
80f2761e2c2836f8ff536784f0cc9792289be8da,2015-07-26 18:22:28,1,1,1,0.0,8,5,697.0,15,18.086863425925923,16,1095.0,1.0552887461165097,638,0,0,0,1
054743fd378940591bd0838a293b918bf3a441be,2015-07-26 19:04:01,1,2,2,0.9852281360342516,12,9,-68.5,15,14.529288194444444,304,3413.5,1.0319551262629023,708,0,0,0,1
2a2fced014481e26a58fce194f87307f06e3b950,2015-07-27 20:43:49,1,1,1,0.0,1,1,148.0,21,-577.9566319444443,178,3514.0,0.9982697663722006,778,0,0,0,0
3724051c0da2eaa5095a38afc400c58b69caeb57,2015-07-27 22:46:13,1,1,1,0.0,1,1,1082.0,21,-562.7291666666666,70,3515.0,0.9982229462071008,779,0,0,0,0
a9387fe80b01c8e55aff2ae37e04ae96cefbf8c5,2015-07-28 14:08:12,1,1,1,0.0,3,2,294.0,14,25.89827546296297,80,3405.0,1.0386126096090875,700,1,0,1,1
76fe53798facf6b68ef088592872aae208ccd0c5,2015-07-28 18:14:16,1,1,1,0.0,10,1,297.0,14,-21.65403935185185,82,2.0,0.9538192397385442,2,0,0,0,0
7382bffc9a26ffe38a8192445d9bcb374ee4bb68,2015-07-29 11:32:04,1,1,1,0.0,2,2,306.0,14,0.7206944444444444,83,3.0,2.3875505877818464,3,0,0,0,0
9a6d0d8fb3af6ddfb78e1acaf32b8b9026e6808e,2015-07-30 15:05:47,1,3,13,1.2397131708668578,110,7,99.76923076923076,15,5.917884615384616,40,1102.0,0.1560514497503013,246,0,0,0,1
3e369fe1dc932f14391965bf3b42cc052ba07522,2015-07-30 17:30:22,1,1,1,0.0,6,0,193.0,15,17.138773148148147,43,1109.0,1.0583472335712694,108,0,0,0,0
c756dcd0cd8305b78ae4f5f19b525f4fcf620a84,2015-07-30 17:54:04,1,1,1,0.0,2,6,199.0,15,0.016458333333333332,44,3406.0,61.75949367088608,123,0,0,0,0
a4e6e27f0a5b0ac0fb7c76d86983084b884bd8d5,2015-07-30 21:44:57,1,1,1,0.0,1,1,195.0,15,0.16033564814814816,45,1110.0,7.236916191438677,109,0,0,0,0
01a1902676d1be5e4ab9253b26e404f64c6f17e0,2015-07-31 12:16:54,1,1,1,0.0,1,1,532.0,14,156.07641203703702,24,1113.0,1.006407118070876,639,1,0,0,0
d7b747da472b0ef404fc4aed0ec0fa0b479d2ee5,2015-07-31 15:18:11,1,1,1,0.0,2,2,235.0,15,98.89766203703705,218,1114.0,1.010111462489634,640,0,0,0,1
5bfd816fdd99c54fff4c938a24ac67e4505b894c,2015-07-31 15:40:51,1,1,1,0.0,6,0,195.0,15,0.7471527777777778,46,1111.0,2.3384143507760946,110,0,0,0,0
52d7e67fcda7f12c1d148aca7c5ce08ff1947cd8,2015-07-31 15:57:35,1,1,1,0.0,0,1,201.0,15,0.011620370370370371,47,1112.0,87.05577689243027,111,0,0,0,0
053e1c5274de9ea168cc2986f0cc16f102f1f96d,2015-07-31 16:53:09,1,1,1,0.0,13,4,306.0,14,2.222974537037037,84,4.0,1.4498477078072534,4,0,0,0,0
b2b345f4627c745784d592b3c2c097d553113d86,2015-08-03 15:35:07,1,2,3,0.9132829641650988,0,76,272.6666666666667,15,340.6314274691358,301,1120.0,1.0013123466249307,645,0,0,0,0
471326f01f54549bdece0352ae244ac883331ab9,2015-08-04 11:56:43,1,1,1,0.0,9,9,315.0,14,3.7941435185185184,85,5.0,1.2635640942729718,5,0,0,0,0
a946163a6afef26bc249045c462734684da512e0,2015-08-04 17:00:20,1,1,1,0.0,7,3,315.0,14,0.2108449074074074,86,6.0,5.742822638195093,6,1,0,0,0
56cbd40b3700135ca2fd262455f3953ed6a38672,2015-08-06 15:53:02,1,2,3,0.6615748005996029,121,49,419.0,13,305.63185956790124,57,1123.0,1.0012577806500838,648,0,0,0,0
187a716e58ad205abd263f23d023792ce4052e1c,2015-08-09 20:39:01,1,1,2,0.9886994082884974,16,0,456.5,13,-15.607158564814815,90,304.5,0.9608063281778668,182,0,0,0,0
683acedc6038493ae0c30b138d7a9c52ffe72af4,2015-08-10 14:55:47,2,2,2,0.04022215086538086,251,211,297.0,13,226.89043402777781,5,1115.5,1.0173427357780436,75,0,0,0,0
11a00202adde2a0bf669488d65436d08ce558097,2015-08-10 17:18:11,1,1,1,0.0,12,3,510.0,13,4.059131944444443,10,1125.0,1.246358091751281,649,0,0,0,0
8c313525ea9c7d7984eca9a0954541615a670879,2015-08-10 17:20:25,1,1,1,0.0,0,8,540.0,14,-3.9807060185185184,28,1126.0,0.7487882814385359,650,0,0,0,0
7e47912ae88b356df293bb6d8afecd8719d86f95,2015-08-10 17:22:12,1,1,1,0.0,21,24,519.0,13,0.002789351851851852,11,1127.0,359.50622406639,651,0,0,0,0
731128dfc74b0e3c407f7f3673507ef11aea24c4,2015-08-10 17:24:44,1,1,1,0.0,110,15,634.0,8,572.8546180555555,5,1128.0,1.0017456436039467,652,0,0,0,0
4af5c640202800396f93c0c5ceba05d90cd00185,2015-08-11 13:37:21,1,1,1,0.0,18,5,462.0,14,32.06690972222222,53,3415.0,1.031184794813795,709,0,0,0,0
02cae31458320a20d8d6d2a6f1eaacd00e2f77cc,2015-08-11 13:56:35,1,1,1,0.0,4,2,-371.0,15,15.786504629629633,86,3416.0,1.0633452447809824,710,0,0,0,1
a176463bfde4b78c6f49f3e4f452c250a4e38f26,2015-08-12 09:56:44,1,1,1,0.0,11,3,199.0,14,32.913703703703696,18,3417.0,1.0303824816861151,711,1,0,0,0
91d4110b98726a56f1819424a5cf6adfc967ef89,2015-08-12 14:14:38,1,1,1,0.0,3,3,730.0,13,5.931666666666668,42,1129.0,1.1685866816521495,653,0,0,0,0
e98f8c0aa5bcd5451040285f1be10b0f50400619,2015-08-12 15:17:55,1,1,1,0.0,19,8,1548.0,14,61.089942129629634,173,3407.0,1.0163693067162851,701,0,0,0,1
946a305b590a8f3c8fd8d7a1763574a68de1f0be,2015-08-12 16:29:09,1,1,1,0.0,9,5,336.0,14,27.98614583333333,93,3408.0,1.0357319655930948,702,0,0,0,0
0f2712e7efa5681c32644e3c513d6e9e8f7f2538,2015-08-12 19:11:20,1,1,1,0.0,1,0,109.0,15,30.20888888888889,12,3418.0,1.0331028394880095,124,0,0,0,0
91a4d44eed33f975abd8b30afb198bc012f9b09e,2015-08-12 20:22:17,1,1,1,0.0,6,2,1019.0,15,49.9482638888889,81,3504.0,1.0200207158796255,776,0,0,0,0
8174aed69c22a8badc87b0bfbb291192a7383652,2015-08-12 22:12:48,1,1,1,0.0,10,2,820.0,15,50.02431712962963,57,3505.0,1.019990277876431,777,1,0,0,1
545eecbca68023deac79d2327f2666e332bc1ec8,2015-08-13 13:52:41,1,1,1,0.0,11,12,730.0,13,0.9847569444444444,43,1130.0,2.0154790028560345,654,1,0,1,0
af7f7e6025baafd636cd8f8e68f9f15c8fb0cd96,2015-08-13 15:31:13,1,1,1,0.0,14,2,532.0,14,13.13494212962963,25,0.0,0.0,0,0,0,0,0
