hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
a683d160267ee4d8e139a19b9adacdf8f82f370c,2016-03-28 15:37:25,1,1,1,0.0,1,1,3.0,15,54.85744212962963,3,907.0,1.0182290672182084,724,0,0,0,1
ddc736876ff6b295799cdcea65a1616654610b66,2016-03-29 15:31:42,1,1,1,0.0,2,0,92.0,15,4.9125,41,908.0,1.2035623409669212,44,0,0,0,0
f7d1bdf665543ab1210a379447b8eda71a42b773,2016-04-05 10:03:03,1,1,1,0.0,6,1,843.0,21,24.658495370370368,129,95.0,1.0405539748058432,50,0,0,0,1
5bc05bd90f6fa558b0d47e83c40e8665ccf7c6f2,2016-04-07 10:35:52,1,1,1,0.0,13,1,525.0,19,33.90972222222222,71,3516.0,1.029490067581405,780,1,0,0,0
adb81e632b18ea72e91ed4aab425849605978cd1,2016-04-08 16:26:52,1,1,1,0.0,6,3,896.0,15,11.912685185185184,47,3489.0,1.0839441305175777,762,0,0,0,0
eb6d4a3a726e5e4fca663a4aad7c567a9c39cb54,2016-04-08 16:30:18,1,1,1,0.0,6,5,143.0,15,11.915069444444445,20,3490.0,1.0839273329175825,763,0,0,0,0
bd96765dafa1e7e1eb38a9ffcf1bd1bfd8fbf2a6,2016-04-08 16:31:46,1,1,1,0.0,5,4,98.0,15,11.221736111111117,7,3491.0,1.0891127709739905,764,1,0,1,1
db16db8274ffa8546759758efe5032383a038fb1,2016-04-11 12:23:41,1,1,1,0.0,3,3,500.0,15,24.61577546296296,72,931.0,1.040624354959063,746,0,0,0,1
b986ff0e812f45800b94d680f5520d8f8573b50a,2016-04-11 12:24:09,1,1,1,0.0,1,0,6.0,15,138.36827546296294,21,932.0,1.0072270901451517,747,0,0,0,0
a974fc95a98f04de31cd16bf785bb835314a5447,2016-04-11 13:23:56,1,1,1,0.0,22,1,863.0,14,20.89787037037037,15,933.0,1.047851765863082,748,0,0,0,1
e685ebe2f1b6e600238816cf81706bde9ff2fc7d,2016-04-11 13:39:51,1,1,1,0.0,4,0,105.0,18,75.80722222222222,10,934.0,1.0131913552651828,749,0,0,0,0
1346cfba20551d713ac622d1e97cc5e33adff7e2,2016-04-11 15:08:58,1,1,1,0.0,28,25,322.0,21,32.19878472222222,4,935.0,1.031057072763055,750,1,1,1,1
6a6cb30252a07bf2f60f0f892244aaaa5dcaf860,2016-04-12 18:16:50,1,1,1,0.0,5,3,440.0,21,-22.65388888888889,260,82.0,0.9558574686710646,38,1,0,1,1
a9ad608fa4e4b9a152f9cbe8ea8b2487bfb5d7ca,2016-04-13 17:33:31,1,1,1,0.0,7,2,119.0,15,41.742337962962964,15,1632.0,1.0239564923480635,156,0,0,0,0
cf294a28e99d8ce6e61cf8b18a405028cf93c5c4,2016-04-13 17:48:01,1,1,1,0.0,9,1,614.0,1,16.184270833333333,25,1637.0,1.061788387644897,919,0,0,0,0
fae23d305212c05dc64c8cedd5b5db5b4bede113,2016-04-13 19:58:08,1,1,1,0.0,3,2,442.0,21,1.0703472222222221,261,83.0,1.9342762602997472,39,0,0,0,1
471f912d9b7eeedc1a04ddfba3c738e3aa8fd322,2016-04-14 17:37:22,1,1,1,0.0,9,1,1351.0,22,-293.7339351851852,183,3517.0,0.9965955584962644,781,1,0,0,1
7938875909cda4973ae60a4aaa1e0505aeed324d,2016-04-14 20:05:12,1,1,2,0.8631205685666309,8,6,767.0,21,-35.90317708333333,61,3518.5,1.0129615934881118,783,0,0,0,0
91abbd700c2faed54bad8d3b7e67e3cdd24fa704,2016-04-15 14:56:26,1,1,1,0.0,5,2,31.0,1,37.17891203703704,2,1714.0,1.026896967802711,979,0,0,0,0
39f622d23149255dca3d6adb60c2e6b51c2f44a7,2016-04-18 13:48:35,1,1,1,0.0,16,14,512.0,15,21.108414351851852,74,3492.0,1.0473744727259569,765,0,0,0,0
