hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
729bd6ed8f1cf9c339153c924f5d2fcfc606a917,2017-03-09 12:41:57,1,1,1,0.0,1,1,235.0,21,175.10256944444444,12,0.0,0.0,0,0,0,0,1
241612258bf6d813af4328e266f4a02f95cb405d,2017-03-09 14:58:59,1,1,1,0.0,9,2,683.0,25,-82.19960648148148,37,69.0,0.9878344916380436,63,0,0,0,0
384071b85c71a7a53b71920d298e7e757dbe3988,2017-03-09 16:34:20,1,1,1,0.0,98,94,715.0,25,12.074710648148148,42,77.0,1.0828177195412434,71,1,0,0,0
6f1be74aba13bf5401fe25c54e556d5a0d35e110,2017-03-09 18:43:30,1,1,1,0.0,7,0,820.0,21,28.143946759259247,26,100.0,1.0355316192342854,85,1,0,1,0
8b88ae59a321ae9e54611f00be5ef3c5ab0d0afe,2017-03-10 10:47:04,1,1,1,0.0,8,0,1236.0,21,-12.921701388888893,149,224.0,0.9226108103024359,128,0,0,0,1
43d5b69efc29bd90dc363c4af37b23029821296a,2017-03-10 10:48:28,1,1,1,0.0,11,0,1481.0,29,-167.9289351851852,172,253.0,0.994045100096078,149,0,1,0,1
587d7e3f5a365ae5a41ccd984e273e398065463f,2017-03-10 10:48:58,1,1,1,0.0,58,0,1154.0,25,-161.011875,47,254.0,0.9937892779647464,150,0,1,0,1
28510394d68b68bbe2dec8d50d17de4cbdabd9e6,2017-03-10 11:16:43,1,1,1,0.0,25,0,1492.0,29,0.019618055555555555,173,255.0,51.973451327433644,151,0,1,0,1
ed6557755d839b4bd4886f1083f3d00efd402cc8,2017-03-10 11:17:08,1,1,1,0.0,27,0,1212.0,25,0.019560185185185184,48,256.0,52.12426035502959,152,0,1,0,1
a19386b9bf34ed9b04df60d2c905eed946857a4c,2017-03-10 12:03:37,1,1,1,0.0,1,1,539.0,14,352.0929166666667,30,5.0,1.0028401593802772,5,0,0,0,0
8e4d2a22849bb527b04497ef1e9d2977c7617935,2017-03-12 15:17:55,1,1,1,0.0,62,0,1517.0,29,2.125833333333333,174,257.0,1.470403763230106,153,0,1,0,1
d971ce59ec22f4864e1bfa1bbdac08503591249d,2017-03-12 15:18:28,1,1,1,0.0,51,0,1239.0,25,2.1259259259259258,49,258.0,1.470383275261324,154,0,0,0,0
