File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,human_buggy
trunk/libmesh/src/mesh/tetgen_io.C,4a139a9,8.0,28.0,11.0,61.0,144.0,83.0,4.0,4.0,4.0,1.0,45.0,8.0,28.0,11.0,0.0,5.0,274.0,61.0,139.0,31.0,101.0,83.0,0.0,5.0,81.0,102.0,30.0,1.0,71.0,6.0,6.0,6.0,1.0,2.0,0.6,21.0,21.0,22.0,5.0,1.0
trunk/libmesh/src/fe/fe_boundary.C,b56d878,5.0,18.0,7.0,126.0,383.0,143.0,2.0,2.0,3.0,1.0,29.0,5.0,18.0,7.0,0.0,18.0,641.0,126.0,346.0,100.0,227.0,143.0,13.0,24.0,265.0,336.0,125.0,0.0,211.0,13.0,12.0,13.0,1.0,3.0,0.41,44.0,43.0,48.0,18.0,0.0
trunk/libmesh/src/utils/tree.C,b56d878,4.0,15.0,5.0,34.0,38.0,30.0,3.0,3.0,3.0,1.0,24.0,4.0,15.0,5.0,0.0,2.0,102.0,34.0,35.0,13.0,15.0,30.0,0.0,3.0,17.0,23.0,6.0,2.0,15.0,5.0,5.0,5.0,1.0,2.0,0.86,6.0,6.0,6.0,2.0,1.0
trunk/libmesh/src/utils/tree.C,d5803b5,4.0,15.0,5.0,34.0,37.0,30.0,3.0,3.0,3.0,1.0,24.0,4.0,15.0,5.0,0.0,2.0,101.0,34.0,34.0,12.0,15.0,30.0,0.0,3.0,17.0,23.0,6.0,2.0,15.0,5.0,5.0,5.0,1.0,2.0,0.88,6.0,6.0,6.0,2.0,0.0
trunk/libmesh/src/fe/fe_hierarchic_shape_3D.C,034d370,22.0,166.0,30.0,160.0,1001.0,194.0,2.0,1.0,2.0,1.0,217.0,2.0,19.0,1.0,0.0,6.0,1355.0,39.0,119.0,37.0,58.0,22.0,1169.0,6.0,43.0,56.0,9.0,0.0,47.0,7.0,2.0,7.0,1.0,1.0,0.18,12.0,7.0,12.0,6.0,1.0
trunk/libmesh/src/fe/fe_hierarchic_shape_3D.C,e15ec5f,22.0,166.0,30.0,160.0,1003.0,194.0,2.0,1.0,2.0,1.0,218.0,2.0,19.0,1.0,0.0,6.0,1357.0,39.0,119.0,37.0,58.0,22.0,1171.0,6.0,43.0,56.0,9.0,0.0,47.0,7.0,2.0,7.0,1.0,1.0,0.18,12.0,7.0,12.0,6.0,0.0
trunk/libmesh/src/numerics/petsc_matrix.C,b4fcf7a,0.0,0.0,0.0,110.0,220.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,7.0,0.0,0.0,0.0,16.0,349.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/src/numerics/petsc_vector.C,b4fcf7a,0.0,0.0,0.0,315.0,626.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.0,9.0,0.0,0.0,0.0,17.0,1036.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/src/numerics/petsc_linear_solver.C,b4fcf7a,0.0,0.0,0.0,141.0,242.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,8.0,0.0,0.0,0.0,15.0,463.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/src/mesh/mesh_refinement_flagging.C,fe4ed81,0.0,0.0,0.0,93.0,129.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,8.0,0.0,0.0,0.0,16.0,321.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/src/fe/fe_hermite_shape_3D.C,45f9f0d,5.0,42.0,2.0,59.0,267.0,34.0,5.0,3.0,5.0,3.0,49.0,5.0,38.0,2.0,0.0,6.0,357.0,59.0,237.0,57.0,154.0,34.0,20.0,10.0,88.0,130.0,27.0,0.0,103.0,11.0,4.0,11.0,9.0,3.0,0.14,30.0,17.0,32.0,21.0,1.0
trunk/libmesh/src/geom/elem.C,c8ad984,5.0,22.0,5.0,197.0,508.0,154.0,4.0,2.0,4.0,1.0,32.0,4.0,19.0,5.0,0.0,19.0,855.0,160.0,358.0,74.0,205.0,133.0,172.0,39.0,160.0,232.0,59.0,0.0,173.0,18.0,5.0,18.0,11.0,3.0,0.37,68.0,46.0,70.0,32.0,1.0
trunk/libmesh/src/fe/fe.C,0e43af2,10.0,72.0,11.0,120.0,603.0,108.0,9.0,8.0,9.0,1.0,90.0,7.0,36.0,8.0,0.0,8.0,812.0,93.0,296.0,79.0,183.0,85.0,306.0,51.0,173.0,243.0,54.0,0.0,189.0,51.0,49.0,51.0,1.0,4.0,0.29,68.0,66.0,70.0,8.0,0.0
trunk/libmesh/src/base/dof_map.C,8268d1e,18.0,52.0,18.0,345.0,862.0,319.0,8.0,8.0,8.0,1.0,88.0,14.0,45.0,16.0,0.0,14.0,1518.0,265.0,627.0,158.0,448.0,241.0,361.0,36.0,346.0,450.0,134.0,13.0,303.0,29.0,29.0,33.0,1.0,10.0,0.38,105.0,105.0,116.0,14.0,0.0
trunk/libmesh/src/geom/elem_refinement.C,7249a7a,0.0,0.0,0.0,67.0,158.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,13.0,0.0,0.0,0.0,24.0,251.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/src/solvers/system_projection.C,66c7938,39.0,224.0,66.0,177.0,909.0,296.0,15.0,15.0,17.0,5.0,327.0,16.0,90.0,26.0,0.0,4.0,1371.0,82.0,359.0,106.0,268.0,133.0,786.0,15.0,200.0,261.0,68.0,1.0,192.0,57.0,57.0,63.0,18.0,9.0,0.37,61.0,61.0,67.0,21.0,0.0
trunk/libmesh/src/geom/elem.C,ec3c1a3,5.0,23.0,5.0,205.0,549.0,156.0,4.0,2.0,4.0,1.0,33.0,4.0,19.0,4.0,0.0,20.0,906.0,166.0,390.0,76.0,230.0,135.0,181.0,41.0,170.0,255.0,61.0,0.0,194.0,18.0,6.0,18.0,11.0,3.0,0.35,80.0,49.0,82.0,33.0,1.0
trunk/libmesh/src/numerics/exact_error_estimator.C,30514a7,11.0,42.0,13.0,59.0,181.0,73.0,4.0,4.0,5.0,1.0,66.0,11.0,31.0,13.0,0.0,4.0,308.0,58.0,122.0,51.0,78.0,70.0,36.0,37.0,63.0,80.0,31.0,1.0,48.0,14.0,14.0,15.0,4.0,4.0,0.57,17.0,17.0,18.0,7.0,1.0
trunk/libmesh/src/fe/fe_type.C,30514a7,1.0,14.0,1.0,9.0,17.0,18.0,2.0,2.0,2.0,1.0,16.0,1.0,14.0,1.0,0.0,1.0,44.0,9.0,14.0,3.0,9.0,18.0,0.0,3.0,2.0,4.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.29,2.0,2.0,2.0,1.0,1.0
trunk/libmesh/src/fe/fe_hierarchic_shape_2D.C,3307841,9.0,50.0,7.0,77.0,308.0,55.0,12.0,10.0,15.0,3.0,65.0,9.0,50.0,7.0,0.0,6.0,440.0,77.0,304.0,79.0,212.0,55.0,0.0,4.0,158.0,225.0,51.0,0.0,174.0,36.0,32.0,48.0,10.0,3.0,0.18,69.0,57.0,89.0,22.0,0.0
trunk/libmesh/src/fe/fe_interface.C,3307841,28.0,90.0,3.0,540.0,1539.0,67.0,21.0,4.0,21.0,16.0,121.0,21.0,70.0,2.0,0.0,17.0,2146.0,420.0,1185.0,120.0,890.0,59.0,387.0,95.0,416.0,860.0,61.0,0.0,799.0,109.0,8.0,109.0,40.0,2.0,0.05,363.0,74.0,363.0,287.0,0.0
trunk/libmesh/src/fe/fe_hierarchic.C,3307841,4.0,31.0,1.0,58.0,239.0,28.0,12.0,3.0,12.0,4.0,36.0,4.0,30.0,1.0,0.0,7.0,325.0,58.0,228.0,37.0,160.0,28.0,4.0,7.0,73.0,169.0,23.0,0.0,146.0,55.0,6.0,55.0,19.0,3.0,0.12,84.0,18.0,84.0,32.0,0.0
trunk/libmesh/src/fe/fe_hierarchic_shape_3D.C,3307841,7.0,82.0,12.0,90.0,666.0,113.0,13.0,12.0,13.0,1.0,101.0,5.0,75.0,11.0,0.0,8.0,869.0,74.0,607.0,67.0,377.0,108.0,73.0,7.0,252.0,354.0,27.0,0.0,327.0,87.0,87.0,87.0,1.0,3.0,0.18,100.0,95.0,100.0,8.0,0.0
trunk/libmesh/src/fe/fe_hierarchic_shape_2D.C,6f355f5,9.0,50.0,7.0,77.0,308.0,55.0,12.0,10.0,15.0,3.0,65.0,9.0,50.0,7.0,0.0,6.0,440.0,77.0,304.0,79.0,212.0,55.0,0.0,4.0,158.0,225.0,51.0,0.0,174.0,36.0,32.0,48.0,10.0,3.0,0.18,69.0,57.0,89.0,22.0,1.0
trunk/libmesh/src/numerics/hp_selector.C,7895b6a,0.0,0.0,0.0,84.0,320.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,83.0,297.0,78.0,223.0,87.0,10.0,15.0,168.0,222.0,71.0,2.0,149.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1.0
trunk/libmesh/src/numerics/hp_selector.C,875c9fd,59.0,237.0,57.0,86.0,323.0,86.0,41.0,41.0,52.0,4.0,352.0,59.0,230.0,56.0,0.0,1.0,492.0,86.0,303.0,73.0,227.0,85.0,6.0,15.0,167.0,222.0,65.0,2.0,155.0,41.0,41.0,52.0,8.0,8.0,0.28,41.0,41.0,52.0,8.0,0.0
trunk/libmesh/src/numerics/hp_selector.C,f51e87c,70.0,266.0,69.0,93.0,347.0,95.0,42.0,42.0,54.0,4.0,404.0,70.0,259.0,68.0,0.0,1.0,532.0,93.0,327.0,80.0,249.0,94.0,6.0,15.0,181.0,236.0,70.0,2.0,164.0,42.0,42.0,54.0,8.0,8.0,0.29,42.0,42.0,54.0,8.0,0.0
trunk/libmesh/src/numerics/hp_selector.C,6ac18f0,70.0,266.0,69.0,93.0,347.0,95.0,42.0,42.0,54.0,4.0,404.0,70.0,259.0,68.0,0.0,1.0,532.0,93.0,327.0,80.0,249.0,94.0,6.0,15.0,181.0,236.0,70.0,2.0,164.0,42.0,42.0,54.0,8.0,8.0,0.29,42.0,42.0,54.0,8.0,0.0
trunk/libmesh/src/numerics/hp_selector.C,df00dc7,74.0,315.0,61.0,97.0,397.0,87.0,48.0,48.0,61.0,4.0,449.0,74.0,308.0,60.0,0.0,1.0,578.0,97.0,376.0,92.0,290.0,86.0,6.0,16.0,199.0,260.0,77.0,2.0,181.0,48.0,48.0,61.0,8.0,8.0,0.23,48.0,48.0,61.0,8.0,0.0
trunk/libmesh/src/geom/face_quad9.C,c32c01f,4.0,19.0,5.0,91.0,248.0,121.0,4.0,3.0,4.0,2.0,28.0,4.0,19.0,5.0,0.0,10.0,420.0,86.0,196.0,24.0,139.0,77.0,60.0,5.0,88.0,133.0,14.0,0.0,119.0,11.0,4.0,11.0,11.0,2.0,0.39,39.0,25.0,43.0,27.0,0.0
trunk/libmesh/src/geom/face_quad9.C,3856721,4.0,19.0,5.0,91.0,247.0,121.0,4.0,3.0,4.0,2.0,28.0,4.0,19.0,5.0,0.0,10.0,419.0,86.0,195.0,24.0,138.0,77.0,60.0,5.0,88.0,133.0,14.0,0.0,119.0,11.0,4.0,11.0,11.0,2.0,0.39,39.0,25.0,42.0,27.0,0.0
trunk/libmesh/src/mesh/gmv_io.C,58776e5,46.0,126.0,23.0,419.0,1025.0,219.0,19.0,18.0,22.0,1.0,194.0,40.0,109.0,20.0,0.0,8.0,1655.0,371.0,877.0,193.0,643.0,194.0,183.0,39.0,582.0,736.0,180.0,24.0,532.0,62.0,60.0,74.0,1.0,6.0,0.22,150.0,144.0,173.0,8.0,1.0
trunk/libmesh/src/mesh/gmv_io.C,472fd6d,46.0,126.0,23.0,419.0,1025.0,219.0,19.0,18.0,22.0,1.0,194.0,40.0,109.0,20.0,0.0,8.0,1655.0,371.0,877.0,193.0,643.0,194.0,183.0,39.0,582.0,736.0,180.0,24.0,532.0,62.0,60.0,74.0,1.0,6.0,0.22,150.0,144.0,173.0,8.0,0.0
trunk/libmesh/src/solvers/fem_system.C,b4b548e,7.0,32.0,6.0,143.0,462.0,87.0,5.0,5.0,6.0,1.0,45.0,7.0,31.0,6.0,0.0,13.0,687.0,133.0,408.0,89.0,302.0,79.0,51.0,21.0,261.0,326.0,74.0,1.0,251.0,30.0,30.0,45.0,4.0,5.0,0.19,65.0,65.0,80.0,18.0,0.0
trunk/libmesh/src/solvers/time_solver.C,b4b548e,1.0,7.0,0.0,20.0,39.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,7.0,0.0,0.0,5.0,61.0,20.0,35.0,9.0,15.0,2.0,0.0,4.0,10.0,18.0,5.0,0.0,13.0,2.0,2.0,2.0,1.0,1.0,0.06,8.0,8.0,8.0,5.0,1.0
trunk/libmesh/src/numerics/uniform_refinement_estimator.C,7bf90a7,65.0,204.0,67.0,74.0,219.0,87.0,21.0,21.0,23.0,4.0,333.0,64.0,148.0,64.0,0.0,1.0,375.0,73.0,148.0,36.0,111.0,84.0,42.0,45.0,108.0,129.0,34.0,1.0,94.0,21.0,21.0,23.0,4.0,4.0,0.57,21.0,21.0,23.0,4.0,0.0
trunk/libmesh/src/solvers/newton_solver.C,55fa171,8.0,37.0,7.0,62.0,231.0,42.0,7.0,7.0,7.0,1.0,52.0,8.0,37.0,7.0,0.0,6.0,334.0,62.0,224.0,31.0,165.0,42.0,0.0,7.0,83.0,121.0,16.0,0.0,105.0,21.0,21.0,22.0,6.0,5.0,0.19,39.0,39.0,40.0,11.0,1.0
trunk/libmesh/src/solvers/newton_solver.C,e401ef1,8.0,38.0,7.0,62.0,232.0,42.0,7.0,7.0,7.0,1.0,52.0,8.0,38.0,7.0,0.0,6.0,335.0,62.0,225.0,31.0,166.0,42.0,0.0,7.0,84.0,122.0,16.0,0.0,106.0,21.0,21.0,22.0,6.0,5.0,0.19,39.0,39.0,40.0,11.0,0.0
trunk/libmesh/src/numerics/mesh_function.C,07a3271,4.0,18.0,7.0,63.0,117.0,57.0,2.0,2.0,2.0,1.0,29.0,4.0,18.0,7.0,0.0,6.0,237.0,63.0,107.0,46.0,44.0,57.0,0.0,10.0,37.0,50.0,17.0,0.0,33.0,4.0,4.0,4.0,1.0,2.0,0.53,12.0,12.0,13.0,6.0,1.0
trunk/libmesh/src/numerics/mesh_function.C,b6217c5,4.0,17.0,6.0,66.0,126.0,59.0,2.0,2.0,2.0,1.0,26.0,4.0,17.0,6.0,0.0,7.0,251.0,66.0,116.0,48.0,47.0,59.0,0.0,10.0,39.0,54.0,18.0,0.0,36.0,4.0,4.0,4.0,1.0,2.0,0.51,14.0,14.0,16.0,7.0,0.0
trunk/libmesh/src/mesh/mesh_refinement_flagging.C,8bccf6e,0.0,0.0,0.0,130.0,354.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,8.0,0.0,0.0,0.0,16.0,577.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trunk/libmesh/src/fe/fe_interface.C,6c89900,28.0,90.0,3.0,540.0,1541.0,67.0,21.0,4.0,21.0,17.0,121.0,21.0,70.0,2.0,0.0,17.0,2148.0,420.0,1187.0,120.0,892.0,59.0,387.0,95.0,418.0,862.0,61.0,0.0,801.0,109.0,8.0,109.0,42.0,2.0,0.05,363.0,74.0,363.0,289.0,1.0
trunk/libmesh/src/fe/fe_interface.C,44eee52,28.0,90.0,3.0,540.0,1541.0,67.0,21.0,4.0,21.0,17.0,121.0,21.0,70.0,2.0,0.0,17.0,2148.0,420.0,1187.0,120.0,892.0,59.0,387.0,95.0,418.0,862.0,61.0,0.0,801.0,109.0,8.0,109.0,42.0,2.0,0.05,363.0,74.0,363.0,289.0,0.0
trunk/libmesh/src/fe/fe_boundary.C,ef935ae,5.0,18.0,7.0,126.0,383.0,145.0,2.0,2.0,3.0,1.0,29.0,5.0,18.0,7.0,0.0,18.0,643.0,126.0,346.0,100.0,227.0,145.0,13.0,24.0,265.0,336.0,125.0,0.0,211.0,13.0,12.0,13.0,1.0,3.0,0.42,44.0,43.0,48.0,18.0,0.0
trunk/libmesh/src/base/dof_map.C,c4bfa7b,17.0,51.0,17.0,348.0,902.0,321.0,7.0,7.0,8.0,1.0,84.0,13.0,42.0,15.0,0.0,15.0,1563.0,267.0,632.0,159.0,448.0,241.0,394.0,41.0,346.0,451.0,135.0,13.0,303.0,29.0,29.0,33.0,1.0,10.0,0.38,106.0,106.0,117.0,15.0,0.0
trunk/libmesh/src/fe/fe_lagrange_shape_0D.C,576cc66,0.0,9.0,1.0,27.0,60.0,20.0,1.0,1.0,1.0,1.0,9.0,0.0,9.0,1.0,0.0,6.0,107.0,27.0,58.0,34.0,12.0,20.0,0.0,2.0,12.0,18.0,6.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,0.34,6.0,6.0,6.0,6.0,0.0
trunk/libmesh/src/solvers/newton_solver.C,af8f97d,8.0,39.0,8.0,66.0,242.0,48.0,7.0,7.0,7.0,1.0,55.0,8.0,37.0,8.0,0.0,6.0,353.0,66.0,224.0,31.0,165.0,48.0,8.0,10.0,83.0,121.0,16.0,0.0,105.0,21.0,21.0,22.0,6.0,4.0,0.21,39.0,39.0,40.0,11.0,0.0
trunk/libmesh/src/fe/fe_boundary.C,bbb715c,8.0,29.0,11.0,135.0,424.0,169.0,4.0,4.0,4.0,1.0,48.0,8.0,29.0,11.0,0.0,12.0,717.0,135.0,384.0,98.0,243.0,169.0,13.0,27.0,275.0,353.0,133.0,0.0,220.0,17.0,15.0,17.0,5.0,3.0,0.44,45.0,43.0,49.0,16.0,1.0
trunk/libmesh/src/numerics/fourth_error_estimators.C,4ef9e5d,0.0,0.0,0.0,68.0,158.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,11.0,8.0,3.0,3.0,21.0,283.0,19.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,1.0
trunk/libmesh/src/numerics/fourth_error_estimators.C,22cedbb,0.0,0.0,0.0,69.0,165.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,11.0,8.0,3.0,3.0,21.0,291.0,19.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/src/mesh/mesh_refinement_flagging.C,2db7d49,0.0,0.0,0.0,130.0,358.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,8.0,0.0,0.0,0.0,16.0,581.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trunk/libmesh/src/solvers/system_projection.C,7892bc6,32.0,177.0,56.0,146.0,719.0,255.0,16.0,16.0,18.0,5.0,262.0,17.0,121.0,29.0,0.0,4.0,1109.0,86.0,482.0,159.0,378.0,145.0,385.0,15.0,269.0,333.0,87.0,1.0,245.0,60.0,60.0,66.0,18.0,9.0,0.3,64.0,64.0,70.0,21.0,0.0
trunk/libmesh/src/base/dof_map_constraints.C,c5d036e,0.0,0.0,0.0,182.0,475.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,13.0,0.0,0.0,0.0,23.0,721.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trunk/libmesh/src/base/dof_map_constraints.C,ecf71c6,0.0,0.0,0.0,182.0,469.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,13.0,0.0,0.0,0.0,23.0,713.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/src/geom/elem.C,b46e4a5,5.0,23.0,5.0,238.0,616.0,173.0,4.0,3.0,4.0,1.0,33.0,4.0,19.0,4.0,0.0,22.0,1023.0,186.0,428.0,89.0,254.0,142.0,231.0,43.0,193.0,286.0,72.0,0.0,214.0,18.0,6.0,18.0,11.0,3.0,0.33,87.0,56.0,89.0,37.0,1.0
trunk/libmesh/src/geom/elem.C,693ab36,5.0,23.0,5.0,238.0,616.0,173.0,4.0,3.0,4.0,1.0,33.0,4.0,19.0,4.0,0.0,22.0,1023.0,186.0,428.0,89.0,254.0,142.0,231.0,43.0,193.0,286.0,72.0,0.0,214.0,18.0,6.0,18.0,11.0,3.0,0.33,87.0,56.0,89.0,37.0,0.0
trunk/libmesh/src/partitioning/sfc_partitioner.C,1d14934,39.0,82.0,25.0,50.0,96.0,43.0,2.0,2.0,2.0,1.0,146.0,8.0,16.0,3.0,0.0,1.0,189.0,19.0,16.0,3.0,9.0,21.0,122.0,13.0,7.0,9.0,2.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,1.31,2.0,2.0,2.0,1.0,0.0
trunk/libmesh/src/mesh/mesh_refinement_flagging.C,9f37848,0.0,0.0,0.0,132.0,376.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,8.0,0.0,0.0,0.0,16.0,602.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trunk/libmesh/src/mesh/mesh_refinement_flagging.C,ad23033,0.0,0.0,0.0,132.0,378.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,8.0,0.0,0.0,0.0,16.0,604.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
