hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
9e41232b817bdc6babf70a4fcabf661c959598ea,2017-07-02 16:19:11,2,3,3,1.5566567074628228,4,3,1401.333333333333,24,16.45957947530864,122,474.0,1.0319165664879046,32,0,0,0
c31cee8799810b91b7fc877453010e4c96bb5a35,2017-07-02 16:32:12,1,2,2,1.0,4,8,2507.5,24,0.1539525462962963,18,703.5,5.142093269832702,87,0,0,0
e2b0505c440aa30903ad294f9cab389068c603bf,2017-07-03 05:58:05,1,2,3,0.4159337767255867,822,843,916.3333333333335,24,1.872858796296296,62,480.0,1.806622617528601,266,1,1,1
5b21d05b39564b495e994f350659e2df828bdb94,2017-07-03 06:17:18,1,1,1,0.0,1,5,1718.0,24,0.013344907407407408,46,482.0,75.93495229835213,267,0,0,0
925b630f9048ba9d67190d2713ce7f3b75433b9a,2017-07-03 06:22:25,1,3,22,4.4215053770167865,0,565,122.5,24,4.4218981481481485,88,493.5,13.827981117590092,289,0,0,0
43602ecaec027f9ff27cf9b9490862695595fe87,2017-07-03 08:33:58,1,1,1,0.0,5,14,1702.0,24,0.09135416666666668,48,4294.0,11.946408209806158,1271,0,0,0
3b79c8a8a34cf1acbbeaa280d4d05c150a06f51c,2017-07-03 08:46:14,1,1,1,0.0,4,20,1693.0,24,0.008518518518518519,49,4295.0,118.39130434782608,1272,1,1,1
d9aa85d5a6cc815a5eff7c900fb907f473f2bc7c,2017-07-03 09:07:24,1,1,1,0.0,9,24,1677.0,24,0.014699074074074074,50,4296.0,69.03149606299212,1273,1,1,1
bfe3d440486e9a46b8347f2416c51921a6418da8,2017-07-03 09:12:48,1,1,1,0.0,3,8,1662.0,24,0.00375,51,4297.0,267.6666666666667,1274,0,0,0
c309c7be228dad180beb426ac2efe4e866f9350c,2017-07-03 09:44:23,1,1,1,0.0,2,7,1657.0,24,0.02193287037037037,52,4298.0,46.593667546174146,1275,1,1,1
ef0c92429209c9ceac369c70d840a1af1470ee09,2017-07-03 10:44:09,2,3,6,1.9525231410367976,16,21,893.8333333333335,24,2.743148148148148,47,1135.5,1.1488557348275164,538,1,0,0
