hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
db1dfc787c390d3449657e55521a4dbfa7e61735,2017-08-12 05:41:53,1,1,1,0.0,1,0,1579.0,25,1.5467361111111106,18,618.0,1.6465226956404615,459,0,0,0
21f0cc449d8d40dc53e6067e51dd8c0aec58870a,2017-08-12 07:02:15,2,14,75,4.891086959046709,306,141,182.54666666666665,25,30.309888425925934,538,4046.0,1.496282874519273,201,1,1,1
c78fa79dcc66dda232967b557ca0be79693886e6,2017-08-12 12:54:10,4,4,4,2.0,4,4,453.75,22,39.27811342592592,92,620.5,1.0132601412823854,44,0,0,0
8d06942d7155450597417f03f33254a6eab96c4b,2017-08-12 14:51:47,1,6,14,3.2345113073907874,53,70,536.7857142857143,25,2.1369783399470905,337,4090.5,1.4910700556815322,3719,0,0,0
177cd8265231d1b3e2e04f6ac264dff0cb873351,2017-08-12 16:40:25,1,2,5,1.08755960993875,50,59,281.6,25,0.8089097222222221,165,4100.0,2.062674967970176,3724,1,0,0
e66aac70df8f4a77415cb6136809f2d1be4c28e6,2017-08-12 16:41:22,1,2,2,0.7537153483720096,97,0,0.0,1,0.0,0,4103.5,0.0,3726,0,0,0
2547498bd4047959b776543f84301b62649238dd,2017-08-13 01:05:22,1,2,2,0.13977779162760912,92,111,358.0,25,0.9214236111111112,8,1044.5,1.8139578701435732,252,0,0,0
cbadb0b6fe118fd6d22d99a3accbcac387dede1b,2017-08-13 02:27:32,1,1,1,0.0,1,1,80.0,25,0.057060185185185186,5,1046.0,18.525354969574035,253,0,0,0
5347f3460c58d02e013ad0552a5bb0543b3c9138,2017-08-13 07:56:26,2,2,2,0.17203694935311378,74,4,544.5,25,203.81800347222224,136,4105.5,1.7872384838277733,202,1,0,0
914b0e83605c237008d1262c6cd4e4d61b19cf22,2017-08-13 10:42:12,1,1,1,0.0,121,35,1145.0,25,0.11511574074074075,136,4107.0,9.686909310275487,3728,1,0,0
6b7c4fe46dc1c0e94c86346627cc8ca1da767dd5,2017-08-13 11:52:45,1,1,1,0.0,13,4,617.0,25,0.4495717592592592,5,1047.0,3.2243390057410597,254,0,0,0
e19765e048b2deb33f93b334b7fb570dd4d7e759,2017-08-13 13:00:18,1,1,1,0.0,2,1,80.0,25,0.4394212962962963,6,1048.0,3.275720381393879,255,0,0,0
37888bd3ebd38f883de89d8863416a741d9140d3,2017-08-13 14:18:34,1,1,1,0.0,23,23,626.0,25,0.10126157407407407,6,1049.0,10.875414333066637,256,0,0,0
57c0725e2aa3b0c21cfbbe538fa11a2b50d6e9a9,2017-08-13 14:20:06,1,1,1,0.0,1,1,81.0,25,0.05541666666666667,7,1050.0,19.045112781954888,257,0,0,0
717e894afecef3ff936f1fa34a11cbffc886d39b,2017-08-13 16:05:21,1,1,1,0.0,30,2,1231.0,25,0.22440972222222225,137,4108.0,5.456134921862912,3729,1,1,1
