hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
691db020c161d5b6c3a3208967072252e4b29cff,2016-12-20 07:16:46,1,1,1,0.0,1,1,797.0,15,0.6272685185185185,17,108.0,2.5942135950992693,8,0,0,0
054bd87bb40d1d4f2af9eb0d5de41f794be64ae1,2016-12-20 07:24:37,4,4,4,2.0,4,4,453.25,15,6.83724537037037,23,110.5,1.0761759020073196,33,0,0,0
e4f67363b54b14d2a2bdf0c2fd26ab98c5ec5a0b,2016-12-20 09:20:26,4,4,4,2.0,4,4,453.25,15,0.08042824074074073,27,114.5,7.475751906749172,34,0,0,0
6f8b9c925dde64d0265a38ddeb46a4f75a736adf,2016-12-20 18:08:01,1,1,1,0.0,4,5,2498.0,16,0.9943402777777778,34,1490.0,2.0056919370045745,1174,0,0,1
ca392e0ebf61a2d4152b2b9850a9c3942eeaeabd,2016-12-20 19:11:47,1,2,2,0.9182958340544896,1,2,32.0,2,37.18290509259259,5,217.5,1.075420128896388,164,1,0,1
769820e6c2af0da21ad1dd91cdf60b178bc6fc1f,2016-12-21 10:46:11,1,1,1,0.0,2,2,521.0,16,1.6869444444444444,67,1491.0,1.5927877490531863,1175,0,0,0
434e51dd58eafd557f1e04172156b14382517225,2016-12-21 13:48:46,3,8,26,2.949359270608079,678,406,1462.2307692307693,16,5.558762909544158,340,666.5,1.022805898598373,257,1,1,1
e1f12dd8d4373f57cb3e28fac2ee6b7cf485b141,2016-12-21 15:44:00,1,4,8,1.370260275956654,1190,27,1201.5,16,14.067889178240742,61,151.5,1.0263877010471507,140,1,1,1
dcba6ae5465df6be54f54abbd5493e88b568bc44,2016-12-22 15:52:46,1,1,1,0.0,62,141,1071.0,15,9.052418981481482,12,22.0,1.110467710569484,7,0,0,0
bf5ad8b5c8d135e5595ef10426de290e82846625,2016-12-22 17:41:46,1,3,5,0.44310054118650666,480,18,1691.4,16,11.967268518518518,72,1494.0,1.1111799320823426,1180,1,0,0
b898d79ca64e670feefd95287562dc1e563cf4d8,2016-12-22 20:49:19,1,1,1,0.0,47,1,992.0,15,0.2059375,13,23.0,5.855842185128982,8,0,0,0
7fd6c19a8389ab258e57d83d0a36a8cb9419cce0,2016-12-22 23:09:59,1,1,1,0.0,16,10,1038.0,15,0.09768518518518518,14,24.0,11.23696682464455,9,0,0,0
c77630a2677414650d4dc5903716ed6e8fc42f5b,2016-12-22 23:38:21,1,1,1,0.0,4,4,1044.0,15,0.019699074074074074,15,25.0,51.76380728554642,10,0,0,0
90049da79e46ba1c95d064e2f9748fa17f17e187,2016-12-23 11:30:11,1,1,1,0.0,19,2,1044.0,15,0.4943287037037037,16,26.0,3.0229454460313745,11,0,0,0
