hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
42d05d5dac55906b4c2e5930ad1ca7b6740428ee,2017-04-14 07:54:13,4,4,4,2.0,4,4,453.25,19,39.30193287037037,55,3027.5,1.0132521048023566,1142,0,0,0
0d50562e3eacd6e8d141bd696a9b0f7dd6d0df17,2017-04-14 09:36:41,1,1,1,0.0,36,0,2273.0,22,13.792152777777776,3,587.0,1.072504997306238,374,0,0,0
f591df4828afb2310b99230aff641b4042445045,2017-04-17 13:36:44,4,5,5,2.251629167387823,6,6,477.8,22,12.35905787037037,62,367.0,1.1198955060856512,33,0,0,0
e647925f731bb8253c9a29e125caf47994006a86,2017-04-18 17:39:10,1,1,1,0.0,3,3,3009.0,22,14.147800925925925,40,292.0,1.0706823629506614,143,0,0,0
7603baab6502e0ed9575fb0a97a99ad6ba7dcd61,2017-04-19 12:00:12,1,1,1,0.0,0,1,327.0,20,24.45101851851852,84,2098.0,1.0408980918010686,1571,0,0,0
f239f8ccaaf4cae140145dc54050a96150a20057,2017-04-19 12:30:29,1,5,22,0.9182958340544896,3,3,47.31818181818182,20,3.9822737794612793,14,2109.5,1.0119330472460517,409,0,0,0
e0ba4e969b613875e79bbdeb026594c6d936e0e6,2017-04-19 14:08:00,1,1,1,0.0,4,4,2217.0,20,8.972268518518517,23,237.0,1.1114545332583423,222,0,0,0
82807886dafc28533f55f1a3655a843beee93441,2017-04-19 14:31:13,1,1,1,0.0,3,1,326.0,20,0.10487268518518518,85,2121.0,10.535371371813264,1572,0,0,0
3821edae273c4bd96cb40c8a5e72817b41524a84,2017-04-19 15:12:46,1,3,3,0.5041083362115639,687,0,10.333333333333334,22,14.311531635802467,15,80.0,0.3410970803548716,5,1,0,0
58633eb83c056311e9d0848ee1661e35dd40ddc2,2017-04-19 15:15:31,1,1,1,0.0,0,2,2827.0,20,43.919618055555546,19,2122.0,1.022768868316092,1573,0,0,0
5268c1dbdca62f44e75a2f1da2b32ea965166501,2017-04-19 17:10:02,1,1,2,0.8678258940797088,92,67,1816.0,22,26.93560763888889,62,293.5,1.0270139433101948,145,0,0,0
03c6a2d4d75d40f94a4e2781d8eda9d58c975501,2017-04-19 17:26:01,1,2,3,1.5306189948485172,10,4,1589.0,22,25.681728395061732,60,296.0,31.04539962833886,148,0,0,0
b96d735c99742c62fd75515c464934552f70211d,2017-04-19 18:40:21,1,1,1,0.0,96,95,1818.0,20,51.093136574074066,11,2123.0,1.0195721004239036,1574,0,0,0
bc0138e89cc1a5bd0ea04bdeac49c864d00b2d51,2017-04-19 19:05:04,1,1,1,0.0,4,9,73.0,22,0.04590277777777778,2,84.0,22.78517397881997,8,0,0,0
6aa7d654e2b307f4f8a8eda21930074ad1f81032,2017-04-20 11:14:15,1,2,2,0.2691299089357705,459,215,310.5,22,0.6959953703703703,5,85.5,2.1020912930002864,10,0,0,0
e0b002254757dde672a0dfc54c51cf0b77c533d3,2017-04-20 12:03:08,2,3,6,1.08266405306244,36,35,598.8333333333334,22,27.37176118827161,50,89.5,1.0093532944435992,12,1,0,0
e372cbb2df4327da35509babe9399abc101dec06,2017-04-20 16:20:04,1,1,1,0.0,14,0,1070.0,19,52.00101851851852,36,119.0,1.0192303925670971,34,0,0,0
2a507ac4f403cbb4e0589e9c91f38c49d28e441b,2017-04-20 19:05:53,1,2,4,1.073789558819025,293,201,1885.25,20,52.110868055555564,16,729.5,1.009994716126741,511,0,0,0
eaede9b415676bd695a00c129e4177ee5fd66252,2017-04-20 19:13:23,1,1,1,0.0,0,41,384.0,20,0.005208333333333333,5,732.0,193.0,512,0,0,0
1b927c3a7841a0ca39e03f57dd3db54edcd7c7df,2017-04-21 09:56:37,1,1,2,0.3159971329784247,1,34,1829.0,22,0.6726851851851852,67,301.5,2.1149346180316586,153,0,0,0
d1dc95e79be5b872625ed01ca0e3150ad84584b3,2017-04-21 23:50:30,1,1,1,0.0,104,90,5789.0,20,0.2333101851851852,7,735.0,5.286139497966069,515,1,1,1
751b5edcb2d45b8fea763883856992e3a43b752f,2017-04-22 08:55:37,1,1,1,0.0,301,13,2309.0,22,7.971481481481482,4,175.0,1.1254471960228594,21,0,0,0
9e5ec53152ea5f8e5c5f427a46478cfa2cce603c,2017-04-23 15:54:37,1,2,5,1.095007632907447,110,83,501.6,22,16.334511574074075,56,105.0,1.1406875802101122,88,1,1,1
db55c73422f578e4aac786c3c965eadb78430998,2017-04-23 17:13:13,2,5,6,1.4635876967842194,28,37,671.6666666666666,22,22.96121913580247,123,110.5,4.061920910985123,15,1,0,0
1a6daf691516a8bbaaa9b810785a7e02115e214b,2017-04-23 22:13:24,2,3,5,1.898318755055836,87,25,718.4,22,0.8609930555555556,63,116.0,2.2409624783418933,16,1,0,0
2806ec39d6a32a6c9236bdcdfc1c7468b4828799,2017-04-24 18:56:38,1,3,7,2.524714806915357,67,58,2233.285714285714,20,48.199054232804244,36,741.0,1.0074944918268518,524,0,0,0
b4ea8bf3c80b3974dc2d6354701ff9f20c83de16,2017-04-25 08:45:20,1,1,1,0.0,6,4,1165.0,16,109.69725694444445,6,588.0,1.0091159982287108,375,1,1,1
9e6a3bfde5bff3c93c4a67dea666f0d27e295465,2017-04-25 16:42:49,1,3,4,0.4443112200757219,145,3,1247.75,22,6.803504050925925,215,308.5,1.1082338862578511,159,1,1,1
3dab835262c296db8567b5b8758935d654526d0a,2017-04-26 10:36:24,1,10,21,3.38555180071113,348,206,1441.7142857142858,22,47.42575121252205,231,94.0,1.0043793956815943,104,1,1,1
eac9330523d276a7c08ea0fa3109532be397b09b,2017-04-26 14:31:44,1,2,2,0.9182958340544896,13,5,334.5,22,0.16342592592592592,19,105.5,5.589235127478753,106,1,0,1
185c789a06578f9d3def52668d1d528836352d84,2017-04-26 15:16:04,1,1,1,0.0,0,9,2035.0,22,0.19421296296296295,10,107.0,6.148986889153753,107,0,0,0
e978dd67205ed403de504e060caa9155180727f1,2017-04-26 16:41:58,1,2,2,0.19590927087360493,23,10,527.0,22,38.532534722222216,39,745.5,1.0151070897514267,526,0,0,0
1eee0071c707b821ed3334562f4270ad7bad715f,2017-04-26 16:51:16,1,3,4,1.899322651062566,19,94,1011.75,22,0.2194675925925926,61,109.5,3.349793968354944,111,1,1,1
fd8a3e28bcbe48e61ad1ac1eb7ec5a24a38d165d,2017-04-27 11:50:55,2,2,5,1.6647204679522476,24,16,171.2,9,176.9200625,13,2126.0,1.0025749220284912,413,1,0,0
7fdc74ef7d22c1f7f184f7e165c3f8b87420c397,2017-04-27 11:56:29,2,4,7,2.1114636500687416,214,159,841.1428571428571,22,76.64257109788359,36,115.0,1.2074411487815921,4,0,0,0
160c626176b02d020c38f4e0d1188c9aef4d91e1,2017-04-27 13:59:27,1,1,1,0.0,153,170,1013.0,22,58.89043981481482,3,119.0,1.0169806848640386,5,0,0,0
7953c9b22481ea61a62b59f53be8a68458899ae9,2017-04-27 15:37:01,1,1,1,0.0,0,1,2650.0,22,0.15314814814814814,15,120.0,7.52962515114873,114,0,0,0
871a00eefdc70e480484e9af2792c7e3d2c72fcb,2017-04-27 16:36:06,1,1,1,0.0,1,1,2768.0,22,0.028287037037037038,60,320.0,36.3518821603928,161,1,0,1
10162138713a33884e376f9afb47fce537fc3d8c,2017-04-27 16:36:34,1,1,1,0.0,50,64,527.0,20,21.193217592592596,9,321.0,1.0471849069463393,162,0,0,0
4e4a05170f8b6b6bfa2c5f5805c51f591a3d0d23,2017-04-27 17:58:30,1,6,15,2.4065094716249225,816,961,1150.1333333333334,22,34.62617901234569,149,754.0,1.0338130039172628,541,1,1,1
b7fa2520f363da051591e7365c22c09b0d34598c,2017-04-27 18:16:41,1,1,1,0.0,2,5,668.0,22,1.0593171296296295,15,121.0,1.944004370390604,115,0,0,0
da842fe9c08c9460a1a7061914962e47d3ff3e61,2017-04-27 23:29:08,1,2,2,0.3607805650514635,101,1,2820.0,22,21.811238425925932,84,16.5,1.0235567129688392,17,0,0,0
f1715522e722213a605eff91af873476e426abaf,2017-04-28 14:09:08,1,5,7,1.3082365193054737,5,6440,1041.2857142857142,22,179.9266881613757,22,3036.0,1.0014391012789,1152,0,0,0
b3368ca1284644622dcd7cf00ffbea0d7c151310,2017-04-28 14:33:41,2,4,6,1.3729294892594308,6514,1,4668.333333333333,22,3.9972685185185184,57,3042.5,1.0416951390417066,1157,0,0,0
b0db6f05d245ba823b52e41b4c2e0a94556bec6d,2017-04-28 14:50:18,1,2,2,0.2580186686648155,8,15,59.5,22,43.477158564814815,6,3046.5,44.33574011569323,1159,0,0,0
8d68c123f96386f1fe9b24103a0fcf1cdf9ee990,2017-04-28 14:58:23,1,1,1,0.0,2,0,42.0,22,0.005613425925925925,6,3048.0,179.1443298969072,1160,0,0,0
89fc6314ca130ab61c7aa4f73b67f40074d9871a,2017-04-28 15:54:43,2,2,2,0.14144054254182067,50,0,15129.0,22,1.0085011574074074,87,3051.5,10.133125040412386,1533,0,0,0
0b365d9a3b5f31f8907239bc72fa1ee480209a31,2017-04-28 16:11:12,1,3,4,1.7911602795458252,68,64,1808.5,22,0.9254861111111112,28,763.5,1.5627673144743752,545,0,0,0
0af52f0e8f49d636fbac0e678f02c6219d08bdd8,2017-04-28 16:11:20,1,1,2,1.0,6,4,70.0,22,0.05310185185185185,3,3053.5,14.593166154835984,1164,0,0,0
d6aa0f3862889bf5f35e332ed15a9309d80b67b5,2017-04-29 21:45:25,2,6,13,3.3121280262721338,34,48,867.4615384615386,22,17.121097756410258,152,328.0,1.0444321371644183,122,0,0,0
ec95cbd5b24a6c338b85c48c43ec2413b4c06774,2017-04-29 23:21:30,1,1,1,0.0,5,5,2768.0,22,0.06672453703703704,62,335.0,15.986990459670427,164,0,0,0
8d292d099e6b63cfe17d4e7e6b6b07e0d1bf866d,2017-05-01 11:37:26,1,1,1,0.0,5,5,2768.0,22,1.511064814814815,63,336.0,1.661784981157511,165,0,0,0
