hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
f48190c65af314189a0f6b12cb8476ed6feb6fc9,2018-04-21 06:52:42,1,1,1,0.0,1,1,449.0,30,0.02686342592592593,6,7782.0,38.225333907798365,5308,0,0,0
a1285bd5ed3a620dfd3ad9ec4ccfb38c11171994,2018-04-21 14:04:17,4,4,5,2.3219280948873617,5,5,418.4,30,17.08050925925926,204,7785.0,1.0243431379367014,1154,0,0,0
3ee4e3ebe37ebc0a01cfcec1362835a527626740,2018-04-21 23:10:47,1,3,7,1.9575504368493144,960,985,684.8571428571429,30,26.35723875661376,58,7216.0,1.0204533677536334,4265,0,0,0
fce97f518165e28b77e6b05faeaab431269b35a3,2018-04-21 23:24:42,1,2,6,0.7197138469914246,51,24,594.3333333333334,30,20.570241126543213,164,7222.5,18.254224825135307,4271,0,0,0
dcea930d622114a602eaa96ed63793144e74fa52,2018-04-21 23:35:51,1,2,5,2.0178552942988928,376,413,700.0,30,26.016196759259262,145,7228.0,26.84268921715052,4276,0,0,0
5939f1625fdfda3f1ece563d3a290e8e0d16dc94,2018-04-21 23:48:19,1,2,5,1.05007975891195,344,342,413.0,30,9.045817129629631,93,7233.0,47.223027010368426,4281,1,1,1
efaebaac4e2020e8eafb19124684cb19df65531b,2018-04-22 00:49:53,1,1,5,1.9151431449069627,527,557,457.6,30,26.277476851851848,49,7248.0,1.025087178791646,4296,1,0,0
90bbd13dcddcbf7c1ab56a391e65e14bf0aaf1f7,2018-04-22 00:50:11,1,5,8,2.4804243449594776,19,11,955.625,30,10.834036458333333,160,7254.5,6.367255095629213,4304,1,0,0
7dbca2282c46311aa6bb874402cd87d6511daa88,2018-04-22 00:57:01,1,1,5,1.7255024442867977,811,769,514.4,30,21.822229166666666,55,7261.0,41.404229827569054,4309,0,0,0
5251cfd87d88f72d69bbf9d8c5b83d170ca8e6f8,2018-04-22 01:41:49,1,1,3,0.6297909622427889,11,156,1046.0,30,28.896732253086423,20,7265.0,1.011539911863353,4312,1,1,1
e0097ed202c97079858a3afed3aa1ab48998033d,2018-04-22 07:21:17,1,1,1,0.0,13,6,6273.0,30,7.6288078703703714,54,7788.0,1.1310820795322312,861,1,0,0
1fe868f8eb0922300932a2fc6b9fbd868abb7edf,2018-04-22 07:26:27,1,2,60,0.0,1,1,7.4833333333333325,30,0.01705729166666666,7,7818.5,1.9770992366412228,5369,0,0,0
5015994b16076e85cd1ceb0719ae1afb917b2908,2018-04-22 07:31:16,1,1,1,0.0,2,1,585.0,30,35.003217592592584,12,7849.0,1.0285688022066757,5370,0,0,0
68b5188024751f84d71ce0267763c1e4f11829a7,2018-04-22 07:32:07,1,1,1,0.0,1,1,449.0,30,0.003935185185185185,8,7850.0,255.1176470588236,5371,0,0,0
5fc1b012a350d3fd9e545c508be6463e749bbf11,2018-04-22 07:45:01,1,1,1,0.0,1,1,6280.0,30,0.016481481481481482,55,7851.0,61.674157303370784,862,0,0,0
bfcfbc4f7bb7c2b16487e9807ed8f768fe30a87a,2018-04-22 10:29:59,1,1,1,0.0,0,3,295.0,30,29.96416666666667,24,7852.0,1.033373195761604,117,0,0,0
58485fd7111ee7d77467b1953e64bd4695ba7ca4,2018-04-22 11:13:16,2,3,5,1.3688967491617337,51,264,597.0,30,52.80592592592593,50,7269.0,1.016082716564429,576,0,0,0
93ff5dd9227816d122f1671f4ded66a10c19a045,2018-04-22 14:25:19,1,1,2,0.0,1,1,58.5,30,0.2830324074074074,30,7272.5,2.766582154248794,4318,0,0,0
ffff13f46b774de9a01aeb0943e9f0d548a478d0,2018-04-22 23:46:42,1,2,6,1.9059558714478653,276,325,820.5,30,54.41237847222222,61,7286.5,1.01776813509542,4334,0,0,0
f8737ca44980e5092b16a7b5eff9dfc3bb9a2b28,2018-04-23 00:00:24,1,2,5,1.1253142369705138,144,160,884.0,30,25.44459027777777,79,7292.0,1.0573509607429012,4339,1,1,1
57e19bf8fcc8715517a8b21d761bd4447dc07fdb,2018-04-23 00:09:32,1,1,3,1.0139891546854565,328,348,986.0,30,29.19054012345679,50,7296.0,53.56235761764386,4342,1,0,0
dfcb45997f43a45fed983130f5ee27fc4b70e15c,2018-04-23 00:19:13,1,2,2,0.9709505944546686,4,1,1572.5,30,0.014652777777777775,28,7298.5,40.20410240464849,4344,0,0,0
a1899b83827baecd580df1d8dead33b2e3b4fdee,2018-04-23 00:24:11,1,3,5,1.3808663694576493,151,165,1224.8,30,27.275180555555547,53,7302.0,1.016754312749145,4349,0,0,0
63afee023c422048e81bd865141647d5cb7f976e,2018-04-23 00:33:26,1,8,18,1.789974209086349,187,189,1211.2777777777776,30,21.238324974279827,495,7313.5,9.654039320440708,4367,0,0,0
2fc0f49c21812d2a05e075f835df99f93a59e997,2018-04-23 00:43:48,1,8,11,2.4844071722076744,9,18,1766.4545454545455,30,0.4836763468013467,300,7328.0,24.288471275773965,4378,0,0,0
952d51ede024b5b694b589c4f85ce0b89919d34d,2018-04-23 00:59:03,1,4,6,0.8982708773289345,60,27,526.6666666666666,30,11.626398533950615,135,7336.5,1.0519186314009856,4384,0,0,0
63ee02b03d06a270a05719128c2e298ecf266959,2018-04-23 01:10:34,1,4,8,1.5334835606252963,216,237,201.0,30,58.85493055555556,43,7343.5,0.8932701085011159,4392,1,0,0
