hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
109cc379a318186ab3850763787713798e81d827,2011-11-10 21:14:30,1,138,1847,3.033102071619305,1044,0,0.0,1,0.0,0,30103.0,0.0,21710,0,0,0
3f8ade9cc033392838d5b00b44f84ccf1650b7d0,2011-12-05 04:49:39,2,139,1856,9.340475826495974,650656,0,0.0,1,0.0,0,2010.5,0.0,13,1,1,1
469639e4941fca90e7533f407c4bfe36ef3c60d3,2011-12-05 05:18:01,1,1,1,0.0,1,1,77.0,1,0.019699074074074074,1,2940.0,51.76380728554642,1842,0,0,0
42c78836ce6032e4a9a4fac48276c13cfcfc8dcb,2011-12-06 20:08:09,1,1,1,0.0,6,15,72.0,1,1.6378472222222222,1,675.0,1.610557557769769,675,0,0,0
5ac7ee7f0542469781e0e4ef79edbcf24e0c5a0c,2011-12-06 20:44:56,1,1,1,0.0,1,1,596.0,1,1.0898495370370371,2,676.0,1.9175578518101588,676,0,0,0
8a557e2ecc3a1b3d3348efba233e6dee4636a4bd,2011-12-06 21:37:06,1,7,7,2.3921472236645345,36,0,450.8571428571428,1,1.6996180555555556,7,680.0,1.2179361192678262,683,0,0,0
28ccb032b99acc4ae4180861377d6cca56186b96,2011-12-06 23:11:55,1,2,6,2.0943005052752457,514,254,96.0,2,0.3973070987654321,4,686.5,1.1560725822635671,689,0,0,0
71d636916aebc75787ecf5199112d3d2f4b02a65,2011-12-07 04:01:51,1,3,4,1.789929075309999,11,11,173.25,1,0.6920920138888889,7,2946.5,2.8057055214108946,1846,1,1,1
911e70e1b4a7dd1caef85859a52cf0c12cff25b5,2011-12-07 04:06:20,1,3,3,1.584962500721156,6,0,221.33333333333331,1,0.0031134259259259253,9,2953.0,197.28252788104092,1849,1,1,1
e46bbbeab2234fc3afbe1cf397252814022f7849,2011-12-07 22:31:48,1,1,1,0.0,30,7,511.0,1,2.1640625,2,250.0,1.4620938628158844,0,0,0,0
44992f08c16158787d47411b4250ed07e2e88911,2011-12-09 04:17:56,1,2,12,3.506572692003102,153,24,618.1666666666666,1,3.4044328703703712,24,2972.5,1.0759600496463178,1861,1,1,1
be8e19bec47d3fd30f94fb15993907410933196f,2011-12-09 04:33:03,1,1,8,2.5003441692503503,715,0,0.0,1,0.0,0,2990.5,0.0,1869,1,1,1
5fe14952430a6f5ea7592ddabff53104313fbfc0,2011-12-09 06:40:51,1,1,1,0.0,5,1,76.0,1,0.08875,1,690.0,12.26760563380282,690,0,0,0
f723195615719199f7981af2d3211df8ca4babab,2011-12-09 13:32:39,1,1,1,0.0,2,1,1843.0,1,0.3852199074074074,3,2996.0,3.5959198389568248,1870,0,0,0
14dc4a339d23acd33345a01e3a4ba896a36f36fc,2011-12-09 15:11:20,1,2,2,0.9182958340544896,16,2,673.0,1,3.85818287037037,4,2999.5,1.1943920299267732,1872,0,0,0
5382f557f29887de18e1e9d7eec85b542a0d79ee,2011-12-09 18:14:43,1,1,1,0.0,36,11,452.0,1,0.581099537037037,3,3002.0,2.7208755751190075,1873,0,0,0
c57452bcd7840b8602c7408a5738b81300f0066e,2011-12-13 01:15:06,1,2,2,0.7255826757048172,103,6,1112.0,1,5.382638888888889,6,3005.5,1.1151508601259352,1875,0,0,0
1820ad653e3743292ad3c9e0e24c0102df1100db,2012-01-03 22:32:26,1,1,1,0.0,22,10,1306.0,1,29.16450231481481,2,691.0,1.0342882586922124,691,0,0,0
5da524df98f379e5f20b14b63f3a7bba31fd2754,2012-01-03 22:32:55,1,3,6,2.3860868903067582,25,14,230.5,1,29.73837962962963,6,694.5,1.013730853476848,697,0,0,0
ba4442aa1086bb21a9e6b8f6e43e08a5b42fe6d2,2012-01-03 22:34:42,1,2,2,0.8453509366224365,6,5,341.5,1,29.16607638888889,4,698.5,1.0257148061329813,699,0,0,0
30a8a13cd063983513d97ef14af99cf75bb19219,2012-01-03 22:37:13,1,1,2,0.9544340029249648,8,8,918.5,1,29.167824074074073,4,700.5,1.0257132653466132,701,0,0,0
3ae65a29453aae0f879abfd9d75246ce60630e84,2012-01-03 23:14:14,1,1,1,0.0,6,6,276.0,1,29.767071759259263,1,702.0,1.0335941676792224,702,0,0,0
191a18cc3deb9281aef10c79aa02a6149cdfcd0a,2012-01-04 21:32:48,1,1,1,0.0,623,212,3997.0,1,30.696631944444448,1,0.0,0.0,0,0,0,0
eb9b93b4e1064e93a6ffc092d44f57663de1e64d,2012-01-06 16:36:28,1,1,1,0.0,26,3,596.0,1,30.827453703703704,3,2.0,1.0324386181749372,0,0,0,0
1a17092196600d045d2e877e67c1242f8ff8db8f,2012-01-06 22:40:39,1,5,7,1.0529407605626349,17,1,140.71428571428572,2,13.528617724867726,7,706.0,1.0213228054923322,709,0,0,0
8256040b7d3e3f09f5fa92d49d5c6311b6203b10,2012-01-09 19:03:32,1,2,2,1.0,28,28,575.0,1,35.019432870370366,4,710.5,1.0214166803550542,711,0,0,0
b261e3c50846e907e01e56f3a74695bbe2b57d78,2012-01-10 21:19:25,1,1,1,0.0,2,21,619.0,1,4.196493055555557,4,4.0,1.2382942106090569,1,0,0,0
607d7e8d2e2c6317f59b96367796b9447ea53a7b,2012-01-11 15:02:24,1,1,1,0.0,1,1,944.0,1,36.851979166666666,2,712.0,1.0271355846446508,712,0,0,0
292886866d9594d639d1a23b57b0532f5e119394,2012-01-13 22:33:08,1,2,2,0.4081388207107945,169,137,1948.5,1,39.164988425925934,4,713.5,1.0191497567123888,714,1,1,1
2be1a7117d47882870ae3aadf826d2927629a880,2012-01-16 14:53:32,1,1,1,0.0,0,6,2031.0,1,2.680833333333333,3,1.0,1.3730183400683869,1,0,0,0
f5c4a381297e2d4d6182a5ada5fae99998734ded,2012-01-18 21:19:22,1,3,5,0.07504507416623357,12747,6610,2999.0,3,29.201092592592587,5,766.0,1.0249906823417536,4,0,0,0
444b0789e017e765d6ef83f25c5fb205a19c2308,2012-01-20 16:52:49,1,3,3,1.584962500721156,3,3,53.0,2,29.64239197530864,3,3.0,1.0146648907093545,4,0,0,0
855770a9ad7b42539df4188f3cef64dfc337c1a7,2012-01-25 00:12:31,1,1,8,2.9995591071399037,157,0,320.625,1,50.30569733796296,15,8.5,1.0067600477716188,12,0,0,0
93ae8d76c91c22db2d035cad41f6328e705346a7,2012-01-25 00:28:45,1,28,650,9.326997580230039,650,1999,381.04307692307685,3,48.72105411324724,1302,337.5,1.0002168933576956,662,0,0,0
41030edd601b0d9d50fb0238345299d82245c4e3,2012-01-25 00:33:11,1,39,110,6.699012846955704,6,311,227.39090909090908,4,48.27572674663292,125,717.5,1.0027100069425623,772,0,0,0
1e478c850ad419e998757565e27ec65cdd858706,2012-01-25 00:33:26,1,1,2,0.5916727785823275,18,3,10008.0,4,3.0674710648148147,5,773.5,1.1630030289835953,774,0,0,0
10c9d2e7e2d224c35b440d2b7cca94399e26385f,2012-01-25 20:40:29,1,1,1,0.0,21,26,61.0,4,0.8384027777777778,3,775.0,2.1927441398161185,775,0,0,0
