hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
59e70a76021bbb4f81b432e3582532b1ee554b1b,2012-11-16 20:02:22,1,1,1,0.0,5,3,258.0,7,63.911493055555546,5,4059.0,1.0156466380644673,4035,0,0,0
c02782da7a6372746c6f7efacaa5f70747453d0c,2012-11-16 21:25:41,1,1,1,0.0,150,80,902.0,5,0.0,25,3144.0,0.0,3144,0,0,0
866ec76b457f8e807067fc687e5646d0b9c61c21,2012-11-16 21:25:41,1,1,1,0.0,150,80,762.0,5,0.0,23,3139.0,0.0,3139,0,0,0
49db607973381b4e6c7cdfe8114a60ab77381f34,2012-11-16 21:25:41,1,1,1,0.0,150,80,412.0,5,0.0,18,2503.0,0.0,2503,0,0,0
b2c12c4490ee8771abda2ca548038fa4881e082e,2012-11-16 21:25:41,1,1,1,0.0,150,80,692.0,5,0.0,22,3124.0,0.0,3124,0,0,0
b0fc21a70deceb99f40f25940a79cff6164c06a9,2012-11-16 21:25:41,1,1,1,0.0,150,80,132.0,5,15.473831018518519,14,2120.0,1.0646252372022955,2120,0,0,0
c9c4ccf70bd35063225621be191e7dad9826218c,2012-11-16 21:25:41,1,1,1,0.0,150,80,552.0,5,0.0,20,2793.0,0.0,2793,0,0,0
2e0169a6ca85badff7c88840c8ef7db376138a05,2012-11-16 21:25:41,1,1,1,0.0,150,80,202.0,5,0.0,15,2229.0,0.0,2229,0,0,0
25382edbf16dabade07127a9f513061ba9557229,2012-11-16 21:25:41,1,1,1,0.0,150,80,622.0,5,0.0,21,3107.0,0.0,3107,0,0,0
5de7a66097cda8f0c0c86d3bcc5e0610cf92cb70,2012-11-16 21:25:41,1,1,1,0.0,150,80,832.0,5,0.0,24,3143.0,0.0,3143,0,0,0
11f3295684ef37f0c6684058141f7d6aa8aa2423,2012-11-16 21:25:41,1,1,1,0.0,150,80,272.0,5,0.0,16,2302.0,0.0,2302,0,0,0
c8ae972f592add2a71de56047fea66c08cc23b87,2012-11-16 21:25:41,1,1,1,0.0,150,80,482.0,5,0.0,19,2698.0,0.0,2698,0,0,0
cb12a167823f36852ef8c9084b744b1f465afbb0,2012-11-16 21:25:41,1,1,1,0.0,150,80,342.0,5,0.0,17,2306.0,0.0,2306,0,0,0
643180835df958ce44f3484885b5fc3bdceb1624,2012-11-17 01:16:17,1,103,750,5.4514737842966055,72044,34296,103.49333333333334,8,40.655897314815,771,1744.5,1.0002983829158705,2119,0,0,0
fd721144a8b5eb52342cf1bbed1b16cad96ba42a,2012-11-17 19:02:35,1,1,1,0.0,0,0,0.0,1,0.0,0,2121.0,0.0,2121,0,0,0
6a41dc439e249ddcb039f7996cad81fb919e4fbf,2012-11-17 19:11:15,1,68,88,4.772300794667292,271437,0,0.0,8,0.008483007154882155,64,2165.5,1.8876127941951684,2209,0,0,0
c157712b1cdb1f9e64515b786f32354fe4a69270,2012-11-17 19:13:42,1,3,13,2.596771501230473,0,145070,11159.230769230771,8,0.0017013888888888886,13,2216.0,144.77998767323731,2222,0,0,0
e5bf034538b880f1b7caef340fa1d6d2b1dccccd,2012-11-17 19:15:32,1,1,1,0.0,2,1,3738.0,8,0.0029745370370370373,1,2223.0,337.1867704280156,2223,0,0,0
1dab29838e179e9a96ad2d005540348e6d2e4e94,2012-11-17 19:21:02,1,1,1,0.0,0,76,76.0,8,3.597939814814815,1,2224.0,1.2779368337075616,2224,0,0,0
811346732c201c6b37bb57a4ce508f1593061583,2012-11-17 21:41:21,1,1,1,0.0,99,26,75.0,8,0.8507407407407407,3,2225.0,2.175446234218546,2225,0,0,0
5d1c9c878050a58b8587c84923d553eebc58493b,2012-11-17 22:01:31,1,1,1,0.0,5,2,148.0,8,0.014004629629629627,4,2226.0,72.40495867768595,2226,0,0,0
3eaebc613e7c457cc8fc1e2ff663e04d3bb2a46d,2012-11-17 22:36:10,1,1,1,0.0,31,0,0.0,1,0.0,0,2227.0,0.0,2227,0,0,0
9c5582a1b13d2aab3ccfa4757ab99a97a6000a15,2012-11-17 23:04:53,1,1,1,0.0,46,26,31.0,1,0.019942129629629633,1,2228.0,51.145095763203706,2228,0,0,0
d594e14a25d4a3228241d7fe9d5015348b17971c,2012-11-18 12:35:20,1,1,1,0.0,19,9,151.0,8,0.6068171296296296,5,2230.0,2.647942932346602,2230,0,0,0
c7a75f58a6c6e77833ee1af867d85d7d0b8150f5,2012-11-18 12:55:03,1,1,2,0.4445498478925172,11608,0,0.0,8,0.3685243055555555,2,2231.5,2.356762613652424,2232,0,0,0
173ab995b4bacd22a92ab416f0c58f8519b9a55a,2012-11-18 13:04:56,1,1,1,0.0,0,10535,10535.0,8,0.006863425925925926,1,2233.0,146.6998313659359,2233,0,0,0
