hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
746062e2fa008cd8100aad0a9721a53941e8ad3b,2013-07-04 17:40:57,1,1,1,0.0,1,1,118.0,5,0.050324074074074084,2,1396.0,20.871205151793927,293,1,0,1,0
c27e93cc44fc9a1c256938c6ebd8567bdb4d5bf8,2013-07-04 18:00:59,1,1,1,0.0,3,1,68.0,2,7.3127546296296275,3,1397.0,1.1367473750518342,10,0,0,0,0
727d1cf8b335a7cee03fc0408c1dcf704616fa1a,2013-07-04 18:02:52,1,1,1,0.0,32,5,70.0,2,0.0013078703703703705,4,1398.0,765.6017699115042,11,0,0,0,0
96788621ba691bc6141d58d412bb6d327f2927f2,2013-07-04 18:03:42,1,1,1,0.0,0,54,617.0,5,0.04990740740740741,35,1399.0,21.037105751391465,841,0,0,0,0
4327e7a0811322207d2033c81f7625c9aa226569,2013-07-08 17:56:20,2,3,11,3.0121160323736658,545,178,93.45454545454544,5,2.964640151515152,65,510.0,1.0831843247126494,112,0,1,0,1
2598beb19d4d4de79262709416beeb92d67aee95,2013-07-09 15:00:52,2,8,17,3.6103992524916415,203,231,94.58823529411764,5,0.9426674836601308,93,524.0,1.248288227179132,116,0,1,0,1
f55253eac699a28ec74e9632e9398ec6fee3b205,2013-07-09 23:44:36,2,5,12,2.6538905846355583,892,9,26.83333333333333,5,0.1944135802469136,53,538.5,2.589508814371229,120,0,1,0,1
8e465ebc939c30ad4ed5f2f9f81407fdae78f786,2013-07-10 13:37:51,1,4,16,3.6178369778094033,391,253,28.9375,5,0.8803428819444444,27,552.5,1.1518785326608842,287,0,1,0,1
36236af8f836e8b52493a6ff44768662ea56c5c0,2013-07-10 17:30:41,2,6,11,2.4421662399091004,164,20,61.90909090909091,5,0.7868813131313132,33,566.0,2.512677091008141,121,0,1,0,1
ebd3cbd9763ab9535ba84b84d595c4b46e23f6ad,2013-07-10 21:57:31,2,2,3,0.7431932193866457,217,41,186.0,5,0.4320794753086419,6,573.0,3.9554678912759305,122,0,1,0,1
52c8d4c414e8d127fd317b4bfa64fb43f14e7b94,2013-07-11 16:37:59,2,5,9,2.5789297195050693,235,50,170.77777777777774,5,0.9714429012345678,43,579.0,1.2285600622438042,123,0,1,0,1
8acb007775174781e326e809487be4598285f162,2013-07-11 22:35:58,1,3,6,1.5378292771867743,133,97,128.33333333333334,5,0.5697337962962964,33,586.5,1.4270207010868774,313,1,1,0,1
1b140a56d31d6c44dca162fef2cf8a9c7cf9984a,2013-07-15 14:54:32,1,1,1,0.0,25,9,510.0,5,3.6795601851851862,6,590.0,1.2717716111904478,314,0,1,0,1
bf249a332db0dc63bb7e98c3d3a8eb34a8a17cc1,2013-07-22 13:01:02,2,3,3,1.3516441151533924,9,9,422.33333333333326,5,12.186319444444445,29,592.0,1.070749106088337,124,1,1,1,1
c242b66f44933a767d1e7717a10bab2fe8088c9e,2013-07-24 12:49:47,1,1,1,0.0,62,0,-109.0,5,64.12663194444444,6,594.0,1.0155941450482904,317,0,0,0,1
57d7740c81039d1809a756df88b6d35234a9fcfd,2013-07-25 14:37:12,1,3,4,2.0,8,8,222.5,5,15.133020833333333,28,596.5,1.0398254836939729,128,0,0,0,0
e86bf2e9b87b588fed334b2aa9cb3312f167bec2,2013-07-25 15:07:13,1,1,1,0.0,1,1,109.0,5,90.13253472222222,9,599.0,1.0110947728595658,129,1,0,1,0
c4e6256bbd4b925a4230c35067775c57e2065369,2013-07-25 15:35:19,1,1,1,0.0,7,3,109.0,5,0.01951388888888889,10,600.0,52.24555160142349,130,1,0,1,0
f32c357c6ab15ff45b54787c8bd71d17d137b426,2013-07-25 16:15:40,3,23,72,4.017576200270455,1342,1536,123.09722222222223,5,21.88458204732514,647,1435.5,1.0024642970327262,323,1,1,1,1
1c1f398e3b5acf34eb3879f10404b9e46b9d832b,2013-07-25 16:16:59,1,4,4,1.8828226816859288,312,0,0.0,1,0.0,0,1473.5,0.0,886,1,1,1,1
0ab0712d66d92407ff86d34bee65e0fd8d17d20b,2013-07-25 16:46:39,2,8,11,2.977272304787569,50,61,163.72727272727272,5,1.9297979797979803,115,1481.0,9.832455856155793,331,1,1,1,1
b65a1b6c3aa0d0d1051665b75b3c8730ea27bcfa,2013-07-25 17:26:46,1,5,10,1.5580455285416683,7,309,137.4,5,2.1484849537037043,222,1491.5,6.2653517796243525,899,1,1,1,1
cb2f573a2435917a0ef94c99d3722f28f1c48198,2013-07-25 17:50:15,1,2,2,1.0,2,2,250.5,5,0.04416666666666667,20,601.5,17.9811320754717,132,0,0,0,0
33b4b74266493a0d0037b7dbac92a55db59c544e,2013-07-26 11:04:08,1,1,1,0.0,21,5,134.0,5,14.519560185185185,5,603.0,1.0688726095863659,318,0,1,0,1
6589ba55d609ea726745c7c1b920366cdb4d42e0,2013-07-26 11:42:42,1,1,1,0.0,1,1,150.0,5,0.02678240740740741,6,604.0,38.337942955920475,319,1,0,0,0
252b7d0f9558d5eb6ecc0f6ebf7ffd485a678267,2013-07-26 14:16:34,2,2,3,1.1105522511832788,27,3,297.0,5,0.6252507716049381,30,606.0,1.8665702908978807,133,1,1,1,1
565f785b684a23f3d63408f5d9911f16ef824850,2013-07-26 16:22:33,1,4,6,1.8181818781945525,25,30,27.16666666666667,5,7.968389274691358,99,610.5,1.366300302705023,327,1,1,1,1
c9dec9133a25f741f48de0818aa5928648c32748,2013-07-29 11:24:24,2,6,8,2.519458026691085,26,45,105.625,5,6.300785590277778,53,1500.5,1.083167079279281,332,1,1,1,1
150533ddd60942f92ea3ca1b4836fa8ebe05655a,2013-07-29 12:20:46,3,10,13,3.039172707369613,73,159,120.3846153846154,5,15.496312321937324,182,1511.0,1.0172792064853025,338,1,1,1,1
b0f1dee51b4c9ddc6c7184b836fd1d8f753ae710,2013-07-29 12:22:59,1,2,2,0.10053087773783526,153,153,206.5,5,12.415526620370375,18,1518.5,325.8321661521861,340,1,1,1,1
ec7ff2f1a64463a3427b2c16cab512ee28b33559,2013-07-29 13:39:12,2,6,6,1.8403500615149235,51,54,378.16666666666674,5,6.629585262345679,58,1522.5,1.0699008429195938,345,1,1,1,1
4066378f72f8f8aca84aced027841d193f019e09,2013-07-29 14:15:01,1,1,1,0.0,148,64,414.0,5,0.024872685185185185,12,1526.0,41.20474639367148,346,1,1,1,1
2611e17d1f712fa4d33c71af05cc76c9d0174389,2013-07-29 16:32:53,2,3,5,2.123234348802648,37,34,248.8,5,16.204703703703707,44,1529.0,1.0276258056371206,348,1,1,1,1
78fbc89972b679bbbb80f5398173345b7da507a0,2013-07-29 16:35:28,1,1,2,0.972279462096882,77,10,130.0,5,2.0837847222222217,36,614.5,3.9716473834128254,135,0,1,0,1
2ac75589629376140f6efa830833ac59850ff5a9,2013-07-29 17:18:33,2,4,11,2.2388605886046755,58,58,153.27272727272728,5,12.325366161616161,140,1537.0,1.0370487509135669,349,1,1,1,1
5d508b125d52098a1513ea33a8e26bafe35eb00b,2013-07-30 09:17:51,2,2,4,0.3051527608571685,172,167,82.5,5,6.439950810185184,42,617.5,1.0830194014802073,137,1,1,1,1
3be73793b67b3a454fce64e5080fe24ffa8fc245,2013-07-30 09:49:26,1,1,1,0.0,5,6,130.0,5,18.467685185185186,3,620.0,1.0541486380113412,330,0,1,0,1
33f828b45441972ca982557e55489b79252a0595,2013-07-30 11:45:02,1,5,10,2.734063073323256,125,83,131.6,5,8.153074074074073,77,625.5,2.0360557523776017,340,1,1,1,1
d5db56eac6117a9dd0d7b101ade7d09ee165ef8b,2013-07-30 11:47:35,1,2,2,0.3424637724817959,44,3,92.5,5,0.041909722222222216,7,631.5,289.3181441590721,342,1,0,1,1
fb6c3794bdb4da44e5805ba5722551194751307a,2013-07-30 13:11:01,1,1,1,0.0,9,2,307.0,5,4.871770833333334,28,1543.0,1.2052641707113687,927,1,1,1,1
0465058f318b5d1948c81ac44118b6ed7965ac98,2013-07-30 13:26:52,1,3,10,2.6086317037456346,66,64,66.1,5,4.3563125000000005,58,637.5,3.9933912996380263,352,1,1,1,1
011ff4f0aaad47fc9fc71dc718e7478a29159443,2013-07-30 14:09:52,2,4,4,0.6998578570269279,13,9,117.0,5,1.2377112268518518,23,644.5,13.358635966235454,355,1,1,1,1
571f9b6c9eff30900f542149bf4511d1a82c16a2,2013-07-30 15:07:04,1,3,9,2.6531774074581365,112,106,149.88888888888889,5,3.046772119341564,76,651.0,6.701720092037138,364,1,1,1,1
