hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
cf78628c7170a0b1ce049680ebc92a773b0eb398,2013-09-24 17:08:10,1,1,2,0.9992492479956564,93,93,884.5,5,0.02797453703703704,50,4086.5,27.810095159288373,136,0,0,0,0
13f8114bfaa77d0c4ad872cfd655ac982e85d0e4,2013-09-25 12:22:18,1,1,1,0.0,1,1,104.0,5,0.8041435185185185,22,0.0,0.0,0,0,0,0,0
874c5e5bdf7978136932174ed994f6bd6b9630f4,2013-09-25 12:22:33,1,1,1,0.0,1,1,104.0,5,0.00017361111111111112,23,1.0,5761.0,1,0,0,0,0
c64458c0e730c17da231d57f2210f82f89c34e96,2013-10-10 16:47:33,1,1,1,0.0,2,1,0.0,1,20.986203703703705,1,4088.0,1.0476503523037621,2274,0,0,0,1
d66f332fd68c2b1a3daa921930a5f1845deef22d,2013-10-15 11:07:26,1,2,3,0.4406722908109458,146,23,0.0,1,8.257692901234567,2,4090.0,1.040366399831059,2277,0,1,0,1
ed4b0ed39ba1cb3aac91122d6cba729adf98d538,2013-10-22 12:28:32,2,2,3,1.5,12,4,0.0,1,32.1550424382716,5,851.0,1.019085085351466,225,0,0,0,1
cd8a7a9e070978a06533117b8952f5704d3b504d,2013-11-05 16:06:04,1,1,2,0.6252624052234231,24,8,0.0,1,46.9990625,2,853.5,1.0159577651149956,475,0,1,0,1
5d11ad6292747a50d26a3520e3ce64f1a8330d5f,2013-11-20 17:51:35,1,1,1,0.0,14,14,0.0,1,0.0,0,0.0,0.0,0,0,0,0,0
ed6865ac838759898f48a4a5a7dc3e8f5182004c,2013-11-20 17:53:16,1,2,13,2.926305130197316,2973,0,23.615384615384606,2,4.699736467236468,2,7.0,0.07818211768090752,13,0,1,0,1
e0b88e88069f3d0a2c1d93a359a50963bd678b83,2013-11-20 17:53:51,1,1,19,2.136313964373736,646,0,0.0,1,0.0,0,23.0,0.0,18,0,0,0,0
ff43a27f9c275dfa0a2031cc3814f9edf9ff24e9,2013-11-20 18:11:02,1,1,4,1.4580303176449438,16,22,402.5,2,0.012337962962962964,4,34.5,43.21388367729832,17,0,0,0,1
b30e76f80a7d67babb7d9d9c0466f4bcb6e301de,2013-11-20 18:34:28,1,1,1,0.0,1,1,943.0,2,0.016273148148148148,2,37.0,62.45092460881935,18,0,0,0,1
ab2d10f76d92448305c84e78e7f7623db3ea8730,2013-11-20 18:46:39,1,1,1,0.0,15,9,943.0,2,0.008460648148148148,3,38.0,119.19425444596443,19,0,0,0,1
bb1e0e2058eaddc4d5e59cf3c030857be363e332,2013-11-20 19:06:43,1,1,1,0.0,15,2,949.0,2,0.013935185185185186,4,39.0,72.76079734219269,20,0,0,0,1
9cb567e6803ec676a9a5503c82a1de42ba13d629,2013-11-21 10:43:44,2,5,7,2.0521221445487043,232,165,60.14285714285714,2,5.489971891534392,7,4095.0,0.8796571369290279,1135,0,1,0,1
5635087089d6594b7249f33a7928069accf81644,2013-11-21 11:01:29,1,1,1,0.0,2,3,230.0,2,0.7017013888888889,2,11.0,2.4251076253154533,0,0,0,0,1
9d1a1ee0b94e3b6f280a07ee59433f9ce794aa61,2013-11-21 18:36:01,2,2,9,1.9468502409084856,507,173,224.11111111111111,3,0.7131211419753086,15,16.0,1.3236279120229681,12,0,0,0,1
54439a4cf792f0874bbda49f29f13f405f443ad0,2013-11-24 21:07:43,1,1,12,2.9793368934125013,467,196,259.9166666666667,3,3.534383680555555,27,45.5,1.0743930386695426,32,0,1,0,1
1a5138f1b071802c68a2e0403c2bb547abe6cf4a,2013-11-26 15:21:12,1,1,4,1.5192941738318644,200,45,204.25,3,1.3195225694444443,11,22.5,1.307876507312067,11,0,0,0,1
675214c56f20d05fae63051518ac2971d4588f61,2013-11-26 15:52:07,2,2,2,0.10802319526362833,112,28,152.5,3,3.3335069444444443,5,25.5,1.3557635249314466,13,0,1,0,1
9c4894a90c49ca1afb69fd6784b5b614cf461834,2013-12-12 16:58:35,1,1,1,0.0,81,0,0.0,1,0.0,0,27.0,0.0,13,0,1,0,1
