hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
094848cf699fad69c33d767fd7bc943f3c3c70ca,2013-04-05 01:24:15,1,1,1,0.0,4,0,0.0,1,0.0,0,0.0,0.0,0,0,0,0,0
886211b66a08b3cf2cb231ff6d82210798a87b30,2013-04-07 23:19:52,7,26,106,5.808125945504937,8337,0,0.0,1,0.0,0,53.5,0.0,7,0,1,0,1
ea200149a6dcfe16bc9409b06178773d4b8a5189,2013-04-08 10:14:38,2,2,2,0.7219280948873623,3,2,29.0,1,0.4546990740740741,2,0.5,1.0498141831695769,0,1,1,0,1
0ff15386918f737cd413a6bbff6ab28f694f37be,2013-04-08 10:48:43,1,1,1,0.0,0,0,0.0,1,0.0,0,107.0,0.0,16,0,0,0,0
1255ef92206edee0c993f7a2a010870b229923cc,2013-04-08 11:02:34,1,2,2,0.9182958340544896,1,2,149.0,1,0.2606365740740741,3,2.5,16.980052326080877,2,1,1,0,1
2ed1ac68d300436cf33c22aefec01770f98d620d,2013-04-08 18:00:23,2,3,4,0.5172089279005179,59,8,40.75,2,0.5836024305555556,3,1.5,1.1248270886942036,2,0,0,0,0
30b563becf57f557c1b66babd183abb467bf4c40,2013-04-08 18:03:09,2,7,24,3.8651387692374577,639,711,95.625,2,0.5443778935185186,21,15.5,1.278906791464594,21,0,1,0,1
cc65b763a7b1d73e644760556d78e70d865ef695,2013-04-08 21:44:49,4,4,4,1.9684937134931264,30,34,69.5,2,0.5449247685185186,6,5.5,1.7352795308182656,3,0,0,0,0
b208bd691df27b5b4e9328a363a3830f404e3482,2013-04-09 11:19:16,4,4,5,1.4140406636674163,38,45,55.8,2,0.6614490740740742,12,10.0,1.5409267095547574,4,0,0,0,0
62e89dac15ed2b8d88d30f20c68a7f3e401dfd9b,2013-04-09 12:16:36,3,9,18,2.5694346608902268,30,134,21.94444444444445,2,0.5720788323045267,7,21.5,1.2029849721322787,5,0,1,0,1
8834107bebd9a149c5e561b288d3689e591223df,2013-04-09 12:18:36,2,7,11,2.085782929679074,94,99,150.54545454545453,2,1.186215277777778,15,33.0,1.216685277640255,28,0,1,0,1
16dd579c1bd82f7d5113b18003d14d7d12d44960,2013-04-09 12:33:56,1,3,5,1.8152238163802985,469,0,0.0,1,0.0,0,2.0,0.0,4,0,1,0,1
64ba11baf78e522f58dd283b87ddbd007ec6b28d,2013-04-09 12:39:51,1,1,1,0.0,2,2,114.0,2,0.05596064814814815,4,31.0,18.869700103412615,6,0,0,0,0
b37bb5980aad9510d91e915bd171480182e50516,2013-04-09 13:32:26,1,1,1,0.0,3,2,67.0,2,0.05127314814814815,2,39.0,20.503386004514674,29,0,1,0,1
403d2cca24711bddc742ed962cd7549542ca1ea5,2013-04-09 14:01:16,2,2,2,0.0,3,3,44.0,2,0.05625,4,32.5,9.888888888888893,4,0,0,0,0
