hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
92e20c539f9d416a490b93786492de04aef43e84,2017-08-04 15:14:38,1,1,1,0.0,4,6,1319.0,11,0.009259259259259259,20,4490.0,109.0,1956,1,0,0,1
b89a1ca4d1aa495e3696b606c136e89ec16c6d87,2017-08-04 16:05:26,1,7,7,1.514529083057925,111,26,144.28571428571428,11,2.8061507936507937,82,500.0,1.2279947747456512,496,1,1,1,1
4b700e6531b6a0bbd0bdb7cf2a6ff6eee9c83d5c,2017-08-07 13:28:02,1,9,11,2.2278064909796784,628,227,87.27272727272727,11,4.534135101010102,78,4496.0,1.0475904768097244,1967,0,1,0,1
808688046385000c7b4425ce198e92f9611bc382,2017-08-07 13:29:56,1,1,1,0.0,1,1,27.0,11,7.086875,2,4502.0,1.1411059176294205,1968,1,0,1,0
3021eb0d9f62274b5743998ef095a648ce7cd607,2017-08-07 13:34:27,1,3,3,1.338261033285308,60,87,25.33333333333333,11,4.246408179012345,31,4504.0,1.198868500290417,1971,0,1,0,1
3ed9952d95f9d55ec4aca841ef83082d85e24c3d,2017-08-07 14:26:39,1,2,2,1.0,6,10,258.5,11,3.5322974537037037,65,2446.5,1.2364622034777648,1146,1,1,0,1
0d39d4f6062a8815868223ca7a131dc3ec5c2bb8,2017-08-07 14:37:53,1,2,2,0.7219280948873623,5,5,862.5,11,1.4911400462962965,65,4506.5,65.26261244485528,1973,0,1,0,1
8916f93b443b3f6b078ca28b2dece0219214d5b4,2017-08-07 14:44:01,1,1,1,0.0,3,5,46.0,11,0.048310185185185185,14,4508.0,21.69956875898419,1974,1,0,1,0
a72887d96416ec306eb2ae9cfe597d096f99e293,2017-08-07 16:29:54,2,3,3,1.456564762130954,15,15,615.6666666666666,11,1.4510841049382714,124,4510.0,1.2339444340398116,1976,1,0,1,1
6df9669431865f11984e770f9692486f9a22be73,2017-08-07 16:42:04,1,3,4,2.0,60,0,35.5,11,3.8083449074074083,17,4513.5,1.1047192989828372,1980,1,0,1,0
3215219fced1b97795f55f1a04199d5ab81829af,2017-08-07 17:02:50,1,3,3,1.188721875540867,11,13,863.3333333333335,11,1.028533950617284,107,4517.0,1.3265180711884497,1983,0,0,0,1
61f716d7660d5b8f4d7794864722f9c2f1df0509,2017-08-07 17:57:51,1,1,1,0.0,25,0,0.0,1,0.0,0,4519.0,0.0,43,0,0,0,0
55a73efd1398cd97ef206f3226e994d1b59e7070,2017-08-07 18:14:54,2,6,6,1.5180071301179374,69,34,35.833333333333336,11,1.9337152777777784,45,4522.5,15.232657279294456,1988,0,1,0,1
31d46bc3726aa4df4b57d7bec7ade257518841d8,2017-08-07 22:24:34,3,51,191,5.637483362150196,11653,11734,83.8324607329843,11,6.061888573783201,1626,4621.0,1.0257922772325023,2176,0,1,0,1
1189b6d92cff9a2fae8ff2e59425e286a206d602,2017-08-07 22:25:11,1,1,1,0.0,0,2,41.0,11,0.0004282407407407408,13,4717.0,2336.135135135135,26,0,0,0,0
980b7cd528ff9231aaaf866eb10951ee47b7b1b3,2017-08-08 13:08:45,1,1,1,0.0,1,1,69.0,11,0.6140162037037037,15,4718.0,2.6286215151458032,2177,0,0,0,0
