hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
de9762070ca7e92c27c9139b37072ca953d772e4,2017-07-14 12:46:45,1,1,1,0.0,1,10,54.0,11,3.7531018518518517,55,1971.0,1.2664462728360493,123,0,0,0,0
3ced22ad00fc39e4d38be83189212eaec924d975,2017-07-14 13:02:14,2,3,4,1.4099750188220612,10,11,50.75,11,292.7327199074074,75,1973.5,1.0488257012874371,51,0,0,1,0
c55d76d58764ade8c191419220cfcb1e5d825de9,2017-07-14 13:11:49,1,1,2,0.9978527766088782,29,26,61.0,11,1.8106192129629632,24,1976.5,76.26850909343571,53,0,0,0,0
e2bde0e9bfd399932e6f21fe18e82b0076e3c42f,2017-07-14 14:00:37,3,3,3,0.27802342766901755,113,84,36.333333333333336,11,26.7289274691358,13,1979.0,7.421139573456004,696,0,1,0,1
ca5fb9d86552c62b59e258c5356f1b172ab48399,2017-07-14 14:04:22,1,1,1,0.0,1,0,23.0,11,0.0026041666666666665,1,1981.0,385.0,697,0,0,0,0
8df6881bf6463a13d74a15bfbc484978d95bc364,2017-07-14 14:05:40,1,1,1,0.0,5,5,24.0,11,0.0009027777777777775,2,1982.0,1108.6923076923078,698,0,1,0,1
85291b02f56459cf6afd81ece9366df58b1a91bb,2017-07-14 15:12:49,3,5,9,2.8467655519280424,90,62,43.444444444444436,11,9.666980452674897,101,1987.0,1.01264890573614,702,0,0,0,1
cba695293a4a73bee607f7a4b7c68ed615ff7731,2017-07-14 15:40:44,2,2,3,0.8569957178540347,38,4,23.66666666666667,11,1.9581828703703703,13,3970.0,6.018283272836343,1468,1,1,1,1
ee060e6b61c6a0fe1afc828a1f8f25570abb949e,2017-07-14 15:55:07,1,2,4,1.7057328617496863,25,17,24.75,11,0.7351533564814816,16,3973.5,1.7894803616988564,1472,1,0,0,1
86a209ca8189879ac77bacbf52ba34f28a95f047,2017-07-14 16:11:57,1,2,2,0.8865408928220899,15,8,697.5,11,0.31744791666666666,14,3976.5,44.559807990643215,1474,1,0,1,1
43c81a692e0752c03007a170208e6981ec18b168,2017-07-14 16:47:51,1,6,6,2.5216406363433186,7,7,37.66666666666666,11,2.0833256172839505,20,3980.5,4.680393682175668,1480,1,0,1,1
4c73442b3e8b168c1330fb8ec5788024872d1a77,2017-07-14 16:51:57,1,1,2,0.25387844029816153,21,26,37.0,11,0.0688425925925926,74,1992.5,11.89441829186281,131,0,0,0,0
