hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
1baf34240e5cbea6017c962ddf6cec5e8f80c3c7,2017-10-25 17:49:47,1,1,1,0.0,6,1,74.0,11,0.01927083333333333,9,5584.0,52.89189189189189,84,0,0,0,0
a9a4bd5cfbefea656c84537d4ec74c20860a51a1,2017-10-25 21:12:23,1,1,1,0.0,16,16,342.0,11,0.1679050925925926,28,5585.0,6.955745502171365,2530,1,0,1,0
9943369dd455517755f630c5a72cf3afc6e48c76,2017-10-26 09:19:43,1,1,1,0.0,1,1,43.0,11,8.704525462962962,65,5586.0,1.114882770376733,85,0,0,0,0
f56fc8a2c9f1bc2d2fe51a3820d4a5a5955584b1,2017-10-26 09:45:53,1,1,1,0.0,1,1,43.0,11,0.018171296296296297,66,5587.0,56.03184713375797,86,0,0,0,0
36237694c44aa0769514ff60c7d8f427283bc0be,2017-10-26 10:15:53,2,2,2,0.28639695711595625,39,1,69.5,11,0.3664178240740741,68,5588.5,25.68228121989355,2531,0,1,0,1
503b2d04865f9cf8f987754f3c8c2e852f594757,2017-10-26 10:18:52,1,1,1,0.0,98,0,0.0,1,0.0,0,5590.0,0.0,2532,1,0,1,0
71eb67f18cabfd75e29c263ce23552c77ddc8a0d,2017-10-26 12:44:54,1,1,1,0.0,15,0,98.0,1,0.10141203703703704,1,2497.0,10.860762383017576,1176,0,0,0,0
92f3a7d0c1b60317ae6da5c9b56fc366fd7f259c,2017-10-26 20:20:19,1,7,7,2.1361044300964624,40,9,96.14285714285714,11,3.5972304894179894,98,5594.0,1.062606618897564,2539,1,0,1,0
06a14a19e17d5be0c39f25b14acfa18af9b8beb2,2017-10-26 21:09:57,1,9,9,2.7001520016171936,196,7,56.55555555555557,11,20.72073045267489,78,5602.0,1.0088268610221247,2548,1,1,1,1
6dac06ecef72d6b6a7e95dcfcdde8b7ca200c3f0,2017-10-26 21:13:30,1,1,1,0.0,5,5,307.0,11,22.16725694444445,16,5607.0,1.0451115806753266,2549,1,0,1,0
5fccef5aa97a2309be559768894e60aebdb8c026,2017-10-27 10:31:16,1,7,11,2.6362681330855082,244,40,64.63636363636364,11,27.67348484848485,64,553.0,0.6407823673161583,549,0,0,0,0
63afc461962e79d3d5a3ce31f895ae56b1effa00,2017-10-27 20:06:07,1,8,8,2.5155155834904948,117,37,69.125,11,19.320925925925923,91,5611.5,1.0414243993183605,2557,0,1,0,1
