hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
db88915655f178998feec41489e6b12348319be6,2013-04-12 20:03:41,2,4,4,1.7281407244014662,77,25,294.75,4,0.5843865740740741,20,423.5,4.725512492238046,31,1,1,1,1
8f64e56400f2b435834eb4725d214e021bdb8d1d,2013-04-12 20:04:19,1,1,1,0.0,55,0,0.0,1,0.0,0,4.0,0.0,4,0,1,0,1
f2434d0879f505eaf4f5527b27e7ebc971da4001,2013-04-12 20:04:34,1,1,1,0.0,9,6,225.0,1,0.06222222222222223,2,5.0,17.071428571428573,5,0,0,0,0
f27fad011e411e581948dad96fbdc6d4d60527d4,2013-04-12 20:06:41,1,2,4,1.7417837876496318,77,10,170.5,4,0.04458912037037037,17,217.5,11.976950399902856,123,0,1,0,1
75d7f318c72b1c43509c94186c6e372f9f4141fd,2013-04-12 20:17:39,1,2,2,0.2498822928331855,15,9,131.0,4,0.12708333333333333,7,220.5,4.9951917083133885,125,1,1,1,1
2a266058228999b5542a55f5bd12732fa8efff1e,2013-04-15 11:59:29,3,23,128,5.9470598849640615,3372,1580,74.125,5,3.07581515842014,595,489.5,1.0158009926614242,45,0,1,0,1
9a671c9bab23acb6b13470b09714f141803a080e,2013-04-15 12:09:01,2,13,39,5.284729675579871,585,3,113.64102564102564,5,0.8254122150997154,202,573.0,6.872032634124587,63,0,1,0,1
48aaec988df39316710f823bf9ff18716fe1169f,2013-04-15 13:37:37,1,1,2,0.18857195602479665,208,0,0.0,1,0.0,0,593.5,0.0,2,0,0,0,0
2d12092410a729a7f6e9ce64ad26b1555112b988,2013-04-15 13:41:07,1,1,1,0.0,1,1,251.0,5,0.0705787037037037,20,595.0,15.16857986224992,383,1,1,1,1
4e62887aad5171092a50dc81d23f9ec63088c190,2013-04-15 16:07:24,1,1,1,0.0,3,2,153.0,5,0.17216435185185186,19,596.0,6.808403361344537,143,1,0,1,0
075aba6df2cd95f4d5cd8be149e29535f04076e9,2013-04-15 17:38:06,3,5,11,2.6082926337678387,307,151,100.8181818181818,5,0.2345486111111112,105,602.0,2.1675737620752646,64,1,1,1,1
77598aa8ad0279e7834d225fc21023e962c6a94f,2013-04-15 18:00:21,1,1,1,0.0,29,0,0.0,1,0.0,0,608.0,0.0,389,0,0,0,0
1903be0d6abebcce744ac0560e98d9955fcd7461,2013-04-15 21:17:51,1,1,1,0.0,83,0,0.0,1,0.0,0,609.0,0.0,65,0,1,0,1
5e3a20c119a71a7eee35de7235ffca030a8b799d,2013-04-15 21:26:47,1,1,2,0.9182958340544896,1,5,105.0,5,0.08250578703703704,11,610.5,84.62710540724169,67,1,0,1,0
9b65349566aa4cc034971e2b4913be4d7aa5af97,2013-04-15 21:36:23,1,1,3,1.5848206001393983,101,0,0.0,1,0.0,0,613.0,0.0,70,0,1,0,1
dc1a3d5134648bca8821a97afdb1f61141e4778d,2013-04-15 22:18:21,1,1,2,1.0,102,0,0.0,1,0.0,0,615.5,0.0,72,1,0,1,1
5fa521e6834f117ce34dd9b7835cbc30ad5bfc91,2013-04-15 22:56:37,2,2,5,1.8431956414606967,55,11,191.4,5,0.4497222222222223,79,306.0,2.015441630636195,18,1,1,1,1
d9b05192fa4ec76cd0a9aa0ad2de1fa2bb84b130,2013-04-16 16:50:31,3,6,7,2.707217899540498,11,19,143.71428571428572,5,1.0678373015873015,77,620.0,1.3381909236976761,73,0,1,0,1
b42a1da0a552a938227ccfc710cae04537e8a55d,2013-04-17 15:44:24,3,3,10,1.9876925088958035,40,52,5.2,1,4.841851851851851,5,226.5,1.0540426833932532,9,1,0,1,0
9d635885f4a5ee727c78d240b45728cf84761a45,2013-04-17 20:19:43,1,4,13,2.5586601436079723,108,49,150.30769230769232,5,2.1570156695156686,120,630.0,1.1587042255527102,405,0,1,0,1
6521aa0357f04026cf31bdeccd1f4b0c68f489d0,2013-04-17 20:57:49,2,2,2,0.9774178175281716,26,8,382.5,5,1.1968402777777778,14,637.5,20.106521139730027,74,1,1,1,1
20773caddc45da583f391b4e3fc8c6051c65facb,2013-04-19 14:49:12,1,2,2,0.74959525725948,20,8,65.0,5,4.000283564814815,16,79.5,1.1839178972686222,6,0,1,0,1
7ed45242003cc73ef4e3e8e76d2cb97276a49acb,2013-04-23 14:31:17,1,1,1,0.0,33,0,0.0,1,0.0,0,81.0,0.0,44,0,1,0,1
e980732fe2366fa9827ee8512e1d2a646d1760b7,2013-04-24 20:55:07,2,2,2,0.7950402793845223,138,12,74.0,5,2.627054398148148,11,82.5,1.190327235078367,45,0,1,0,1
7e9b4d6d7e404fdcc9b373ed7485237a5b64748e,2013-04-25 11:52:39,5,23,66,3.3626420285898364,58,299,9.090909090909092,5,2.976057800224466,45,671.5,1.00818929349029,77,0,1,0,1
458e9dc1ef7f9636d5fd050c6746ffde19cb30b2,2013-04-25 14:54:56,2,3,8,2.6893196857113413,181,171,129.25,5,7.006410590277778,42,87.5,1.0486747696187426,49,0,1,0,1
