File,Hash,age,entrophy,exp,fix,la,ld,lt,nd,ndev,ns,nuc,rexp,sexp,Bugs
src/utils/xdr_cxx.C,dc9ad69aa678fb2ef66904375cd7c0e4b40d7deb,9.959340277777779,0.0,7061.0,1,2,2,62,1,5,1,3,1.1004082571845943,0,0
examples/miscellaneous/miscellaneous_ex8/miscellaneous_ex8.C,5328e6d90dcaa41444493315afc1b475760a0913,8.129085648148148,0.5,7062.5,1,1,1,258,2,2,2,9,1.5105085582637312,0,1
src/utils/meshfree_interpolation.C,5328e6d90dcaa41444493315afc1b475760a0913,8.129085648148148,0.31127812445913283,7062.5,1,4,2,405,2,2,2,6,1.5105085582637312,0,1
examples/miscellaneous/miscellaneous_ex8/miscellaneous_ex8.C,5328e6d90dcaa41444493315afc1b475760a0913,8.129085648148148,0.5,7062.5,1,1,1,258,2,2,2,9,1.5105085582637312,0,0
src/utils/meshfree_interpolation.C,5328e6d90dcaa41444493315afc1b475760a0913,8.129085648148148,0.31127812445913283,7062.5,1,4,2,405,2,2,2,6,1.5105085582637312,0,0
src/solvers/memory_solution_history.C,262802c55a12dbc534cbf349575084d4512ddaf8,27.32099537037037,0.0,8407.0,0,87,12,11,2,5,2,1,2.073322093172157,0,0
src/utils/meshfree_interpolation.C,df83cdfe25de9193596d6e409461a7febdaf796e,0.7791435185185185,0.0,7077.0,1,3,1,420,1,2,1,8,2.2834605900353546,0,1
src/systems/fem_system.C,a198e8024957f723c1ffbc705d7bd95e69d61b0d,42.05155092592592,0.0,4332.0,1,25,17,4,1,1,1,1,1.0237803357541202,0,1
src/mesh/tecplot_io.C,39cf9e4bbe4ed449d7b255b73d27b012de376279,1.821574074074074,0.0,14309.0,0,205,106,210,2,5,2,1,3.6469272607126517,0,0
src/numerics/petsc_vector.C,002c04e7566c6817aa4b1ca1cde97817cb200495,0.0,0.0,53665.0,1,18,15,0,1,1,1,0,0.0,0,1
src/mesh/boundary_info.C,bb928fe88bfc04be0dd347598f2dd4b89eaa6b49,0.0,0.5112188503407658,4358.0,1,3,3,0,1,1,1,0,0.0,0,1
src/mesh/exodusII_io_helper.C,bb928fe88bfc04be0dd347598f2dd4b89eaa6b49,0.0,0.5170470562499704,4358.0,1,5,5,0,1,1,1,0,0.0,0,1
src/mesh/nemesis_io_helper.C,bb928fe88bfc04be0dd347598f2dd4b89eaa6b49,0.0,0.5112188503407658,4358.0,1,3,3,0,1,1,1,0,0.0,0,1
src/mesh/vtk_io.C,1d9ebc1ea3d99746bffcde19cf2de89b1e3b389a,0.026041666666666668,0.0,53671.0,1,0,3,-193,1,6,1,3,39.4,0,1
examples/fem_system/fem_system_ex2/solid_system.C,087e752cfc6d92d56a8920fb06c13cdf8ac50fd6,0.7102314814814815,0.0,7162.0,1,5,0,362,1,3,1,1,2.4079916563457404,0,1
src/mesh/vtk_io.C,52f192d47269ecf90edb2bbe9388493c1b08b05a,0.7821759259259259,0.0,4453.0,1,22,1,-196,1,6,1,4,2.27848475880438,0,1
src/mesh/vtk_io.C,52f192d47269ecf90edb2bbe9388493c1b08b05a,0.7821759259259259,0.0,4453.0,1,22,1,-196,1,6,1,4,2.27848475880438,0,0
examples/fem_system/fem_system_ex2/fem_system_ex2.C,03e3121330d0a4913c921b01e1750d5aaa47742b,0.5011689814814815,0.44217935649972373,7165.5,1,6,0,159,1,3,1,1,2.082751672270454,0,1
examples/fem_system/fem_system_ex2/solid_system.C,03e3121330d0a4913c921b01e1750d5aaa47742b,0.5011689814814815,0.5287712379549449,7165.5,1,2,2,367,1,3,1,2,2.082751672270454,0,1
src/base/dof_map.C,6ee2c9e8c19072181b72eba813e32f2048a89f9f,72.66471450617284,0.2733018683918238,15161.666666666666,1,6,3,1,4,6,2,3,6.468110166420872,0,1
src/mesh/mesh_smoother_vsmoother.C,6ee2c9e8c19072181b72eba813e32f2048a89f9f,72.66471450617284,0.2102794456291647,15161.666666666666,1,3,3,0,4,6,2,0,6.468110166420872,0,1
src/mesh/mesh_tools.C,6ee2c9e8c19072181b72eba813e32f2048a89f9f,72.66471450617284,0.16229362260093616,15161.666666666666,1,55,55,0,4,6,2,0,6.468110166420872,0,1
src/solution_transfer/dtk_adapter.C,f04c3fc4d59abc4e74c6c7f7063cd28d7241e9ba,16.511033950617286,0.5301967781745115,10633.0,0,5,0,263,2,7,2,1,2.455473877208314,0,0
src/solution_transfer/dtk_evaluator.C,f04c3fc4d59abc4e74c6c7f7063cd28d7241e9ba,16.511033950617286,0.5232122209664899,10633.0,0,4,0,61,2,7,2,1,2.455473877208314,0,0
src/solution_transfer/dtk_solution_transfer.C,f04c3fc4d59abc4e74c6c7f7063cd28d7241e9ba,16.511033950617286,0.5232122209664899,10633.0,0,4,0,83,2,7,2,1,2.455473877208314,0,0
src/mesh/parallel_mesh.C,5a99c4124f57a73d2787813380ef5cc10f49b678,0.6575462962962964,0.46438561897747244,4562.0,1,4,2,1,3,6,1,1,1.9293811166654933,0,1
src/partitioning/partitioner.C,5a99c4124f57a73d2787813380ef5cc10f49b678,0.6575462962962964,0.3875854127478025,4562.0,1,3,1,2,3,6,1,1,1.9293811166654933,0,1
src/systems/system_io.C,5a99c4124f57a73d2787813380ef5cc10f49b678,0.6575462962962964,0.38997500048077083,4562.0,1,12,8,6,3,6,1,1,1.9293811166654933,0,1
src/mesh/parallel_mesh.C,5a99c4124f57a73d2787813380ef5cc10f49b678,0.6575462962962964,0.46438561897747244,4562.0,1,4,2,1,3,6,1,1,1.9293811166654933,0,0
src/partitioning/partitioner.C,5a99c4124f57a73d2787813380ef5cc10f49b678,0.6575462962962964,0.3875854127478025,4562.0,1,3,1,2,3,6,1,1,1.9293811166654933,0,0
src/systems/system_io.C,5a99c4124f57a73d2787813380ef5cc10f49b678,0.6575462962962964,0.38997500048077083,4562.0,1,12,8,6,3,6,1,1,1.9293811166654933,0,0
src/solution_transfer/direct_solution_transfer.C,c8547f2a491f64cc52b1b6e9120fb72aa4f13b2e,0.019560185185185184,0.0,907.0,0,5,1,44,1,7,1,1,52.12426035502959,0,0
examples/fem_system/fem_system_ex1/fem_system_ex1.C,23984c29891796a5758e40172d86f29c7bd3c002,38.086087962962964,0.0,4597.0,1,1,1,2,1,1,1,1,1.0262563065277919,0,1
examples/fem_system/fem_system_ex2/fem_system_ex2.C,1334c6a7b81c18831d75577011bf67855fc41b40,2.949409722222222,0.0,4598.0,0,32,21,165,1,3,1,2,1.3390508929517442,0,0
src/mesh/vtk_io.C,158deef5ec48e8f12505745be62b731be57f0c89,3.001423611111111,0.0,4599.0,1,1,1,-175,1,6,1,5,1.3331752293471848,0,1
examples/fem_system/fem_system_ex2/fem_system_ex2.C,74f0c645a8119bb5b81a40cbcaf29cfeb09efb0b,0.011574074074074073,0.0,4600.0,0,2,0,176,1,3,1,3,87.4,0,0
src/mesh/tecplot_io.C,901a41fe5de50b1eb977a7f1fa943b2eaf7c319e,7.837673611111111,0.0,9203.0,1,2,2,300,2,5,2,3,2.381768577083009,0,1
src/solution_transfer/direct_solution_transfer.C,e4820ae36a5741984c76bc86b3a1765969d8e361,5.198258101851851,0.5,6928.5,0,2,2,48,2,7,2,2,1.6506980292455156,0,0
src/solution_transfer/meshfree_solution_transfer.C,e4820ae36a5741984c76bc86b3a1765969d8e361,5.198258101851851,0.5,6928.5,0,2,2,114,2,7,2,1,1.6506980292455156,0,0
src/solution_transfer/direct_solution_transfer.C,d2bc66e0b418b3a570db053c6f0caeaeeb0d8bc0,0.2410300925925926,0.0,4621.0,1,5,5,48,1,7,1,3,5.148859543817527,0,1
src/solution_transfer/direct_solution_transfer.C,d2bc66e0b418b3a570db053c6f0caeaeeb0d8bc0,0.2410300925925926,0.0,4621.0,1,5,5,48,1,7,1,3,5.148859543817527,0,0
src/base/dof_map.C,5b4e8fb796dd24e1af16f96fc87827568928d6f1,224.8036226851851,0.31729895190528906,36738.555555555555,1,4,2,4,15,7,2,4,7.982835011179727,0,1
src/base/libmesh.C,5b4e8fb796dd24e1af16f96fc87827568928d6f1,224.8036226851851,0.4770796995937216,36738.555555555555,1,9,5,0,15,7,2,0,7.982835011179727,0,1
src/base/periodic_boundaries.C,5b4e8fb796dd24e1af16f96fc87827568928d6f1,224.8036226851851,0.37198373083427133,36738.555555555555,1,4,4,0,15,7,2,0,7.982835011179727,0,1
src/base/periodic_boundary_base.C,5b4e8fb796dd24e1af16f96fc87827568928d6f1,224.8036226851851,0.31729895190528906,36738.555555555555,1,3,3,0,15,7,2,0,7.982835011179727,0,1
src/mesh/mesh_triangle_interface.C,5b4e8fb796dd24e1af16f96fc87827568928d6f1,224.8036226851851,0.31729895190528906,36738.555555555555,1,3,3,0,15,7,2,0,7.982835011179727,0,1
src/parallel/parallel_bin_sorter.C,5b4e8fb796dd24e1af16f96fc87827568928d6f1,224.8036226851851,0.37198373083427133,36738.555555555555,1,4,4,0,15,7,2,0,7.982835011179727,0,1
src/parallel/parallel_histogram.C,5b4e8fb796dd24e1af16f96fc87827568928d6f1,224.8036226851851,0.31729895190528906,36738.555555555555,1,3,3,0,15,7,2,0,7.982835011179727,0,1
src/partitioning/parmetis_partitioner.C,5b4e8fb796dd24e1af16f96fc87827568928d6f1,224.8036226851851,0.39495362006577356,36738.555555555555,1,5,4,0,15,7,2,1,7.982835011179727,0,1
src/solution_transfer/meshfree_interpolation.C,5b4e8fb796dd24e1af16f96fc87827568928d6f1,224.8036226851851,0.15453439424702936,36738.555555555555,1,1,1,0,15,7,2,0,7.982835011179727,0,1
tests/parallel/parallel_test.C,f2ecb2bf389c0eb308afe03bfc919ebba6eb5386,0.0,0.0,4693.0,0,7,6,0,1,1,1,0,0.0,0,0
src/numerics/laspack_matrix.C,edb95e33a4e042e2eb886c7c87ca17a045daf9d6,3.154212962962963,0.0,4695.0,1,1,1,0,1,6,1,1,1.3170362977205676,0,1
src/systems/implicit_system.C,9bda34e1a141f2d4d89fb0e639e7af943887b7fd,26.73994212962963,0.0,4699.0,0,2,0,9,1,5,1,1,1.0373972387506378,0,0
src/systems/system_io.C,29bceb89cc60e3421e0b2f61bcc3acbd9ce1b551,2.942037037037037,0.0,4700.0,1,13,12,10,1,6,1,2,1.339900547617549,0,1
src/fe/fe_base.C,7ab33af8fd73e7a08a3cdc61e4855b0ae59eb9a6,3.7006597222222224,0.0,15248.0,0,6,6,0,1,6,1,1,1.2702220887792155,0,0
src/error_estimation/jump_error_estimator.C,d602ad8a54d36141dce38e2353de91cb2f3a001a,3.070246913580247,0.5234785928545564,14115.0,1,22,12,0,4,7,3,1,5.925361472521655,0,1
src/error_estimation/patch_recovery_error_estimator.C,d602ad8a54d36141dce38e2353de91cb2f3a001a,3.070246913580247,0.5081105042198126,14115.0,1,13,8,0,4,7,3,2,5.925361472521655,0,1
src/error_estimation/uniform_refinement_estimator.C,d602ad8a54d36141dce38e2353de91cb2f3a001a,3.070246913580247,0.5221726321385154,14115.0,1,14,10,0,4,7,3,4,5.925361472521655,0,1
src/geom/edge.C,d90021e65eb48bdf5c47a72742d3a5af62b4c1ca,0.0,0.0,15255.0,0,13,13,0,1,1,1,0,0.0,0,0
src/geom/cell_hex20.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_hex27.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_hex8.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_inf_hex16.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_inf_hex18.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_inf_hex8.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_inf_prism12.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_inf_prism6.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_prism15.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_prism18.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_prism6.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_pyramid5.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_tet10.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/cell_tet4.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/edge_edge2.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/edge_edge3.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/edge_edge4.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/edge_inf_edge2.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/elem.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.32756604923103255,9019.387096774193,1,4,4,0,3,8,2,1,1.9067420253252965,0,1
src/geom/face_inf_quad4.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/face_inf_quad6.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/face_quad4.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/face_quad8.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/face_quad9.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/face_tri3.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/face_tri6.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/geom/node_elem.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/mesh/diva_io.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.1306720001126362,9019.387096774193,1,1,1,0,3,8,2,0,1.9067420253252965,0,1
src/mesh/gmv_io.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.40574480544833086,9019.387096774193,1,6,6,0,3,8,2,0,1.9067420253252965,0,1
src/mesh/tecplot_io.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.21256351242039434,9019.387096774193,1,2,2,300,3,8,2,4,1.9067420253252965,0,1
src/mesh/vtk_io.C,dc9053cb8fbbe9d8c885dec0cc90701d2c23587f,39.73788978494623,0.21256351242039434,9019.387096774193,1,2,2,-175,3,8,2,6,1.9067420253252965,0,1
src/mesh/exodusII_io_helper.C,c35c336cc3dc0fd61c50d87e655def5ee2a97995,5.075393518518519,0.0,15266.0,0,14,16,0,1,1,1,1,1.1970290572250828,0,0
src/base/dof_map_constraints.C,01f0069118386e54c6136b4671bb70e48e13280e,0.5209375,0.0,4769.0,1,15,10,-7,1,6,1,5,2.919616076784643,0,1
src/base/dof_map_constraints.C,01f0069118386e54c6136b4671bb70e48e13280e,0.5209375,0.0,4769.0,1,15,10,-7,1,6,1,5,2.919616076784643,0,0
src/base/dof_map.C,9cea88dacd5276e3db4d7325142c701c5cb6dd08,7.416988425925926,0.40977637753840185,4772.0,1,20,16,15,2,7,1,7,1.4537639526106734,0,1
src/base/dof_object.C,9cea88dacd5276e3db4d7325142c701c5cb6dd08,7.416988425925926,0.171691247216343,4772.0,1,1,1,11,2,7,1,2,1.4537639526106734,0,1
src/base/libmesh.C,9cea88dacd5276e3db4d7325142c701c5cb6dd08,7.416988425925926,0.10370276646531436,4772.0,1,1,0,4,2,7,1,1,1.4537639526106734,0,1
src/error_estimation/adjoint_refinement_estimator.C,9cea88dacd5276e3db4d7325142c701c5cb6dd08,7.416988425925926,0.22619959400016687,4772.0,1,2,1,0,2,7,1,1,1.4537639526106734,0,1
src/error_estimation/adjoint_residual_error_estimator.C,9cea88dacd5276e3db4d7325142c701c5cb6dd08,7.416988425925926,0.5,4772.0,1,9,5,10,2,7,1,3,1.4537639526106734,0,1
src/error_estimation/exact_error_estimator.C,901a9a48ab9a76e89a7a03df1fe82189d6ce0c12,2.925826388888889,0.42423385747836323,4777.0,1,13,6,0,2,6,1,1,1.1078573044898228,0,1
src/error_estimation/exact_solution.C,901a9a48ab9a76e89a7a03df1fe82189d6ce0c12,2.925826388888889,0.13468679360950897,4777.0,1,2,1,0,2,6,1,1,1.1078573044898228,0,1
