index,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
1258,region_block.h,0.0,0.0,0.0,13.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,11.0,17.0,14.0,0.0,26.0,3.0,7.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0
1259,region_cylinder.h,0.0,0.0,0.0,14.0,31.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0,12.0,23.0,20.0,0.0,42.0,3.0,7.0,18.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0
1261,TestOpenMP.hpp,2.0,10.0,0.0,14.0,58.0,43.0,2.0,2.0,2.0,1.0,11.0,2.0,9.0,0.0,1.0,2.0,114.0,14.0,22.0,6.0,8.0,43.0,0.0,36.0,8.0,12.0,5.0,0.0,7.0,2.0,2.0,2.0,1.0,1.0,1.95,3.0,3.0,3.0,2.0,0.0
1263,TestViewAPI.hpp,3.0,15.0,0.0,260.0,1070.0,65.0,4.0,4.0,4.0,1.0,17.0,3.0,14.0,0.0,1.0,60.0,1394.0,260.0,1031.0,600.0,506.0,65.0,11.0,28.0,787.0,988.0,466.0,0.0,522.0,37.0,37.0,37.0,1.0,9.0,0.06,213.0,213.0,228.0,60.0,0.0
1264,TestViewOfClass.hpp,1.0,6.0,0.0,21.0,63.0,43.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,0.0,0.0,7.0,126.0,21.0,58.0,30.0,17.0,43.0,0.0,5.0,23.0,34.0,17.0,0.0,17.0,2.0,2.0,2.0,1.0,1.0,0.74,9.0,9.0,9.0,7.0,0.0
1265,TestAtomic.hpp,2.0,10.0,0.0,108.0,390.0,54.0,2.0,2.0,2.0,1.0,12.0,2.0,10.0,0.0,0.0,31.0,550.0,108.0,385.0,169.0,197.0,54.0,0.0,5.0,256.0,315.0,129.0,0.0,186.0,4.0,3.0,4.0,1.0,2.0,0.14,58.0,54.0,60.0,31.0,0.0
1266,TestAggregate.hpp,4.0,15.0,4.0,20.0,55.0,57.0,2.0,2.0,2.0,1.0,23.0,4.0,15.0,4.0,0.0,3.0,129.0,20.0,47.0,18.0,28.0,57.0,0.0,8.0,38.0,43.0,16.0,0.0,27.0,3.0,3.0,3.0,1.0,1.0,1.21,5.0,5.0,5.0,3.0,0.0
1267,TestMemoryPool.hpp,4.0,17.0,1.0,141.0,429.0,70.0,2.0,2.0,3.0,1.0,21.0,4.0,17.0,1.0,0.0,21.0,635.0,141.0,416.0,206.0,196.0,70.0,3.0,10.0,205.0,269.0,145.0,0.0,124.0,10.0,10.0,21.0,1.0,2.0,0.17,46.0,46.0,64.0,21.0,0.0
1268,TestCXX11.hpp,2.0,14.0,0.0,51.0,266.0,43.0,3.0,2.0,3.0,1.0,15.0,2.0,13.0,0.0,0.0,16.0,359.0,51.0,247.0,98.0,147.0,43.0,12.0,10.0,137.0,187.0,78.0,0.0,109.0,6.0,6.0,6.0,1.0,2.0,0.17,44.0,38.0,44.0,16.0,0.0
1269,TestConcurrentBitset.hpp,5.0,14.0,0.0,40.0,94.0,45.0,2.0,2.0,2.0,1.0,19.0,5.0,14.0,0.0,0.0,5.0,177.0,40.0,86.0,49.0,42.0,45.0,0.0,8.0,41.0,52.0,32.0,0.0,20.0,3.0,3.0,3.0,1.0,2.0,0.52,10.0,10.0,11.0,5.0,0.0
1270,Kokkos_Experimental::ROCm_ViewCopyETIInst_int64_t_int_LayoutStride_Rank4.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1271,compute_ke.cpp,2.0,12.0,0.0,13.0,44.0,15.0,3.0,3.0,3.0,1.0,13.0,2.0,12.0,0.0,0.0,3.0,72.0,13.0,36.0,14.0,24.0,15.0,0.0,8.0,22.0,32.0,13.0,0.0,19.0,6.0,6.0,6.0,1.0,3.0,0.42,9.0,9.0,9.0,3.0,0.0
1272,Kokkos_Cuda_ViewCopyETIInst_int64_t_int_LayoutRight_Rank1.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1273,Maxwell50_Qthreads_KokkosCore_config.h,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
1274,Kokkos_Cuda_ViewCopyETIInst_int_int64_t_LayoutRight_Rank2.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1275,pair_buck_coul_msm_omp.cpp,6.0,33.0,1.0,33.0,143.0,19.0,6.0,6.0,6.0,1.0,39.0,6.0,32.0,1.0,0.0,4.0,194.0,33.0,131.0,27.0,97.0,19.0,1.0,12.0,94.0,118.0,25.0,0.0,93.0,13.0,13.0,14.0,1.0,6.0,0.15,23.0,23.0,25.0,4.0,0.0
1276,pair_buck_coul_msm_omp.h,0.0,0.0,0.0,14.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,12.0,11.0,8.0,0.0,22.0,3.0,8.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00,0.0,0.0,0.0,0.0,0.0
1277,TestOpenMP_UnorderedMap.cpp,0.0,0.0,0.0,3.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,0.0,0.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
1278,pair_lennard_mdf.h,0.0,0.0,0.0,13.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,11.0,23.0,20.0,0.0,25.0,3.0,7.0,18.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0
1279,lal_lj_class2_long.cpp,2.0,15.0,0.0,25.0,122.0,20.0,2.0,2.0,2.0,1.0,17.0,2.0,15.0,0.0,0.0,7.0,167.0,25.0,112.0,38.0,71.0,20.0,2.0,9.0,56.0,72.0,21.0,0.0,51.0,5.0,5.0,6.0,1.0,1.0,0.18,15.0,15.0,16.0,7.0,0.0
1282,lal_lj_class2_long.h,0.0,0.0,0.0,17.0,32.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,17.0,28.0,25.0,0.0,35.0,0.0,4.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0
1283,pair_lubricate_poly.h,0.0,1.0,0.0,10.0,17.0,43.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,70.0,8.0,9.0,7.0,0.0,43.0,3.0,7.0,4.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.78,1.0,1.0,1.0,1.0,0.0
1284,pair_lubricate.h,0.0,0.0,0.0,14.0,40.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,12.0,32.0,29.0,0.0,49.0,3.0,7.0,27.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0
1285,Kokkos_Cuda_ViewCopyETIInst_int64_t_int_LayoutRight_Rank3.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1286,lal_coul_debye.cpp,2.0,12.0,1.0,26.0,120.0,21.0,2.0,2.0,2.0,1.0,15.0,2.0,12.0,1.0,0.0,8.0,167.0,26.0,110.0,39.0,68.0,21.0,2.0,9.0,59.0,77.0,24.0,0.0,53.0,5.0,5.0,6.0,1.0,1.0,0.19,17.0,17.0,18.0,8.0,0.0
1289,lal_coul_debye.h,0.0,0.0,0.0,17.0,31.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,17.0,27.0,24.0,0.0,36.0,0.0,4.0,16.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0
1290,lal_born.h,0.0,0.0,0.0,16.0,36.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,16.0,32.0,29.0,0.0,38.0,0.0,4.0,16.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0
1291,Kokkos_OpenMP_ViewCopyETIInst_int_int_LayoutStride_Rank1.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1292,TestOpenMPTarget_ViewOfClass.cpp,0.0,0.0,0.0,2.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
1293,Kokkos_Cuda_ViewCopyETIInst_int_int64_t_LayoutRight_Rank4.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1294,pppm_disp_intel.cpp,20.0,133.0,7.0,407.0,2443.0,212.0,15.0,15.0,15.0,1.0,158.0,20.0,115.0,7.0,0.0,18.0,3047.0,407.0,2099.0,854.0,1707.0,212.0,133.0,332.0,1729.0,1994.0,829.0,16.0,1149.0,82.0,82.0,86.0,1.0,5.0,0.10,265.0,265.0,277.0,18.0,0.0
1295,pppm_disp_intel.h,0.0,7.0,0.0,36.0,187.0,15.0,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,12.0,238.0,34.0,172.0,97.0,48.0,15.0,5.0,12.0,78.0,103.0,67.0,0.0,36.0,2.0,2.0,2.0,1.0,1.0,0.09,24.0,24.0,24.0,12.0,0.0
1296,fix_smd_tlsph_reference_configuration.h,0.0,0.0,0.0,18.0,44.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,16.0,35.0,32.0,0.0,28.0,3.0,8.0,30.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80,0.0,0.0,0.0,0.0,0.0
1297,compute_stress_tally.cpp,3.0,16.0,1.0,48.0,173.0,30.0,3.0,3.0,5.0,1.0,19.0,3.0,16.0,1.0,0.0,10.0,250.0,48.0,162.0,35.0,117.0,30.0,0.0,11.0,121.0,155.0,32.0,0.0,123.0,6.0,6.0,10.0,1.0,3.0,0.19,34.0,34.0,47.0,10.0,0.0
1298,compute_stress_tally.h,0.0,0.0,0.0,16.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,14.0,22.0,19.0,0.0,21.0,3.0,7.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
1299,Kokkos_Experimental::ROCm_ViewCopyETIInst_int64_t_int_LayoutStride_Rank8.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1300,Kokkos_Bitset.hpp,0.0,7.0,0.0,80.0,283.0,77.0,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,2.0,28.0,438.0,80.0,276.0,142.0,87.0,77.0,0.0,7.0,105.0,150.0,89.0,0.0,61.0,4.0,4.0,4.0,1.0,1.0,0.28,46.0,46.0,48.0,28.0,0.0
1301,Kokkos_Cuda_ViewCopyETIInst_int64_t_int_LayoutRight_Rank5.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1302,npair_half_bin_newton_tri_omp.cpp,8.0,43.0,4.0,22.0,97.0,25.0,12.0,12.0,13.0,6.0,55.0,8.0,42.0,4.0,0.0,2.0,144.0,22.0,84.0,24.0,65.0,25.0,1.0,13.0,67.0,89.0,28.0,2.0,59.0,22.0,22.0,24.0,11.0,6.0,0.30,23.0,23.0,25.0,12.0,0.0
1303,npair_half_bin_newton_tri_omp.h,0.0,1.0,0.0,10.0,18.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,43.0,8.0,8.0,6.0,0.0,15.0,5.0,7.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.88,1.0,1.0,1.0,1.0,0.0
1304,nstencil_half_bin_3d_newton_tri.cpp,1.0,6.0,0.0,8.0,16.0,16.0,3.0,3.0,3.0,1.0,7.0,1.0,6.0,0.0,0.0,2.0,40.0,8.0,13.0,4.0,6.0,16.0,0.0,3.0,10.0,17.0,4.0,0.0,13.0,5.0,5.0,5.0,1.0,4.0,1.23,6.0,6.0,6.0,2.0,0.0
1305,nstencil_half_bin_3d_newton_tri.h,0.0,1.0,0.0,10.0,18.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,43.0,8.0,8.0,6.0,0.0,15.0,5.0,7.0,3.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.88,1.0,1.0,1.0,1.0,0.0
1306,Kokkos_OpenMP_ViewCopyETIInst_int_int_LayoutStride_Rank3.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1307,pair_lj96_cut.cpp,4.0,27.0,1.0,118.0,513.0,67.0,5.0,5.0,6.0,1.0,32.0,4.0,27.0,1.0,0.0,18.0,696.0,118.0,496.0,111.0,376.0,67.0,0.0,17.0,382.0,472.0,110.0,0.0,362.0,13.0,13.0,15.0,1.0,5.0,0.14,89.0,89.0,101.0,18.0,0.0
1308,lal_dpd.h,0.0,0.0,0.0,19.0,31.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,19.0,27.0,24.0,0.0,36.0,0.0,4.0,16.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0
1309,lal_base_dpd.h,0.0,5.0,0.0,39.0,98.0,66.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,6.0,203.0,39.0,87.0,63.0,16.0,66.0,1.0,11.0,46.0,55.0,40.0,0.0,15.0,2.0,2.0,2.0,1.0,1.0,0.76,8.0,8.0,8.0,6.0,0.0
1310,pair_gayberne.cpp,7.0,39.0,2.0,159.0,688.0,106.0,6.0,5.0,7.0,1.0,48.0,7.0,39.0,2.0,0.0,17.0,953.0,159.0,672.0,145.0,546.0,106.0,0.0,16.0,522.0,618.0,125.0,0.0,493.0,14.0,12.0,19.0,1.0,5.0,0.16,95.0,93.0,115.0,17.0,0.0
1311,pair_gayberne.h,0.0,0.0,0.0,14.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108.0,12.0,44.0,41.0,0.0,48.0,3.0,7.0,32.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0
1312,Maxwell52_Qthreads_KokkosCore_config.h,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
1313,ImplicitFunctors.hpp,4.0,19.0,2.0,119.0,389.0,81.0,2.0,2.0,3.0,1.0,25.0,4.0,19.0,2.0,0.0,15.0,585.0,119.0,384.0,228.0,206.0,81.0,0.0,5.0,258.0,294.0,159.0,0.0,135.0,8.0,8.0,10.0,1.0,3.0,0.21,37.0,37.0,39.0,15.0,0.0
1314,fix_eos_cv.h,0.0,1.0,0.0,11.0,21.0,33.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,65.0,9.0,13.0,10.0,0.0,33.0,3.0,7.0,7.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.54,1.0,1.0,1.0,1.0,0.0
1315,Kokkos_Threads_ViewCopyETIInst_int_float_LayoutRight_Rank1.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1316,Kokkos_MemoryPool.hpp,12.0,30.0,9.0,192.0,539.0,242.0,4.0,4.0,5.0,1.0,49.0,12.0,27.0,9.0,1.0,13.0,940.0,192.0,444.0,218.0,277.0,240.0,77.0,20.0,215.0,303.0,177.0,0.0,126.0,18.0,18.0,21.0,8.0,4.0,0.54,55.0,55.0,61.0,20.0,0.0
1317,Kokkos_ConcurrentBitset.hpp,7.0,23.0,5.0,60.0,159.0,146.0,5.0,5.0,6.0,3.0,34.0,7.0,23.0,5.0,0.0,6.0,357.0,60.0,152.0,75.0,102.0,146.0,0.0,7.0,55.0,101.0,62.0,0.0,39.0,9.0,9.0,13.0,5.0,2.0,0.96,29.0,29.0,36.0,18.0,0.0
1318,Kokkos_SharedAlloc.hpp,0.0,4.0,0.0,87.0,250.0,96.0,1.0,1.0,2.0,1.0,5.0,0.0,4.0,0.0,4.0,27.0,427.0,83.0,204.0,131.0,54.0,94.0,19.0,37.0,78.0,129.0,89.0,0.0,40.0,4.0,4.0,6.0,1.0,1.0,0.46,39.0,39.0,43.0,27.0,0.0
1319,Kokkos_OpenMP_ViewCopyETIInst_int_int_LayoutStride_Rank5.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1320,fix_qmmm.cpp,5.0,28.0,4.0,138.0,548.0,169.0,6.0,6.0,7.0,1.0,37.0,5.0,28.0,4.0,0.0,18.0,842.0,138.0,531.0,121.0,373.0,169.0,1.0,16.0,358.0,475.0,113.0,0.0,362.0,26.0,26.0,27.0,3.0,6.0,0.32,116.0,116.0,122.0,20.0,0.0
1321,fix_qmmm.h,0.0,0.0,0.0,17.0,51.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0,15.0,43.0,39.0,0.0,46.0,3.0,7.0,37.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0
1322,libqmmm.h,0.0,0.0,0.0,14.0,41.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,14.0,20.0,19.0,0.0,34.0,2.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70,0.0,0.0,0.0,0.0,0.0
1323,WeakEquationDiffusion.cpp,0.0,6.0,0.0,5.0,29.0,17.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,4.0,50.0,5.0,24.0,17.0,4.0,17.0,0.0,5.0,4.0,10.0,8.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.71,4.0,4.0,4.0,4.0,0.0
1324,WeakEquationDiffusion.h,0.0,2.0,0.0,12.0,27.0,12.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,50.0,12.0,21.0,16.0,3.0,12.0,0.0,6.0,9.0,13.0,10.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.57,3.0,3.0,3.0,3.0,0.0
1325,VoigtOperations.h,0.0,10.0,0.0,31.0,194.0,46.0,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,0.0,19.0,265.0,31.0,189.0,40.0,117.0,46.0,0.0,5.0,184.0,210.0,39.0,0.0,171.0,4.0,4.0,4.0,1.0,3.0,0.24,25.0,25.0,25.0,19.0,0.0
1326,Kokkos_Cuda_ViewCopyETIInst_int_int64_t_LayoutRight_Rank8.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1327,angle_cosine_delta_omp.h,0.0,0.0,0.0,12.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,10.0,10.0,7.0,0.0,15.0,3.0,8.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50,0.0,0.0,0.0,0.0,0.0
1328,angle_cosine_delta.h,0.0,0.0,0.0,9.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,7.0,8.0,6.0,0.0,15.0,3.0,8.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0
1329,pair_edip_omp.h,0.0,0.0,0.0,13.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,11.0,11.0,8.0,0.0,10.0,3.0,8.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
1330,pair_edip.h,0.0,0.0,0.0,18.0,78.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112.0,16.0,70.0,66.0,0.0,24.0,3.0,7.0,64.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0
1331,Kokkos_Serial_ViewCopyETIInst_int_float_LayoutRight_Rank2.cpp,0.0,0.0,0.0,2.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,8.0,4.0,0.0,42.0,0.0,2.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
1332,compute_fragment_atom.cpp,4.0,15.0,2.0,54.0,151.0,40.0,5.0,5.0,5.0,2.0,20.0,4.0,15.0,2.0,0.0,9.0,244.0,54.0,140.0,32.0,90.0,40.0,0.0,11.0,95.0,137.0,29.0,0.0,108.0,19.0,19.0,19.0,12.0,5.0,0.29,44.0,44.0,45.0,20.0,0.0
1333,compute_fragment_atom.h,0.0,0.0,0.0,11.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,9.0,17.0,14.0,0.0,37.0,3.0,7.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0
1334,TestSerial.cpp,0.0,1.0,0.0,18.0,39.0,45.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,100.0,3.0,1.0,1.0,0.0,43.0,50.0,24.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,43.00,1.0,1.0,1.0,1.0,0.0
1335,Kokkos_HostThreadTeam.hpp,1.0,9.0,1.0,174.0,667.0,281.0,2.0,2.0,2.0,1.0,10.0,1.0,8.0,1.0,2.0,60.0,1112.0,174.0,611.0,320.0,247.0,278.0,31.0,38.0,208.0,347.0,187.0,1.0,159.0,6.0,6.0,6.0,1.0,3.0,0.45,92.0,92.0,92.0,60.0,0.0
1336,Kokkos_Pair.hpp,0.0,4.0,0.0,61.0,239.0,237.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,40.0,535.0,61.0,226.0,172.0,36.0,237.0,2.0,11.0,61.0,102.0,68.0,0.0,34.0,1.0,1.0,3.0,1.0,0.0,1.05,40.0,40.0,43.0,40.0,0.0
1337,Kokkos_FunctorAdapter.hpp,0.0,2.0,0.0,376.0,1217.0,192.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,247.0,1767.0,376.0,1210.0,985.0,63.0,192.0,0.0,7.0,263.0,534.0,463.0,0.0,71.0,2.0,2.0,3.0,1.0,1.0,0.16,253.0,253.0,254.0,247.0,0.0
