File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,keyword_buggy
src/68_recursion/recursion_nl.F90,adf3b71,4.0,4.0,2.0,93.0,17.0,55.0,22.0,2.0,0.0,1.0,1.0,241.0,39.0,112.0,42.0,69.0,96.0,111.0,39.0,72.0,8.0,8.0,4.0,3.0,0.86,8.0,8.0,4.0,0.0
src/70_gw/m_fft_prof.F90,adf3b71,8.0,7.0,1.0,79.0,15.0,47.0,17.0,20.0,1.0,1.0,20.0,2218.0,397.0,1036.0,410.0,625.0,808.0,960.0,324.0,636.0,39.0,36.0,4.0,7.0,0.78,162.0,158.0,23.0,0.0
src/79_seqpar_mpi/m_lobpcgwf.F90,adf3b71,9.0,9.0,1.0,110.0,20.0,63.0,28.0,3.0,1.0,1.0,3.0,408.0,73.0,225.0,100.0,123.0,116.0,204.0,88.0,116.0,16.0,16.0,1.0,3.0,0.52,28.0,28.0,3.0,0.0
src/45_geomoptim/pred_srkna14.F90,adf3b71,15.0,15.0,1.0,225.0,42.0,131.0,55.0,1.0,0.0,1.0,1.0,287.0,46.0,133.0,29.0,103.0,113.0,128.0,28.0,100.0,15.0,15.0,1.0,3.0,0.85,15.0,15.0,1.0,0.0
src/68_recursion/density_rec.F90,adf3b71,4.0,4.0,4.0,93.0,16.0,50.0,28.0,1.0,0.0,1.0,1.0,148.0,21.0,52.0,24.0,27.0,78.0,48.0,21.0,27.0,4.0,4.0,4.0,3.0,1.5,4.0,4.0,4.0,0.0
src/72_response/dfpt_vtorho.F90,adf3b71,22.0,22.0,2.0,226.0,29.0,144.0,56.0,11.0,0.0,1.0,7.0,2330.0,254.0,1409.0,324.0,1007.0,704.0,1129.0,200.0,929.0,221.0,221.0,15.0,4.0,0.5,244.0,244.0,26.0,0.0
src/79_seqpar_mpi/vtorho.F90,adf3b71,22.0,22.0,2.0,226.0,29.0,144.0,56.0,11.0,0.0,1.0,7.0,2330.0,254.0,1409.0,324.0,1007.0,704.0,1129.0,200.0,929.0,221.0,221.0,15.0,4.0,0.5,244.0,244.0,26.0,0.0
src/66_nonlocal/opernla_ylm.F90,adf3b71,380.0,380.0,1.0,2626.0,64.0,2008.0,598.0,1.0,0.0,1.0,1.0,2737.0,67.0,2010.0,70.0,1937.0,706.0,2219.0,38.0,2181.0,380.0,380.0,1.0,10.0,0.35,380.0,380.0,1.0,0.0
src/72_response/qmatrix.F90,adf3b71,9.0,9.0,1.0,112.0,27.0,71.0,17.0,1.0,0.0,1.0,1.0,162.0,30.0,73.0,36.0,36.0,64.0,57.0,21.0,36.0,9.0,9.0,1.0,7.0,0.88,9.0,9.0,1.0,0.0
src/65_paw/pawpolev.F90,adf3b71,6.0,6.0,1.0,85.0,19.0,45.0,22.0,1.0,0.0,1.0,1.0,126.0,22.0,47.0,24.0,22.0,60.0,42.0,20.0,22.0,6.0,6.0,1.0,4.0,1.28,6.0,6.0,1.0,0.0
src/98_main/multibinit.F90,adf3b71,32.0,32.0,1.0,446.0,70.0,264.0,114.0,1.0,0.0,1.0,1.0,490.0,73.0,266.0,48.0,216.0,155.0,221.0,41.0,180.0,32.0,32.0,1.0,4.0,0.58,32.0,32.0,1.0,0.0
src/45_geomoptim/m_abimover.F90,adf3b71,37.0,33.0,4.0,333.0,40.0,212.0,84.0,4.0,0.0,1.0,3.0,1283.0,144.0,722.0,112.0,563.0,430.0,580.0,91.0,489.0,113.0,99.0,16.0,4.0,0.6,148.0,134.0,18.0,0.0
src/95_drive/mover.F90,adf3b71,37.0,33.0,4.0,333.0,40.0,212.0,84.0,4.0,0.0,1.0,3.0,1283.0,144.0,722.0,112.0,563.0,430.0,580.0,91.0,489.0,113.0,99.0,16.0,4.0,0.6,148.0,134.0,18.0,0.0
src/64_psp/psp1cc.F90,adf3b71,5.0,5.0,0.0,70.0,8.0,44.0,17.0,5.0,0.0,4.0,4.0,484.0,51.0,222.0,75.0,146.0,214.0,200.0,65.0,135.0,10.0,10.0,1.0,3.0,0.96,25.0,25.0,4.0,0.0
src/67_common/prtefield.F90,adf3b71,29.0,29.0,1.0,362.0,81.0,224.0,73.0,1.0,0.0,1.0,1.0,411.0,85.0,226.0,19.0,206.0,118.0,147.0,18.0,129.0,29.0,29.0,1.0,3.0,0.52,29.0,29.0,1.0,0.0
src/70_gw/gwls_DielectricArray.F90,adf3b71,22.0,22.0,1.0,340.0,106.0,169.0,88.0,6.0,1.0,1.0,6.0,2291.0,672.0,1061.0,347.0,713.0,698.0,874.0,186.0,688.0,82.0,82.0,1.0,7.0,0.66,133.0,133.0,6.0,0.0
src/98_main/conducti.F90,adf3b71,9.0,9.0,1.0,107.0,23.0,67.0,18.0,1.0,0.0,1.0,1.0,150.0,26.0,69.0,24.0,42.0,58.0,62.0,20.0,42.0,9.0,9.0,1.0,1.0,0.84,9.0,9.0,1.0,0.0
src/64_psp/psp5nl.F90,adf3b71,9.0,9.0,1.0,111.0,15.0,63.0,32.0,5.0,0.0,1.0,5.0,575.0,70.0,300.0,42.0,257.0,207.0,283.0,32.0,251.0,42.0,42.0,1.0,0.0,0.69,46.0,46.0,5.0,0.0
src/70_gw/m_screening.F90,adf3b71,76.0,75.0,5.0,722.0,94.0,512.0,143.0,2.0,0.0,1.0,1.0,1530.0,191.0,1026.0,295.0,704.0,368.0,853.0,131.0,722.0,153.0,150.0,11.0,5.0,0.36,153.0,150.0,11.0,0.0
