hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
ecea13027dcf6e28ab39f4af4bfc489f88bdbe38,2016-05-02 08:50:52,1,1,1,0.0,2,2,10.0,5,16.978136574074075,57,19634.0,1.0588992788246867,17986,0,0,0,0
c778eeeaf8d0f47fc4d0fbe73448c3794ed4e0ef,2016-05-02 10:09:18,1,1,1,0.0,7,2,558.0,7,3.7507060185185184,95,19635.0,1.2666164703558898,17987,0,0,0,1
11c8648731144af253e1350ac0d5e0c233405ada,2016-05-02 10:09:55,1,1,1,0.0,25,0,180.0,7,5.932916666666666,206,19636.0,1.1685511623007234,17988,0,1,0,1
d094010b74e1096e77a2920e3c55559627409b1c,2016-05-02 10:21:22,1,1,1,0.0,1,21,563.0,7,0.00837962962962963,96,19637.0,120.33701657458565,17989,0,0,0,0
a54461daf6ee883c9b6d38a7b8485147f1622247,2016-05-02 10:23:32,1,1,1,0.0,3,0,1249.0,7,4.966724537037037,107,19638.0,1.2013399359161083,150,0,0,0,0
b4324b4405a4a922d0d580a218304c87aa08802e,2016-05-02 13:06:00,1,1,1,0.0,10,1,1252.0,7,0.11282407407407408,108,19639.0,9.86335658596635,151,1,0,0,0
8118a7ee11e478ebd4b2f5591fab4a70e3bec2c7,2016-05-02 13:14:18,1,1,1,0.0,6,5,1261.0,7,0.005763888888888889,109,19640.0,174.49397590361446,152,0,0,0,0
ea786b443387ac6a7a5f5453b6afb19ae1741863,2016-05-02 14:53:29,2,2,3,1.1083089186427562,108,91,465.33333333333326,7,35.385976080246905,207,19642.0,1.0097422395315436,17990,0,0,0,0
84d5fdaea5c58fcac5f3e5bba074aea175b3bda7,2016-05-02 15:01:00,1,1,1,0.0,5,0,1293.0,7,0.0052199074074074075,111,19644.0,192.57427937915745,155,0,0,0,0
d8b978f0ab0c4aae0823d19a7cc4af783bbebfba,2016-05-02 15:39:13,1,1,1,0.0,4,2,66.0,6,138.1532986111111,7,19645.0,1.0072383360372372,156,1,0,1,0
d7091353f14bbe059b47c01819b44518d3b5268b,2016-05-02 15:42:46,1,1,1,0.0,4,2,68.0,6,0.0024652777777777767,8,19646.0,406.6338028169015,157,1,0,1,0
4ea2714dd250f7f3e199e5825270196069f3b5d2,2016-05-02 15:52:13,1,1,1,0.0,1,1,70.0,6,0.0065625,9,19647.0,153.38095238095238,158,0,0,0,0
bd1a8b0f35b5bfc2276d381529d40dfec81b9445,2016-05-04 09:35:03,1,1,2,0.974024864435752,23,14,475.5,7,111.4410474537037,182,19648.5,1.028545092750577,17992,0,0,0,0
d13f3232976a4df3e241e00b3b6f8c3ded366a98,2016-05-04 09:53:26,1,1,2,0.4211660145082221,116,1,22.0,1,140.94828703703703,1,19650.5,1.0035474003303682,1454,0,0,0,0
1cbd2ad4db6af86b536bb0439ddcbeee6f69febc,2016-05-04 09:57:09,1,1,3,1.1391954652684728,47,32,267.6666666666667,7,191.00623456790126,129,19653.0,1.0024006823553189,17995,0,1,0,1
f54517061ad40700e1d98269060c3496d302c7c6,2016-05-04 10:00:51,1,1,2,0.7219280948873623,10,5,67.5,7,0.0025694444444444445,53,19655.5,292.8918918918919,17997,0,0,0,0
411da04554fdc71241a627772fab40cc9448a613,2016-05-04 10:20:47,1,1,1,0.0,1,1,683.0,7,0.016412037037037037,79,19657.0,61.93088857545839,17998,1,1,1,1
fb699b207429564c52b5ffbe365bf0cb08cb4d02,2016-05-04 10:39:26,1,1,2,0.2238125551345859,109,2,229.5,5,236.4715972222222,59,19658.5,1.003509191438182,18000,0,0,0,0
1c02dbe09f15a2af69e47919b5e060e0f5d043f6,2016-05-04 10:44:20,1,1,1,0.0,12,3,523.0,5,0.003402777777777777,39,19660.0,294.8775510204082,18001,0,0,0,0
93d76b4a0249787b6049603e8534ac3f03c33a39,2016-05-04 11:58:07,1,1,3,0.9078920105913212,151,5,562.0,7,52.220574845678996,155,19662.0,1.0114081999988267,18004,0,1,0,1
14a0b0dc6d0acb8faa6f8f2a41b7b7f72a6a3c9b,2016-05-04 13:10:31,1,1,1,0.0,5,3,760.0,7,0.050277777777777775,32,19664.0,20.889502762430944,18005,1,0,1,0
ef2604b6187a3e74b7ce4b80651ec36431cfd700,2016-05-04 13:10:43,1,1,1,0.0,2,2,377.0,7,48.9590162037037,91,19665.0,1.0204252470237414,18006,0,0,0,0
8f3fbf03722350b9ae607382757a106abb21a816,2016-05-04 13:25:29,1,1,1,0.0,14,13,762.0,7,0.01039351851851852,33,19666.0,97.21380846325168,18007,0,0,0,0
37b9553ff3a514fe297a807739a9ff42434d5c5b,2016-05-04 13:41:29,1,1,2,0.9882836109919162,43,12,239.0,7,41.01857638888889,560,19667.5,1.0238497953807109,18009,0,1,0,1
6f1cc9dbbdc8b116db713169c795b33b6b445aca,2016-05-04 14:20:34,1,1,1,0.0,1,1,197.0,7,0.027141203703703702,4,19669.0,37.84434968017058,18010,1,0,0,1
914bf4e89aa2c4bd8832d4e92e10923fa6d1bb89,2016-05-04 14:35:13,1,1,1,0.0,2,1,858.0,7,53.91337962962963,19,19670.0,1.0185482714470828,18011,1,0,0,0
c5bde75f3592c7d2c4983d2bc01f21a633e6eb61,2016-05-06 13:26:20,1,1,1,0.0,62,0,197.0,7,1.9623379629629636,5,19671.0,1.5095962157762497,18012,0,1,0,1
1a87c066988be66a85c6b3c6b15ef92977d82241,2016-05-06 13:30:00,1,1,1,0.0,2,2,259.0,7,0.0025462962962962965,6,19672.0,393.7272727272728,18013,0,0,0,1
857f8e7aeb18de02b9e33ae3f884642599fbae46,2016-05-06 13:44:03,1,1,2,0.4305518670104394,22,12,479.5,7,2.0432291666666664,53,19673.5,1.3707539741083044,18015,0,0,0,0
cf5443219287fe9579e281ef2e29339dbacafc76,2016-05-06 13:44:25,1,1,5,1.401517754489781,52,1,-14.6,7,15.01449074074074,1155,19677.0,1.0481698686546732,18020,0,1,0,0
fea622be6ed36306f17a246612bf572b416e89e5,2016-05-06 13:45:08,1,1,2,1.0,3,1,174.0,7,0.0004976851851851852,560,19680.5,1507.9767441860465,18022,0,0,0,0
8efa5d3517c4da06535bbd7c92bdab8a86ea0df9,2016-05-06 14:55:45,1,1,3,0.5285280641658514,180,8,28.33333333333333,7,37.67708719135802,18,19683.0,1.0088509771172314,18025,0,1,0,0
b082df41d9bd76adc3fa34efba2a539d9e40335d,2016-05-06 15:32:04,1,1,2,0.9144612916935676,77,11,108.5,7,0.02521990740740741,5,19685.5,30.738412115649385,18027,0,1,0,0
eaae943ace3347d7c06251d3906a727d8de0c5b9,2016-05-06 15:44:56,1,1,2,0.8960382325345575,30,2,141.5,7,0.008935185185185185,7,19687.5,84.93782383419689,18029,0,0,0,0
a1fbfb9665f776218aede4d1a72cc44d6f2eee9c,2016-05-06 16:10:28,1,1,2,0.4262286569981449,44,2,155.5,7,0.01773148148148148,9,19689.5,43.29765013054831,18031,0,0,0,0
74584a660403017e3c8ce8c945320674c7b7bd82,2016-05-09 08:27:16,1,1,1,0.0,11,11,63.0,7,2.6783333333333332,5,19691.0,1.373366521468575,18032,0,0,0,0
f33fe1f1d251be4cf8dc09aa9cd5742f63965f16,2016-05-09 08:36:14,1,1,5,1.3527693180887497,15,174,507.0,7,3.605430555555557,814,19694.0,1.111396956421262,18037,0,0,0,0
9abe5c75d5337dad6aed158583d264ed8007a9bc,2016-05-09 08:42:40,1,1,1,0.0,5,2,290.0,7,2.6890277777777776,6,19697.0,1.3718816176850372,18038,1,0,0,0
d5f760154262f20a29cab3f2f56076ddcc64edc9,2016-05-09 08:46:13,1,1,1,0.0,3,1,293.0,7,0.0024652777777777767,7,19698.0,406.6338028169015,18039,0,0,0,0
