hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
fab6f11b8ff4b0c97f6171cb46aedea63f09da7f,2018-01-25 18:04:29,1,1,1,0.0,1,1,75.0,29,12.192233796296295,4,6910.0,1.0820194245539956,1020,0,0,0,0,0.0,0
878fe2c710b96c10b9ba304dea0e4ac1418f9f70,2018-01-26 16:09:45,1,2,2,0.7553754125614288,9,14,2183.5,30,1.2674189814814816,148,1300.5,1.5917538011962922,754,0,0,0,0,0.0,0
2adec8b477d34e321b94ff8d4f58162417b6dd3e,2018-01-29 06:19:35,4,4,4,2.0,4,4,445.75,27,3.869270833333333,139,6912.5,1.1346076187912235,1021,0,0,0,0,0.0,0
9ffe75b8fa9e926f7ca2502427f22a0f1c59dd38,2018-01-29 20:12:32,1,1,1,0.0,39,27,3247.0,30,4.436018518518519,86,2701.0,1.2254273727274625,1841,1,1,1,1,1.0,0
5e756221edf8cec36e87245339320444f6059340,2018-01-30 02:12:11,2,2,3,1.0174204585976494,1138,1131,1512.333333333333,30,84.37579089506173,94,2703.0,2.3385788753067995,519,0,0,0,0,0.0,0
a48ec6aee08f2c2947847cec7249cd2bc5a4d1dd,2018-01-30 02:52:09,1,2,5,2.013692961629348,2560,0,25.2,25,34.173597222222234,14,2707.0,1.0058524713889336,524,0,0,0,0,0.0,0
11413d985dd5a78d4385fc5983e453e5f48de335,2018-01-30 14:22:58,1,1,1,0.0,6,4,3267.0,30,0.0005439814814814813,89,2713.0,1839.297872340425,1844,1,0,0,0,1.0,0
654017fec329925b4c4846c895f80c0d0826f29f,2018-01-30 19:30:05,1,1,1,0.0,2,2,3269.0,30,0.21327546296296296,90,2714.0,5.688771910783089,1845,1,0,1,0,1.0,0
c8352208ee7bc204b7a60a8b3baab79b894d1105,2018-01-30 21:24:07,1,2,2,0.2422921890824148,143,7,2096.5,30,2.14875,185,2715.5,7.430290004640605,1847,0,0,0,0,0.0,0
08cc00b180b049c96993ff02bc01020df2aa2373,2018-01-31 14:50:07,1,2,2,0.9182958340544896,6,6,3419.0,30,6.212118055555559,88,142.5,1.1207317686645166,72,0,0,1,0,1.0,0
c0ffcc57ebee012a9c45d3777df89f002a0ff969,2018-01-31 17:40:12,1,1,1,0.0,5,3,1775.0,30,6.330231481481483,50,1302.0,1.1579721062216144,755,1,0,0,0,0.0,0
50061388308e70a204b005002899462c0b287965,2018-01-31 17:58:26,1,1,1,0.0,2,2,210.0,28,30.39981481481481,8,1303.0,1.0328949372254947,46,0,0,0,0,0.0,0
8300199dc410e0a703db1c91de45e0e4fed181b5,2018-01-31 19:39:01,1,1,1,0.0,47,43,228.0,30,6.412743055555558,7,1304.0,1.1559395084656745,756,1,0,1,0,0.0,0
94069db72fd5dfc1315a99bfeed64f4878ef46e3,2018-02-01 08:02:11,2,2,2,0.8631205685666309,4,3,993.5,30,0.5922685185185186,60,1305.5,2.2754391724641083,757,0,0,0,0,0.0,0
21667583821976196293e1efef40e7e4cada0c72,2018-02-01 14:04:05,1,2,3,0.5990172711890291,105,90,4123.666666666667,30,5.351574074074075,252,2718.0,1.090398747022273,1850,0,0,0,0,0.0,0
a460ef32a0892965a442af50a011ea400637f207,2018-02-01 16:09:42,1,3,4,0.2951793629030815,171,104,945.0,30,7.9304803240740736,136,49.5,1.0468036483577254,49,0,0,0,0,0.0,0
3f51a273e86fc8bfda3d26412f6ee0653981d9a3,2018-02-04 06:34:36,1,1,1,0.0,2,1,444.0,27,78.84268518518519,25,6915.0,1.0126834848109398,46,0,0,0,0,0.0,0
523ad5d0bc3f43dd1b41ae6df57f98e4c3f8534a,2018-02-04 06:44:24,1,1,1,0.0,11,11,1849.0,30,9.874814814814817,21,6916.0,1.101267721851324,600,0,0,0,0,0.0,0
7eb78d41d1549f2608d4d02d9c2347668a56f212,2018-02-04 06:58:19,1,2,4,1.9329145639793976,7,8,1246.75,30,8.01554976851852,259,6918.5,1.0541663359285305,604,0,0,0,0,0.0,0
e2529501c3afc940d450d78394591201e36b33ed,2018-02-04 07:06:58,1,3,5,2.2248330254797586,13,10,1041.2,30,5.321300925925925,245,6923.0,1.0558681759572814,609,0,1,0,1,0.0,1
