hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
7ddd352d0176906e801117878b13764d449055a3,2017-11-03 22:20:46,1,1,1,0.0,1,1,55.0,24,16.07409722222222,7,5964.0,1.062211891975962,4618,0,0,0,0,0.0,0
c2d609fd4953b97d5f35e4f5578694209e41de43,2017-11-04 10:02:52,4,4,4,2.0,4,4,445.75,22,9.475746527777778,115,5966.5,1.1562170741516118,993,0,0,0,0,0.0,0
4e2de5e7265f64bf74b14a89faa2376a917a7883,2017-11-04 10:26:34,1,1,1,0.0,1,1,83.0,25,84.18355324074074,4,5969.0,1.0118788048437477,994,0,0,0,0,0.0,0
f560a977e5a12dd2131b5540d92de656242355cc,2017-11-04 20:55:51,1,1,1,0.0,1,1,0.0,1,0.0,0,5970.0,0.0,995,0,0,0,0,0.0,0
a04fbe84c7641811a2697b8774f31a32c4600740,2017-11-04 21:40:26,1,2,2,0.13436343814893173,81,79,2090.5,27,65.3218113425926,9,313.5,1.0086737909454009,188,0,0,0,0,0.0,0
5c5745316df9770913e65c43ff68d4fa79bfe331,2017-11-05 09:41:30,1,1,1,0.0,17,11,856.0,22,162.39041666666662,3,652.0,1.0061579988556386,473,0,0,0,0,0.0,0
8a2ebd999f5feca8b331fbe3b85f4e7ed23c25ef,2017-11-05 15:18:12,1,1,1,0.0,74,66,329.0,27,39.21611111111111,90,2664.0,1.0254997237529926,1820,1,1,1,1,0.0,1
8e83f02d43aa580978974b2b94ff5bcf10b91d52,2017-11-05 21:32:09,1,2,2,1.0,2,2,142.5,25,66.57405092592593,107,5971.5,1.0112656506486963,4621,1,0,0,0,1.0,0
e24f6e407fc440b3b06e49b1f61a5a15028d62fe,2017-11-05 21:37:03,1,2,2,1.0,2,2,309.5,25,69.01052083333333,40,5973.5,1.0108679081239125,4623,0,0,1,0,1.0,0
ad9fa5e9dc9f42877bbcacd7e16d66eeb4571eba,2017-11-06 06:05:48,1,2,3,1.4099750188220612,19,2,1738.0,27,57.98525848765432,111,654.0,1.1024879327255794,476,0,0,0,0,0.0,0
269de610d976fae5e93229f685197e9a4bb7be82,2017-11-06 06:10:43,1,2,6,1.5849910698346412,1044,272,665.1666666666666,27,170.92908179012343,20,658.5,1.0012336751020536,61,0,0,0,0,0.0,0
d466d2827028dbd2d41a0ada5c05d5ecad6a910b,2017-11-06 06:53:45,1,1,1,0.0,13,10,1336.0,27,0.03329861111111111,23,669.0,31.031282586027107,478,0,0,0,0,0.0,0
165921bdd61014819078d644a7d01162931229be,2017-11-06 08:23:47,2,2,3,1.4056390622295662,5,3,2168.0,27,6.275636574074074,164,671.0,1.0532060350145718,68,0,0,0,0,0.0,0
dc0d733a32aeebdece0fa3495a2c3efd9b967143,2017-11-06 08:28:04,1,1,1,0.0,12,0,756.0,27,10.770046296296297,44,5975.0,1.0928501115490925,219,0,0,1,0,1.0,1
2cdae427a38fbae810da694bbcf24b77d24138c4,2017-11-06 08:43:16,1,2,2,0.4854607607459134,18,1,1612.0,27,20.37471064814815,84,5976.5,48.380691165533655,221,0,0,1,1,0.0,1
5dd9ac113a9c1fec2757c43d0738ab92640ab434,2017-11-06 08:51:14,1,1,1,0.0,1,1,768.0,27,0.005532407407407408,46,5978.0,181.75313807531376,222,0,0,1,0,1.0,1
