hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
384e1daf46ac7d78fef050b308d06076d190a868,2018-05-05 20:49:14,1,1,1,0.0,2,0,1500.0,30,0.19561342592592595,72,7965.0,6.11212354298562,126,0,0,0,0,0.0,0
92f77e417d0c34121c57c70a3b737f4ac0e49dd6,2018-05-05 21:33:08,1,1,1,0.0,4,1,1975.0,30,0.4074189814814815,23,457.0,3.454475725121445,138,1,0,1,0,0.0,0
023c9d74041c56c375be9d96b544e190fa6dd915,2018-05-05 21:40:59,1,1,1,0.0,2,4,2676.0,30,0.4128703703703704,86,458.0,3.4220677281901764,139,1,0,1,0,1.0,0
5ccf5a3004b58cf3e096702d9a59fbbe7423f497,2018-05-05 21:49:30,1,2,2,1.0,4,4,2326.0,30,0.008640046296296297,111,459.5,73.9268835011452,141,1,0,1,0,1.0,0
fd9f1f7c027b3fd544b11f8dc9db7339a61ed0da,2018-05-06 06:24:40,4,4,5,2.3219280948873617,5,5,419.4,30,3.9822685185185187,217,7968.0,1.1146750061034445,1181,0,0,0,0,0.0,0
a018663e52425d8643100b817e8fb4a9aa844168,2018-05-06 15:08:21,2,4,4,1.678347583010835,17,44,1883.5,30,33.04161168981481,188,1021.5,1.0190137598910571,268,1,1,1,1,1.0,1
bec1618498c00395f43e49859ece9549bb1f7de9,2018-05-06 17:19:11,1,1,1,0.0,2,2,0.0,30,6.535462962962963,1,1024.0,1.1530113483416686,269,1,0,1,0,1.0,0
07cf63ce7bbd18fe3d005dcf52730a91ca96fc31,2018-05-06 22:12:44,2,4,6,1.6119853251506082,357,205,468.83333333333326,30,45.34543402777778,35,8854.5,1.0202968847786869,584,0,0,0,0,0.0,0
6fdf7227d35fe0b701459a83a3864b4cd3c87f83,2018-05-07 10:37:23,1,1,1,0.0,15,7,61.0,2,184.97177083333332,4,12.0,1.0054062303425804,8,1,0,0,0,0.0,0
5447a1260333d0bf204fab59917b4869559af098,2018-05-07 10:38:23,1,1,1,0.0,566,0,0.0,1,0.0,0,13.0,0.0,9,0,0,0,0,0.0,0
cda2245f80b36be1cd30e7ce29f39f613ecd1dfb,2018-05-08 11:24:31,1,1,1,0.0,5,2,2676.0,30,2.565983796296296,88,296.0,1.3897140743614147,149,0,0,0,0,0.0,0
7d0dfd997cc40a7d8e7c903a6497c3562d3a2f14,2018-05-08 20:50:59,1,4,7,2.157583236507484,174,197,489.0,30,4.6493353174603165,162,8861.0,1.067098451959963,5897,0,0,0,0,0.0,0
38670707cc645fe590a61223775451433d997624,2018-05-08 21:23:22,1,2,4,1.3247493235307557,89,30,571.25,30,2.8494184027777787,142,8866.5,1.0878672932204865,5901,0,0,0,0,0.0,0
81a8417eea6b3b5d28fe8e43ba8bc3d85939229f,2018-05-08 22:08:32,1,3,6,0.42508452081008,72,39,1498.666666666667,30,4.197255015432098,203,8871.5,1.1547203272583546,5907,0,0,0,0,0.0,0
55441b1588bbc6b3dcbf65c7d77191a140b2639d,2018-05-08 22:18:31,1,1,4,1.5629344358843382,222,256,88.0,30,21.13602141203704,55,8876.5,37.07192783051458,5911,0,0,0,0,0.0,0
1dc11965ce2bd745051989692872b0aeaef45dca,2018-05-08 22:51:18,1,2,10,2.420257040286337,879,911,738.6,30,10.795403935185185,326,8891.5,14.85789389489786,5929,0,1,0,1,0.0,1
7c2cce7f80fbb2a46dd649dd0e7379f9c9e0fd66,2018-05-08 23:01:54,1,2,3,1.0046395452948014,273,298,114.33333333333331,30,5.395146604938272,56,8898.0,46.32423134302287,5932,0,0,0,0,0.0,0
836533a0db3824f01cca14e2d04712a57a1e6c6f,2018-05-08 23:13:52,1,4,9,1.0762400896094446,662,677,1193.888888888889,30,11.525652006172836,174,8904.0,19.011184365051555,5941,0,0,0,0,0.0,0
176589837724722ffeb6280f15754249245945cd,2018-05-08 23:24:38,1,5,10,3.1164085657700444,12,11,1051.9,30,0.011729166666666666,174,8913.5,27.073838573325805,5951,0,0,0,0,0.0,0
4a5ef771cdc3af2adf4c41cf3d88ca8f681b321a,2018-05-08 23:47:11,1,3,6,1.7584512074447214,492,628,1228.6666666666667,30,29.158234953703694,282,8921.5,1.0091295373938245,5957,0,1,0,0,0.0,0
c9f7300ec800258c96a0f0c7a099a6a21c17f25a,2018-05-09 00:03:52,1,3,3,0.8112781244591328,3,1,1023.6666666666664,30,0.007723765432098765,156,8926.0,72.92807192807192,5960,1,0,0,0,0.0,0
45e1f684e5d69d3097249b21429892ab71fd99ae,2018-05-09 00:32:03,1,1,4,1.8910611120726528,6,3,223.75,30,4.314583333333333,47,8932.5,1.1376700702042042,5967,1,1,1,0,0.0,0
349297a263c302069e883a6e8469a72368555946,2018-05-09 00:32:42,1,2,3,1.0165387796173615,264,284,1625.333333333333,30,18.297118055555554,53,8936.0,1.115686261815035,5970,0,0,0,0,0.0,0
e7b13db0fcb0c13e691da96923497de569866fd2,2018-05-09 00:43:18,1,2,3,1.0240088795989573,548,568,1807.0,30,3.3752816358024686,58,8939.0,68.95744736556803,5973,0,0,0,0,0.0,0
a4e821a1669392d99e02f53462a4fae72116d20a,2018-05-09 00:55:22,1,2,2,0.8112781244591328,1,3,988.0,30,16.51761574074074,17,8941.5,1.1154546596707062,5975,1,0,1,0,1.0,0
38fcea00ef1b977d97196dda8d0b32dffee893ff,2018-05-09 00:57:28,1,2,2,0.01858990681974419,569,1,1393.5,30,0.04301504629629629,191,8943.5,17.056169283477495,5977,0,1,0,1,0.0,1
93ec518e4572ce57dc6df30e75c9fda92c2724b5,2018-05-09 01:25:06,1,3,3,0.07683857157804899,2,586,672.3333333333334,30,5.4225655864197515,130,8950.0,0.7076582383608633,5984,1,0,1,0,1.0,0
aef1fac316b91cacfa91904f478b898a16ec2e5c,2018-05-09 01:43:45,1,2,6,1.6264474977935512,263,245,663.3333333333334,30,23.20453317901234,233,8954.5,6.194926597197447,5990,0,1,0,1,0.0,1
2f096be0f155c1d0320ffd47d065e38a526aadf2,2018-05-09 02:00:10,1,1,2,0.9456603046006402,8,3,0.0,1,0.0,0,8958.5,0.0,5992,1,0,1,0,1.0,0
4a4ead1d414bf7908a6de3465740b977c7c22aa9,2018-05-09 02:05:21,1,3,5,1.0242473015664948,658,676,1497.4,30,21.965238425925932,214,8962.0,14.34083461241581,5997,0,1,0,0,0.0,1
04b75731c98cfb21ed8ad165595619089b92b5c4,2018-05-09 02:18:27,1,1,1,0.0,3,3,656.0,30,0.009097222222222222,2,8965.0,110.92366412213741,5998,1,0,1,0,0.0,0
20d193f9f6d23e13c5e7e4cfb1f45aae90376e0f,2018-05-09 03:08:47,1,2,3,1.008752728968247,433,493,635.6666666666666,30,18.784702932098764,116,8967.0,1.0522350231240831,6001,0,0,0,0,0.0,0
