hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
cb982f2f28ab92f8086377e0691bbeea6f9df598,2017-02-13 09:05:03,2,3,3,0.6583514224564075,28,20,424.33333333333326,19,3.718279320987655,1142,5493.0,20.935586192712353,808,0,0,0,0,0.0,0
4e9c8f496235016a5277a43e22f7bca5b85b4f10,2017-02-13 10:48:30,1,1,2,0.9973487979180452,50,16,1108.5,1,0.5003240740740741,20,27.5,2.4990284075136486,28,0,0,0,0,0.0,0
383da816c221a48227e611f7add332f3b4a0b390,2017-02-13 10:50:34,1,39,180,5.070092204893776,3656,1099,414.13333333333327,15,79.10839384002041,1580,881.5,1.0005506350546003,545,0,0,0,0,0.0,0
8f9b2aca06e7fe4029d0aa122b4015f810ff3553,2017-02-13 10:53:51,1,1,5,0.9237361240168008,0,29701,5940.2,7,159.78285879629632,25,974.0,1.0028580454130491,550,0,0,0,0,0.0,0
33af7ab24874e8e1c985de3dcd11794822506dc5,2017-02-13 10:59:22,1,1,1,0.0,0,1,680.0,15,0.0061111111111111106,23,977.0,164.63636363636363,551,0,0,0,0,0.0,0
90e5ae965d7f654039b190f2c6cb2c8545b5bbb2,2017-02-13 11:19:46,1,1,1,0.0,6,0,679.0,15,0.014166666666666666,24,978.0,71.58823529411767,552,0,0,0,0,0.0,0
15008c9d18896afc69674c6efc44b5df1525ada5,2017-02-13 13:00:12,1,1,2,0.07484445989936858,259,180,386.5,17,38.04357638888889,25,140.5,1.0197142348640766,100,0,0,0,0,0.0,0
799d55e0971331c6b54527b38ec991b2f1a08212,2017-02-13 14:24:51,1,2,3,0.8758555487216775,361,67,1401.333333333333,17,6.663954475308643,39,30.0,4.3446142865120265,31,0,0,0,0,0.0,0
acc5bde0fe53a2e9052ee7a27ceafb42acbea114,2017-02-13 16:36:30,1,2,2,0.9656361333706098,23,23,2109.0,17,0.09142361111111112,31,32.5,9.203570072161034,33,0,0,0,0,0.0,0
1b3f6e257a88031f9dcfcd74a2c48af357de2b99,2017-02-13 17:14:52,1,1,1,0.0,0,2,4297.0,11,129.7688773148148,56,0.0,0.0,0,0,0,0,0,0.0,0
0e16dc3ead0b838bf8cecaebd42ae8b81a32cae6,2017-02-13 17:37:39,1,1,1,0.0,88,73,4295.0,11,0.01582175925925926,57,1.0,64.2040965618142,1,0,1,0,1,0.0,1
