hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
74d63800abb640369538c84bd6cb5b27ade9b780,2014-06-27 23:49:56,1,1,2,1.0,4,4,343.5,4,0.17228009259259258,554,52901.5,5.3533758817601615,12910,0,0,0,0,0.0,0
dae378a3681b85fa75c59e5890dfa1e5b12233f1,2014-06-27 23:49:56,1,1,1,0.0,1,1,1.0,4,0.17229166666666668,787,52900.0,6.8041112454655375,24083,0,0,0,0,0.0,0
0553f4af2b9432eb17351a4a2c1c39b2d15bc703,2014-07-02 14:30:00,1,1,1,0.0,2,2,113.0,1,1288.858888888889,4,52903.0,1.0007758801282445,8771,0,0,0,0,0.0,0
b5d89cd7689e78a94f9d5ee00052438dff5535af,2014-07-02 20:53:00,1,1,8,2.9260301602953,1217,0,0.0,1,0.0,0,52907.5,0.0,2958,0,0,0,0,0.0,0
a4edae13aedac1a7f8c2f8519480bcde5c6b9d9f,2014-07-03 13:15:00,1,1,2,1.0,2,2,202.5,4,106.92778935185189,50,52912.5,1.007014079357164,12912,0,0,0,0,0.0,0
ff01a109a186383459f2c87c7a76cffdbc89fced,2014-07-03 13:18:00,1,1,1,0.0,7,15,344.0,5,75.91204861111113,13,52914.0,1.0131731394198422,24084,0,0,0,0,0.0,0
5490ec615ddbfef012e096b91348b64dfc6f684d,2014-07-07 19:19:00,1,1,2,1.0,4,4,125.5,4,875.1421180555556,10,52915.5,1.000857003662064,12914,0,0,0,0,0.0,0
3b9563910ef8e34f00c0114fbebab73136a1ae36,2014-07-07 19:19:00,1,1,1,0.0,1,1,101.0,4,30.81820601851852,10,52917.0,1.032448352100674,99,0,0,0,0,0.0,0
b69c0f4ac5c3040fa42a1290c75ea1e6289ecb8b,2014-07-09 17:42:00,1,1,1,0.0,6,6,352.0,4,375.9453472222222,22,52918.0,1.0026599611017633,24085,0,0,0,0,0.0,0
33186b6ad4e223e536919030135b758c8579306f,2014-07-10 17:25:00,1,1,1,0.0,2,3,1189.0,5,12.735844907407408,40,851.0,1.078518544098977,293,0,0,0,0,0.0,0
7e875a1ef35575d6d5b8191f147b9affa9904d3c,2014-07-10 19:38:00,1,1,1,0.0,1,1,1188.0,5,0.09222222222222222,41,852.0,11.843373493975903,294,0,0,0,0,0.0,0
0d6a8c5e678b6def739397fd1a186a4f042d372a,2014-07-10 21:06:00,1,1,2,1.0,10,10,264.5,4,12.889861111111117,26,853.5,1.0581852661975928,291,0,0,0,0,0.0,0
f89510ab8816521777a7ac4c8e61a83ce90a7294,2014-07-10 22:16:00,1,1,1,0.0,1,1,1431.0,5,122.26386574074074,14,855.0,1.0081790314247097,295,0,0,0,0,0.0,0
94007ab875ae957014333cac73bce4e90affb4fb,2014-07-11 22:06:00,1,1,2,1.0,22,2,764.0,4,57.03239583333333,71,52919.5,1.013150420722141,12916,0,0,0,0,0.0,0
0d4c0446b79f80f472b88abac3c34d8a8646e6ed,2014-07-11 22:10:00,1,1,1,0.0,708,0,0.0,1,0.0,0,52921.0,0.0,184,0,0,0,0,0.0,0
331fe9b10bff4f217043528f401524e39a9f943c,2014-07-11 22:12:00,1,1,1,0.0,1,1,1.0,4,13.932511574074073,788,52922.0,1.0717745680442012,24086,0,0,0,0,0.0,0
164832591d0d8822a419f8b1b87281a5b99aa31d,2014-07-11 22:12:00,1,1,2,1.0,4,4,343.5,4,13.932523148148148,556,52923.5,1.053830881314537,12918,0,0,0,0,0.0,0
70a5d02c8db3ed39cfe2abbfbc63cf53880d5b6f,2014-07-14 16:10:00,1,1,2,0.8366407419411673,7,8,194.5,4,87.97375,30,52925.5,1.0085252703221133,12920,0,0,0,0,0.0,0
4c3539e9ff225e345c2f7beb227eb9d25cb40af6,2014-07-22 14:38:00,1,1,2,1.0,14,2,396.5,4,24.61991898148149,22,52927.5,1.0304631384272276,12922,0,0,0,0,0.0,0
