hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
e52b313495af066f70c83c439b0d1d9da40747f2,2012-02-11 18:09:53,1,16,114,5.915361709473021,663,632,3.8684210526315774,1,0.4021527777777772,76,4156.5,1.0620344781795998,239,0,0,0,0,0.0,0
e29e0494393ecedb63f5d5218aec84aa2297b4e2,2012-02-12 00:26:53,1,1,1,0.0,5,4,0.0,1,0.0,0,4214.0,0.0,240,0,0,0,0,0.0,0
54d8b900db527a018ad6e8bf1df07cdfeb530770,2012-02-12 01:10:49,2,4,4,2.0,4,4,54.5,7,0.3057523148148148,9,4216.5,2.7034485369269787,75,0,1,0,1,0.0,1
ed23f7d1fa0fe2df5b9707000122a6f2503ddb0a,2012-02-12 14:12:11,1,6,6,0.6933546299174835,302,203,4.833333333333333,2,0.2418055555555556,1,4221.5,1.4077158721041545,248,0,0,0,1,0.0,1
b2589df86b513250e07de7ae92828057d4ad4d72,2012-02-12 14:15:58,1,20,120,5.384287525860526,717,443,3.933333333333333,1,0.8076865354938282,191,4284.5,1.0837130322801676,368,0,0,0,0,0.0,0
e686a9f57006278384a9ac403eee3a01a0d34425,2012-02-12 14:41:35,1,1,1,0.0,11,3,102.0,7,0.5630324074074075,4,4345.0,2.7760966985980344,76,0,0,0,0,0.0,0
a8627514d5dc7e3848a5b5b91528bf88f1d49d13,2012-02-12 21:35:18,2,2,3,1.1886651162210318,108,1,50.0,6,17.833198302469135,15,4347.0,1.0186917303155418,1,0,0,0,0,0.0,0
359cae028ae6aa596f97640311324aa2d70ad824,2012-02-15 22:44:19,1,1,6,1.4444960571616243,0,3473,0.0,1,0.0,0,6.5,0.0,5,0,0,0,0,0.0,0
9d515b33180bf7409b92581e3c41f562e585ac0a,2012-02-15 22:52:53,1,28,203,3.4819733480949893,4697,1891,3.6206896551724137,8,1.9609552887246904,318,111.0,1.1241935771653244,208,1,1,1,1,1.0,1
450ad43b77914a26897956383c038f1e8e89acef,2012-02-15 22:58:58,1,1,1,0.0,0,267,0.0,1,0.0,0,213.0,0.0,209,1,0,0,0,0.0,0
948d06d9ed08441fb62729897c78e4044361ddfe,2012-02-15 23:03:07,2,4,5,2.2322628970242686,8,7,45.2,7,3.5265300925925933,15,216.0,1.1214412864387775,1,0,1,0,1,0.0,1
b5f587f89edda07f259140c466710f5e4ea6f449,2012-02-15 23:03:58,1,3,3,0.018688163275578658,1382,1130,0.0,1,0.0,0,220.0,0.0,215,0,1,0,1,0.0,1
2787fb06ca790531d9727939735625f0c0d89fd4,2012-02-15 23:06:20,1,1,6,1.4057781588980638,82,0,0.0,1,0.0,0,224.5,0.0,7,0,0,0,0,0.0,0
20568775df14ba78190f9a15181efc95b398c6e0,2012-02-15 23:34:28,1,1,1,0.0,23,11,0.0,1,0.0,0,4349.0,0.0,369,0,1,0,1,0.0,1
20568775df14ba78190f9a15181efc95b398c6e0,2012-02-15 23:34:28,1,1,1,0.0,23,11,0.0,1,0.0,0,4349.0,0.0,369,0,1,0,1,0.0,1
20568775df14ba78190f9a15181efc95b398c6e0,2012-02-15 23:34:28,1,1,1,0.0,23,11,0.0,1,0.0,0,4349.0,0.0,369,0,1,0,1,0.0,1
20568775df14ba78190f9a15181efc95b398c6e0,2012-02-15 23:34:28,1,1,1,0.0,23,11,0.0,1,0.0,0,4349.0,0.0,369,0,1,0,1,0.0,1
7387d8e5de9c6ec68becbbbacc3cad0442c126a2,2012-02-16 15:55:37,1,2,2,0.7219280948873623,5,0,24.0,7,28.717193287037038,3,228.5,1.0175187219606254,9,0,0,0,0,0.0,0
d2523b1d7a2ce12b1253001134c3d119dd6c8bb7,2012-02-17 14:46:40,1,2,2,0.9746574060566988,206,99,97.0,2,5.749363425925926,5,4350.5,1.120705774715704,371,0,1,0,1,0.0,1
82391208d365dbe193f582fb109a69f093fd56e4,2012-02-17 16:51:19,1,17,131,3.4168660281416585,2038,3872,20.75572519083969,8,2.0822453703703707,289,4417.0,1.020002720403306,502,0,0,0,0,0.0,0
82391208d365dbe193f582fb109a69f093fd56e4,2012-02-17 16:51:19,1,17,131,3.4168660281416585,2038,3872,20.75572519083969,8,2.0822453703703707,289,4417.0,1.020002720403306,502,0,0,0,0,0.0,0
82391208d365dbe193f582fb109a69f093fd56e4,2012-02-17 16:51:19,1,17,131,3.4168660281416585,2038,3872,20.75572519083969,8,2.0822453703703707,289,4417.0,1.020002720403306,502,0,0,0,0,0.0,0
82391208d365dbe193f582fb109a69f093fd56e4,2012-02-17 16:51:19,1,17,131,3.4168660281416585,2038,3872,20.75572519083969,8,2.0822453703703707,289,4417.0,1.020002720403306,502,0,0,0,0,0.0,0
5cc5d7032ed753f7023e458bb7a1f01659337586,2012-02-19 00:09:24,1,1,1,0.0,98,0,0.0,1,0.0,0,4897.0,0.0,866,0,1,0,1,0.0,1
bc3d6806514fe1657cb89d31b6e76ae7924f9908,2012-02-20 00:43:41,1,1,1,0.0,33,0,4.0,1,24.65195601851852,3,4898.0,1.040564732439438,867,0,0,0,0,0.0,0
009fb406529000ab3c9e05178678e93e5e3958fb,2012-02-20 00:59:03,2,4,4,0.9802849718502292,1108,89,39.0,10,-33.43143229166667,12,4900.5,1.7181980253830311,127,0,1,0,1,0.0,1
7ee2d25c3d9ead2346221215092b7005abb36f87,2012-02-20 16:22:05,1,1,2,0.8631205685666309,6,1,38.5,2,4.0451041666666665,1,4483.5,1.1236062112121137,504,0,1,0,1,0.0,1
e4ddfea421ac2dc04dcb6afa64f57076042ea368,2012-02-24 14:05:55,1,1,1,0.0,2,1,4.0,1,28.875729166666666,5,14.0,1.0346311601077895,14,0,0,0,0,0.0,0
a4d50aec4ad705e3d43af2388252ce269ee8f0d8,2012-02-28 01:29:14,1,1,1,0.0,1,0,5.0,1,3.5161921296296286,6,4487.0,1.284398566157229,505,1,1,1,1,1.0,1
0c2a7074137a01aef506160cd2f33b2411d950dc,2012-02-28 02:24:04,2,2,2,0.17203694935311378,33,6,33.0,7,42.98057291666667,3,4485.5,1.0128536532253436,2,1,0,1,0,1.0,0
58f1ba99b7980ff29b821a9e857db1e65108316d,2012-02-29 09:44:39,3,5,5,2.2516291673878226,6,6,61.8,8,11.009266203703703,20,232.0,1.1873317864206827,11,1,0,1,0,1.0,0
b4cd3b232f990bb1bc52a30db10eb0b950deda85,2012-02-29 10:11:46,1,1,1,0.0,42,0,0.0,1,0.0,0,235.0,0.0,1,0,0,0,0,0.0,0
81160173cc8bae7a46e1b8626e6cd741352afb01,2012-03-07 22:34:56,2,3,3,1.5461126311241131,39,0,37.66666666666666,7,14.840895061728395,9,4489.0,1.0282024657653182,77,0,1,0,1,0.0,1
81160173cc8bae7a46e1b8626e6cd741352afb01,2012-03-07 22:34:56,2,3,3,1.5461126311241131,39,0,37.66666666666666,7,14.840895061728395,9,4489.0,1.0282024657653182,77,0,1,0,1,0.0,1
81160173cc8bae7a46e1b8626e6cd741352afb01,2012-03-07 22:34:56,2,3,3,1.5461126311241131,39,0,37.66666666666666,7,14.840895061728395,9,4489.0,1.0282024657653182,77,0,1,0,1,0.0,1
81160173cc8bae7a46e1b8626e6cd741352afb01,2012-03-07 22:34:56,2,3,3,1.5461126311241131,39,0,37.66666666666666,7,14.840895061728395,9,4489.0,1.0282024657653182,77,0,1,0,1,0.0,1
a8a280c5fa90764e4eb5d3515abcf62957ab8d4a,2012-03-10 14:42:12,2,2,2,0.8296071030882032,39,3,75.0,2,27.913981481481482,7,19.5,1.0268682559848212,0,1,1,1,1,1.0,1
6220bcd291d9d3003372820be53223c123f79600,2012-03-10 16:24:45,2,2,4,1.2340684362077519,24,41,90.25,2,18.633634259259264,12,4492.5,1.0202324135388674,78,1,1,1,1,1.0,1
88bc68f73f11a263d648fc5a157ac2a27a6eb62b,2012-03-23 15:29:21,2,3,3,0.8475400340522918,83,38,11.666666666666664,7,13.526512345679011,14,4496.0,1.0376540397636596,79,1,1,1,1,1.0,1
2d46c0e18183f98955a3111c14715083fa64c739,2012-03-23 16:00:57,1,17,131,3.333120723081436,4047,1896,6.7557251908396925,8,34.96502314814822,420,4563.0,1.0011912067604851,643,0,0,0,0,0.0,0
c25ea38a8335668c729b95bc79a9832e3239cb98,2012-03-23 23:21:59,1,2,2,0.9852281360342516,12,2,40.0,7,0.03655092592592592,16,4629.5,21.519316022799238,645,0,1,0,1,0.0,1
8dcc038578e471383d2e0a05d8c2bbab602a2aaf,2012-03-24 19:04:43,1,1,1,0.0,1,1,0.0,1,0.0,0,4631.0,0.0,646,1,0,1,0,1.0,0
1a44a237fde424c1804040de3e14f8fcd45cfc99,2012-03-24 19:09:41,1,2,2,0.3582686386042453,70,33,45.0,7,1.1164583333333329,18,4632.5,1.67176712073148,648,1,1,1,1,1.0,1
d565fb8bf98f05ea91853191ac73597263a9ca16,2012-03-25 15:12:10,2,2,2,0.3313056130577885,148,16,43.5,7,1.4115625,11,4634.5,1.7758695980518484,80,0,1,0,1,0.0,1
1c1a7e5f706fc0d424eda579e7a8b5fdd1b96ca3,2012-04-06 17:15:57,1,1,1,0.0,12,8,213.0,7,11.710960648148149,11,15.0,1.0853900913891406,15,0,0,0,0,0.0,0
92d1ae942a1d0954fc4cf3e33801cc1c81f760ef,2012-04-11 16:41:20,1,1,1,0.0,19,5,217.0,7,4.975960648148149,12,16.0,1.2009662195323347,16,0,0,0,0,0.0,0
2747eafe44e6c17efd8502dc6107765873090e6b,2012-04-19 12:37:41,1,1,1,0.0,62,50,231.0,7,7.8307986111111125,13,17.0,1.1277008961233024,17,0,1,0,1,0.0,1
1127d73e551e5ac0791644b2d6c69a33ab974896,2012-04-19 14:53:55,1,1,1,0.0,2,3,243.0,7,0.09460648148148147,14,18.0,11.570100318081725,18,0,0,0,0,0.0,0
d564da1b48cd8919b31b731720a632f0a610d373,2012-04-20 11:16:59,1,1,1,0.0,29,29,242.0,7,1.224351851851852,15,4636.0,1.8167586780609544,650,0,0,0,0,0.0,0
4e440ebafbede6d46828ff04ffe372c422cce327,2012-04-24 10:00:54,1,2,2,0.9709505944546686,4,1,20.0,7,15.309450231481481,10,4637.5,1.0326595659830964,652,0,0,0,0,0.0,0
4e59491eaa74576ca5c393f85cfa7e7cbeba9d53,2012-04-26 18:07:02,1,1,1,0.0,24,23,242.0,7,5.9097569444444416,16,19.0,1.1692116967585384,19,0,1,0,1,0.0,1
178af90c92cfc989ecc3d5b57b20e797599bee95,2012-05-01 13:31:01,1,2,3,1.2214329859891202,42,20,38.0,7,46.37589891975309,18,4640.0,1.0528698732811907,655,1,1,1,1,1.0,1
