hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
be8db1cc1955927320eb952bf12dfbaf191539c6,2017-06-28 16:21:54,2,2,3,0.9054596797177984,180,155,204.66666666666663,47,8.30164737654321,110,102.0,1.1568610807412572,80,1,1,1,1,1.0,1
68ff0d5709052025ffff6ea3cc1a135b3288fd06,2017-06-29 22:15:49,2,8,10,1.1812307331858496,1442,70,327.0,47,294.94726041666667,923,10063.5,1.0005964542944932,435,0,1,0,1,0.0,1
2b16b6abede4ae67a0c59f3deaf67a33aa7cc1c1,2017-06-30 00:34:55,2,3,4,1.117478798736482,127,51,658.75,47,-0.19616608796296292,693,10072.5,4.279807424833598,437,0,1,0,1,0.0,1
dbdaf609dbf591db695ccaf2e0f1f02f79ebbbfe,2017-07-01 02:22:08,2,2,2,1.0,2,0,315.5,47,1.1710532407407408,251,10069.5,1.6404491050514434,436,1,0,1,0,1.0,0
3860ccd63d7f35612cc16281173de9309dc89ca2,2017-07-02 20:28:18,2,8,9,0.9276338402099468,6,1434,523.6666666666666,47,2.7939531893004115,930,10079.0,1.1091189224551032,442,0,0,0,0,0.0,0
b97f2abd7463a1f4a6750ec44385385061839156,2017-07-02 22:46:35,2,2,16,2.710321188473448,418,388,374.25,47,11.577684461805555,263,111.5,1.028340703620495,95,1,1,1,1,1.0,1
f0a8204194548c25328921b0553af730535cf793,2017-07-03 03:37:02,1,1,1,0.0,3,3,349.0,46,8.45875,31,11.0,1.1182207773016108,8,1,0,1,1,1.0,1
3b4841b22805bb5234b90c426a4bfecea79b8025,2017-07-03 03:39:51,1,1,1,0.0,2,1,179.0,46,15.527476851851851,12,12.0,1.0644019636635773,9,1,0,1,1,1.0,1
60cb030f305322c11e7bf29649078c6c2f6aca71,2017-07-03 03:44:50,1,1,1,0.0,4,2,482.0,46,15.5309375,23,13.0,1.0643876134328658,10,1,0,1,1,1.0,1
c773c0f3e9a9d543b85c756bb091a515dbcf9bec,2017-07-03 03:47:13,1,1,1,0.0,1,1,218.0,46,16.77287037037037,19,14.0,1.0596200875532027,11,1,0,1,1,1.0,1
ed4c80ad5101a156309a9276304beaeab0bc47bd,2017-07-03 03:50:02,1,1,1,0.0,2,1,75.0,46,15.534548611111116,14,15.0,1.064372646095732,12,1,1,1,1,1.0,1
c1e7cf2299979e5da83019b4f5f61e4c0e6c7197,2017-07-03 04:02:18,1,1,1,0.0,2,1,288.0,46,15.54306712962963,9,16.0,1.0643373660848257,13,1,0,1,0,0.0,0
2deec4e8f8f2847aa323e6b188721fd2b86d07ca,2017-07-03 04:05:33,1,1,2,0.027744123588890564,2144,2,168.5,47,4.2392766203703705,21,17.5,0.558972325325201,15,1,1,1,1,0.0,1
c9f2038d43c74f6ae9eaf3412e4026fb48916b3b,2017-07-03 04:09:45,1,1,1,0.0,3,1,290.0,46,16.78851851851852,7,19.0,1.0595645171964967,16,1,0,1,0,1.0,1
a7f050eacbbcfe2bc6f2423bc9caaf02ec02e3a1,2017-07-03 04:12:00,1,1,1,0.0,3,1,166.0,46,15.54980324074074,6,20.0,1.0643094954012011,17,1,0,1,1,1.0,1
f3946f3c9c38f6aed74a9eaaba7ac4df84b2c097,2017-07-03 04:12:51,1,1,1,0.0,4,1,95.0,46,16.790671296296292,21,21.0,1.059556880267234,18,0,0,1,0,1.0,0
