hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
9dd294709fbf0e62d5f94c1b8a4f4b8a7c672e8d,2013-12-03 19:58:40,1,1,1,0.0,1,1,375.0,19,0.034930555555555555,25,3653.0,29.628230616302186,2975,0,0,1,0
81d92a6db372db3ab7d505e70814fe06e9595234,2013-12-03 21:13:25,1,3,4,1.831588451282461,111,64,194.75,20,11.255532407407408,116,3655.5,1.0521288418238526,2979,0,1,0,1
4da2a529b42964dbd531486faa7be5d8973de965,2013-12-03 21:28:31,1,1,2,0.9910760598382222,5,4,239.5,20,0.010486111111111113,4,3658.5,72.52317880794702,2981,1,1,1,0
0cb9278f9b45bc524e1f77a81555a42f194ccd54,2013-12-03 21:36:59,1,1,1,0.0,10,4,954.0,19,1.0695949074074074,134,3660.0,1.9349333968164653,2982,1,0,1,0
24b1c48b137d9e31395a3d87dd6a85cdb8bac2e2,2013-12-04 08:34:49,1,1,2,0.9910760598382222,4,5,240.0,20,0.4627083333333333,6,3661.5,2.620891490319676,2984,1,0,0,0
b51f7c8072fd14e46b680974ddee70ae25f5d24f,2013-12-04 08:35:05,1,3,4,1.831588451282461,64,111,206.5,20,0.2367824074074074,124,3664.5,2.3201385001697967,2988,0,0,0,0
69dd59b4862d34c13c7cf1f462b634b465e7a1fd,2013-12-04 09:40:21,1,1,1,0.0,164,176,238.0,20,8.862361111111111,46,3667.0,1.1128367471673275,2989,0,0,0,0
94cfefde1e5c9e1168e2936bbdca8e6c2db78d60,2013-12-04 09:52:45,1,1,1,0.0,55,10,851.0,20,8.870972222222223,51,3668.0,1.1127272157943355,2990,0,0,0,0
42fdac37a0f6ff71f26f4a5120533d4bc820163f,2013-12-04 12:36:35,1,1,1,0.0,91,15,226.0,20,0.12238425925925925,47,3669.0,9.170985435975034,2991,1,0,1,0
6d70f9d5ee4f62f4711746fa7b1875d31c871540,2013-12-04 14:11:35,1,2,2,0.2837689703721876,67,14,599.0,20,0.12285879629629627,100,3670.5,5.816569149283035,2993,0,0,0,0
ee9ead274d5b986f0f2ed34b24d18922612b38e1,2013-12-05 14:56:29,1,2,4,1.4348234025318956,413,4,283.0,19,1.998055555555556,6,3673.5,0.5938412345335743,2997,0,0,0,0
376b367157c748a99f790068d358d2b7d6330b3d,2013-12-06 15:32:40,1,1,2,0.9899927915575188,24,10,770.5,19,23.419386574074068,166,3676.5,1.0220149012132609,2999,1,1,1,1
0df71e88b6415c515963eb9b7f572f6913f4fe59,2013-12-07 22:22:56,1,3,9,2.3792623171382177,141,84,594.0,19,8.949591049382716,766,3682.0,1.038062881347008,3008,0,1,0,1
d1b4547fb12acdb7500245e9e594e6366f7c737e,2013-12-09 11:56:09,1,1,1,0.0,3,3,1023.0,19,1.5647337962962964,137,3687.0,1.6390863432278298,3009,0,0,0,0
5b4af8c4e5e148cb6d80e63eb56088c96632a261,2013-12-09 14:15:17,1,1,1,0.0,4,0,1023.0,19,0.09662037037037036,138,3688.0,11.349784379492094,3010,0,0,0,0
daed7646de39afef54a6a0dc255c6120a2e84052,2013-12-09 15:53:20,1,2,3,1.1230817192638245,38,49,907.0,19,1.7294444444444441,336,3690.0,1.353356890459364,3013,0,0,0,1
777ccdb690ad838a3d6b8de544b4f2427af285f5,2013-12-09 21:15:11,1,3,10,2.6156195961081288,446,123,599.3,19,3.1690115740740743,576,3696.5,1.1000439422411157,3023,0,0,0,0
9a6bd1cd0dc12779ba249e8dc7d854bd2fac4c1a,2013-12-10 22:37:33,1,2,4,1.7554310180935049,496,90,803.25,19,1.057199074074074,414,3703.5,1.4926539817389592,3027,0,1,0,1
254ad7172efb02a4c89f9f00b877fa16fdec0768,2013-12-10 22:48:20,1,1,1,0.0,3,5,1983.0,19,0.007488425925925926,173,3706.0,134.53941267387944,3028,1,0,1,0
f947df042a03dd709c280a7fa936819d488cf2a9,2013-12-11 13:30:44,1,6,21,3.2703406829592154,165,179,304.4761904761905,19,7.737915564373901,801,3717.0,1.0197848701882295,3049,0,0,0,0
0b3967ce07346846078f33b304583ff6999e6c17,2013-12-11 17:11:24,1,3,6,1.8820897503431289,357,238,693.1666666666665,19,0.25661844135802475,433,3730.5,2.7853776869261115,3055,0,0,0,1
6ea05d33531f33ed9238a1a1d6b1165237804232,2013-12-11 20:22:19,1,2,3,1.081323246581212,47,6,1124.0,19,0.13258101851851853,349,3735.0,5.609340899170668,3058,0,1,0,1
3a214fc4556a38030df9a9119d9ba0a947d507f0,2013-12-12 14:37:56,2,2,2,0.0,9,6,122.5,20,17.513067129629633,44,13.5,1.0428251656005536,8,0,0,0,0
d0dc6780c118b971cda841ad32786ee6b665a457,2013-12-12 17:09:22,1,3,5,1.5322187283712263,626,13,842.0,19,0.919039351851852,438,3739.0,1.5225308680300331,3063,0,1,0,1
b6287583dc8591725772fd8828794a9ae7994b2d,2013-12-12 22:38:09,1,6,17,1.854464658822612,173,168,289.4705882352941,19,1.7014372276688452,710,3750.0,1.1551845776735463,3080,0,0,0,1
da919dc616f5db1b37d77053b24ad8f6a1c179b0,2013-12-12 22:55:53,1,1,1,0.0,376,376,2641.0,19,30.39278935185185,44,3759.0,1.03290254107391,275,0,0,0,0
4f7456f13eec094f77b36e43c7469f65917e2fca,2013-12-13 13:21:20,2,3,6,2.208613034811657,22,54,785.1666666666665,19,67.70599729938273,235,3762.5,1.069858678173524,277,0,1,0,1
6c9b319287b04b3486c17dfb62b90060bb21b74c,2013-12-13 16:17:39,1,1,1,0.0,5,4,519.0,19,70.32104166666667,27,3766.0,1.0142204946954592,3085,1,0,1,0
ec4e454ede16062fe9be991ffa981b721322e024,2013-12-13 17:45:53,2,4,7,1.6305774738161292,103,102,1144.857142857143,19,4.430949074074074,426,3770.0,1.4079728584079587,279,0,0,0,1
94d2c8178bfa600252631d50564f9f42764315a5,2013-12-13 20:34:11,2,4,7,1.9181036924140773,250,182,1135.142857142857,19,0.7208614417989418,493,3777.0,2.501875564130461,280,0,1,0,0
ffef00730494b64cfdbf5ba6fe1d5664ce92caac,2013-12-13 22:03:42,1,2,2,0.4537163391869448,16,5,72.5,19,26.47047453703704,155,3781.5,1.5216994741611884,3098,1,1,1,1
9e1d0737d60f671747ced8bc518076a4515732f7,2013-12-13 22:13:46,1,1,1,0.0,0,1,-178.0,19,0.006990740740740741,101,3783.0,144.04635761589404,3099,0,0,0,0
2f558d66ac87155a47ec8824cc3516b85e006b7d,2013-12-13 23:07:40,1,1,2,0.8112781244591328,17,3,13.5,19,26.81125,154,3784.5,14.367394944957669,3101,0,0,0,0
fe2d0a3515f34289a354abb4f193bd860fcfbe38,2013-12-14 05:07:00,1,4,11,2.3058776931720084,250,148,784.8181818181819,19,1.7746127946127943,811,3791.0,1.132865682198938,3112,0,1,0,0
