hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
ed028c9c497e634ddc9f3cc8b71e8c4e261d4138,2016-07-15 13:02:59,2,2,3,1.5,4,4,113.33333333333331,29,22.955914351851856,34,20498.0,1.0266210747149704,152,0,0,0,0
063649ae9b10b5d9068372341c82de30e09d11a1,2016-07-15 13:21:55,1,1,1,0.0,4,0,1047.0,30,0.07020833333333333,88,20500.0,15.243323442136498,275,0,0,0,0
367415a74c9c4f30f2c5f6eb2b16d145900324bd,2016-07-18 08:55:41,2,6,10,2.9001154758921333,6,126,155.4,32,23.24303587962963,74,20505.5,1.0280855033397247,1553,0,0,0,0
635e8233ae86c73afd385aa249d1cdee78d03ea8,2016-07-18 09:10:27,1,1,1,0.0,5,7,-15.0,32,6.694178240740741,8,20511.0,1.14938353357758,1554,1,0,1,0
ffc19f6690a88857e4f781e0f4718f0e277f9e44,2016-07-18 09:45:10,1,1,2,1.0,1,3,33.0,32,4.856527777777779,14,20512.5,15.601830761415687,1556,1,0,1,0
d2eb380b760d886ffb73b0c03a66788744c6e1f7,2016-07-18 09:45:18,1,1,1,0.0,16,16,-39.0,32,9.678784722222222,7,20514.0,1.103318756300471,1557,1,0,1,0
7ba41bc340f38e32fb6c3b040a32e4ee64aa45c7,2016-07-18 10:42:23,1,5,74,4.611629700171753,159,307,66.86486486486487,32,11.571041979479473,497,20551.5,1.002855845732146,1631,1,0,1,0
f32429d5de908628c7f2af14e7589c4c0af8418b,2016-07-18 11:24:38,2,2,2,0.8886466698980794,21,28,157.0,33,19.339282407407406,56,377.5,1.0398317970922433,25,0,0,0,0
050da7dafc6893ac6f95c7362158b7f033114fbf,2016-07-18 11:24:38,2,2,2,0.8886466698980794,21,28,87.0,31,19.339282407407406,49,348.5,1.0398317970922433,12,0,0,0,0
77a0444710f83e5fcf080a924c05d9b209d425f3,2016-07-18 12:00:15,1,1,1,0.0,1,1,9.0,31,10.80886574074074,3,20589.0,1.0925166455006283,276,0,0,0,0
