hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
538fe090d3b67650583ef8f0e2f0cba80f215735,2017-07-19 10:05:04,2,2,3,1.5,4,4,113.66666666666669,35,68.85890046296296,70,21668.0,1.0088748310966686,191,0,0,0,0
43f7a3e205f813fe075490de2eff62b7a1f042f5,2017-07-19 11:31:50,1,1,1,0.0,1,1,338.0,37,18.810428240740734,17,21670.0,1.0531620007371305,2528,1,0,0,0
ace702614ddf8b06d1452f44b43ad4a346abd2dc,2017-07-20 10:07:11,1,1,1,0.0,5,5,997.0,36,39.29049768518519,62,7250.0,1.025451446505272,1421,1,0,1,0
e94452041c10f47c8d734811bc256d8c7a247525,2017-07-20 11:42:24,1,3,23,2.710182202062511,5229,774,349.0434782608696,39,50.00244212962963,314,7262.0,1.0058347796910003,1444,0,1,0,1
c2261f63c03a3e22b0ae0407cf029c5d8c4472f1,2017-07-20 11:47:00,1,2,3,0.6860084270341613,63,2,852.0,39,0.003194444444444445,120,7275.0,192.30434782608697,1447,1,1,0,1
4cbd4ea6471105a3d8866c9763980c7f5769bc3a,2017-07-20 11:56:29,1,1,1,0.0,20,0,2062.0,39,0.006585648148148148,75,7277.0,152.84534270650263,1448,0,1,0,0
1f1f356967b5337fe7497ec859cf7f84bce26b70,2017-07-20 12:10:21,1,1,1,0.0,14,0,2082.0,39,0.00962962962962963,76,7278.0,104.84615384615385,1449,0,1,0,1
488ea4910b6590d63cc8db4ed87261a4a04741e7,2017-07-20 12:38:35,1,1,1,0.0,66,0,0.0,34,189.92243055555562,7,7279.0,1.0052653075104128,1450,0,0,0,0
6cdfdbdfc341961e34bf8c52440b2c59eba18f00,2017-07-20 13:13:35,1,1,25,3.6523556854560204,116,49,186.96,39,87.93929490740747,156,7292.0,2.158910138691492,1475,1,0,1,0
e994f91c6adbedccee8e787f72b1f8672baa3f77,2017-07-20 13:35:25,1,1,1,0.0,1,0,73.0,39,0.015162037037037038,5,7305.0,66.95419847328245,1476,0,0,0,0
c094a39ff629b6d23ecd3f4984ea071e65fa31f8,2017-07-20 13:40:21,1,1,1,0.0,1,1,822.0,39,0.01858796296296296,2,7306.0,54.79825653798257,1477,1,0,1,0
122d57a841784996aba925f2a0842cc1e4a03102,2017-07-20 13:44:47,1,1,1,0.0,0,9,822.0,39,0.0030787037037037037,3,7307.0,325.812030075188,1478,0,0,0,0
8686891da7a76692a2526c9cd48fef90255a2a5a,2017-07-20 13:52:54,1,1,1,0.0,0,4,1330.0,36,1.1584143518518522,181,7308.0,1.863248973393148,71,0,0,0,0
3d64d663406c53301a561e4b845a18ae26e9b668,2017-07-20 14:32:47,1,1,1,0.0,1,0,74.0,39,0.039837962962962964,6,7309.0,26.10168506682161,1479,0,0,0,0
1aaa55a70eefdcb5bb34a1f0e3a6ee1befe436b1,2017-07-20 14:37:19,1,1,1,0.0,1,1,813.0,39,0.03648148148148148,4,7310.0,28.411167512690355,1480,1,0,1,0
34364ee0c770c4568f7c2186692add161d05c4fa,2017-07-20 16:05:09,1,1,1,0.0,18,14,204.0,35,39.89603009259259,23,7311.0,1.0250651505345056,1481,1,0,1,0
502b6bc07a7fd46cf3d2242d96b76bbffdf468c6,2017-07-20 16:43:51,1,1,4,1.2923674039828534,195,0,342.0,34,18.37021412037037,69,1.5,0.7612483274291835,3,0,1,0,1
adcf43b0c308fce9c936407645aa7e9640fd4a38,2017-07-20 16:44:56,1,5,60,5.720324657356694,68,181,21.25,40,316.3868487654318,220,343.5,0.9837139410347012,368,0,1,0,1
0f895c90036a69084c8dba143c95b1d836c2a25d,2017-07-20 16:46:37,1,1,4,0.0,0,0,0.0,1,0.0,0,375.5,0.0,372,0,0,0,0
14db990731f8b6027ef2ef95f2b504bb902f3b25,2017-07-20 16:54:53,1,1,1,0.0,1,1,2096.0,39,0.1975925925925926,77,7312.0,6.060918462980317,1482,0,1,0,1
5c722b58e671ec9be274bbade089c6fecef11d00,2017-07-20 17:11:48,1,1,1,0.0,1,2,119.0,39,8.909942129629629,2,378.0,1.1122341745267394,373,0,0,0,0
93eebd55b84918999874f438a30b7b3641b1d753,2017-07-20 17:18:16,1,1,1,0.0,4,4,1506.0,34,0.023900462962962964,31,4.0,42.84019370460048,4,1,0,0,0
6ad50ab23c6687cf970f353755b59a0cc9148995,2017-07-20 17:35:28,1,1,1,0.0,1,2,123.0,33,43.069722222222225,6,379.0,1.0232181669257212,374,0,0,0,0
a664c18a341fdbc44112912c468f327e72db550e,2017-07-20 18:14:19,1,1,1,0.0,2,2,136.0,40,0.062071759259259264,13,380.0,17.110385977997392,375,0,1,0,1
b96546abff437dcf98df54fb0ac88961561982c3,2017-07-20 18:14:44,1,1,3,1.584962500721156,0,3,216.66666666666663,36,165.07185185185185,9,382.0,1.0107492047125295,378,0,0,0,0
bcfb60707a357e62acd9ffef27173d1c0ab01b73,2017-07-20 18:27:16,1,1,1,0.0,1,2,290.0,40,0.07106481481481483,6,384.0,15.071661237785015,379,1,0,0,0
1de46bd3843be7e96425cf2bf042291b32d90d57,2017-07-20 18:29:36,1,1,1,0.0,1,1,55.0,40,0.07268518518518519,4,385.0,14.757961783439493,380,0,0,0,0
fc325946f4674294978e514cf87a1f4463ba4767,2017-07-20 19:23:44,1,1,1,0.0,8,8,2096.0,39,0.10336805555555556,78,7313.0,10.67416862613369,1483,1,0,1,0
460097a2f9b24c3dff410c59bd4960eff011c1c7,2017-07-20 20:01:47,1,1,2,0.9709505944546686,1,4,871.5,36,6.25162037037037,94,7314.5,1.0813450167503085,1485,1,0,1,0
3b2c0f74c721f4de4695fe7f54150294f4ff3ea2,2017-07-20 20:07:38,1,2,3,0.31221953325757146,39,49,766.3333333333335,36,27.43663194444445,105,7317.0,83.06343085899705,1488,1,0,1,0
11911890fc0ee313a77cec71cb763e74725cc8c5,2017-07-20 20:20:33,1,1,1,0.0,20,43,2096.0,39,0.03945601851851852,79,7319.0,26.34467585802288,1489,0,0,0,0
14bfc8568200a0e4abcdbed49aefc09bafc7b02f,2017-07-20 20:39:02,1,2,2,0.2623112196143366,16,29,502.0,37,20.190428240740736,36,7320.5,1.0371463146327244,1491,1,0,1,0
4879d05b32ff240d786ab0064e137372eb1e05d0,2017-07-20 20:49:12,1,2,4,1.2196348859545854,44,39,67.0,39,10.809887152777774,46,7323.5,1.0231777653334897,1495,1,0,0,0
99ed4712908221d339342031a00a26d35a30cb35,2017-07-20 21:28:18,1,2,2,0.9940302114769564,22,0,115.0,40,16.608697916666664,51,7326.5,1.0301944106455054,1497,1,0,0,0
2a9a48f54e80a8cee6474d0e2ab09dcd5f51108e,2017-07-21 09:42:36,1,1,2,0.9182958340544896,2,4,1182.5,39,0.9168055555555557,30,7328.5,1.8180578700196937,1499,1,0,1,0
