hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy
c2220dd51450b7f64c2354d52e447da5dbcffe41,2016-03-06 20:08:23,1,1,2,0.6840384356390417,10,1,484.5,29,17.094299768518518,70,17424.5,1.0329828089922488,193,0,0,0,0
28b96c82a25c5814d22a2d490da64a16b46ae674,2016-03-07 13:30:21,2,3,6,1.840451428712456,33,23,352.33333333333326,29,10.591265432098764,202,96.5,1.0922348479310808,9,0,0,0,0
333104a93b3215685ffaf8c5b9b83edae8e6c8a1,2016-03-07 14:32:00,1,2,3,1.0584546687309146,21,10,260.0,29,0.0428125,29,101.0,15.27412814274128,90,0,0,0,0
5e85ad8f46c740cceaf017328f590c78e068c8b9,2016-03-07 14:45:14,1,1,1,0.0,4,0,153.0,29,53.959131944444465,26,103.0,1.018532544241623,0,0,0,0,0
cc267b69ee33d51ab72358a2d8a74caae5d55711,2016-03-09 11:46:10,1,1,2,0.9688977092243805,114,2,95.5,29,28.911053240740753,8,104.5,1.0259416353238602,3,0,1,0,1
d5fdb9a7772dc30478f8ab328986d836103f563c,2016-03-09 16:00:53,1,1,2,0.7973265101474423,15,14,287.5,29,2.0617245370370365,23,106.5,1.3637731358030236,92,1,0,1,0
4cb915b48472ed6465d9395638b9b6ce8f9587fd,2016-03-09 16:12:48,1,1,1,0.0,7,5,369.0,29,0.008275462962962964,16,108.0,121.83916083916084,93,0,0,0,0
3dff74255f24e6f50b8b50ac88744f2ebbfa234c,2016-03-10 18:44:16,2,2,2,0.9182958340544896,5,1,693.5,29,-2.8841840277777777,94,17465.5,0.8266407430370375,6168,1,0,1,0
32f5f39b502a7cbe95e2d9ddb238f035171867b3,2016-03-10 18:44:16,2,2,2,0.9182958340544896,5,1,686.5,29,13.42384837962963,90,17426.5,1.14547607315872,6151,1,0,1,0
91359fe956b6b48b0db95e100543c702fb63b0de,2016-03-11 11:22:30,1,1,1,0.0,111,0,0.0,1,0.0,0,17428.0,0.0,1831,0,1,0,1
6c3645477df58028044aac7d5bcafa198eab08ef,2016-03-11 15:29:32,1,2,2,1.0,0,8,328.0,29,25.028848379629636,56,109.5,1.0336220226461577,95,0,0,0,0
f271b53e7edd214722cee67c59f0cf04617d482c,2016-03-13 18:32:15,2,2,7,2.130618901194489,951,127,15.857142857142858,29,2.0011408730158733,82,17432.0,1.0713878491931683,5,0,1,0,0
89053fb0bf4cb9a85914b8b3c2ea8d55b58cb859,2016-03-13 22:29:04,2,3,4,1.1059011305803574,409,1,567.75,29,6.3998408564814815,326,17437.5,0.5316440267521889,901,0,0,0,0
d0db60c6bf23a5dae52fe098264daf0bfc53b280,2016-03-14 10:14:14,1,1,1,0.0,20,20,677.0,29,11.534085648148148,2,17440.0,1.0866995469346592,6155,1,0,1,0
4132d16924ae3eba9d0f4b143230bbaf85e9169b,2016-03-14 10:15:20,2,2,3,1.1737116047240497,204,27,169.33333333333334,29,1.2975385802469137,3,17442.0,2.1050771903523056,1832,0,1,0,1
76af8ee6bf3befe84e24e3231bc9fb07cfa4c3dc,2016-03-14 12:02:52,2,3,4,1.383091649161253,199,19,348.0,29,2.958579282407406,9,17445.5,4.3776791399776105,1833,0,1,0,1
401dd568f7c929d4f5067d99a361e6e489d4141c,2016-03-14 12:16:31,2,2,2,0.903116172156872,67,2,132.5,29,16.444039351851853,111,17448.5,1.0304105376012416,1834,0,1,0,1
0e825a1233e4bc39d3a30c53ab18ebd58c2c03ac,2016-03-14 12:26:28,1,1,1,0.0,6,2,60.0,29,0.0069097222222222225,109,17450.0,145.72361809045225,903,0,1,0,0
1a48b8a8633e5cfe328c2f04b25fc24a35082fea,2016-03-14 13:23:06,1,1,1,0.0,51,50,270.0,29,0.046238425925925926,4,17451.0,22.6270337922403,1835,1,0,1,0
23fc6f29e77ff4bd2248b527f4c02b719b11f3b4,2016-03-14 19:27:32,1,2,3,1.4369905240636789,15,19,130.0,29,42.967804783950605,23,1.0,0.6727648924797247,2,1,0,1,0
12666c6c1508e95f2b7b27972aee92499463e707,2016-03-14 20:21:32,2,3,3,1.1768782816804777,52,33,476.0,29,0.32772376543209875,12,17453.0,2.7828891862222385,1836,0,0,0,1
00c3d49ea85c912c3c95693b645f6af52291bc13,2016-03-14 20:54:05,1,1,1,0.0,5,0,278.0,29,0.022604166666666668,6,17455.0,45.23963133640554,1837,0,0,0,0
7d3dd60806b9de6f17a67097fef3e9879bb50a42,2016-03-14 21:22:00,1,1,1,0.0,3,0,283.0,29,0.019386574074074073,7,17456.0,52.58208955223882,1838,0,0,0,0
