hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
ac674fb566bbe6aa3f79980e12bab19b082b8814,2013-06-18 21:08:50,1,1,1,0.0,13,0,215.0,9,0.19042824074074075,3,3971.0,6.251321947365224,14,1,0,1,0,1.0,0
e30bcfa9785cf4b3c748f39a71c7cc65695d2e95,2013-06-25 13:17:31,1,1,2,0.9986359641585718,18,5,239.0,1,20.518587962962965,22,15534.5,1.0301237968190438,93,0,0,0,0,0.0,0
3581ba39192fec601117404f6e092dfaf7f62e7d,2013-06-27 09:41:14,1,1,2,1.0,6,0,682.5,9,48.07875578703704,50,15537.5,1.01102974398693,10,1,0,1,0,1.0,0
c0d77a4c6180006946820d8b7b3127d866c4a867,2013-06-27 10:37:53,1,1,1,0.0,1,1,144.0,6,126.0002199074074,8,15536.0,1.0079364940849695,172,0,0,0,0,0.0,0
c6efceeadf6a66bfdb6368e50f6a1fad8011c9e3,2013-06-30 09:13:39,6,77,81,4.3576427519994905,875,76,352.19753086419746,9,71.56093978623682,1453,1031.0,1.0000913611844406,1,0,0,0,0,0.0,0
86121840e6455bb337f0ffcd86f078ad59c929d9,2013-06-30 09:27:31,3,4,4,1.268531457470664,701,4,4.75,9,58.771316550925924,15,988.5,1.005154527975801,62,0,0,0,0,0.0,0
a575f371b79753e4ba9e5252c2d699670c8f4d68,2013-06-30 23:30:37,2,2,4,1.1937070423564171,55,771,13.75,9,30.25384837962963,32,3973.5,1.0363056177041847,17,0,1,0,0,0.0,1
ca20a3fa3fb989357c8f6cddddbeeb7f9563c3a9,2013-07-01 10:48:42,1,1,1,0.0,30,6,363.0,9,1.0563773148148148,5,490.0,1.9466314601571144,9,1,0,1,0,1.0,0
6769426596a64827b4dd8c22b7971cb4b8c38c2a,2013-07-01 14:35:57,1,1,2,0.4873695710236627,53,32,0.0,9,86.51883101851853,3,302.5,1.008453287401844,32,1,0,0,0,0.0,0
bddd1de9e3ae91fd1400868e7eef6e44bec8f4ac,2013-07-01 22:36:00,2,2,5,1.8570343260815925,78,59,10.2,9,111.79579629629627,28,5810.0,1.0030556027814352,499,1,0,1,0,1.0,0
3539428529bd0992a894e2e69212ac7bb6b01a40,2013-07-02 10:37:20,2,2,3,1.5554239589926144,179,95,18.666666666666668,9,25.80116898148148,26,307.0,1.0236854040043584,20,0,0,0,0,0.0,0
74005472c4f8b7f05538927608339d74f66f1ffc,2013-07-02 14:57:42,2,2,3,1.5554239589926144,95,179,46.66666666666666,9,0.1808101851851852,29,311.0,4.379848930994752,21,0,0,0,0,0.0,0
72dcf7dae55e14976da8534791abd464eed383c1,2013-07-02 15:00:22,1,1,1,0.0,1,0,60.0,1,14.354247685185184,6,309.0,1.069665789662532,0,0,0,0,0,0.0,0
a813694c5e311053c6bf0dd7fd989fd541bb9d6e,2013-07-02 15:06:19,2,2,2,0.7793498372920852,25,1,193.5,9,0.5894502314814815,6,1072.5,1.8482480340084628,63,0,0,0,0,0.0,0
948a35e7df9bd612400f1393c637cb8d93d5bcb8,2013-07-03 15:24:10,1,1,2,0.9996098363678072,43,0,245.5,1,8.08795138888889,24,15539.5,1.0927305276624608,95,0,0,0,0,0.0,0
56aaf2b2e64dd8b332dad4d9552e01880095b069,2013-07-04 22:00:38,1,1,1,0.0,0,1,68.0,9,-14.178402777777775,9,3976.0,0.92947019381003,1,0,0,0,0,0.0,0
be7f0177f1578b5bacaddc9bd7c300bdad35be24,2013-07-05 14:48:42,1,1,1,0.0,35,0,407.0,9,2.987766203703704,7,1074.0,1.3346982099069122,51,0,0,0,0,0.0,0
1a4a6199b75c842ee95111fff57fa1c359b6c958,2013-07-05 15:57:18,1,1,1,0.0,32,17,19.0,9,36.242488425925934,7,5832.0,1.0275919243802436,507,0,1,0,1,0.0,1
fa7d53db2356505f9748cfeea21e5a53f1381998,2013-07-05 16:17:58,1,1,1,0.0,1,1,2.0,9,86.09862268518519,7,5833.0,1.0116145876532363,508,1,0,1,0,1.0,0
5d3ee6af3dc2f1654760b51e752c388785bbeb88,2013-07-05 18:38:28,1,1,1,0.0,5,5,442.0,9,0.1595601851851852,8,1075.0,7.2672276222254455,52,0,0,0,0,0.0,0
c20f820044e99997d5a2b8aae99d97a964a06d45,2013-07-06 14:19:46,1,1,1,0.0,1,1,442.0,9,0.8203472222222222,9,1076.0,2.2189960213324307,53,1,0,1,0,1.0,0
f6c6bca61d0453b2195e6c2e6826fbaf194ff0be,2013-07-08 08:47:29,1,2,2,0.01216518091614384,736,193,662.0,1,39.70287037037037,19,15541.5,1.1121275084720044,97,0,0,0,0,0.0,0
1d60493a442dac5a6183fdccaf77a58fcea31c1f,2013-07-08 14:47:26,1,1,1,0.0,2,1,34.0,9,2.9514814814814816,8,5834.0,1.3388128999874511,508,1,0,1,0,1.0,0
db362768abb2521223f5399271c3f8a2395453d1,2013-07-08 15:43:36,1,1,1,0.0,2,2,20.0,9,96.91453703703705,5,5836.0,1.0103183694683269,417,1,0,1,0,1.0,0
df4eb9447436b3c79b88eefe18b078b97d76d4ff,2013-07-08 16:14:39,1,1,3,1.5614186102046013,94,239,0.0,9,39.2962037037037,12,985.0,1.0155514032785184,61,0,0,0,0,0.0,0
fe6c3c99d54feca5d4ee0735de329446169abbdf,2013-07-08 16:14:57,2,2,2,0.22228483068568802,120,104,223.0,9,4.063825231481482,11,1077.5,1.3019043465747877,64,0,0,0,0,0.0,0
ea9bca14af95445e06d881b4eb91f75ff7e57451,2013-07-08 17:19:34,1,1,1,0.0,1,1,35.0,9,0.10564814814814814,9,5837.0,10.46538124452235,510,0,0,1,0,1.0,0
b3281e9167fdff1b8ea954a281a333c0d7d83ed6,2013-07-09 12:49:53,1,1,1,0.0,9,3,196.0,9,36.16513888888889,12,15543.0,1.0276509376356144,173,0,0,0,0,0.0,0
7b807c5ba85f52b201d277b0ea9a7f428075710d,2013-07-09 13:19:56,1,1,2,1.0,2,2,91.0,1,157.0333449074074,12,15544.5,1.004776067186307,12,0,0,0,0,0.0,0
aaae75d6e7454b78a151c65408183c5302b8c478,2013-07-17 13:22:20,1,2,2,0.0,10,0,5.0,2,82.50276041666666,4,5838.5,1.006060403281961,49,0,0,0,0,0.0,0
6b993528dc89fed54f2a9e7c08925449e7c2c579,2013-07-18 08:18:46,1,1,1,0.0,11,0,214.0,2,90.00479166666666,11,12542.0,1.0111105195788188,120,0,0,0,0,0.0,0
507071f3c7c0a1e4b6961ef2b2b1298d83126dfa,2013-07-18 08:32:23,1,1,2,1.0,2,2,685.5,9,20.993854166666665,52,12543.5,1.0357247408715846,122,0,0,0,0,0.0,0
bdfb099da26ec2abc8601c7675e475e762663a0f,2013-07-18 09:08:49,1,1,1,0.0,2,3,-3.0,9,30.248738425925932,2,12545.0,1.0330592299724777,3746,0,0,0,0,0.0,0
6d96674a4c6c12ecd0cd8ab32013a4517444b3cb,2013-07-18 09:28:27,2,2,4,1.540480617337694,25,20,405.5,9,42.62027488425926,108,12547.5,1.0259281244493794,109,0,0,0,0,0.0,0
e2ca564565276b443421bd7080d386ef65dd0c6c,2013-07-18 09:47:39,1,1,14,2.063458298648303,10,5,91.28571428571428,1,40.44049437830689,37,15552.5,1.0055027838935644,111,0,0,0,0,0.0,0
aaeb11caec99590f5d6cc479566cf5342591cac2,2013-07-18 10:29:20,1,1,1,0.0,3,3,25.0,8,57.83997685185185,7,15560.0,1.0172890802249341,174,1,0,0,0,0.0,0
ca2b105109a7a89d03ece430b83c15987feb8a04,2013-07-18 10:30:46,1,1,2,0.4394969869215134,11,11,706.0,9,0.04327546296296296,96,12550.5,18.330837122225198,127,0,0,0,0,0.0,0
d15cd9810fa4ece8741c497aa87e2697a4fc525d,2013-07-18 10:59:19,2,3,7,0.2434818181948497,1306,1,207.85714285714286,9,26.24398313492064,126,12555.0,11.812771456022384,903,0,0,0,0,0.0,0
61d16058c23b6620291fa4c18a23e4874dd041a4,2013-07-18 11:22:44,1,1,1,0.0,1,0,43.0,9,92.7959837962963,9,5840.0,1.010776328447524,509,0,0,0,0,0.0,0
78d985539312d0b64a3b5a63adf46050ed89410c,2013-07-18 12:10:44,1,1,4,1.3567796494470397,8,2,11.0,9,53.391689814814825,12,5842.5,8.50468201126447,513,0,0,0,0,0.0,0
96115b617a03c2c6c4f054afd96c64f487b5dab6,2013-07-18 13:17:32,1,1,1,0.0,4,0,64.0,9,0.07575231481481481,8,313.0,14.200916730328494,1,0,0,0,0,0.0,0
8050c9ad1bbcf4e4746661c5699cde2c2f79f72d,2013-07-19 14:41:08,1,1,1,0.0,7,0,8.0,9,100.03137731481482,8,5845.0,1.0099968632527456,514,0,1,1,0,1.0,0
8e3a4fdd437e5ea017aadb8fd9d12b5a950897d2,2013-07-19 14:41:40,1,1,1,0.0,10,23,2.0,9,100.03174768518518,7,5846.0,1.009996826239077,511,1,0,1,0,1.0,0
edc3346bc767d961e41b47222d5452f1f0792521,2013-07-19 15:03:34,1,1,1,0.0,3,3,15.0,9,0.015578703703703704,9,5847.0,65.19019316493313,515,1,0,0,0,0.0,0
c7584a8eb7465184958651f6c155d4a677aac09c,2013-07-19 17:42:33,1,1,1,0.0,5,0,-3.0,9,15.704837962962966,14,5848.0,1.0636746461414197,512,0,0,1,0,1.0,0
2bdd4cc0096a850618af8823c8ed04c86f13bd93,2013-07-19 17:44:11,1,1,1,0.0,12,4,-11.0,9,0.12674768518518514,8,5849.0,8.889690439229295,513,0,0,1,0,1.0,0
