hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
c5e90415d74b514754a4284b11a6f569555069ca,2003-02-04 17:33:21,1,1,1,0.0,0,1,4.0,1,15.021817129629634,1,438.0,1.0665698424744874,438,0,0,0,0,0.0,0
4312a2c2a4e4c352559e824c6d10f8cd7a5f6b29,2003-02-04 17:35:33,1,1,1,0.0,2,2,55.0,3,0.045613425925925925,4,439.0,22.923369703121036,439,0,0,0,0,1.0,0
c0d3a5219a50e5844a96f1e0b5d7d14588c771ad,2003-02-05 00:14:26,1,1,1,0.0,12,0,144.0,3,11.284490740740745,4,132.0,1.0886172024041518,132,0,0,0,0,0.0,0
d2e8cfa804ec243e6cb09bdccbedccb5a4e53aea,2003-02-05 20:51:44,1,3,14,2.808243338289829,1111,555,490.1428571428572,4,4.1892542989417985,62,139.5,1.033056166593791,146,0,1,0,1,1.0,1
4510a6e711cd5e211bfb1762d9459ad1e214b05a,2003-02-06 05:41:15,1,7,18,2.596920463545357,1177,136,533.8333333333334,4,2.8685654578189297,96,155.5,1.1506393949751796,164,1,1,1,1,1.0,1
0f7d15d05635c05bbbb586d2bcd8a414992642bd,2003-02-06 06:02:42,1,3,10,2.2825921406354883,1067,114,395.7,3,4.324505787037039,35,735.5,1.052858025179725,740,1,1,1,0,1.0,0
b574311b34ab7937dd51566a72e0956fc7b494b7,2003-02-06 17:14:01,1,6,15,1.9781973828188,771,465,546.8666666666667,4,1.347372685185185,88,447.0,1.1755195886292902,454,0,1,0,1,0.0,1
fe1e9909370ec5b0f6a8f51c7d7eca65d504851b,2003-02-06 19:02:58,1,1,2,0.4389984513499079,606,0,0.0,1,0.0,0,3.5,0.0,4,0,1,0,1,0.0,1
9ba28788d87f43bc83c7f6d60438603168be42d3,2003-02-06 23:02:56,1,6,26,3.111237790162252,296,302,387.6923076923077,4,3.6464917200854696,176,467.5,1.2301877561799999,480,0,1,0,1,0.0,1
3843f045ac6faf84a0bd8e65eae1ee83f0649a7b,2003-02-07 04:00:42,1,3,10,2.9825854730751162,23,79,659.5,4,0.7087326388888889,71,745.5,1.5139141610565914,750,0,1,0,1,0.0,1
ea550096091265260132349dca9ce33d80f89450,2003-02-07 04:34:16,1,2,3,1.1736392479031053,171,175,2627.6666666666665,4,8.097897376543209,19,485.0,1.0589601080338025,486,0,0,0,0,0.0,0
8715f40c024fdcfb67d8dd55ab2fcd62adc98998,2003-02-07 15:21:32,1,3,4,1.9367229680395937,62,21,197.5,4,0.8909375,6,187.5,1.5845902022682097,189,1,1,0,0,1.0,0
4a99422f43af4a61bdffaa5540206e0f300c1982,2003-02-07 15:22:17,1,4,4,1.9182729359693729,113,84,717.25,4,0.7472424768518519,31,488.5,1.77984391308097,490,0,0,0,0,0.0,0
71531c33af87b05f8aaaf1e30f08dcb124e0ff8c,2003-02-07 16:19:11,1,3,4,1.3861229021194994,54,35,380.75,4,2.4810619212962965,15,6.5,1.1035258796583105,8,0,1,0,1,0.0,1
a891cf353853075ccd443cd0197725d232487c26,2003-02-07 18:06:00,1,8,101,4.990105627136909,15502,103,87.29702970297029,4,0.8932948294829485,46,541.0,1.0316737591860317,591,0,1,0,1,0.0,1
9f875d73f7b05cd73e9ce98245cf046c03687892,2003-02-07 18:07:45,1,9,16,3.281193096434958,250,101,268.25,5,1.6323075810185181,57,197.5,1.1345506465301385,205,0,1,0,1,0.0,1
3362bdc0db746205809d54ef612f3f034faad209,2003-02-07 19:25:46,1,4,4,1.720045516017766,24,11,140.5,5,0.05478587962962963,26,593.5,10.426020418359725,595,0,0,0,0,0.0,0
91ffa816eb27cc247bb94ee11562b9b67f9c05b6,2003-02-07 22:18:54,1,3,6,2.011147054879693,764,136,499.5,4,1.7863946759259255,20,598.5,1.3818896487259342,601,0,0,0,0,0.0,0
369245b800464b5c36e6c350cd55823da5dd25a5,2003-02-09 22:47:17,1,5,9,1.758930020617467,379,351,508.0,5,3.086900720164609,71,210.0,1.1100080569167352,214,1,1,1,1,1.0,1
e36707c716c52689952aa091691832f22fe3cc36,2003-02-10 01:23:15,1,2,3,0.3511172252331991,353,234,465.66666666666674,3,6.8968171296296275,21,216.0,1.08860770115039,217,1,0,0,0,0.0,0
83641b17bc4bfa72ec90e81d8b924434cd8c9c72,2003-02-10 03:55:51,1,13,66,4.839595385188824,3405,1297,298.1363636363636,5,2.405243055555556,207,634.5,1.0367885489369937,667,0,1,0,1,0.0,1
4c98bd8bcb5e549afb33a9d28551a1f926973bbf,2003-02-10 04:04:31,1,1,1,0.0,1,3,441.0,5,0.0060185185185185185,1,668.0,167.15384615384616,668,1,0,0,0,0.0,0
53d409b2e8ab7c56d30069a012e3924eb6cf9dce,2003-02-10 11:50:57,1,3,3,1.4999838884253385,35,37,850.0,5,2.9478009259259266,27,219.0,2.1206809183325634,220,0,1,0,1,0.0,1
2a1a66ea403f28fc3b15e95dc71dfb73d3d38418,2003-02-10 12:21:08,1,1,1,0.0,8,8,718.0,5,0.3508912037037037,4,221.0,3.8498862024606657,221,0,0,0,0,0.0,0
