hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
2747c3267c2a2edc0895fb6f0c4271d8f5c2d797,2014-01-22 15:56:54,1,1,2,0.4394969869215134,11,11,1042.5,11,82.43984953703705,113,16605.5,1.0281259318247449,139,0,0,0,0,0.0,0
b046885326b4e2295dd14b39197afdce8dc81704,2014-08-14 14:44:00,1,1,1,0.0,34,0,91.0,9,180.6833333333333,15,6661.0,1.0055345447836916,61,0,0,0,0,0.0,0
f4c6b6b0b3114561ca7a0c7cdcbf62da97cbe4be,2014-08-14 15:08:00,1,1,1,0.0,3,1,125.0,9,0.017349537037037042,16,6662.0,58.63842561707805,62,1,0,1,0,1.0,0
020c51d286a292f72aa45de0579a4f79b1cea9e2,2014-08-14 17:00:00,1,1,1,0.0,8,0,127.0,9,0.07769675925925926,17,6663.0,13.870549679725904,63,0,0,0,0,0.0,0
f2309aae19b3d698431128b330fc188f0ec47168,2014-08-27 13:46:00,1,1,1,0.0,5,0,135.0,9,12.906608796296293,18,19895.0,1.0774796862431408,66,0,0,0,0,0.0,0
86a334b150970d491079ee9da1298f494450dd64,2014-09-25 09:24:00,1,1,1,0.0,1,1,515.0,16,366.87621527777776,40,104166.0,1.0027257149914797,3330,1,0,1,0,1.0,0
3d9141bdab9df48c2456464bc75fb9b34ef94ce3,2014-09-25 09:39:00,1,1,1,0.0,6,0,140.0,9,28.828888888888887,19,19973.0,1.0346874277345257,68,0,0,0,0,0.0,0
e176d1a5b0e9aa9c935de5c4c22fdb9076cf3abc,2014-10-29 12:59:00,1,1,1,0.0,1,1,515.0,16,34.14921296296296,41,104167.0,1.0292832517424213,3331,0,0,0,0,0.0,0
c1d1ad66baae16d70c837f9ed5905e1bf3d25f02,2014-10-30 10:05:00,1,1,1,0.0,10,3,146.0,9,35.01762731481482,20,20296.0,1.0285570461701994,79,0,0,0,0,0.0,0
f6b3adc954dac6a3a34cb8d830758ecc74196fb4,2015-01-08 09:04:00,1,1,1,0.0,2,1,153.0,9,69.99946759259261,21,20436.0,1.0142858229411136,81,0,0,0,0,0.0,0
debb7b35ede987cbc5122c79a8a3f0a223f04c00,2015-10-28 09:13:00,1,1,1,0.0,145,117,42.0,16,8.832268518518516,51,7927.0,1.1132211954271218,1430,0,0,0,0,0.0,1
6fac4fd7d6c6f2b29b3c6d61e3f556ecdad804cf,2015-10-28 09:17:00,1,1,1,0.0,32,7,70.0,16,0.0022569444444444442,52,7928.0,444.0769230769232,1431,0,0,0,0,0.0,0
1e71be57ddfa92dcdea982455ef90d94f0ec9fbf,2015-10-28 11:44:00,1,1,1,0.0,78,15,95.0,16,0.10194444444444443,53,7929.0,10.809264305177114,1432,0,0,0,0,0.0,0
4e589732d59565fe9e280c18be9b9cc5106e94eb,2015-10-28 12:14:00,1,1,1,0.0,53,2,158.0,16,0.021064814814814814,54,7930.0,48.47252747252747,1433,0,1,0,1,0.0,0
f798401845b80ca3e1ce5fa3196851ac1bb3153e,2015-10-29 12:33:00,1,1,1,0.0,70,0,154.0,9,294.1035648148148,22,104183.0,1.0034001627985354,142,0,0,0,0,0.0,0
12250cdffd4e488f3a2bd5a5d1322b560836b41a,2015-10-29 14:11:00,2,4,4,1.6112150147628133,0,521,-0.75,16,22.94135416666667,26,104185.5,1.0161925437412973,3336,0,0,0,0,1.0,0
ee7f2c8f6145894c10582bd658493a929484a9b3,2015-10-29 14:12:00,2,3,3,1.2516291673878228,0,12,248.0,16,3.2961612654320995,161,104189.0,1.008136054330397,3337,0,0,0,0,0.0,0
001e5b11236e6c97a2da2c51ad83d9dd381f2e5f,2015-10-29 21:33:00,1,1,1,0.0,25,0,209.0,16,1.3881597222222222,55,7931.0,1.720378198554241,1434,0,0,0,0,0.0,0
5d5bff1aa5bbfe78578ec26fc38ce53f240e2e0c,2015-10-30 09:48:00,3,5446,78993,14.463243782014489,0,25166190,226.1107693086729,16,1158.0569931600467,109801,63405.0,1.0000001337549556,8606,0,0,0,0,0.0,0
596ea004f817bb106d4b426c945e5dbaf89ed945,2015-10-30 09:49:00,1,1,1,0.0,2,0,11.0,1,1.5773495370370367,3,102902.0,1.6339748904852405,130,0,0,0,0,0.0,0
2f8e8b229aab5db3d9dc3f21b42b40ae30160d29,2015-10-30 13:44:00,1,1,1,0.0,53,15,234.0,16,0.674212962962963,56,7932.0,2.483210876879764,1435,0,0,0,0,0.0,0
8f6dcfb750851e2a8aeabc3f2dd1ea87dca17235,2015-11-01 10:05:00,1,1,2,1.0,10,2,558.0,1,4.0181712962962965,12,102903.5,1.1866520724716998,993,0,0,0,0,0.0,0
dceb57a6c9dd0f58c8187d9cc0101cb778084313,2015-11-01 10:12:00,1,1,1,0.0,10,10,29.0,16,19.00828703703704,13,102905.0,1.0526086331741271,3009,0,0,0,0,0.0,0
c7d0e236f7a37deb9a2d9ee928c9cbe9079fd5ba,2015-11-01 12:23:00,1,1,1,0.0,2,2,272.0,16,2.0269791666666666,57,102906.0,1.4933449817565136,2749,0,0,0,0,0.0,0
f3103cd9404590dd730c6bf38aae5652398442aa,2015-11-01 12:58:00,2,2,2,0.6840384356390417,8,3,36.0,16,25.992905092592594,41,102907.5,1.0481086760921339,2750,1,1,0,1,1.0,1
4a8b24f416d3e4dc1e6ad824f5b58a7840545c88,2015-11-01 13:05:00,1,1,1,0.0,2,1,65.0,16,9.919525462962962,23,102909.0,1.1008112740608158,2751,1,0,0,0,0.0,0
5e2f9690a9160e5f6c7adbb44272f0254c04df3f,2015-11-01 13:09:00,1,1,2,1.0,4,0,116.5,16,24.551979166666666,37,102910.5,1.059683514928071,2753,1,1,0,1,0.0,1
