hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
109cc379a318186ab3850763787713798e81d827,2011-11-10 21:14:30,1,138,1847,3.033102071619305,1044,0,0.0,1,0.0,0,30103.0,0.0,21710,1,0,1,0,1.0,0
3f8ade9cc033392838d5b00b44f84ccf1650b7d0,2011-12-05 04:49:39,2,139,1856,9.340475826495974,650656,0,0.0,1,0.0,0,2010.5,0.0,13,0,1,0,1,0.0,1
469639e4941fca90e7533f407c4bfe36ef3c60d3,2011-12-05 05:18:01,1,1,1,0.0,1,1,77.0,1,0.019699074074074074,1,2940.0,51.76380728554642,1842,0,0,0,0,0.0,0
42c78836ce6032e4a9a4fac48276c13cfcfc8dcb,2011-12-06 20:08:09,1,1,1,0.0,6,15,72.0,1,1.6378472222222222,1,675.0,1.610557557769769,675,1,0,1,0,1.0,0
5ac7ee7f0542469781e0e4ef79edbcf24e0c5a0c,2011-12-06 20:44:56,1,1,1,0.0,1,1,596.0,1,1.0898495370370371,2,676.0,1.9175578518101588,676,0,0,1,0,1.0,0
8a557e2ecc3a1b3d3348efba233e6dee4636a4bd,2011-12-06 21:37:06,1,7,7,2.3921472236645345,36,0,450.8571428571428,1,1.6996180555555556,7,680.0,1.2179361192678262,683,1,0,1,0,1.0,0
28ccb032b99acc4ae4180861377d6cca56186b96,2011-12-06 23:11:55,1,2,6,2.0943005052752457,514,254,96.0,2,0.3973070987654321,4,686.5,1.1560725822635671,689,0,0,0,0,0.0,0
71d636916aebc75787ecf5199112d3d2f4b02a65,2011-12-07 04:01:51,1,3,4,1.789929075309999,11,11,173.25,1,0.6920920138888889,7,2946.5,2.8057055214108946,1846,0,1,0,1,0.0,1
911e70e1b4a7dd1caef85859a52cf0c12cff25b5,2011-12-07 04:06:20,1,3,3,1.584962500721156,6,0,221.3333333333333,1,0.003113425925925925,9,2953.0,197.2825278810409,1849,0,1,0,1,0.0,1
e46bbbeab2234fc3afbe1cf397252814022f7849,2011-12-07 22:31:48,1,1,1,0.0,30,7,511.0,1,2.1640625,2,250.0,1.4620938628158844,0,0,0,0,0,0.0,0
44992f08c16158787d47411b4250ed07e2e88911,2011-12-09 04:17:56,1,2,12,3.506572692003102,153,24,618.1666666666666,1,3.4044328703703712,24,2972.5,1.0759600496463178,1861,0,1,0,1,0.0,1
be8e19bec47d3fd30f94fb15993907410933196f,2011-12-09 04:33:03,1,1,8,2.5003441692503503,715,0,0.0,1,0.0,0,2990.5,0.0,1869,0,1,0,1,0.0,1
5fe14952430a6f5ea7592ddabff53104313fbfc0,2011-12-09 06:40:51,1,1,1,0.0,5,1,76.0,1,0.08875,1,690.0,12.26760563380282,690,1,0,1,0,1.0,0
f723195615719199f7981af2d3211df8ca4babab,2011-12-09 13:32:39,1,1,1,0.0,2,1,1843.0,1,0.3852199074074074,3,2996.0,3.5959198389568248,1870,0,0,0,0,0.0,0
14dc4a339d23acd33345a01e3a4ba896a36f36fc,2011-12-09 15:11:20,1,2,2,0.9182958340544896,16,2,673.0,1,3.85818287037037,4,2999.5,1.1943920299267732,1872,0,0,0,0,0.0,0
5382f557f29887de18e1e9d7eec85b542a0d79ee,2011-12-09 18:14:43,1,1,1,0.0,36,11,452.0,1,0.581099537037037,3,3002.0,2.7208755751190075,1873,1,0,1,0,1.0,0
c57452bcd7840b8602c7408a5738b81300f0066e,2011-12-13 01:15:06,1,2,2,0.7255826757048172,103,6,1112.0,1,5.382638888888889,6,3005.5,1.1151508601259352,1875,0,0,0,0,0.0,0
