hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
afff19ebcd0aac65ebe61429eae369eb6c3df418,2008-08-18 14:18:56,1,101,1373,8.759305040046293,518043,0,0.0,1,0.0008449074074074112,5492,11969.0,7.725813764818938,9660,0,0,0,0,0.0,0
40343a52bb9d1ef787713fbb8672bce881988a37,2010-10-30 18:28:28,1,3,3,1.5699687980109562,25,10,1643.666666666667,8,8.692044753086419,30,347.0,1.0686532075393378,348,0,0,0,0,0.0,0
354ee364189eedb55619d684af7d8441520d3a21,2010-10-31 16:42:07,1,1,1,0.0,2,0,310.0,8,1.755439814814815,119,13619.0,1.5696578097184677,6308,0,1,1,1,1.0,1
3e4710637f07c2422eee9942ec42583b9f12d692,2010-10-31 16:57:12,1,113,1454,9.001414542086724,561671,0,0.0,1,0.0,0,14346.5,0.0,8764,1,0,0,0,0.0,0
1f1e96f8d588ca43c3867a9f611050f6e0acb8e0,2010-10-31 17:49:57,1,1,1,0.0,107,47,2844.0,8,36.999016203703704,60,12979.0,1.0270277456701646,3318,0,0,0,0,0.0,0
7b8ed73675dc6ae0bfb7d2cb27aaffd4d0ef072d,2010-11-01 13:22:29,1,1,1,0.0,42,7,318.0,8,20.718101851851852,36,0.0,0.0,0,1,0,1,0,1.0,0
848e27d9b35f8afdf560ea1efb7ed1e4142b6f46,2010-11-01 16:52:44,1,3,4,1.6255787998417128,58,16,1011.75,8,34.15150752314814,217,5.5,1.0098436909917623,7,0,1,0,1,0.0,1
c0c16468d57b1e1395e5229a8c4032efdfda0e25,2010-11-02 18:53:18,1,2,2,0.9456603046006402,11,11,2250.0,8,3.0172453703703703,29,349.5,1.2485710997736774,350,0,1,0,0,0.0,0
68607f92c071488d1d439da8aa6215cf5dc25c2f,2010-11-03 02:49:32,1,1,1,0.0,1,0,130.0,8,1.4144444444444444,3,15074.0,1.7069913589945012,6309,0,0,0,0,0.0,0
ca5e481a5ee6b2d8acdd487d2c1a544ef419563c,2010-11-03 02:51:41,1,1,1,0.0,1,1,261.0,8,33.18927083333333,82,15075.0,1.0301302190404154,6310,1,0,1,0,1.0,0
64421c97dd35a2a7dd5a960932160aefe88803b3,2010-11-03 02:58:15,1,1,1,0.0,1,0,57.0,5,33.41489583333333,6,15076.0,1.0299267729274928,6311,1,0,0,0,0.0,0
69df9fb9cf794f28c01011362f88cbe0365193fa,2010-11-04 15:43:56,1,1,1,0.0,8,7,3607.0,8,36.82846064814815,79,5.0,1.0271529133284665,5,0,0,0,0,0.0,0
ef19dddbccfbdc10ca1beb168cfb3586b3ae5a3e,2010-11-04 15:55:40,1,113,1454,9.001411481882302,561672,0,0.0,1,0.0,0,15803.5,0.0,10218,1,0,1,0,1.0,0
296d78f2f91fc2733f0c39f5d770887a536acc6b,2010-11-08 20:21:35,1,1,1,0.0,1,2,790.0,8,34.0340162037037,57,16531.0,1.029382368334513,6312,1,0,1,0,1.0,0
823a4ac60289da0e77e2ab68493b89f81e45d5f9,2010-11-08 23:56:01,1,1,1,0.0,24,2,2302.0,8,38.11953703703704,163,16532.0,1.0262332671833974,6313,0,0,1,0,1.0,0
1d2d2e2e486be4d58082caa64cb15551b1888f42,2010-11-09 20:45:59,1,1,1,0.0,35,3,1159.0,8,27.08410879629629,30,13.0,1.0369220197541351,13,1,1,1,1,1.0,1
4e3b4fa60c45586bea6242295c82f62ec99fd3ba,2010-11-09 21:31:34,1,1,1,0.0,3,3,1325.0,8,26.004131944444445,79,16533.0,1.0384554270889108,6314,0,0,1,0,1.0,0
6dc407cebe4717e7df720773479956865a5d7979,2010-11-09 22:53:58,1,3,5,1.8684085438349567,128,6,2651.8,8,16.68610648148148,469,16536.0,1.0324722312571109,6319,0,0,0,0,0.0,0
fbf2f019fb2d95f108e9506ffb912b03624f0830,2010-11-09 23:00:46,1,2,4,1.4769500185372408,175,60,682.75,8,70.11776909722222,135,2.5,1.0063272112372752,4,0,1,0,1,0.0,1
05fbc7e2db8237b090976ff6677b6df99b83eae8,2010-11-09 23:21:50,1,2,2,0.9182958340544896,3,3,58.5,8,130.05861111111108,32,16539.5,1.005766630856601,6321,0,0,0,0,0.0,0
291eeefb4c40defb285a2c57ed33e71f02b3b551,2010-11-10 19:33:34,1,1,1,0.0,5,5,641.0,8,11.936145833333333,19,16541.0,1.0837791372494263,6322,0,0,1,0,1.0,0
ab9eba7d89489a91b12cc7de52b0869b1c9b33ac,2010-11-10 20:05:34,1,2,2,0.9544340029249648,8,0,374.0,8,53.47921875,36,16542.5,1.0098889663226993,6324,0,0,0,1,0.0,1
89270f510e42aca90b96e4d14a59308d39748592,2010-11-10 22:22:46,1,1,1,0.0,5,3,1245.0,8,0.9736111111111112,32,14.0,2.0271041369472185,14,1,1,1,1,1.0,1
cf656995df8cc5a81d4eb42e153bd076be14821b,2010-11-12 20:07:37,1,1,1,0.0,16,25,353.0,8,11.281342592592592,37,5.0,1.0886419317375051,5,0,0,0,0,0.0,0
3cdd4e5355db6c451004cc8e9276a28094a9dcbc,2010-11-13 20:58:18,1,1,1,0.0,1,2,507.0,8,3.914953703703704,63,16544.0,1.2554308621974148,6325,0,0,1,0,1.0,0
7b07a8a07627a14539c742e65a161eaa7d6b9547,2010-11-13 20:59:13,1,2,3,1.2516291673878228,10,2,622.3333333333334,8,99.39503472222223,117,16546.0,1.005173720876016,6328,1,0,1,1,1.0,1
539f0536c78aa963340349520fa58e130f070769,2010-11-13 21:21:20,1,1,1,0.0,6,0,261.0,8,10.770590277777774,83,16548.0,1.0928454220436954,6329,0,0,0,0,0.0,0
fafb131a4afbadd9c3d203709bad11b8b90eb9b2,2010-11-15 17:46:53,1,9,10,2.6026773583114435,38,38,1396.9,8,4.822203703703702,490,16553.5,1.0535044269604723,6339,0,0,1,0,1.0,0
8bd12a332082fa6b79444cde51d155e04ac4140d,2010-11-15 18:50:46,1,113,1454,9.001369276878163,561694,0,0.0,1,0.0,0,17285.5,0.0,11672,1,0,1,0,1.0,0
