hash,time,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_fix,keyword_buggy,fastread_fix,fastread_buggy,human_fix,human_buggy
8a2d5302e444c7d9e93bd82fc555d73aba83e816,2012-09-08 02:17:33,1,1,4,1.669180336866731,9,4,1214.25,5,28.47171585648148,36,3337.5,1.0147453302795082,3339,1,0,0,0,0.0,0
b64756c9e1f0e6db29febd97880795f701b4404a,2012-09-10 20:32:07,1,7,22,3.3361995281740406,2428,34,408.1363636363636,5,30.42184659090909,108,184.5,0.6837021874837027,195,1,1,0,1,0.0,1
c18ee17c383c6009b07de23a30bfae4cff1deab4,2012-09-12 15:47:20,1,3,3,1.1387200753736373,70,42,841.0,5,75.1637962962963,25,303.0,1.0053546835582978,27,0,1,0,0,0.0,1
80ea272602281497e0486395454b60a3072205c0,2012-09-12 15:54:29,1,1,1,0.0,5,0,175.0,4,141.72600694444444,5,306.0,1.0070558680199886,28,0,0,0,0,0.0,0
330b30c53fef247d795b560c03bafbb54aa704a9,2012-09-12 16:36:57,1,1,1,0.0,31,13,2658.0,5,21.634108796296296,14,3340.0,1.0462233045703828,3340,0,1,0,0,0.0,1
a6a5f10c4991b03e54191d97096996f3057c50a6,2012-09-12 16:38:05,1,1,1,0.0,22,14,624.0,3,27.775057870370368,9,3341.0,1.0360035253451898,3341,1,0,1,0,1.0,0
61a701f781927b7eb32cf7149e6ec0472eff7939,2012-09-12 16:39:23,1,1,1,0.0,222,93,2404.0,5,1.8383796296296293,26,3342.0,1.5439572892795086,3342,0,1,0,1,0.0,1
5fab6fb367ffbf2aaffd19c8ac36b8acab81cd2c,2012-09-12 18:06:16,1,1,1,0.0,3,3,395.0,5,7.1544444444444455,6,3343.0,1.1397732567168817,3343,1,0,0,0,0.0,0
aa22e522b18bb44d6fcba5c6fb726ed4af8c18d4,2012-09-12 18:56:47,1,1,1,0.0,49,33,761.0,4,40.955416666666665,9,1209.0,1.0244167946852778,1209,0,0,0,0,0.0,0
c35e0e46ffb3ad24639925f6313b407a9b5f1744,2012-09-12 19:02:34,1,3,9,2.6825734063979034,301,135,750.8888888888887,5,2.415187757201645,90,1223.0,1.0460066511060124,1227,0,1,0,1,0.0,1
b7f2885f69105cbd1ac59983d8bd74f3c913dee6,2012-09-12 19:18:18,1,3,3,1.4353713907745331,4,7,495.33333333333326,5,13.486427469135805,22,3345.0,1.0309278569777212,3346,1,1,0,1,1.0,0
1c7264b169337f37c15991d074bbba09100ce627,2012-09-12 19:25:17,1,1,1,0.0,2,1,1220.0,5,1.9535879629629629,6,3347.0,1.5118786657977368,3347,0,0,0,0,0.0,0
9b2792974ee25209a5f5dab73ef27b8a2a6fbe98,2012-09-12 19:36:35,1,1,1,0.0,2,2,2697.0,5,0.023622685185185184,37,3348.0,43.33219010289074,3348,1,0,1,0,1.0,0
c31b3d91bb57b019c8290f8e020b93f1d29ba1c1,2012-09-12 20:00:49,1,1,1,0.0,1,1,830.0,5,0.02952546296296296,17,3349.0,34.869070952567625,3349,1,0,0,0,1.0,0
c850a7dd8f956104340bb75c2e50e5d8fb74cec4,2012-09-12 20:39:29,1,1,1,0.0,94,57,2534.0,5,0.06730324074074075,29,308.0,15.858125537403266,29,1,0,1,0,1.0,0
f1fdebe800acf72e628dc1568c38929c22c8a4dd,2012-09-12 22:01:23,1,1,1,0.0,12,0,395.0,5,0.16327546296296294,7,3350.0,7.124618983483376,3350,0,0,0,0,0.0,0
8c06beb0322d671ab8aebfdd43998aa99efc8c3e,2012-09-12 22:33:05,1,2,2,0.4627490585781739,102,51,762.0,4,159.04700231481482,9,3351.5,1.0037277812282004,3352,0,0,0,0,0.0,0
ea6242c05d086f3e73aaf9083d160f57f68767c7,2012-09-13 00:38:49,1,1,1,0.0,1,1,870.0,5,2.1713194444444444,10,3353.0,1.4605494610931653,3353,1,0,1,0,1.0,0
c328edf4a3f71edc74aafd0b2a6d4e51d082be39,2012-09-13 19:25:40,1,1,350,8.293226160809017,369,0,0.0,1,0.0,0,284.5,0.0,459,0,0,0,0,0.0,0
3f233cd72555bb07075be5ef14c3c3f8c290c5d6,2012-09-13 21:18:05,1,1,1,0.0,1,1,76.0,1,53.18863425925926,1,3824.0,1.0188010091615751,2284,0,0,0,0,0.0,0
bcb87c21249543c8126288804ffe2ccbcf4882bf,2012-09-13 22:09:49,1,73,779,8.911396712858734,3758,3706,411.69704749679084,7,137.0926397357728,3775,849.0,1.0002306673523818,1238,0,1,0,1,0.0,1
a04f6e29acd030aac3356d2374d11e967870e5f5,2012-09-13 23:24:21,1,2,2,0.9690632527820696,53,10,7719.0,7,85.06614583333334,48,3354.5,10.66304622399308,3355,1,0,0,0,0.0,0
a118197e3ad57c2a12130e967a5e0fc79cebe9aa,2012-09-14 03:45:15,1,1,1,0.0,1,0,0.0,1,0.0,0,196.0,0.0,196,0,0,0,0,0.0,0
4e1909543f454f6f3526fdfa4b46940efb197c00,2012-09-14 16:37:41,1,11,18,3.367935036374867,98,54,2109.0,7,50.36624164094651,150,1247.5,1.1151770511286379,1256,0,0,0,0,0.0,0
ec5d2b677c5fd4d9c92ec4934bea449e24cf218e,2012-09-14 17:37:00,1,7,14,3.69199268611432,40,5,404.5,7,0.8105439814814818,99,3362.5,1.2865414551259795,3369,1,1,1,1,1.0,1
fe1247950ac5cbc6b5a2d56d613bfa9fdb0150bb,2012-09-14 18:08:38,1,2,3,1.5566567074628228,4,3,426.66666666666674,7,0.8325115740740742,11,3371.0,1.7340571952897996,3372,1,1,1,1,1.0,1
4eec90c929502aff64e7026b4e92b5b8920192f4,2012-09-14 18:12:42,1,1,2,0.9182958340544896,3,3,7837.5,7,0.06598379629629629,60,3373.5,12.366426942641645,3374,0,0,0,0,0.0,0
5a6c13191d6ea67f8369c48f18398aef5be8bc91,2012-09-14 18:39:38,1,2,3,1.2021097189824252,62,5,5369.0,7,7.693557098765432,78,3376.0,27.747115366044486,3377,0,0,0,0,0.0,0
51462c4e7a8a5b19402139800a3c126924558696,2012-09-14 20:21:17,1,9,18,3.7424588466308855,110,3,200.38888888888889,7,0.9246296296296296,116,3386.5,1.2100004853712991,3395,1,0,1,0,1.0,0
cdc6b35b53ac7eb8a58d01e79844a0ae66364255,2012-09-16 19:46:18,1,1,1,0.0,8,3,169.0,7,2.900335648148148,5,1257.0,1.3447876802253893,1257,1,0,1,0,1.0,0
e10bb28db4ee38ad68a20cc5f3449a4e952da34c,2012-09-17 20:03:54,1,1,1,0.0,1,1,76.0,1,3.948483796296296,2,3396.0,1.2532617712495129,3396,0,0,0,0,0.0,0
