File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_buggy
libmesh/contrib/fparser/fpoptimizer/optimize_main.cc,8befce2,0.0,0.0,0.0,29.0,81.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2.0,0.0,0.0,0.0,0.0,133.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
libmesh/contrib/fparser/fparser.cc,0dd21ff,2.0,23.0,3.0,387.0,3094.0,465.0,8.0,5.0,9.0,4.0,28.0,2.0,21.0,3.0,0.0,88.0,3853.0,339.0,1990.0,499.0,1220.0,372.0,1066.0,224.0,979.0,1577.0,249.0,10.0,1318.0,124.0,86.0,147.0,124.0,6.0,0.19,709.0,458.0,789.0,439.0,0.0
libmesh/contrib/fparser/fpoptimizer/optimize_main.cc,0dd21ff,0.0,0.0,0.0,19.0,56.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.0,0.0,0.0,0.0,81.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libmesh/src/systems/system_projection.C,fd8c768,19.0,101.0,33.0,203.0,930.0,326.0,8.0,8.0,9.0,3.0,151.0,9.0,58.0,15.0,0.0,9.0,1442.0,110.0,526.0,167.0,398.0,162.0,630.0,24.0,270.0,347.0,94.0,0.0,253.0,64.0,64.0,70.0,23.0,9.0,0.31,76.0,76.0,82.0,31.0,1.0
libmesh/src/systems/system_projection.C,f504ec2,19.0,101.0,33.0,203.0,930.0,326.0,8.0,8.0,9.0,3.0,151.0,9.0,58.0,15.0,0.0,9.0,1442.0,110.0,526.0,167.0,398.0,162.0,630.0,24.0,270.0,347.0,94.0,0.0,253.0,64.0,64.0,70.0,23.0,9.0,0.31,76.0,76.0,82.0,31.0,0.0
libmesh/src/utils/xdr_cxx.C,4512bb8,6.0,30.0,1.0,248.0,1006.0,65.0,4.0,3.0,4.0,1.0,37.0,4.0,23.0,1.0,0.0,24.0,1316.0,162.0,605.0,88.0,344.0,35.0,457.0,66.0,295.0,431.0,106.0,0.0,325.0,10.0,7.0,11.0,6.0,4.0,0.06,102.0,75.0,103.0,35.0,1.0
libmesh/src/utils/xdr_cxx.C,36c1cf4,6.0,30.0,1.0,245.0,1008.0,60.0,4.0,3.0,4.0,1.0,37.0,4.0,23.0,0.0,0.0,24.0,1310.0,161.0,604.0,88.0,343.0,34.0,454.0,66.0,294.0,430.0,106.0,0.0,324.0,10.0,7.0,11.0,6.0,4.0,0.06,102.0,75.0,103.0,35.0,0.0
libmesh/src/numerics/petsc_matrix.C,bbe535f,0.0,0.0,0.0,159.0,346.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,7.0,0.0,0.0,0.0,16.0,577.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
libmesh/src/numerics/petsc_matrix.C,a3833d2,0.0,0.0,0.0,149.0,326.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,7.0,0.0,0.0,0.0,16.0,546.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libmesh/src/base/dof_map_constraints.C,a3833d2,1.0,23.0,2.0,318.0,1163.0,243.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,2.0,1686.0,25.0,32.0,23.0,3.0,25.0,1573.0,85.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.78,4.0,4.0,4.0,2.0,1.0
libmesh/src/base/dof_map_constraints.C,a42d9a5,1.0,23.0,2.0,318.0,1167.0,246.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,2.0,1693.0,25.0,32.0,23.0,3.0,25.0,1580.0,87.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.78,4.0,4.0,4.0,2.0,0.0
libmesh/src/systems/system_projection.C,974c06b,7.0,47.0,11.0,304.0,1416.0,474.0,7.0,7.0,7.0,3.0,65.0,6.0,42.0,10.0,4.0,23.0,2174.0,215.0,1018.0,369.0,650.0,312.0,613.0,29.0,550.0,704.0,222.0,0.0,482.0,64.0,64.0,70.0,25.0,9.0,0.31,154.0,154.0,166.0,69.0,1.0
libmesh/src/systems/system_projection.C,12d6bcf,7.0,47.0,11.0,304.0,1416.0,474.0,7.0,7.0,7.0,3.0,65.0,6.0,42.0,10.0,4.0,23.0,2174.0,215.0,1018.0,369.0,650.0,312.0,613.0,29.0,550.0,704.0,222.0,0.0,482.0,64.0,64.0,70.0,25.0,9.0,0.31,154.0,154.0,166.0,69.0,0.0
libmesh/src/base/dof_map_constraints.C,120bb8a,1.0,23.0,2.0,313.0,1153.0,242.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,2.0,1670.0,25.0,32.0,23.0,3.0,25.0,1557.0,87.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.78,4.0,4.0,4.0,2.0,1.0
libmesh/src/base/dof_map_constraints.C,be6359c,1.0,23.0,2.0,312.0,1157.0,242.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,2.0,1672.0,25.0,32.0,23.0,3.0,25.0,1559.0,87.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.78,4.0,4.0,4.0,2.0,0.0
libmesh/src/fe/fe_l2_hierarchic.C,be6359c,1.0,4.0,0.0,49.0,136.0,46.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,29.0,222.0,48.0,119.0,66.0,71.0,45.0,14.0,5.0,60.0,111.0,46.0,0.0,65.0,11.0,5.0,11.0,1.0,3.0,0.38,43.0,34.0,43.0,29.0,1.0
libmesh/src/fe/fe_l2_hierarchic.C,3809dd7,1.0,4.0,0.0,49.0,136.0,46.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,29.0,222.0,48.0,119.0,66.0,71.0,45.0,14.0,5.0,60.0,111.0,46.0,0.0,65.0,11.0,5.0,11.0,1.0,3.0,0.38,43.0,34.0,43.0,29.0,0.0
libmesh/src/error_estimation/uniform_refinement_estimator.C,e684355,0.0,0.0,0.0,98.0,432.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,7.0,0.0,0.0,0.0,18.0,600.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
libmesh/src/error_estimation/uniform_refinement_estimator.C,430aea4,0.0,0.0,0.0,110.0,490.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,7.0,0.0,0.0,0.0,18.0,675.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libmesh/examples/transient/transient_ex2/transient_ex2.C,497006b,26.0,58.0,58.0,130.0,261.0,283.0,6.0,6.0,7.0,1.0,140.0,26.0,55.0,57.0,0.0,4.0,666.0,129.0,228.0,61.0,162.0,282.0,9.0,26.0,151.0,175.0,54.0,1.0,120.0,10.0,10.0,13.0,3.0,5.0,1.24,25.0,25.0,28.0,6.0,1.0
libmesh/examples/transient/transient_ex2/transient_ex2.C,9ac65e3,26.0,58.0,58.0,130.0,261.0,283.0,6.0,6.0,7.0,1.0,140.0,26.0,55.0,57.0,0.0,4.0,666.0,129.0,228.0,61.0,162.0,282.0,9.0,26.0,151.0,175.0,54.0,1.0,120.0,10.0,10.0,13.0,3.0,5.0,1.24,25.0,25.0,28.0,6.0,0.0
libmesh/src/base/dof_map_constraints.C,3b54da1,1.0,23.0,2.0,438.0,1744.0,395.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,2.0,2522.0,32.0,32.0,23.0,3.0,30.0,2393.0,98.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.94,4.0,4.0,4.0,2.0,1.0
libmesh/src/base/dof_map_constraints.C,3e45c36,1.0,23.0,2.0,438.0,1747.0,395.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,2.0,2525.0,32.0,32.0,23.0,3.0,30.0,2396.0,100.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.94,4.0,4.0,4.0,2.0,0.0
libmesh/src/base/dof_map.C,5394b8f,12.0,49.0,13.0,482.0,1608.0,518.0,7.0,7.0,7.0,1.0,73.0,10.0,38.0,13.0,0.0,29.0,2586.0,390.0,1104.0,309.0,742.0,386.0,622.0,116.0,589.0,780.0,233.0,17.0,530.0,35.0,35.0,39.0,7.0,13.0,0.35,192.0,192.0,212.0,48.0,1.0
libmesh/src/base/dof_map.C,331031f,12.0,49.0,13.0,482.0,1608.0,518.0,7.0,7.0,7.0,1.0,73.0,10.0,38.0,13.0,0.0,29.0,2586.0,390.0,1104.0,309.0,742.0,386.0,622.0,116.0,589.0,780.0,233.0,17.0,530.0,35.0,35.0,39.0,7.0,13.0,0.35,192.0,192.0,212.0,48.0,0.0
libmesh/src/base/dof_map_constraints.C,331031f,1.0,23.0,2.0,438.0,1747.0,395.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,2.0,2525.0,32.0,32.0,23.0,3.0,30.0,2396.0,100.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.94,4.0,4.0,4.0,2.0,1.0
libmesh/src/base/dof_map_constraints.C,719afcf,1.0,23.0,2.0,438.0,1749.0,395.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,2.0,2527.0,32.0,32.0,23.0,3.0,30.0,2398.0,100.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.94,4.0,4.0,4.0,2.0,0.0
libmesh/src/mesh/mesh_generation.C,de4a284,39.0,148.0,20.0,451.0,1522.0,303.0,32.0,20.0,33.0,1.0,204.0,39.0,148.0,20.0,0.0,8.0,2232.0,354.0,1194.0,182.0,874.0,192.0,494.0,32.0,632.0,899.0,130.0,5.0,764.0,213.0,142.0,221.0,1.0,7.0,0.16,252.0,162.0,260.0,8.0,1.0
libmesh/src/mesh/mesh_generation.C,0a804ed,39.0,148.0,20.0,453.0,1524.0,304.0,32.0,20.0,33.0,1.0,204.0,39.0,148.0,20.0,0.0,8.0,2237.0,356.0,1196.0,182.0,876.0,193.0,494.0,32.0,633.0,901.0,130.0,5.0,766.0,213.0,142.0,221.0,1.0,7.0,0.16,253.0,163.0,261.0,8.0,0.0
libmesh/src/base/dof_map_constraints.C,a90b9db,1.0,23.0,2.0,438.0,1751.0,395.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,2.0,2529.0,32.0,32.0,23.0,3.0,30.0,2400.0,100.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.94,4.0,4.0,4.0,2.0,1.0
libmesh/src/systems/system_projection.C,a90b9db,7.0,47.0,11.0,305.0,1410.0,471.0,7.0,7.0,7.0,3.0,64.0,6.0,42.0,10.0,4.0,23.0,2166.0,216.0,1011.0,365.0,647.0,309.0,613.0,30.0,550.0,704.0,222.0,0.0,482.0,64.0,64.0,70.0,25.0,9.0,0.31,152.0,152.0,165.0,69.0,1.0
libmesh/src/base/dof_map_constraints.C,9c14d62,1.0,23.0,2.0,439.0,1752.0,395.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,2.0,2531.0,32.0,32.0,23.0,3.0,30.0,2402.0,100.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,0.94,4.0,4.0,4.0,2.0,0.0
libmesh/src/systems/system_projection.C,9c14d62,7.0,47.0,11.0,306.0,1411.0,471.0,7.0,7.0,7.0,3.0,64.0,6.0,42.0,10.0,4.0,23.0,2168.0,217.0,1012.0,365.0,648.0,309.0,613.0,30.0,551.0,705.0,222.0,0.0,483.0,64.0,64.0,70.0,25.0,9.0,0.31,152.0,152.0,165.0,69.0,0.0
libmesh/src/base/dof_map.C,045ddce,12.0,49.0,13.0,482.0,1608.0,518.0,7.0,7.0,7.0,1.0,73.0,10.0,38.0,13.0,0.0,29.0,2586.0,390.0,1104.0,309.0,742.0,386.0,622.0,116.0,589.0,780.0,233.0,17.0,530.0,35.0,35.0,39.0,7.0,13.0,0.35,192.0,192.0,212.0,48.0,1.0
libmesh/src/base/dof_map.C,42f2cbd,12.0,49.0,13.0,482.0,1608.0,518.0,7.0,7.0,7.0,1.0,73.0,10.0,38.0,13.0,0.0,29.0,2586.0,390.0,1104.0,309.0,742.0,386.0,622.0,116.0,589.0,780.0,233.0,17.0,530.0,35.0,35.0,39.0,7.0,13.0,0.35,192.0,192.0,212.0,48.0,0.0
libmesh/src/solvers/newton_solver.C,fd15d85,10.0,53.0,9.0,105.0,435.0,85.0,9.0,9.0,11.0,2.0,71.0,10.0,52.0,9.0,0.0,8.0,616.0,105.0,418.0,69.0,297.0,84.0,4.0,13.0,166.0,233.0,42.0,0.0,191.0,26.0,26.0,40.0,8.0,4.0,0.2,70.0,70.0,87.0,22.0,1.0
libmesh/src/systems/implicit_system.C,fd15d85,8.0,27.0,12.0,291.0,725.0,318.0,4.0,4.0,4.0,1.0,47.0,8.0,26.0,11.0,0.0,26.0,1329.0,291.0,690.0,191.0,503.0,312.0,19.0,20.0,463.0,577.0,134.0,0.0,443.0,28.0,28.0,28.0,1.0,5.0,0.45,113.0,113.0,113.0,26.0,1.0
libmesh/src/systems/equation_systems.C,fd15d85,8.0,22.0,8.0,287.0,576.0,219.0,4.0,4.0,4.0,1.0,37.0,7.0,18.0,7.0,0.0,25.0,1068.0,266.0,458.0,146.0,297.0,190.0,134.0,34.0,296.0,384.0,135.0,20.0,229.0,13.0,13.0,16.0,4.0,5.0,0.41,88.0,88.0,92.0,30.0,1.0
libmesh/src/systems/system_projection.C,fd15d85,7.0,47.0,11.0,306.0,1411.0,471.0,7.0,7.0,7.0,3.0,64.0,6.0,42.0,10.0,4.0,23.0,2168.0,217.0,1012.0,366.0,647.0,309.0,613.0,30.0,551.0,705.0,223.0,0.0,482.0,64.0,64.0,70.0,25.0,9.0,0.31,152.0,152.0,165.0,69.0,1.0
libmesh/src/solvers/petsc_diff_solver.C,fd15d85,0.0,0.0,0.0,80.0,164.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,6.0,0.0,0.0,0.0,14.0,270.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
libmesh/src/systems/fem_system.C,fd15d85,5.0,25.0,4.0,246.0,778.0,173.0,5.0,5.0,6.0,1.0,35.0,5.0,24.0,4.0,4.0,29.0,1189.0,246.0,727.0,191.0,492.0,171.0,21.0,32.0,397.0,525.0,151.0,2.0,372.0,29.0,29.0,35.0,6.0,5.0,0.24,135.0,135.0,167.0,48.0,1.0
libmesh/src/systems/fem_system.C,fd15d85,3.0,15.0,2.0,521.0,1299.0,219.0,2.0,2.0,3.0,1.0,20.0,3.0,13.0,2.0,0.0,83.0,2028.0,478.0,1104.0,294.0,636.0,183.0,215.0,68.0,502.0,699.0,215.0,5.0,479.0,28.0,28.0,44.0,12.0,5.0,0.17,198.0,198.0,228.0,100.0,1.0
libmesh/src/systems/implicit_system.C,fd15d85,3.0,15.0,2.0,521.0,1299.0,219.0,2.0,2.0,3.0,1.0,20.0,3.0,13.0,2.0,0.0,83.0,2028.0,478.0,1104.0,294.0,636.0,183.0,215.0,68.0,502.0,699.0,215.0,5.0,479.0,28.0,28.0,44.0,12.0,5.0,0.17,198.0,198.0,228.0,100.0,1.0
libmesh/src/systems/system.C,fd15d85,3.0,15.0,2.0,521.0,1299.0,219.0,2.0,2.0,3.0,1.0,20.0,3.0,13.0,2.0,0.0,83.0,2028.0,478.0,1104.0,294.0,636.0,183.0,215.0,68.0,502.0,699.0,215.0,5.0,479.0,28.0,28.0,44.0,12.0,5.0,0.17,198.0,198.0,228.0,100.0,1.0
libmesh/src/solvers/newton_solver.C,0144c57,10.0,53.0,9.0,105.0,435.0,85.0,9.0,9.0,11.0,2.0,71.0,10.0,52.0,9.0,0.0,8.0,616.0,105.0,418.0,69.0,297.0,84.0,4.0,13.0,166.0,233.0,42.0,0.0,191.0,26.0,26.0,40.0,8.0,4.0,0.2,70.0,70.0,87.0,22.0,0.0
libmesh/src/systems/implicit_system.C,0144c57,8.0,27.0,12.0,291.0,725.0,318.0,4.0,4.0,4.0,1.0,47.0,8.0,26.0,11.0,0.0,26.0,1329.0,291.0,690.0,191.0,503.0,312.0,19.0,20.0,463.0,577.0,134.0,0.0,443.0,28.0,28.0,28.0,1.0,5.0,0.45,113.0,113.0,113.0,26.0,0.0
