File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_buggy
examples/systems_of_equations/systems_of_equations_ex8/systems_of_equations_ex8.C,5d23511,40.0,109.0,8.0,51.0,125.0,40.0,2.0,2.0,2.0,1.0,157.0,40.0,106.0,8.0,0.0,1.0,216.0,51.0,107.0,34.0,87.0,40.0,1.0,17.0,80.0,83.0,28.0,0.0,55.0,2.0,2.0,2.0,1.0,1.0,0.37,2.0,2.0,2.0,1.0,1.0
src/mesh/mesh_base.C,5d23511,3.0,13.0,3.0,150.0,375.0,109.0,2.0,2.0,2.0,1.0,19.0,3.0,13.0,3.0,0.0,27.0,628.0,150.0,346.0,89.0,192.0,108.0,6.0,24.0,160.0,221.0,55.0,8.0,158.0,15.0,15.0,16.0,11.0,5.0,0.31,60.0,60.0,64.0,39.0,1.0
src/geom/face_quad9.C,5d23511,2.0,16.0,5.0,83.0,255.0,125.0,3.0,2.0,4.0,2.0,23.0,2.0,16.0,5.0,0.0,12.0,422.0,78.0,203.0,32.0,138.0,81.0,60.0,5.0,89.0,134.0,18.0,0.0,116.0,7.0,4.0,7.0,7.0,2.0,0.4,39.0,28.0,42.0,25.0,1.0
examples/introduction/introduction_ex5/introduction_ex5.C,5d23511,28.0,43.0,35.0,121.0,158.0,146.0,4.0,4.0,4.0,1.0,106.0,28.0,42.0,35.0,0.0,3.0,423.0,121.0,133.0,53.0,97.0,146.0,2.0,23.0,93.0,104.0,39.0,1.0,64.0,7.0,7.0,7.0,1.0,4.0,1.1,13.0,13.0,13.0,3.0,1.0
src/geom/face_inf_quad6.C,5d23511,0.0,0.0,0.0,72.0,175.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,6.0,0.0,0.0,0.0,15.0,255.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
src/geom/face_tri3.C,5d23511,2.0,12.0,0.0,50.0,131.0,45.0,2.0,2.0,2.0,1.0,14.0,2.0,12.0,0.0,0.0,8.0,210.0,45.0,103.0,39.0,59.0,25.0,36.0,5.0,45.0,63.0,20.0,0.0,43.0,3.0,3.0,3.0,3.0,2.0,0.24,14.0,13.0,14.0,10.0,1.0
src/geom/face_tri6.C,5d23511,3.0,15.0,5.0,79.0,213.0,110.0,3.0,2.0,3.0,2.0,22.0,3.0,15.0,5.0,0.0,10.0,367.0,74.0,173.0,44.0,122.0,78.0,48.0,5.0,75.0,107.0,18.0,0.0,89.0,7.0,4.0,7.0,7.0,2.0,0.45,28.0,22.0,28.0,21.0,1.0
src/geom/edge_edge4.C,5d23511,2.0,12.0,0.0,39.0,117.0,28.0,2.0,2.0,3.0,2.0,14.0,2.0,12.0,0.0,0.0,8.0,175.0,35.0,99.0,15.0,58.0,16.0,23.0,3.0,37.0,59.0,9.0,0.0,50.0,9.0,4.0,9.0,9.0,2.0,0.16,18.0,13.0,20.0,18.0,1.0
examples/fem_system/fem_system_ex2/solid_system.C,5d23511,8.0,29.0,9.0,70.0,226.0,82.0,5.0,5.0,6.0,2.0,45.0,8.0,29.0,9.0,0.0,7.0,376.0,70.0,201.0,76.0,150.0,82.0,2.0,24.0,157.0,195.0,69.0,0.0,126.0,16.0,16.0,16.0,11.0,7.0,0.41,38.0,38.0,40.0,17.0,1.0
src/geom/cell_prism.C,5d23511,3.0,17.0,3.0,45.0,119.0,48.0,4.0,2.0,5.0,1.0,20.0,3.0,17.0,3.0,0.0,4.0,186.0,45.0,115.0,57.0,90.0,48.0,0.0,4.0,30.0,50.0,12.0,0.0,38.0,7.0,3.0,7.0,3.0,2.0,0.42,17.0,9.0,18.0,6.0,1.0
src/mesh/exodusII_io_helper.C,5d23511,0.0,0.0,0.0,502.0,1563.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.0,7.0,0.0,0.0,0.0,14.0,2327.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
src/mesh/nemesis_io_helper.C,5d23511,0.0,0.0,0.0,530.0,1548.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512.0,7.0,0.0,0.0,0.0,16.0,2479.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
src/geom/cell_pyramid14.C,5d23511,2.0,16.0,2.0,75.0,222.0,57.0,5.0,2.0,5.0,1.0,20.0,2.0,16.0,2.0,0.0,12.0,329.0,75.0,217.0,54.0,145.0,57.0,0.0,5.0,66.0,130.0,20.0,0.0,110.0,13.0,5.0,13.0,4.0,2.0,0.26,57.0,28.0,57.0,23.0,1.0
src/mesh/mesh_function.C,5d23511,3.0,14.0,4.0,116.0,317.0,102.0,2.0,2.0,2.0,1.0,20.0,3.0,13.0,4.0,0.0,18.0,533.0,101.0,243.0,97.0,98.0,88.0,85.0,18.0,92.0,127.0,48.0,1.0,78.0,4.0,4.0,6.0,4.0,3.0,0.36,32.0,32.0,35.0,21.0,1.0
examples/systems_of_equations/systems_of_equations_ex8/linear_elasticity_with_contact.C,5d23511,10.0,46.0,5.0,133.0,568.0,59.0,7.0,7.0,8.0,1.0,60.0,10.0,45.0,5.0,0.0,12.0,756.0,133.0,543.0,197.0,332.0,58.0,2.0,24.0,322.0,407.0,162.0,9.0,236.0,36.0,36.0,39.0,4.0,8.0,0.11,85.0,85.0,92.0,15.0,1.0
src/geom/face_quad.C,5d23511,4.0,17.0,2.0,86.0,185.0,51.0,4.0,2.0,4.0,1.0,23.0,4.0,17.0,2.0,0.0,8.0,311.0,80.0,173.0,53.0,136.0,45.0,19.0,5.0,76.0,111.0,20.0,0.0,91.0,14.0,4.0,14.0,4.0,3.0,0.26,32.0,15.0,34.0,11.0,1.0
src/mesh/mesh_modification.C,5d23511,20.0,73.0,36.0,299.0,902.0,464.0,10.0,9.0,11.0,1.0,127.0,19.0,67.0,32.0,0.0,11.0,1634.0,264.0,741.0,168.0,491.0,397.0,228.0,34.0,433.0,554.0,133.0,7.0,414.0,38.0,22.0,38.0,4.0,8.0,0.54,115.0,97.0,120.0,18.0,1.0
src/mesh/boundary_info.C,5d23511,4.0,20.0,4.0,420.0,1263.0,284.0,4.0,4.0,4.0,2.0,29.0,4.0,19.0,4.0,0.0,61.0,1951.0,411.0,1166.0,283.0,723.0,268.0,94.0,30.0,609.0,837.0,205.0,45.0,587.0,21.0,21.0,24.0,18.0,7.0,0.23,227.0,227.0,243.0,126.0,1.0
tests/mesh/boundary_info.C,5d23511,4.0,20.0,4.0,420.0,1263.0,284.0,4.0,4.0,4.0,2.0,29.0,4.0,19.0,4.0,0.0,61.0,1951.0,411.0,1166.0,283.0,723.0,268.0,94.0,30.0,609.0,837.0,205.0,45.0,587.0,21.0,21.0,24.0,18.0,7.0,0.23,227.0,227.0,243.0,126.0,1.0
src/geom/cell_inf_prism12.C,5d23511,0.0,0.0,0.0,82.0,280.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,5.0,0.0,0.0,0.0,15.0,374.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
src/fe/fe_xyz_map.C,5d23511,34.0,135.0,36.0,41.0,140.0,50.0,13.0,12.0,13.0,1.0,197.0,34.0,132.0,36.0,0.0,1.0,222.0,41.0,135.0,42.0,98.0,50.0,1.0,4.0,98.0,113.0,33.0,0.0,80.0,13.0,12.0,13.0,1.0,3.0,0.37,13.0,12.0,13.0,1.0,1.0
src/geom/elem_type.C,5d23511,25.0,113.0,1.0,62.0,231.0,19.0,19.0,2.0,19.0,1.0,139.0,18.0,79.0,0.0,0.0,2.0,311.0,48.0,161.0,5.0,98.0,18.0,79.0,6.0,58.0,99.0,3.0,0.0,96.0,19.0,2.0,19.0,1.0,1.0,0.11,38.0,4.0,38.0,2.0,1.0
src/geom/cell_tet4.C,5d23511,2.0,10.0,1.0,93.0,232.0,238.0,2.0,2.0,2.0,1.0,13.0,2.0,10.0,1.0,0.0,11.0,509.0,66.0,133.0,47.0,78.0,44.0,273.0,11.0,65.0,88.0,25.0,0.0,63.0,3.0,3.0,3.0,3.0,2.0,0.33,21.0,20.0,21.0,15.0,1.0
examples/systems_of_equations/systems_of_equations_ex5/systems_of_equations_ex5.C,5d23511,27.0,71.0,11.0,95.0,245.0,68.0,10.0,10.0,10.0,1.0,109.0,27.0,70.0,11.0,0.0,3.0,407.0,95.0,217.0,79.0,148.0,68.0,1.0,27.0,174.0,199.0,70.0,1.0,128.0,22.0,22.0,22.0,1.0,8.0,0.31,30.0,30.0,30.0,3.0,1.0
src/geom/cell_inf_hex16.C,5d23511,0.0,0.0,0.0,59.0,249.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,5.0,0.0,0.0,0.0,15.0,329.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contrib/fparser/fparser_ad.cc,5d23511,2.0,13.0,2.0,138.0,835.0,119.0,3.0,2.0,4.0,2.0,17.0,2.0,13.0,2.0,4.0,30.0,1088.0,99.0,428.0,136.0,257.0,85.0,444.0,55.0,232.0,325.0,95.0,0.0,230.0,50.0,19.0,51.0,33.0,4.0,0.2,101.0,70.0,109.0,68.0,1.0
src/geom/face_inf_quad.C,5d23511,0.0,0.0,0.0,53.0,118.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,5.0,0.0,0.0,0.0,15.0,174.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
src/base/dof_map_constraints.C,5d23511,1.0,23.0,2.0,673.0,2775.0,582.0,2.0,2.0,2.0,1.0,26.0,1.0,9.0,0.0,1.0,2.0,3964.0,31.0,32.0,23.0,3.0,32.0,3826.0,135.0,9.0,16.0,11.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0
examples/miscellaneous/miscellaneous_ex8/miscellaneous_ex8.C,5d23511,8.0,29.0,5.0,70.0,188.0,54.0,2.0,2.0,2.0,1.0,41.0,8.0,29.0,5.0,0.0,6.0,308.0,70.0,173.0,43.0,105.0,54.0,0.0,15.0,94.0,105.0,28.0,1.0,76.0,4.0,4.0,4.0,1.0,1.0,0.31,10.0,10.0,10.0,6.0,1.0
src/geom/cell_tet10.C,5d23511,3.0,18.0,8.0,117.0,397.0,273.0,3.0,2.0,3.0,2.0,29.0,3.0,18.0,8.0,0.0,12.0,677.0,92.0,256.0,62.0,199.0,143.0,202.0,9.0,138.0,177.0,22.0,0.0,155.0,11.0,7.0,11.0,11.0,2.0,0.56,36.0,28.0,36.0,32.0,1.0
src/mesh/serial_mesh.C,5d23511,5.0,24.0,7.0,298.0,918.0,282.0,4.0,4.0,4.0,1.0,36.0,5.0,24.0,7.0,1.0,38.0,1474.0,297.0,878.0,203.0,517.0,278.0,21.0,24.0,450.0,601.0,161.0,20.0,420.0,69.0,69.0,77.0,12.0,10.0,0.32,150.0,150.0,163.0,56.0,1.0
src/geom/cell_inf_prism6.C,5d23511,0.0,0.0,0.0,62.0,203.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,5.0,0.0,0.0,0.0,15.0,305.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
src/geom/face_quad4.C,5d23511,2.0,11.0,4.0,60.0,133.0,81.0,2.0,2.0,2.0,1.0,18.0,2.0,11.0,4.0,0.0,8.0,253.0,55.0,101.0,35.0,56.0,57.0,40.0,5.0,48.0,67.0,22.0,0.0,45.0,4.0,4.0,4.0,3.0,3.0,0.56,17.0,16.0,17.0,10.0,1.0
src/geom/cell_inf_prism.C,5d23511,0.0,0.0,0.0,42.0,87.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,4.0,0.0,0.0,0.0,15.0,131.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
examples/fem_system/fem_system_ex4/heatsystem.C,5d23511,10.0,26.0,7.0,38.0,90.0,21.0,4.0,4.0,4.0,1.0,41.0,10.0,26.0,7.0,0.0,3.0,144.0,38.0,78.0,38.0,60.0,21.0,0.0,12.0,55.0,65.0,31.0,0.0,34.0,8.0,8.0,8.0,1.0,4.0,0.27,12.0,12.0,12.0,3.0,1.0
src/geom/face_inf_quad4.C,5d23511,0.0,0.0,0.0,52.0,153.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,6.0,0.0,0.0,0.0,15.0,239.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
src/geom/edge_edge2.C,5d23511,1.0,7.0,0.0,28.0,76.0,26.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,0.0,8.0,125.0,25.0,62.0,15.0,25.0,18.0,18.0,3.0,20.0,32.0,9.0,0.0,23.0,3.0,2.0,3.0,1.0,1.0,0.29,10.0,9.0,10.0,8.0,1.0
src/geom/cell_hex20.C,5d23511,1.0,15.0,1.0,66.0,378.0,229.0,3.0,2.0,4.0,2.0,18.0,1.0,15.0,1.0,0.0,11.0,494.0,57.0,193.0,50.0,138.0,53.0,204.0,6.0,85.0,117.0,19.0,0.0,98.0,6.0,6.0,17.0,6.0,2.0,0.27,28.0,27.0,39.0,24.0,1.0
examples/subdomains/subdomains_ex3/subdomains_ex3.C,5d23511,6.0,17.0,6.0,45.0,81.0,46.0,1.0,1.0,1.0,1.0,29.0,0.0,5.0,2.0,0.0,4.0,172.0,21.0,21.0,8.0,5.0,28.0,86.0,17.0,9.0,14.0,9.0,0.0,5.0,2.0,2.0,2.0,1.0,0.0,1.33,5.0,5.0,5.0,4.0,1.0
src/mesh/ensight_io.C,5d23511,8.0,28.0,2.0,156.0,410.0,39.0,5.0,4.0,5.0,1.0,38.0,8.0,28.0,2.0,0.0,14.0,604.0,156.0,389.0,116.0,275.0,39.0,4.0,17.0,295.0,361.0,112.0,12.0,237.0,14.0,13.0,20.0,6.0,4.0,0.1,64.0,52.0,72.0,19.0,1.0
src/fe/fe_base.C,5d23511,14.0,47.0,6.0,392.0,1585.0,411.0,12.0,6.0,14.0,9.0,67.0,13.0,40.0,6.0,0.0,6.0,2377.0,129.0,310.0,49.0,178.0,66.0,1840.0,51.0,125.0,243.0,77.0,0.0,166.0,42.0,9.0,42.0,42.0,4.0,0.21,73.0,37.0,83.0,57.0,1.0
src/geom/cell_prism6.C,5d23511,3.0,17.0,3.0,80.0,275.0,131.0,3.0,2.0,3.0,1.0,23.0,3.0,17.0,3.0,0.0,10.0,413.0,71.0,201.0,79.0,132.0,67.0,92.0,7.0,90.0,127.0,38.0,0.0,89.0,13.0,5.0,13.0,4.0,2.0,0.33,33.0,24.0,34.0,17.0,1.0
src/mesh/abaqus_io.C,5d23511,10.0,36.0,22.0,226.0,560.0,368.0,6.0,6.0,6.0,2.0,66.0,10.0,36.0,22.0,0.0,15.0,1115.0,226.0,549.0,152.0,339.0,368.0,0.0,11.0,275.0,363.0,127.0,2.0,234.0,18.0,18.0,22.0,8.0,5.0,0.67,87.0,87.0,95.0,31.0,1.0
src/apps/solution_components.C,5d23511,40.0,106.0,10.0,49.0,113.0,26.0,8.0,8.0,8.0,1.0,156.0,40.0,106.0,10.0,0.0,1.0,187.0,49.0,107.0,52.0,76.0,26.0,0.0,6.0,73.0,82.0,39.0,2.0,41.0,8.0,8.0,8.0,1.0,3.0,0.24,8.0,8.0,8.0,1.0,1.0
src/geom/cell_hex.C,5d23511,6.0,25.0,5.0,113.0,287.0,93.0,4.0,2.0,4.0,1.0,37.0,6.0,25.0,5.0,0.0,8.0,470.0,104.0,262.0,110.0,218.0,83.0,38.0,6.0,134.0,169.0,48.0,0.0,121.0,12.0,3.0,12.0,3.0,2.0,0.32,31.0,14.0,32.0,10.0,1.0
src/geom/cell_tet.C,5d23511,2.0,11.0,1.0,67.0,130.0,40.0,2.0,2.0,3.0,1.0,13.0,2.0,11.0,1.0,0.0,8.0,231.0,59.0,106.0,32.0,70.0,27.0,39.0,6.0,43.0,64.0,15.0,0.0,49.0,8.0,4.0,8.0,1.0,3.0,0.25,19.0,13.0,21.0,8.0,1.0
examples/miscellaneous/miscellaneous_ex7/biharmonic_jr.C,5d23511,8.0,42.0,19.0,100.0,345.0,154.0,3.0,3.0,3.0,1.0,66.0,3.0,14.0,9.0,0.0,8.0,580.0,62.0,110.0,51.0,56.0,70.0,322.0,26.0,58.0,76.0,32.0,1.0,43.0,6.0,6.0,6.0,5.0,4.0,0.64,20.0,20.0,20.0,12.0,1.0
src/geom/elem.C,5d23511,4.0,27.0,6.0,545.0,1844.0,487.0,4.0,3.0,5.0,1.0,36.0,4.0,20.0,4.0,0.0,41.0,2755.0,329.0,919.0,246.0,600.0,289.0,1228.0,104.0,358.0,548.0,125.0,5.0,418.0,24.0,9.0,24.0,17.0,7.0,0.31,183.0,127.0,209.0,78.0,1.0
src/parallel/parallel_elem.C,5d23511,4.0,27.0,6.0,545.0,1844.0,487.0,4.0,3.0,5.0,1.0,36.0,4.0,20.0,4.0,0.0,41.0,2755.0,329.0,919.0,246.0,600.0,289.0,1228.0,104.0,358.0,548.0,125.0,5.0,418.0,24.0,9.0,24.0,17.0,7.0,0.31,183.0,127.0,209.0,78.0,1.0
examples/miscellaneous/miscellaneous_ex9/augment_sparsity_on_interface.C,5d23511,10.0,43.0,9.0,36.0,134.0,28.0,6.0,6.0,7.0,1.0,62.0,10.0,43.0,9.0,0.0,3.0,196.0,36.0,131.0,49.0,73.0,28.0,0.0,3.0,70.0,89.0,36.0,4.0,49.0,16.0,16.0,18.0,1.0,4.0,0.21,18.0,18.0,20.0,3.0,1.0
src/geom/cell_hex8.C,5d23511,2.0,13.0,1.0,70.0,247.0,136.0,2.0,2.0,2.0,1.0,16.0,2.0,13.0,1.0,0.0,10.0,370.0,57.0,158.0,67.0,104.0,51.0,117.0,6.0,73.0,97.0,30.0,0.0,67.0,3.0,3.0,5.0,3.0,2.0,0.32,22.0,21.0,24.0,16.0,1.0
src/mesh/gmsh_io.C,5d23511,13.0,56.0,24.0,189.0,630.0,281.0,9.0,8.0,10.0,2.0,91.0,13.0,55.0,24.0,0.0,11.0,1077.0,189.0,609.0,139.0,408.0,281.0,6.0,15.0,307.0,413.0,111.0,7.0,295.0,44.0,44.0,53.0,14.0,9.0,0.46,104.0,88.0,114.0,24.0,1.0
src/geom/cell_inf_hex8.C,5d23511,0.0,0.0,0.0,57.0,217.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,5.0,0.0,0.0,0.0,15.0,316.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
examples/reduced_basis/reduced_basis_ex5/assembly.C,5d23511,6.0,25.0,2.0,81.0,318.0,32.0,5.0,5.0,5.0,1.0,32.0,6.0,25.0,2.0,0.0,12.0,431.0,81.0,303.0,137.0,169.0,32.0,0.0,15.0,197.0,260.0,129.0,0.0,131.0,13.0,13.0,13.0,1.0,7.0,0.11,56.0,56.0,56.0,12.0,1.0
src/reduced_basis/rb_eim_assembly.C,5d23511,6.0,25.0,2.0,81.0,318.0,32.0,5.0,5.0,5.0,1.0,32.0,6.0,25.0,2.0,0.0,12.0,431.0,81.0,303.0,137.0,169.0,32.0,0.0,15.0,197.0,260.0,129.0,0.0,131.0,13.0,13.0,13.0,1.0,7.0,0.11,56.0,56.0,56.0,12.0,1.0
src/geom/face_quad8.C,5d23511,3.0,16.0,7.0,78.0,219.0,136.0,3.0,2.0,3.0,2.0,26.0,3.0,16.0,7.0,0.0,10.0,396.0,72.0,171.0,30.0,120.0,96.0,57.0,5.0,83.0,117.0,16.0,0.0,101.0,8.0,4.0,8.0,8.0,2.0,0.56,30.0,22.0,32.0,22.0,1.0
src/mesh/nemesis_io.C,5d23511,0.0,6.0,0.0,288.0,742.0,423.0,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,0.0,13.0,1414.0,59.0,71.0,39.0,12.0,40.0,1214.0,57.0,13.0,28.0,16.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,0.56,13.0,13.0,13.0,13.0,1.0
src/geom/edge_edge3.C,5d23511,1.0,10.0,2.0,47.0,119.0,48.0,2.0,2.0,2.0,1.0,14.0,1.0,10.0,2.0,0.0,10.0,207.0,44.0,103.0,27.0,57.0,38.0,20.0,3.0,42.0,62.0,20.0,0.0,42.0,5.0,3.0,5.0,5.0,2.0,0.37,17.0,15.0,17.0,14.0,1.0
src/geom/cell_hex27.C,5d23511,4.0,26.0,11.0,124.0,609.0,425.0,5.0,3.0,7.0,2.0,41.0,4.0,26.0,11.0,0.0,13.0,909.0,114.0,368.0,61.0,297.0,193.0,261.0,6.0,178.0,255.0,22.0,0.0,233.0,20.0,6.0,24.0,11.0,2.0,0.52,71.0,34.0,89.0,36.0,1.0
src/geom/cell_pyramid13.C,5d23511,2.0,15.0,1.0,65.0,193.0,48.0,4.0,2.0,4.0,1.0,18.0,2.0,15.0,1.0,0.0,11.0,286.0,65.0,188.0,53.0,123.0,48.0,0.0,5.0,55.0,108.0,19.0,0.0,89.0,13.0,5.0,13.0,4.0,2.0,0.26,47.0,24.0,47.0,20.0,1.0
examples/systems_of_equations/systems_of_equations_ex8/augment_sparsity_on_contact.C,5d23511,2.0,14.0,0.0,18.0,74.0,4.0,2.0,2.0,2.0,1.0,16.0,2.0,14.0,0.0,0.0,5.0,96.0,18.0,70.0,33.0,31.0,4.0,0.0,4.0,28.0,39.0,19.0,1.0,19.0,5.0,5.0,7.0,1.0,3.0,0.06,10.0,10.0,12.0,5.0,1.0
examples/fem_system/fem_system_ex3/fem_system_ex3.C,5d23511,40.0,162.0,43.0,52.0,177.0,69.0,15.0,15.0,21.0,1.0,241.0,35.0,130.0,35.0,0.0,1.0,294.0,47.0,131.0,22.0,95.0,61.0,37.0,20.0,71.0,87.0,20.0,1.0,66.0,15.0,15.0,21.0,1.0,4.0,0.47,15.0,15.0,21.0,1.0,1.0
