File,Hash,age,entrophy,exp,fix,la,ld,lt,nd,ndev,ns,nuc,rexp,sexp,Bugs
abimkdocs/website.py,e5dee576fd7aea3bed1cfb68834e89de4a43ad00,17.11717592592593,0.0,79590.0,0,7,3,1774,3,27,3,2,34.82089839605039,0,0
doc/mkdocs-tutorials/{lesson_paral_moldyn => paral_moldyn_assets}/diag_moldyn.py,ded3efd17266b521b711f73579a19c8da2f2efe0,1.308113425925926,0.0,92526.75,0,0,0,0,14,27,1,0,46.24027926813628,0,0
doc/mkdocs-tutorials/{lesson_paw3 => paw3_assets}/scripts/comp_bands_abinit2abinit.py,ded3efd17266b521b711f73579a19c8da2f2efe0,1.308113425925926,0.0,92526.75,0,0,0,0,14,27,1,0,46.24027926813628,0,0
doc/mkdocs-tutorials/{lesson_paw3 => paw3_assets}/scripts/comp_bands_abinit2elk.py,ded3efd17266b521b711f73579a19c8da2f2efe0,1.308113425925926,0.0,92526.75,0,0,0,0,14,27,1,0,46.24027926813628,0,0
doc/mkdocs-tutorials/{lesson_paw3 => paw3_assets}/scripts/comp_bands_elk2elk.py,ded3efd17266b521b711f73579a19c8da2f2efe0,1.308113425925926,0.0,92526.75,0,0,0,0,14,27,1,0,46.24027926813628,0,0
src/29_xgTools/m_xgScalapack.F90,5c3f4e5890c55531b70ec7d4e6a80350d2dc186e,5.813595679012345,0.20392993034936494,8.0,1,22,0,464,3,30,1,6,1.2849944375414182,0,1
src/30_diago/m_lobpcg2.F90,5c3f4e5890c55531b70ec7d4e6a80350d2dc186e,5.813595679012345,0.28464920908777636,8.0,1,2,0,1198,3,30,1,16,1.2849944375414182,0,1
src/95_drive/timana.F90,5c3f4e5890c55531b70ec7d4e6a80350d2dc186e,5.813595679012345,0.28464920908777636,8.0,1,1,1,1764,3,30,1,14,1.2849944375414182,0,1
src/29_xgTools/m_xgScalapack.F90,c6406ef90c64d537e2cf8a61fbdef158374228ba,0.034525462962962966,0.0,10.0,0,0,14,486,1,30,1,7,29.964130070398923,0,0
src/12_hide_mpi/m_xmpi.F90,d288ee0425f591da80934661e017fea2838c1eb2,49.57354166666667,0.3875854127478025,25.0,1,2,0,4894,2,30,1,21,2.0327943745097707,0,1
src/29_xgTools/m_xgScalapack.F90,d288ee0425f591da80934661e017fea2838c1eb2,49.57354166666667,0.17892409380510282,25.0,1,10,3,472,2,30,1,8,2.0327943745097707,0,1
abimkdocs/website.py,697852f4a5d3eaf3869bd31b2ecbd3f0ee397a65,0.8909953703703704,0.0,6453.0,0,11,6,1778,2,27,2,4,4.244680574679796,0,0
abimkdocs/variables.py,a6a435ddf5927fc96c730fa3f2b144db8e679cb9,0.029965277777777778,0.5182213420514589,5115.0,0,23,123,1009,2,27,2,8,47.38644264194669,0,0
abimkdocs/website.py,a6a435ddf5927fc96c730fa3f2b144db8e679cb9,0.029965277777777778,0.4747307092637173,5115.0,0,32,146,1785,2,27,2,8,47.38644264194669,0,0
abimkdocs/variables.py,ae52cd4ff0ff74d27b55b729291f9a2a5ebc0b8e,9.942942708333334,0.16856444319959643,19836.0,1,17,39,909,5,30,2,10,6.76630556223914,0,1
abimkdocs/variables_abinit.py,ae52cd4ff0ff74d27b55b729291f9a2a5ebc0b8e,9.942942708333334,0.15625,19836.0,1,1,1,18683,5,30,2,10,6.76630556223914,0,1
abimkdocs/variables_anaddb.py,ae52cd4ff0ff74d27b55b729291f9a2a5ebc0b8e,9.942942708333334,0.15625,19836.0,1,1,1,2059,5,30,2,5,6.76630556223914,0,1
abimkdocs/website.py,ae52cd4ff0ff74d27b55b729291f9a2a5ebc0b8e,9.942942708333334,0.25,19836.0,1,2,2,1669,5,30,2,18,6.76630556223914,0,1
abimkdocs/variables.py,ae52cd4ff0ff74d27b55b729291f9a2a5ebc0b8e,9.942942708333334,0.16856444319959643,19836.0,1,17,39,909,5,30,2,10,6.76630556223914,0,0
abimkdocs/variables_abinit.py,ae52cd4ff0ff74d27b55b729291f9a2a5ebc0b8e,9.942942708333334,0.15625,19836.0,1,1,1,18683,5,30,2,10,6.76630556223914,0,0
abimkdocs/variables_anaddb.py,ae52cd4ff0ff74d27b55b729291f9a2a5ebc0b8e,9.942942708333334,0.15625,19836.0,1,1,1,2059,5,30,2,5,6.76630556223914,0,0
abimkdocs/website.py,ae52cd4ff0ff74d27b55b729291f9a2a5ebc0b8e,9.942942708333334,0.25,19836.0,1,2,2,1669,5,30,2,18,6.76630556223914,0,0
abimkdocs/website.py,f060c24da0933da19d73df3fd4a793c8139cf634,0.09819444444444443,0.0,33516.0,1,1,1,1669,5,30,2,19,180.1074964639321,0,1
abimkdocs/website.py,5b21ca6df2cb8734d42aa2a4b002def6024157dd,6.84613425925926,0.0,29505.0,0,3,2,1678,4,30,2,22,52.654420081606645,0,0
abimkdocs/variables_abinit.py,16f15ac3acc0edbf8bd3069239e3a0ca9e82b88f,0.47524305555555557,0.04822708841563877,10552.5,1,136,148,18678,4,30,2,12,14.25122105279283,0,1
