File,Hash,age,entrophy,exp,fix,la,ld,lt,nd,ndev,ns,nuc,rexp,sexp,Bugs
src/78_eph/m_sigmaph.F90,8a2ebd999f5feca8b331fbe3b85f4e7ed23c25ef,39.21611111111111,0.0,2664.0,0,74,66,329,1,27,1,90,1.0254997237529926,0,1
src/41_xc_lowlevel/drivexc.F90,c23286253e2836ac3a36dc80477c1c156dda7e23,52.923064814814815,0.1635630198536173,678.0,0,1,1,892,3,27,1,16,1.0919187905345118,0,0
src/41_xc_lowlevel/size_dvxc.F90,c23286253e2836ac3a36dc80477c1c156dda7e23,52.923064814814815,0.5301006104904155,678.0,0,17,4,150,3,27,1,6,1.0919187905345118,0,0
src/41_xc_lowlevel/xcpbe.F90,c23286253e2836ac3a36dc80477c1c156dda7e23,52.923064814814815,0.26045937304056793,678.0,0,3,1,5153,3,27,1,3,1.0919187905345118,0,0
src/56_xc/rhotoxc.F90,c23286253e2836ac3a36dc80477c1c156dda7e23,52.923064814814815,0.46438561897747244,678.0,0,8,4,29,3,27,1,10,1.0919187905345118,0,0
src/70_gw/calc_vhxc_me.F90,c23286253e2836ac3a36dc80477c1c156dda7e23,52.923064814814815,0.5301006104904155,678.0,0,11,10,830,3,27,1,27,1.0919187905345118,0,0
src/41_xc_lowlevel/size_dvxc.F90,d0bcda48250e8add02e97327ec8d63d735582e68,0.030636574074074073,0.430827083453526,681.5,1,4,3,163,2,27,1,7,25.480544012089158,0,1
src/56_xc/rhotoxc.F90,d0bcda48250e8add02e97327ec8d63d735582e68,0.030636574074074073,0.21919533819482817,681.5,1,30,5,33,2,27,1,11,25.480544012089158,0,1
src/41_xc_lowlevel/size_dvxc.F90,d0bcda48250e8add02e97327ec8d63d735582e68,0.030636574074074073,0.430827083453526,681.5,1,4,3,163,2,27,1,7,25.480544012089158,0,0
src/56_xc/rhotoxc.F90,d0bcda48250e8add02e97327ec8d63d735582e68,0.030636574074074073,0.21919533819482817,681.5,1,30,5,33,2,27,1,11,25.480544012089158,0,0
src/41_xc_lowlevel/drivexc.F90,e230ee68b2eeedab64461d0931302f92b804c985,2.0825896990740738,0.23817533082771994,316.5,1,3,1,892,2,27,1,17,2.6825247159580767,0,1
src/41_xc_lowlevel/m_libxc_functionals.F90,e230ee68b2eeedab64461d0931302f92b804c985,2.0825896990740738,0.3063966918310446,316.5,1,6,0,2093,2,27,1,26,2.6825247159580767,0,1
src/56_xc/rhotoxc.F90,e230ee68b2eeedab64461d0931302f92b804c985,2.0825896990740738,0.4223191481094144,316.5,1,9,2,58,2,27,1,12,2.6825247159580767,0,1
src/56_xc/xchybrid_ncpp_cc.F90,e230ee68b2eeedab64461d0931302f92b804c985,2.0825896990740738,0.36421701290922637,316.5,1,36,12,233,2,27,1,25,2.6825247159580767,0,1
abichecks/scripts/warningschk.py,5eb9b13c477a8e4708d4a8cbf67ce43d70a7a67e,746.4784027777778,0.0,6030.0,0,24,38,185,4,19,1,1,2.005291179060926,0,0
src/42_libpaw/m_pawxc.F90,111cff338cfd6c437ca0c5c48f6510643cb5de5b,77.34644097222223,0.14655914433380773,1254.5,0,63,78,5105,3,27,1,22,1.3794993704011929,0,0
src/65_paw/pawdenpot.F90,111cff338cfd6c437ca0c5c48f6510643cb5de5b,77.34644097222223,0.17919562965022584,1254.5,0,3,3,1033,3,27,1,21,1.3794993704011929,0,0
src/65_paw/pawdfptenergy.F90,111cff338cfd6c437ca0c5c48f6510643cb5de5b,77.34644097222223,0.21791294927479002,1254.5,0,4,4,393,3,27,1,2,1.3794993704011929,0,0
src/95_drive/respfn.F90,111cff338cfd6c437ca0c5c48f6510643cb5de5b,77.34644097222223,0.10858515659726482,1254.5,0,2,1,1764,3,27,1,59,1.3794993704011929,0,0
abichecks/scripts/warningschk.py,27748f9ce9302a64a5a715d931ade82f91804cc2,0.9925462962962963,0.0,1511.0,1,1,1,171,1,19,1,2,2.0075096786230704,0,1
abichecks/scripts/termcolor.py,30d63614f47b20090ffa0fdd9383192b1249c480,0.023541666666666666,0.06659583692872986,1515.5,0,0,282,282,1,19,1,1,32.85840707964602,0,0
abichecks/scripts/warningschk.py,30d63614f47b20090ffa0fdd9383192b1249c480,0.023541666666666666,0.20820735881756364,1515.5,0,11,3,182,1,19,1,5,32.85840707964602,0,0
