File,Hash,age,entrophy,exp,fix,la,ld,lt,nd,ndev,ns,nuc,rexp,sexp,Bugs
src/78_eph/m_sigmaph.F90,7603baab6502e0ed9575fb0a97a99ad6ba7dcd61,24.45101851851852,0.0,2098.0,1,0,1,327,1,20,1,84,1.0408980918010686,0,1
src/95_drive/dfpt_looppert.F90,e0ba4e969b613875e79bbdeb026594c6d936e0e6,8.972268518518518,0.0,237.0,0,4,4,2217,1,20,1,23,1.1114545332583423,0,0
src/78_eph/m_sigmaph.F90,82807886dafc28533f55f1a3655a843beee93441,0.10487268518518518,0.0,2121.0,1,3,1,326,1,20,1,85,10.535371371813266,0,1
src/27_toolbox_oop/m_nctk.F90,58633eb83c056311e9d0848ee1661e35dd40ddc2,43.91961805555555,0.0,2122.0,1,0,2,2827,1,20,1,19,1.022768868316092,0,1
src/42_libpaw/m_pawpsp.F90,2806ec39d6a32a6c9236bdcdfc1c7468b4828799,48.19905423280424,0.4941344853728565,741.0,0,15,15,5049,3,20,1,7,1.0074944918268518,0,0
src/42_libpaw/m_pawrad.F90,2806ec39d6a32a6c9236bdcdfc1c7468b4828799,48.19905423280424,0.3245588912583294,741.0,0,6,6,2003,3,20,1,2,1.0074944918268518,0,0
src/42_libpaw/m_pawxc.F90,2806ec39d6a32a6c9236bdcdfc1c7468b4828799,48.19905423280424,0.48348817722340426,741.0,0,14,14,5752,3,20,1,9,1.0074944918268518,0,0
src/65_paw/pawdenpot.F90,2806ec39d6a32a6c9236bdcdfc1c7468b4828799,48.19905423280424,0.09545254855459341,741.0,0,2,0,992,3,20,1,10,1.0074944918268518,0,0
src/67_common/mlwfovlp_projpaw.F90,2806ec39d6a32a6c9236bdcdfc1c7468b4828799,48.19905423280424,0.471191669836367,741.0,0,14,12,445,3,20,1,2,1.0074944918268518,0,0
src/67_common/poslifetime.F90,2806ec39d6a32a6c9236bdcdfc1c7468b4828799,48.19905423280424,0.42301699036395596,741.0,0,13,7,945,3,20,1,3,1.0074944918268518,0,0
