File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,keyword_buggy
trunk/libmesh/src/base/equation_systems.C,d2e8cfa,3.0,14.0,2.0,150.0,309.0,69.0,3.0,3.0,3.0,1.0,19.0,3.0,13.0,1.0,0.0,22.0,525.0,150.0,284.0,51.0,179.0,49.0,28.0,19.0,171.0,204.0,48.0,10.0,146.0,9.0,9.0,9.0,1.0,6.0,0.17,55.0,55.0,55.0,22.0,1.0
trunk/libmesh/examples/ex5/ex5.C,4510a6e,71.0,81.0,153.0,174.0,175.0,362.0,2.0,2.0,2.0,1.0,298.0,6.0,8.0,7.0,0.0,2.0,699.0,43.0,17.0,5.0,6.0,70.0,554.0,25.0,13.0,13.0,3.0,2.0,8.0,3.0,3.0,3.0,1.0,0.0,4.12,4.0,4.0,4.0,2.0,0.0
trunk/libmesh/include/fe.h,4510a6e,0.0,3.0,0.0,97.0,144.0,242.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,4.0,7.0,483.0,88.0,117.0,96.0,4.0,226.0,46.0,6.0,48.0,50.0,44.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,1.93,9.0,9.0,9.0,7.0,0.0
trunk/libmesh/include/inf_fe.h,4510a6e,0.0,3.0,0.0,97.0,144.0,242.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,4.0,7.0,483.0,88.0,117.0,96.0,4.0,226.0,46.0,6.0,48.0,50.0,44.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,1.93,9.0,9.0,9.0,7.0,0.0
trunk/libmesh/include/inf_fe.h,4510a6e,0.0,0.0,0.0,156.0,162.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,11.0,0.0,0.0,0.0,17.0,808.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/src/fe/inf_fe.C,4510a6e,0.0,0.0,0.0,245.0,412.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,8.0,0.0,0.0,0.0,16.0,804.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/src/fe/inf_fe_static.C,4510a6e,0.0,0.0,0.0,126.0,188.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,8.0,0.0,0.0,0.0,16.0,338.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/include/cell_inf_hex16.h,4510a6e,0.0,0.0,0.0,43.0,38.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,14.0,0.0,0.0,0.0,16.0,133.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/src/fe/fe_monomial.C,4510a6e,17.0,88.0,9.0,91.0,359.0,53.0,38.0,5.0,38.0,9.0,113.0,17.0,78.0,9.0,0.0,4.0,503.0,91.0,317.0,24.0,228.0,53.0,24.0,18.0,137.0,293.0,15.0,56.0,222.0,70.0,7.0,70.0,18.0,3.0,0.17,151.0,20.0,151.0,38.0,0.0
trunk/libmesh/src/fe/fe_lagrange.C,4510a6e,21.0,93.0,3.0,109.0,379.0,32.0,28.0,9.0,28.0,11.0,117.0,21.0,88.0,3.0,0.0,4.0,520.0,109.0,357.0,16.0,252.0,32.0,12.0,10.0,201.0,311.0,9.0,60.0,242.0,58.0,19.0,58.0,18.0,3.0,0.09,111.0,35.0,111.0,45.0,0.0
trunk/libmesh/examples/ex4/ex4.C,4510a6e,49.0,71.0,139.0,129.0,155.0,329.0,9.0,9.0,9.0,1.0,254.0,46.0,64.0,139.0,0.0,2.0,606.0,123.0,133.0,62.0,86.0,329.0,12.0,16.0,110.0,123.0,52.0,14.0,57.0,14.0,14.0,14.0,1.0,6.0,2.47,18.0,18.0,18.0,2.0,0.0
trunk/libmesh/include/mesh_base.h,4510a6e,0.0,3.0,0.0,168.0,218.0,434.0,2.0,2.0,2.0,1.0,4.0,0.0,3.0,0.0,1.0,19.0,820.0,162.0,192.0,147.0,77.0,407.0,44.0,15.0,134.0,136.0,97.0,2.0,37.0,4.0,4.0,4.0,1.0,1.0,2.12,34.0,34.0,34.0,19.0,0.0
trunk/libmesh/src/fe/fe.C,4510a6e,15.0,45.0,11.0,75.0,159.0,52.0,11.0,11.0,12.0,1.0,71.0,15.0,45.0,11.0,0.0,3.0,286.0,73.0,146.0,29.0,94.0,52.0,9.0,6.0,124.0,151.0,32.0,17.0,102.0,28.0,26.0,28.0,1.0,3.0,0.36,34.0,32.0,35.0,3.0,0.0
trunk/libmesh/src/fe/inf_fe.C,4510a6e,15.0,45.0,11.0,75.0,159.0,52.0,11.0,11.0,12.0,1.0,71.0,15.0,45.0,11.0,0.0,3.0,286.0,73.0,146.0,29.0,94.0,52.0,9.0,6.0,124.0,151.0,32.0,17.0,102.0,28.0,26.0,28.0,1.0,3.0,0.36,34.0,32.0,35.0,3.0,0.0
trunk/libmesh/src/mesh/mesh_generation.C,4510a6e,88.0,218.0,31.0,283.0,666.0,110.0,29.0,28.0,31.0,1.0,337.0,64.0,157.0,11.0,0.0,3.0,1059.0,210.0,472.0,107.0,361.0,50.0,296.0,31.0,358.0,444.0,95.0,27.0,322.0,55.0,53.0,59.0,3.0,6.0,0.11,87.0,84.0,93.0,5.0,0.0
trunk/libmesh/src/fe/fe_hierarchic.C,4510a6e,53.0,215.0,24.0,237.0,868.0,116.0,86.0,12.0,86.0,36.0,292.0,53.0,196.0,24.0,0.0,4.0,1221.0,237.0,791.0,24.0,576.0,116.0,45.0,32.0,375.0,753.0,15.0,167.0,571.0,261.0,27.0,261.0,81.0,3.0,0.15,345.0,48.0,345.0,144.0,0.0
trunk/libmesh/src/mesh/mesh_base.C,4510a6e,7.0,24.0,3.0,455.0,1036.0,176.0,4.0,4.0,4.0,1.0,34.0,5.0,18.0,2.0,0.0,35.0,1652.0,286.0,627.0,164.0,373.0,89.0,622.0,44.0,421.0,510.0,127.0,37.0,346.0,20.0,20.0,21.0,9.0,8.0,0.14,141.0,141.0,144.0,43.0,0.0
trunk/libmesh/src/base/equation_systems.C,4510a6e,3.0,14.0,2.0,151.0,317.0,69.0,3.0,3.0,3.0,1.0,20.0,3.0,13.0,1.0,0.0,22.0,534.0,150.0,284.0,51.0,179.0,49.0,37.0,19.0,171.0,204.0,48.0,10.0,146.0,9.0,9.0,9.0,1.0,6.0,0.17,55.0,55.0,55.0,22.0,0.0
trunk/libmesh/src/quadrature/quadrature_gauss_2D.C,0f7d15d,25.0,86.0,17.0,65.0,174.0,48.0,18.0,3.0,18.0,4.0,128.0,25.0,84.0,17.0,0.0,2.0,287.0,65.0,168.0,14.0,124.0,48.0,0.0,6.0,110.0,147.0,13.0,13.0,121.0,30.0,3.0,30.0,8.0,2.0,0.29,36.0,5.0,36.0,9.0,0.0
trunk/libmesh/include/quadrature_jacobi.h,0f7d15d,0.0,5.0,3.0,25.0,26.0,43.0,2.0,2.0,2.0,1.0,7.0,0.0,5.0,3.0,1.0,2.0,94.0,25.0,22.0,15.0,6.0,43.0,0.0,4.0,8.0,9.0,7.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.95,3.0,3.0,3.0,2.0,0.0
trunk/libmesh/src/quadrature/quadrature_jacobi_1D.C,0f7d15d,86.0,519.0,8.0,98.0,520.0,23.0,51.0,5.0,53.0,27.0,613.0,86.0,519.0,8.0,0.0,1.0,641.0,98.0,519.0,1.0,454.0,23.0,0.0,1.0,433.0,485.0,1.0,36.0,448.0,51.0,5.0,53.0,27.0,2.0,0.04,51.0,5.0,53.0,27.0,0.0
trunk/libmesh/src/quadrature/quadrature.C,0f7d15d,15.0,39.0,3.0,265.0,552.0,62.0,8.0,6.0,8.0,1.0,57.0,15.0,39.0,3.0,0.0,14.0,872.0,265.0,550.0,83.0,366.0,62.0,0.0,2.0,396.0,491.0,80.0,30.0,381.0,13.0,12.0,13.0,5.0,3.0,0.11,106.0,82.0,107.0,21.0,0.0
trunk/libmesh/include/quadrature.h,0f7d15d,0.0,3.0,0.0,67.0,76.0,198.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,13.0,341.0,67.0,67.0,47.0,17.0,198.0,0.0,9.0,55.0,57.0,37.0,1.0,19.0,4.0,4.0,4.0,1.0,1.0,2.96,19.0,19.0,19.0,13.0,0.0
trunk/libmesh/src/quadrature/quadrature_jacobi.C,0f7d15d,0.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/src/quadrature/quadrature_gauss_3D.C,0f7d15d,58.0,173.0,45.0,130.0,348.0,105.0,23.0,4.0,23.0,6.0,275.0,58.0,171.0,45.0,0.0,2.0,582.0,130.0,342.0,35.0,265.0,105.0,0.0,6.0,256.0,302.0,34.0,13.0,255.0,36.0,6.0,36.0,11.0,3.0,0.31,45.0,8.0,45.0,12.0,0.0
trunk/libmesh/src/quadrature/quadrature_gauss_1D.C,0f7d15d,37.0,226.0,2.0,50.0,227.0,18.0,25.0,2.0,25.0,1.0,265.0,37.0,226.0,2.0,0.0,1.0,295.0,50.0,226.0,1.0,197.0,18.0,0.0,1.0,184.0,209.0,1.0,13.0,195.0,25.0,2.0,25.0,1.0,1.0,0.08,25.0,2.0,25.0,1.0,0.0
trunk/libmesh/include/quadrature_trap.h,0f7d15d,0.0,3.0,3.0,23.0,24.0,36.0,2.0,2.0,2.0,1.0,6.0,0.0,3.0,3.0,1.0,2.0,83.0,23.0,20.0,13.0,5.0,36.0,0.0,4.0,10.0,11.0,9.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.8,3.0,3.0,3.0,2.0,0.0
trunk/libmesh/examples/ex5/ex5.C,ea55009,51.0,77.0,65.0,136.0,171.0,183.0,9.0,9.0,9.0,1.0,189.0,48.0,71.0,65.0,0.0,2.0,484.0,130.0,147.0,57.0,107.0,183.0,12.0,18.0,116.0,130.0,47.0,12.0,71.0,13.0,13.0,13.0,1.0,6.0,1.24,17.0,17.0,17.0,2.0,1.0
trunk/libmesh/include/quadrature_rules.h,ea55009,0.0,0.0,0.0,18.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,18.0,5.0,5.0,1.0,30.0,0.0,5.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
trunk/libmesh/include/quadrature_jacobi.h,ea55009,1.0,7.0,2.0,32.0,40.0,47.0,2.0,2.0,3.0,1.0,9.0,1.0,7.0,2.0,1.0,3.0,119.0,32.0,36.0,18.0,13.0,47.0,0.0,4.0,18.0,21.0,9.0,3.0,9.0,3.0,3.0,5.0,3.0,1.0,1.31,6.0,6.0,8.0,5.0,1.0
trunk/libmesh/src/quadrature/quadrature_build.C,ea55009,19.0,76.0,0.0,32.0,81.0,16.0,6.0,2.0,6.0,1.0,95.0,19.0,41.0,0.0,0.0,1.0,129.0,32.0,41.0,9.0,16.0,16.0,25.0,15.0,29.0,35.0,7.0,11.0,17.0,6.0,2.0,6.0,1.0,1.0,0.39,6.0,2.0,6.0,1.0,1.0
trunk/libmesh/examples/ex5/ex5.C,8715f40,51.0,77.0,68.0,137.0,171.0,189.0,9.0,9.0,9.0,1.0,193.0,48.0,71.0,68.0,0.0,2.0,491.0,131.0,147.0,57.0,107.0,189.0,12.0,18.0,116.0,130.0,47.0,12.0,71.0,13.0,13.0,13.0,1.0,6.0,1.29,17.0,17.0,17.0,2.0,0.0
trunk/libmesh/include/quadrature_rules.h,8715f40,0.0,0.0,0.0,21.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,21.0,9.0,9.0,5.0,39.0,0.0,5.0,4.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/include/quadrature_jacobi.h,8715f40,1.0,7.0,2.0,32.0,40.0,53.0,2.0,2.0,3.0,1.0,9.0,1.0,7.0,2.0,1.0,3.0,125.0,32.0,36.0,18.0,13.0,53.0,0.0,4.0,18.0,21.0,9.0,3.0,9.0,3.0,3.0,5.0,3.0,1.0,1.47,6.0,6.0,8.0,5.0,0.0
trunk/libmesh/src/quadrature/quadrature_build.C,8715f40,21.0,86.0,0.0,34.0,91.0,16.0,6.0,2.0,6.0,1.0,107.0,19.0,41.0,0.0,0.0,1.0,141.0,32.0,41.0,9.0,16.0,16.0,37.0,15.0,29.0,35.0,7.0,11.0,17.0,6.0,2.0,6.0,1.0,1.0,0.39,6.0,2.0,6.0,1.0,0.0
trunk/libmesh/include/petsc_matrix.h,91ffa81,0.0,0.0,0.0,161.0,227.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,9.0,0.0,0.0,0.0,15.0,541.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trunk/libmesh/include/fe_base.h,91ffa81,0.0,3.0,0.0,172.0,189.0,361.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,28.0,722.0,160.0,159.0,112.0,42.0,332.0,52.0,19.0,130.0,136.0,90.0,0.0,46.0,3.0,3.0,3.0,1.0,2.0,2.09,34.0,34.0,34.0,28.0,1.0
trunk/libmesh/include/petsc_vector.h,91ffa81,0.0,0.0,0.0,187.0,250.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,9.0,0.0,0.0,0.0,14.0,651.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trunk/libmesh/examples/ex6/ex6.C,91ffa81,71.0,81.0,155.0,174.0,176.0,366.0,2.0,2.0,2.0,1.0,301.0,6.0,8.0,9.0,0.0,2.0,704.0,43.0,18.0,5.0,7.0,75.0,553.0,25.0,15.0,15.0,3.0,3.0,9.0,3.0,3.0,3.0,1.0,0.0,4.17,4.0,4.0,4.0,2.0,1.0
trunk/libmesh/include/fe.h,91ffa81,0.0,3.0,0.0,97.0,145.0,245.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,4.0,7.0,487.0,88.0,118.0,97.0,5.0,229.0,46.0,6.0,48.0,50.0,44.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,1.94,9.0,9.0,9.0,7.0,1.0
trunk/libmesh/include/inf_fe.h,91ffa81,0.0,3.0,0.0,97.0,145.0,245.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,4.0,7.0,487.0,88.0,118.0,97.0,5.0,229.0,46.0,6.0,48.0,50.0,44.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,1.94,9.0,9.0,9.0,7.0,1.0
trunk/libmesh/include/inf_fe.h,91ffa81,0.0,0.0,0.0,156.0,164.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,11.0,0.0,0.0,0.0,17.0,815.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trunk/libmesh/src/fe/fe.C,91ffa81,15.0,44.0,11.0,74.0,157.0,52.0,11.0,11.0,12.0,1.0,70.0,15.0,44.0,11.0,0.0,3.0,283.0,72.0,144.0,29.0,92.0,52.0,9.0,6.0,119.0,146.0,32.0,15.0,99.0,28.0,26.0,28.0,1.0,3.0,0.36,34.0,32.0,35.0,3.0,1.0
trunk/libmesh/include/petsc_matrix.h,369245b,0.0,0.0,0.0,161.0,227.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,9.0,0.0,0.0,0.0,15.0,541.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/include/fe_base.h,369245b,0.0,3.0,0.0,183.0,197.0,393.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,28.0,773.0,164.0,159.0,112.0,42.0,332.0,97.0,21.0,130.0,136.0,90.0,0.0,46.0,3.0,3.0,3.0,1.0,2.0,2.09,34.0,34.0,34.0,28.0,0.0
trunk/libmesh/include/petsc_vector.h,369245b,0.0,0.0,0.0,187.0,250.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,9.0,0.0,0.0,0.0,14.0,651.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/examples/ex6/ex6.C,369245b,65.0,84.0,181.0,162.0,182.0,418.0,2.0,2.0,2.0,1.0,314.0,6.0,8.0,9.0,0.0,2.0,731.0,43.0,17.0,5.0,8.0,75.0,581.0,25.0,16.0,16.0,3.0,3.0,10.0,3.0,3.0,3.0,1.0,0.0,4.41,4.0,4.0,4.0,2.0,0.0
trunk/libmesh/include/fe.h,369245b,0.0,3.0,0.0,93.0,127.0,233.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,4.0,7.0,453.0,88.0,118.0,97.0,5.0,229.0,12.0,6.0,48.0,50.0,44.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,1.94,9.0,9.0,9.0,7.0,0.0
trunk/libmesh/include/inf_fe.h,369245b,0.0,3.0,0.0,93.0,127.0,233.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,4.0,7.0,453.0,88.0,118.0,97.0,5.0,229.0,12.0,6.0,48.0,50.0,44.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,1.94,9.0,9.0,9.0,7.0,0.0
trunk/libmesh/include/inf_fe.h,369245b,0.0,0.0,0.0,145.0,155.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,11.0,0.0,0.0,0.0,17.0,765.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk/libmesh/src/fe/fe.C,369245b,16.0,48.0,13.0,79.0,170.0,58.0,11.0,11.0,12.0,1.0,77.0,15.0,44.0,11.0,0.0,3.0,306.0,74.0,144.0,29.0,92.0,53.0,28.0,8.0,119.0,146.0,32.0,15.0,99.0,28.0,26.0,28.0,1.0,3.0,0.37,34.0,32.0,35.0,3.0,0.0
trunk/libmesh/include/equation_systems.h,369245b,0.0,3.0,0.0,57.0,62.0,149.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,268.0,57.0,55.0,45.0,7.0,149.0,0.0,7.0,40.0,40.0,37.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.71,3.0,3.0,3.0,3.0,1.0
trunk/libmesh/include/system_data.h,369245b,2.0,8.0,0.0,223.0,335.0,263.0,1.0,1.0,1.0,1.0,10.0,2.0,6.0,0.0,1.0,27.0,821.0,190.0,271.0,159.0,80.0,230.0,97.0,42.0,157.0,157.0,76.0,20.0,61.0,2.0,2.0,2.0,1.0,0.0,0.85,31.0,31.0,31.0,27.0,1.0
trunk/libmesh/src/base/system_data.C,369245b,4.0,11.0,0.0,114.0,168.0,26.0,1.0,1.0,1.0,1.0,16.0,2.0,8.0,0.0,0.0,12.0,308.0,71.0,96.0,28.0,40.0,23.0,98.0,23.0,57.0,60.0,14.0,11.0,35.0,2.0,2.0,2.0,1.0,1.0,0.24,17.0,17.0,17.0,12.0,1.0
