File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,human_buggy
src/KOKKOS/pair_coul_dsf_kokkos.cpp,900c839,6.0,36.0,1.0,66.0,334.0,34.0,7.0,7.0,9.0,1.0,43.0,6.0,36.0,1.0,0.0,8.0,434.0,66.0,305.0,74.0,226.0,34.0,1.0,28.0,177.0,237.0,57.0,0.0,180.0,24.0,24.0,26.0,1.0,4.0,0.11,58.0,58.0,75.0,8.0,1.0
src/MOLECULE/bond_quartic.cpp,900c839,4.0,19.0,2.0,69.0,221.0,58.0,4.0,4.0,5.0,1.0,25.0,4.0,19.0,2.0,0.0,11.0,348.0,69.0,209.0,40.0,154.0,58.0,0.0,12.0,146.0,194.0,39.0,0.0,155.0,21.0,21.0,26.0,4.0,5.0,0.28,47.0,47.0,57.0,14.0,1.0
src/BODY/compute_temp_body.cpp,900c839,7.0,27.0,2.0,83.0,260.0,51.0,8.0,8.0,8.0,1.0,36.0,7.0,27.0,2.0,0.0,9.0,394.0,83.0,247.0,48.0,195.0,51.0,0.0,13.0,186.0,259.0,47.0,0.0,212.0,17.0,17.0,19.0,1.0,4.0,0.21,72.0,72.0,75.0,9.0,1.0
src/USER-LB/fix_lb_momentum.cpp,900c839,7.0,54.0,2.0,41.0,229.0,29.0,10.0,10.0,11.0,1.0,63.0,7.0,54.0,2.0,0.0,4.0,299.0,41.0,219.0,50.0,184.0,29.0,0.0,10.0,188.0,228.0,50.0,0.0,178.0,24.0,24.0,24.0,1.0,7.0,0.13,38.0,38.0,43.0,4.0,1.0
src/MANYBODY/pair_tersoff.cpp,900c839,5.0,23.0,2.0,161.0,525.0,97.0,6.0,6.0,7.0,3.0,30.0,5.0,23.0,2.0,0.0,22.0,783.0,161.0,509.0,78.0,384.0,97.0,0.0,16.0,386.0,517.0,66.0,0.0,451.0,27.0,27.0,40.0,19.0,6.0,0.19,129.0,129.0,150.0,70.0,1.0
src/KSPACE/pppm_disp.cpp,900c839,13.0,70.0,5.0,1319.0,6146.0,776.0,12.0,11.0,12.0,1.0,88.0,13.0,70.0,5.0,0.0,87.0,8214.0,1319.0,6101.0,1238.0,4997.0,776.0,6.0,41.0,4994.0,5993.0,1151.0,1.0,4841.0,63.0,62.0,98.0,16.0,8.0,0.13,1003.0,972.0,1069.0,122.0,1.0
src/KOKKOS/pair_tersoff_zbl_kokkos.cpp,900c839,6.0,31.0,1.0,242.0,984.0,73.0,5.0,5.0,6.0,2.0,38.0,6.0,31.0,1.0,0.0,30.0,1299.0,242.0,960.0,291.0,701.0,73.0,1.0,23.0,700.0,859.0,188.0,0.0,671.0,28.0,28.0,33.0,19.0,4.0,0.08,156.0,156.0,169.0,79.0,1.0
src/KOKKOS/neigh_bond_kokkos.cpp,900c839,4.0,30.0,2.0,192.0,1008.0,100.0,7.0,7.0,10.0,2.0,35.0,4.0,30.0,2.0,0.0,32.0,1299.0,192.0,987.0,188.0,741.0,100.0,1.0,20.0,688.0,905.0,143.0,0.0,762.0,42.0,42.0,56.0,13.0,4.0,0.1,223.0,223.0,313.0,88.0,1.0
src/atom_vec_ellipsoid.cpp,900c839,2.0,24.0,0.0,172.0,1099.0,130.0,4.0,4.0,4.0,1.0,26.0,2.0,24.0,0.0,0.0,45.0,1401.0,172.0,1087.0,130.0,846.0,130.0,0.0,12.0,841.0,1019.0,125.0,0.0,894.0,13.0,13.0,13.0,3.0,4.0,0.12,176.0,176.0,185.0,47.0,1.0
src/GPU/pair_lj_cut_dipole_cut_gpu.cpp,900c839,7.0,39.0,1.0,57.0,280.0,33.0,6.0,6.0,8.0,1.0,47.0,7.0,39.0,1.0,0.0,6.0,370.0,57.0,261.0,69.0,189.0,33.0,0.0,19.0,171.0,208.0,42.0,0.0,166.0,18.0,18.0,26.0,1.0,6.0,0.13,36.0,36.0,49.0,6.0,1.0
src/ASPHERE/pair_gayberne.cpp,900c839,7.0,39.0,2.0,159.0,688.0,106.0,6.0,5.0,7.0,1.0,48.0,7.0,39.0,2.0,0.0,17.0,953.0,159.0,672.0,144.0,546.0,106.0,0.0,16.0,522.0,618.0,124.0,0.0,494.0,14.0,12.0,18.0,1.0,5.0,0.16,94.0,92.0,113.0,17.0,1.0
src/KOKKOS/fix_nvt_kokkos.cpp,900c839,4.0,19.0,2.0,10.0,33.0,15.0,3.0,3.0,3.0,1.0,25.0,4.0,19.0,2.0,0.0,1.0,58.0,10.0,25.0,8.0,15.0,15.0,1.0,7.0,16.0,22.0,7.0,0.0,15.0,3.0,3.0,3.0,1.0,1.0,0.6,3.0,3.0,3.0,1.0,1.0
src/fix_ave_atom.cpp,900c839,5.0,25.0,3.0,93.0,313.0,70.0,9.0,9.0,10.0,1.0,33.0,5.0,25.0,3.0,0.0,12.0,476.0,93.0,299.0,57.0,242.0,70.0,0.0,14.0,210.0,315.0,55.0,0.0,260.0,43.0,43.0,54.0,4.0,5.0,0.23,103.0,103.0,116.0,15.0,1.0
src/fix_shear_history.cpp,900c839,4.0,18.0,3.0,150.0,457.0,158.0,4.0,4.0,5.0,1.0,25.0,4.0,18.0,3.0,0.0,24.0,764.0,150.0,443.0,77.0,313.0,158.0,0.0,14.0,374.0,473.0,75.0,0.0,398.0,18.0,18.0,20.0,1.0,5.0,0.36,105.0,105.0,109.0,24.0,1.0
src/MC/fix_tfmc.cpp,900c839,5.0,39.0,6.0,40.0,210.0,49.0,11.0,11.0,13.0,1.0,50.0,5.0,39.0,6.0,0.0,5.0,299.0,40.0,195.0,44.0,145.0,49.0,0.0,15.0,138.0,196.0,43.0,0.0,153.0,27.0,27.0,31.0,1.0,5.0,0.25,56.0,56.0,65.0,5.0,1.0
src/USER-OMP/pair_coul_msm_omp.cpp,900c839,5.0,35.0,1.0,31.0,149.0,18.0,6.0,6.0,7.0,1.0,40.0,5.0,34.0,1.0,0.0,4.0,197.0,31.0,137.0,28.0,96.0,18.0,1.0,12.0,97.0,120.0,26.0,0.0,94.0,12.0,12.0,15.0,1.0,5.0,0.13,22.0,22.0,26.0,4.0,1.0
