File,index,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_bugs,keyword_bugs,human_bugs
lammps/lib/atc/WeakEquationElectronContinuity.cpp,64,0.0,6.0,0.0,12.0,70.0,25.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,10.0,106.0,12.0,66.0,43.0,14.0,25.0,0.0,4.0,14.0,26.0,17.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.38,10.0,10.0,10.0,10.0,0,0,0
lammps/lib/atc/WeakEquationElectronContinuity.h,65,0.0,2.0,0.0,26.0,58.0,24.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,8.0,108.0,26.0,52.0,41.0,10.0,24.0,0.0,6.0,24.0,34.0,25.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.46,8.0,8.0,8.0,8.0,0,0,0
lammps/lib/atc/Material.h,66,0.0,6.0,0.0,18.0,159.0,72.0,2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,6.0,248.0,18.0,149.0,120.0,17.0,72.0,0.0,10.0,86.0,94.0,75.0,0.0,19.0,4.0,4.0,4.0,3.0,2.0,0.48,10.0,10.0,10.0,8.0,0,0,0
lammps/src/region_intersect.cpp,71,3.0,20.0,1.0,42.0,166.0,47.0,7.0,7.0,7.0,2.0,24.0,3.0,20.0,1.0,0.0,8.0,255.0,42.0,160.0,40.0,113.0,47.0,0.0,6.0,135.0,182.0,39.0,0.0,143.0,22.0,22.0,22.0,6.0,4.0,0.29,52.0,52.0,52.0,23.0,7,8,6
lammps/src/dihedral_hybrid.cpp,73,4.0,22.0,3.0,63.0,230.0,60.0,7.0,7.0,8.0,1.0,29.0,4.0,22.0,3.0,0.0,10.0,353.0,63.0,218.0,44.0,161.0,60.0,0.0,12.0,186.0,261.0,44.0,0.0,217.0,21.0,21.0,22.0,5.0,4.0,0.28,74.0,74.0,77.0,17.0,0,1,0
lammps/src/neighbor.h,76,0.0,1.0,0.0,76.0,259.0,235.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,44.0,452.0,76.0,251.0,230.0,22.0,235.0,0.0,8.0,225.0,249.0,227.0,0.0,22.0,11.0,11.0,11.0,11.0,4.0,0.94,23.0,23.0,23.0,23.0,4,6,3
lammps/src/USER-SMD/compute_smd_tlsph_defgrad.cpp,77,1.0,14.0,0.0,19.0,89.0,30.0,2.0,2.0,3.0,1.0,16.0,1.0,14.0,0.0,0.0,5.0,138.0,19.0,74.0,14.0,56.0,30.0,0.0,15.0,56.0,71.0,16.0,0.0,55.0,4.0,4.0,5.0,1.0,2.0,0.41,12.0,12.0,13.0,5.0,0,0,0
lammps/src/USER-REAXC/reaxc_types.h,80,0.0,7.0,0.0,187.0,619.0,123.0,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,4.0,882.0,187.0,599.0,564.0,18.0,123.0,0.0,20.0,512.0,517.0,498.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,0.21,4.0,4.0,4.0,4.0,0,0,0
lammps/src/USER-INTEL/fix_intel.cpp,83,3.0,41.0,1.0,138.0,998.0,57.0,8.0,8.0,8.0,1.0,45.0,3.0,27.0,1.0,0.0,15.0,1193.0,85.0,412.0,72.0,304.0,42.0,576.0,124.0,247.0,364.0,64.0,3.0,297.0,33.0,33.0,37.0,1.0,3.0,0.1,115.0,115.0,122.0,15.0,6,9,5
lammps/src/pair_hybrid_overlay.h,86,0.0,1.0,0.0,11.0,18.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,52.0,9.0,10.0,7.0,0.0,23.0,3.0,7.0,4.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3,1.0,1.0,1.0,1.0,0,0,0
lammps/src/timer.h,87,0.0,2.0,0.0,28.0,55.0,37.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,11.0,115.0,28.0,51.0,41.0,12.0,37.0,0.0,4.0,41.0,51.0,38.0,0.0,13.0,2.0,2.0,2.0,1.0,1.0,0.73,13.0,13.0,13.0,11.0,2,2,2
lammps/src/USER-INTEL/fix_intel.h,89,0.0,5.0,0.0,64.0,322.0,137.0,1.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,1.0,27.0,523.0,46.0,144.0,102.0,53.0,131.0,167.0,35.0,87.0,123.0,73.0,0.0,50.0,3.0,3.0,4.0,1.0,1.0,0.91,35.0,35.0,39.0,27.0,1,1,1
lammps/src/accelerator_intel.h,92,0.0,0.0,0.0,16.0,35.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,7.0,4.0,4.0,0.0,16.0,38.0,11.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4,6,3
lammps/src/USER-INTEL/intel_buffers.h,93,0.0,4.0,0.0,42.0,265.0,16.0,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,33.0,323.0,39.0,152.0,97.0,64.0,16.0,82.0,37.0,117.0,164.0,95.0,2.0,67.0,6.0,6.0,6.0,1.0,3.0,0.11,46.0,46.0,47.0,33.0,4,6,3
lammps/lib/kokkos/core/src/impl/Kokkos_PhysicalLayout.hpp,94,0.0,8.0,0.0,8.0,23.0,43.0,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,0.0,1.0,73.0,8.0,19.0,16.0,2.0,43.0,0.0,4.0,9.0,13.0,9.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,2.26,2.0,2.0,2.0,1.0,0,0,0
lammps/lib/kokkos/core/src/Kokkos_View.hpp,95,1.0,11.0,0.0,359.0,1693.0,370.0,1.0,1.0,2.0,1.0,12.0,1.0,11.0,0.0,3.0,104.0,2384.0,357.0,1658.0,1177.0,461.0,365.0,17.0,29.0,419.0,624.0,414.0,0.0,210.0,8.0,8.0,45.0,1.0,7.0,0.22,131.0,131.0,202.0,104.0,0,0,0
lammps/src/USER-OMP/pair_lj_expand_omp.cpp,96,5.0,28.0,1.0,28.0,120.0,17.0,4.0,4.0,5.0,1.0,32.0,5.0,27.0,1.0,0.0,4.0,164.0,28.0,109.0,24.0,74.0,17.0,1.0,11.0,78.0,95.0,22.0,0.0,73.0,7.0,7.0,8.0,1.0,4.0,0.16,16.0,16.0,18.0,4.0,0,0,0
lammps/src/neigh_list.h,98,0.0,1.0,0.0,23.0,63.0,68.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,106.0,23.0,58.0,55.0,1.0,68.0,0.0,5.0,53.0,55.0,54.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.17,1.0,1.0,1.0,1.0,4,6,3
lammps/src/USER-OMP/thr_data.h,99,0.0,1.0,0.0,24.0,91.0,60.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,18.0,152.0,24.0,84.0,78.0,17.0,60.0,1.0,7.0,94.0,96.0,77.0,0.0,19.0,2.0,2.0,2.0,1.0,1.0,0.71,19.0,19.0,19.0,18.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestCuda.cpp,100,0.0,4.0,0.0,61.0,180.0,51.0,2.0,2.0,2.0,1.0,5.0,0.0,4.0,0.0,11.0,32.0,290.0,61.0,152.0,68.0,76.0,51.0,0.0,28.0,143.0,210.0,125.0,8.0,77.0,11.0,11.0,11.0,1.0,3.0,0.34,52.0,52.0,52.0,32.0,0,0,0
lammps/lib/kokkos/tpls/gtest/gtest/gtest.h,101,0.0,5.0,0.0,1973.0,13411.0,5036.0,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,195.0,830.0,20065.0,1883.0,11891.0,8612.0,2146.0,4700.0,777.0,1339.0,4239.0,5292.0,4137.0,18.0,1137.0,11.0,11.0,14.0,4.0,3.0,0.4,1010.0,1010.0,1130.0,841.0,0,0,0
lammps/lib/kokkos/core/src/Kokkos_Core.hpp,102,0.0,6.0,0.0,34.0,85.0,58.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,5.0,174.0,34.0,59.0,35.0,12.0,58.0,5.0,26.0,23.0,35.0,25.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.98,5.0,5.0,5.0,5.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestTile.hpp,105,3.0,9.0,0.0,33.0,76.0,46.0,3.0,3.0,3.0,1.0,12.0,3.0,9.0,0.0,0.0,6.0,153.0,33.0,72.0,41.0,27.0,46.0,0.0,4.0,34.0,51.0,31.0,1.0,19.0,7.0,7.0,8.0,1.0,6.0,0.64,15.0,15.0,16.0,6.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestSharedAlloc.hpp,106,13.0,32.0,4.0,53.0,108.0,55.0,9.0,9.0,9.0,5.0,49.0,13.0,31.0,4.0,0.0,3.0,215.0,53.0,101.0,41.0,65.0,55.0,0.0,7.0,60.0,101.0,27.0,12.0,62.0,26.0,26.0,26.0,14.0,3.0,0.54,28.0,28.0,28.0,16.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestViewMapping.hpp,107,12.0,45.0,2.0,283.0,944.0,86.0,39.0,39.0,39.0,19.0,59.0,12.0,44.0,2.0,0.0,19.0,1307.0,283.0,919.0,689.0,562.0,86.0,14.0,19.0,1109.0,2154.0,322.0,311.0,1521.0,584.0,584.0,584.0,306.0,8.0,0.09,735.0,735.0,735.0,366.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestViewImpl.hpp,108,0.0,1.0,0.0,55.0,169.0,68.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,289.0,11.0,4.0,4.0,0.0,44.0,223.0,8.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,11.0,1.0,1.0,1.0,1.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestAtomic.hpp,109,1.0,8.0,0.0,62.0,288.0,52.0,2.0,2.0,2.0,1.0,9.0,1.0,8.0,0.0,0.0,27.0,402.0,62.0,287.0,138.0,147.0,52.0,0.0,1.0,191.0,245.0,105.0,0.0,140.0,4.0,3.0,4.0,1.0,2.0,0.18,53.0,49.0,55.0,27.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestViewAPI.hpp,110,2.0,15.0,0.0,276.0,1076.0,66.0,7.0,7.0,8.0,2.0,18.0,2.0,14.0,0.0,1.0,56.0,1416.0,263.0,966.0,683.0,448.0,64.0,92.0,42.0,814.0,1326.0,418.0,113.0,795.0,125.0,125.0,125.0,65.0,9.0,0.07,406.0,406.0,421.0,166.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestViewSubview.hpp,111,5.0,21.0,1.0,168.0,648.0,80.0,13.0,13.0,13.0,7.0,26.0,5.0,21.0,1.0,0.0,28.0,874.0,168.0,643.0,425.0,446.0,80.0,0.0,5.0,601.0,1106.0,198.0,132.0,776.0,48.0,48.0,48.0,27.0,7.0,0.12,373.0,373.0,375.0,210.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestViewOfClass.hpp,112,1.0,7.0,0.0,33.0,86.0,46.0,2.0,2.0,2.0,1.0,8.0,1.0,7.0,0.0,0.0,6.0,163.0,27.0,57.0,34.0,15.0,44.0,26.0,9.0,25.0,43.0,16.0,3.0,24.0,7.0,7.0,7.0,4.0,2.0,0.77,14.0,14.0,14.0,9.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestReduce.hpp,113,1.0,9.0,0.0,282.0,1517.0,77.0,4.0,4.0,4.0,2.0,10.0,1.0,9.0,0.0,9.0,126.0,1872.0,279.0,1493.0,876.0,626.0,76.0,16.0,12.0,1044.0,1663.0,611.0,139.0,913.0,68.0,68.0,68.0,33.0,4.0,0.05,487.0,487.0,495.0,283.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestScan.hpp,114,1.0,5.0,0.0,18.0,41.0,44.0,2.0,2.0,2.0,1.0,6.0,1.0,5.0,0.0,0.0,6.0,103.0,18.0,40.0,22.0,14.0,44.0,0.0,1.0,19.0,31.0,17.0,0.0,14.0,6.0,6.0,7.0,1.0,2.0,1.1,12.0,12.0,13.0,6.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestRange.hpp,115,2.0,6.0,0.0,52.0,138.0,55.0,2.0,2.0,2.0,1.0,8.0,2.0,6.0,0.0,0.0,12.0,242.0,52.0,136.0,120.0,56.0,55.0,0.0,2.0,86.0,203.0,146.0,4.0,53.0,9.0,9.0,9.0,3.0,2.0,0.4,29.0,29.0,29.0,16.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestTeam.hpp,116,2.0,11.0,0.0,192.0,659.0,66.0,2.0,2.0,2.0,1.0,12.0,2.0,10.0,0.0,4.0,44.0,910.0,176.0,574.0,305.0,258.0,63.0,92.0,13.0,303.0,442.0,239.0,13.0,190.0,10.0,10.0,14.0,4.0,4.0,0.11,97.0,97.0,106.0,56.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestAggregate.hpp,117,12.0,31.0,0.0,22.0,42.0,46.0,11.0,11.0,11.0,6.0,43.0,12.0,31.0,0.0,0.0,1.0,109.0,22.0,34.0,19.0,18.0,46.0,0.0,8.0,31.0,48.0,10.0,5.0,33.0,11.0,11.0,11.0,6.0,2.0,1.35,11.0,11.0,11.0,6.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestAggregateReduction.hpp,118,1.0,6.0,0.0,36.0,113.0,43.0,2.0,2.0,2.0,1.0,7.0,0.0,4.0,0.0,0.0,11.0,191.0,29.0,83.0,57.0,16.0,43.0,28.0,9.0,41.0,58.0,35.0,0.0,23.0,3.0,3.0,3.0,1.0,1.0,0.52,18.0,18.0,18.0,11.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestCompilerMacros.hpp,119,0.0,10.0,0.0,9.0,42.0,42.0,1.0,1.0,1.0,1.0,10.0,0.0,5.0,0.0,0.0,3.0,93.0,9.0,25.0,18.0,5.0,42.0,5.0,17.0,15.0,20.0,14.0,0.0,6.0,2.0,2.0,2.0,1.0,1.0,1.68,4.0,4.0,4.0,3.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestMemorySpaceTracking.hpp,120,5.0,12.0,0.0,22.0,34.0,44.0,1.0,1.0,1.0,1.0,17.0,1.0,2.0,0.0,1.0,2.0,100.0,14.0,11.0,7.0,1.0,44.0,26.0,5.0,3.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestMemoryPool.hpp,121,4.0,21.0,2.0,142.0,574.0,104.0,2.0,2.0,2.0,1.0,26.0,4.0,13.0,2.0,0.0,23.0,820.0,133.0,369.0,207.0,112.0,104.0,142.0,99.0,176.0,219.0,144.0,0.0,75.0,11.0,11.0,11.0,1.0,2.0,0.28,42.0,42.0,42.0,23.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestTeamVector.hpp,122,1.0,8.0,0.0,88.0,508.0,51.0,2.0,2.0,2.0,1.0,9.0,1.0,8.0,0.0,0.0,47.0,646.0,88.0,504.0,186.0,271.0,51.0,0.0,4.0,212.0,298.0,149.0,0.0,149.0,12.0,12.0,12.0,1.0,2.0,0.1,73.0,73.0,87.0,47.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestTemplateMetaFunctions.hpp,123,0.0,3.0,2.0,27.0,104.0,88.0,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,0.0,19.0,219.0,27.0,102.0,76.0,11.0,88.0,0.0,2.0,46.0,74.0,64.0,0.0,10.0,2.0,2.0,2.0,1.0,1.0,0.86,22.0,22.0,22.0,19.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestCXX11Deduction.hpp,124,1.0,5.0,1.0,16.0,30.0,48.0,3.0,3.0,3.0,1.0,8.0,1.0,5.0,1.0,0.0,3.0,94.0,16.0,26.0,19.0,10.0,48.0,0.0,4.0,16.0,26.0,12.0,2.0,12.0,7.0,7.0,7.0,3.0,2.0,1.85,9.0,9.0,9.0,5.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestTaskPolicy.hpp,125,4.0,17.0,1.0,251.0,797.0,105.0,3.0,3.0,3.0,1.0,22.0,4.0,16.0,1.0,0.0,37.0,1145.0,247.0,735.0,394.0,321.0,102.0,50.0,19.0,362.0,471.0,250.0,4.0,217.0,10.0,10.0,10.0,3.0,3.0,0.14,111.0,111.0,122.0,39.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestPolicyConstruction.hpp,126,6.0,65.0,0.0,42.0,409.0,42.0,56.0,56.0,56.0,28.0,71.0,6.0,65.0,0.0,2.0,6.0,493.0,42.0,404.0,329.0,183.0,42.0,0.0,5.0,491.0,989.0,162.0,164.0,663.0,113.0,113.0,113.0,57.0,2.0,0.1,335.0,335.0,335.0,170.0,0,0,0
lammps/lib/kokkos/core/unit_test/TestMDRange.hpp,127,16.0,62.0,0.0,118.0,393.0,49.0,22.0,22.0,22.0,4.0,78.0,16.0,62.0,0.0,0.0,6.0,555.0,118.0,390.0,161.0,265.0,49.0,0.0,3.0,319.0,522.0,169.0,19.0,334.0,71.0,71.0,71.0,11.0,4.0,0.13,130.0,130.0,130.0,25.0,0,0,0
lammps/src/compute_angle.cpp,131,2.0,10.0,1.0,17.0,46.0,18.0,3.0,3.0,3.0,1.0,12.0,2.0,10.0,1.0,0.0,4.0,81.0,17.0,39.0,9.0,24.0,18.0,0.0,7.0,22.0,33.0,7.0,0.0,26.0,3.0,3.0,3.0,1.0,1.0,0.46,10.0,10.0,10.0,4.0,0,0,0
