File,index,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_bugs,keyword_bugs,human_bugs
fix_viscosity.cpp,4,6.0,33.0,4.0,53.0,212.0,44.0,10.0,10.0,11.0,3.0,43.0,6.0,33.0,4.0,0.0,6.0,309.0,53.0,201.0,34.0,157.0,44.0,0.0,11.0,156.0,215.0,32.0,0.0,183.0,31.0,31.0,39.0,15.0,6.0,0.22,57.0,57.0,68.0,20.0,0,0.0,0
npair_half_nsq_newtoff_omp.cpp,16,8.0,39.0,2.0,21.0,90.0,22.0,9.0,9.0,10.0,3.0,49.0,8.0,38.0,2.0,0.0,2.0,133.0,21.0,76.0,26.0,60.0,22.0,1.0,14.0,63.0,79.0,30.0,2.0,47.0,17.0,17.0,19.0,5.0,5.0,0.29,18.0,18.0,20.0,6.0,0,0.0,0
Kokkos_OpenMP_Exec.hpp,31,0.0,0.0,0.0,77.0,212.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,3.0,0.0,0.0,0.0,43.0,303.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kokkos_Macros.hpp,32,0.0,0.0,0.0,83.0,225.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,63.0,0.0,0.0,0.0,138.0,166.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kokkos_OldMacros.hpp,33,0.0,0.0,0.0,70.0,344.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,70.0,0.0,0.0,0.0,46.0,199.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kokkos_OpenMP.hpp,34,0.0,0.0,0.0,40.0,81.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,3.0,0.0,0.0,0.0,44.0,155.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kokkos_Traits.hpp,35,0.0,3.0,0.0,117.0,293.0,96.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,17.0,501.0,117.0,276.0,209.0,18.0,96.0,6.0,13.0,149.0,171.0,154.0,0.0,17.0,2.0,2.0,3.0,1.0,1.0,0.35,20.0,20.0,22.0,17.0,0,0.0,0
Kokkos_HostThreadTeam.hpp,36,1.0,8.0,1.0,173.0,632.0,290.0,2.0,2.0,2.0,1.0,10.0,1.0,8.0,1.0,2.0,60.0,1085.0,173.0,589.0,319.0,224.0,290.0,20.0,29.0,197.0,336.0,185.0,0.0,151.0,6.0,6.0,6.0,1.0,3.0,0.49,95.0,95.0,95.0,60.0,0,0.0,0
Kokkos_Atomic.hpp,37,0.0,14.0,0.0,60.0,98.0,158.0,1.0,1.0,1.0,1.0,14.0,0.0,4.0,0.0,0.0,1.0,312.0,49.0,18.0,15.0,1.0,146.0,57.0,66.0,4.0,7.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,8.11,1.0,1.0,1.0,1.0,0,0.0,0
fix_tmd.cpp,42,4.0,27.0,1.0,93.0,397.0,63.0,6.0,6.0,7.0,1.0,33.0,4.0,26.0,1.0,0.0,14.0,552.0,91.0,371.0,69.0,282.0,63.0,9.0,22.0,274.0,353.0,69.0,0.0,284.0,28.0,28.0,34.0,11.0,5.0,0.17,78.0,78.0,91.0,24.0,0,0.0,0
npair_half_multi_newton_tri.cpp,50,7.0,44.0,4.0,19.0,98.0,26.0,12.0,12.0,13.0,6.0,54.0,7.0,44.0,4.0,0.0,2.0,143.0,19.0,89.0,23.0,71.0,26.0,0.0,9.0,70.0,95.0,25.0,0.0,70.0,23.0,23.0,25.0,12.0,6.0,0.29,24.0,24.0,26.0,13.0,0,0.0,0
lal_buck_coul_long_ext.cpp,65,2.0,17.0,0.0,19.0,94.0,17.0,3.0,3.0,4.0,1.0,19.0,2.0,17.0,0.0,0.0,5.0,130.0,19.0,90.0,35.0,54.0,17.0,0.0,4.0,35.0,53.0,17.0,0.0,36.0,12.0,12.0,14.0,1.0,3.0,0.19,16.0,16.0,18.0,5.0,1,1.0,0
TestQthreads_Reductions.cpp,69,0.0,9.0,0.0,17.0,109.0,43.0,1.0,1.0,1.0,1.0,9.0,0.0,3.0,0.0,0.0,12.0,168.0,15.0,38.0,14.0,0.0,43.0,48.0,25.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.13,12.0,12.0,12.0,12.0,2,3.0,1
TestQthreads.hpp,70,2.0,8.0,0.0,14.0,53.0,43.0,1.0,1.0,1.0,1.0,9.0,2.0,8.0,0.0,1.0,2.0,109.0,14.0,20.0,10.0,9.0,43.0,0.0,33.0,9.0,12.0,8.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.15,2.0,2.0,2.0,2.0,0,0.0,0
fix_nve_sphere.cpp,76,13.0,43.0,12.0,64.0,189.0,65.0,8.0,8.0,8.0,1.0,68.0,13.0,43.0,12.0,0.0,4.0,316.0,64.0,176.0,43.0,141.0,65.0,0.0,13.0,144.0,178.0,44.0,0.0,134.0,12.0,12.0,13.0,1.0,5.0,0.37,31.0,31.0,33.0,4.0,2,2.0,1
