File,index,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_bugs,keyword_bugs,human_bugs
colmatrix.h,62,0.0,0.0,0.0,13.0,54.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,13.0,49.0,47.0,0.0,25.0,0.0,5.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0,0.0,0
mat3x3.h,63,0.0,0.0,0.0,16.0,51.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,16.0,47.0,45.0,0.0,25.0,0.0,4.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0,0.0,0
compute_erotate_rigid.h,64,0.0,0.0,0.0,11.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,9.0,12.0,9.0,0.0,29.0,3.0,7.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0,0.0,0
fix_nve_sphere.cpp,66,13.0,43.0,12.0,64.0,189.0,65.0,8.0,8.0,8.0,1.0,68.0,13.0,43.0,12.0,0.0,4.0,316.0,64.0,176.0,43.0,141.0,65.0,0.0,13.0,144.0,178.0,44.0,0.0,134.0,12.0,12.0,13.0,1.0,5.0,0.37,31.0,31.0,33.0,4.0,2,3.0,1
fix_nve_sphere.h,67,0.0,1.0,0.0,11.0,22.0,38.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,71.0,9.0,14.0,11.0,0.0,38.0,3.0,7.0,8.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.71,1.0,1.0,1.0,1.0,2,4.0,1
math_vector.h,68,0.0,5.0,1.0,79.0,342.0,73.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,1.0,0.0,60.0,448.0,79.0,328.0,100.0,236.0,73.0,0.0,14.0,308.0,391.0,96.0,0.0,295.0,12.0,12.0,12.0,5.0,2.0,0.22,82.0,82.0,85.0,67.0,0,0.0,0
math_extra.h,69,0.0,9.0,0.0,105.0,453.0,155.0,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,0.0,42.0,713.0,105.0,446.0,163.0,212.0,155.0,0.0,7.0,278.0,320.0,115.0,0.0,205.0,1.0,1.0,1.0,1.0,0.0,0.35,42.0,42.0,42.0,42.0,2,2.0,1
nvd_device.h,70,0.0,5.0,0.0,56.0,313.0,102.0,2.0,2.0,2.0,1.0,5.0,0.0,3.0,0.0,1.0,59.0,467.0,56.0,220.0,109.0,136.0,98.0,69.0,29.0,186.0,272.0,108.0,0.0,164.0,19.0,19.0,19.0,4.0,3.0,0.45,98.0,98.0,98.0,64.0,0,0.0,0
nvd_macros.h,72,0.0,0.0,0.0,22.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,16.0,0.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0
ucl_types.h,73,0.0,1.0,0.0,15.0,138.0,37.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,25.0,176.0,15.0,135.0,123.0,25.0,37.0,0.0,3.0,152.0,177.0,152.0,0.0,25.0,1.0,1.0,1.0,1.0,0.0,0.27,25.0,25.0,25.0,25.0,0,0.0,0
fix_meso_stationary.cpp,74,2.0,9.0,0.0,23.0,76.0,22.0,2.0,2.0,3.0,1.0,11.0,2.0,9.0,0.0,0.0,6.0,119.0,23.0,58.0,22.0,38.0,22.0,0.0,18.0,36.0,52.0,23.0,0.0,29.0,4.0,4.0,4.0,1.0,2.0,0.38,14.0,14.0,15.0,6.0,0,0.0,0
fix_meso_stationary.h,75,0.0,0.0,0.0,11.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,9.0,18.0,14.0,0.0,12.0,3.0,7.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0,0.0,0
comm.h,76,0.0,1.0,0.0,32.0,86.0,157.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,223.0,32.0,82.0,79.0,19.0,157.0,0.0,4.0,75.0,77.0,77.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.91,1.0,1.0,1.0,1.0,2,6.0,0
neigh_request.h,77,0.0,0.0,0.0,33.0,64.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,138.0,33.0,60.0,58.0,0.0,84.0,0.0,4.0,56.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,4,6.0,2
integrate.h,78,0.0,1.0,0.0,11.0,32.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,58.0,11.0,28.0,25.0,4.0,22.0,0.0,4.0,21.0,25.0,24.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.79,3.0,3.0,3.0,3.0,4,6.0,4
pair.h,80,0.0,1.0,0.0,53.0,179.0,180.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,29.0,362.0,53.0,174.0,163.0,13.0,180.0,0.0,5.0,133.0,162.0,153.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.03,29.0,29.0,29.0,29.0,22,29.0,12
pair_tersoff_zbl.cpp,81,4.0,25.0,3.0,49.0,192.0,46.0,5.0,5.0,8.0,3.0,32.0,4.0,25.0,3.0,0.0,7.0,287.0,49.0,175.0,32.0,139.0,46.0,0.0,17.0,110.0,150.0,27.0,0.0,123.0,27.0,27.0,45.0,15.0,4.0,0.26,38.0,38.0,56.0,21.0,0,1.0,0
math_const.h,82,0.0,0.0,0.0,5.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.0,16.0,16.0,12.0,22.0,0.0,3.0,12.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0,0.0,0
pair_lj_charmm_coul_long_gpu.h,83,0.0,0.0,0.0,11.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0,9.0,15.0,12.0,0.0,32.0,3.0,7.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0,0.0,0
pair_lj_charmm_coul_long.h,84,0.0,0.0,0.0,14.0,49.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0,12.0,41.0,38.0,0.0,47.0,3.0,7.0,36.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,1,3.0,0
lal_charmm_long_ext.cpp,85,2.0,18.0,0.0,19.0,99.0,17.0,3.0,3.0,4.0,1.0,20.0,2.0,18.0,0.0,0.0,5.0,135.0,19.0,95.0,37.0,57.0,17.0,0.0,4.0,35.0,53.0,17.0,0.0,36.0,12.0,12.0,14.0,1.0,3.0,0.18,16.0,16.0,18.0,5.0,1,1.0,0
lal_charmm_long.h,86,0.0,0.0,0.0,17.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.0,17.0,31.0,28.0,0.0,35.0,0.0,4.0,16.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0,0.0,0
ch5md.c,87,6.0,25.0,1.0,87.0,336.0,25.0,3.0,3.0,3.0,1.0,32.0,6.0,25.0,1.0,0.0,13.0,448.0,87.0,329.0,51.0,236.0,25.0,0.0,7.0,264.0,301.0,50.0,0.0,251.0,6.0,6.0,7.0,1.0,4.0,0.08,37.0,37.0,38.0,13.0,0,0.0,0
ch5md.h,89,0.0,0.0,0.0,10.0,57.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,10.0,45.0,45.0,0.0,7.0,2.0,10.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,4,5.0,3
fix_nh_sphere.cpp,90,9.0,27.0,10.0,57.0,146.0,74.0,5.0,5.0,5.0,1.0,45.0,9.0,27.0,10.0,0.0,5.0,275.0,57.0,136.0,35.0,101.0,74.0,0.0,10.0,113.0,142.0,36.0,0.0,106.0,9.0,9.0,10.0,1.0,5.0,0.54,26.0,26.0,27.0,5.0,2,3.0,1
fix_nh_sphere.h,91,0.0,1.0,0.0,9.0,17.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,49.0,9.0,13.0,10.0,0.0,23.0,0.0,4.0,7.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.77,1.0,1.0,1.0,1.0,1,3.0,0
reaxc_io_tools.h,92,0.0,0.0,0.0,3.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,6.0,6.0,0.0,25.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0,0.0,0
