File,index,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,fastread_bugs,keyword_bugs,human_bugs
lammps/src/MANYBODY/pair_gw.h,0,0.0,6.0,0.0,28.0,103.0,80.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,6.0,196.0,26.0,95.0,77.0,17.0,80.0,3.0,7.0,72.0,79.0,67.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,0.84,6.0,6.0,6.0,6.0,2,3,1
lammps/src/pair.h,1,0.0,1.0,0.0,53.0,179.0,180.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,29.0,362.0,53.0,174.0,163.0,13.0,180.0,0.0,5.0,133.0,162.0,153.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.03,29.0,29.0,29.0,29.0,12,15,7
lammps/lib/kokkos/core/src/Kokkos_Core_fwd.hpp,7,0.0,1.0,0.0,53.0,145.0,105.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,284.0,53.0,73.0,69.0,2.0,89.0,40.0,46.0,31.0,44.0,43.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.22,3.0,3.0,3.0,3.0,0,0,0
lammps/lib/kokkos/core/src/Kokkos_HostSpace.hpp,11,0.0,6.0,0.0,70.0,153.0,108.0,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,2.0,4.0,319.0,70.0,123.0,99.0,17.0,104.0,11.0,24.0,51.0,66.0,61.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.85,4.0,4.0,4.0,4.0,0,0,0
lammps/lib/kokkos/core/src/Kokkos_ScratchSpace.hpp,12,0.0,12.0,3.0,23.0,84.0,63.0,2.0,2.0,2.0,1.0,14.0,0.0,9.0,1.0,1.0,4.0,163.0,23.0,68.0,42.0,21.0,57.0,12.0,10.0,32.0,41.0,25.0,0.0,16.0,5.0,5.0,5.0,1.0,2.0,0.84,8.0,8.0,8.0,4.0,0,0,0
lammps/lib/kokkos/core/src/Kokkos_Parallel.hpp,13,2.0,14.0,0.0,57.0,234.0,243.0,1.0,1.0,1.0,1.0,16.0,2.0,7.0,0.0,0.0,9.0,528.0,57.0,155.0,90.0,28.0,243.0,39.0,43.0,42.0,57.0,38.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,1.57,9.0,9.0,9.0,9.0,0,0,0
lammps/lib/kokkos/core/src/Kokkos_Layout.hpp,14,0.0,8.0,0.0,29.0,104.0,108.0,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,0.0,6.0,239.0,29.0,98.0,80.0,49.0,108.0,0.0,6.0,46.0,65.0,53.0,0.0,12.0,5.0,5.0,5.0,1.0,2.0,1.1,10.0,10.0,10.0,6.0,0,0,0
lammps/lib/kokkos/core/src/KokkosExp_MDRangePolicy.hpp,16,2.0,32.0,3.0,52.0,316.0,119.0,3.0,3.0,4.0,1.0,37.0,2.0,18.0,1.0,1.0,6.0,477.0,49.0,181.0,91.0,87.0,108.0,109.0,41.0,72.0,124.0,70.0,0.0,54.0,8.0,8.0,12.0,1.0,4.0,0.6,17.0,17.0,24.0,6.0,0,0,0
lammps/src/compute_vacf.cpp,20,4.0,17.0,2.0,33.0,96.0,27.0,3.0,3.0,3.0,1.0,23.0,4.0,17.0,2.0,0.0,5.0,156.0,33.0,88.0,27.0,64.0,27.0,0.0,8.0,66.0,81.0,25.0,0.0,56.0,5.0,5.0,5.0,1.0,3.0,0.31,14.0,14.0,14.0,5.0,2,2,1
lammps/src/atom.h,23,0.0,2.0,0.0,85.0,206.0,274.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,519.0,85.0,200.0,191.0,6.0,274.0,0.0,6.0,193.0,197.0,190.0,0.0,7.0,3.0,3.0,3.0,3.0,1.0,1.37,6.0,6.0,6.0,6.0,14,18,9
lammps/src/error.h,28,0.0,0.0,0.0,12.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,11.0,14.0,12.0,3.0,16.0,8.0,9.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0,0,0
