c4acc7dThu Aug 21 11:33:38 2014 -0700Merge pull request #580 from peastman/docs
3ff5091Mon Aug 18 14:08:29 2014 -0700Very minor fix in developer guide
89b4a7eMon Aug 18 12:35:28 2014 -0700Merge pull request #590 from rmcgibbo/openany
3cc5e85Mon Aug 18 12:33:39 2014 -0700Docs start chapter on any page
a3c6ad3Mon Aug 18 12:28:28 2014 -0700Merge pull request #589 from mgarraha/master
9f8348cMon Aug 18 11:33:32 2014 -0700Merge pull request #588 from peastman/master
e30242bMon Aug 18 14:30:50 2014 -0400avoid syntax error if tabulated function min is negative
d68ecd0Mon Aug 18 11:14:59 2014 -0700Fixed bug in getInducedDipoles()
d446dc2Mon Aug 18 10:47:44 2014 -0700Merge pull request #586 from swails/charmm_py3
10bb823Fri Aug 15 20:51:36 2014 -0400Fix Python3 compatibility with the CHARMM parsers.
5d94f72Thu Aug 14 13:34:50 2014 -0700Merge pull request #585 from jchodera/informative-error-message
7548057Wed Aug 13 19:42:32 2014 -0700Updated Context::getParameter() and Context::setParameter() error messages to also print name of incorrect parameter to aid debugging.
9d9e2cfTue Aug 12 17:13:16 2014 -0700Merge pull request #583 from peastman/master
2279888Tue Aug 12 16:40:24 2014 -0700Fixed uninitialized memory error when using multiple GPUs
6250e8eTue Aug 12 16:35:58 2014 -0700Merge pull request #582 from peastman/master
94f09d1Tue Aug 12 15:37:45 2014 -0700Merge branch 'master' of https://github.com/SimTk/openmm
8ffe655Tue Aug 12 15:25:48 2014 -0700Fixed an overly strict test case
5b3369aTue Aug 12 15:22:41 2014 -0700Merge pull request #581 from peastman/master
1f7f642Tue Aug 12 15:07:55 2014 -0700Merge branch 'master' of https://github.com/SimTk/openmm
edd9164Tue Aug 12 15:03:59 2014 -0700Avoid integer overflow when dealing with very large systems
c2c0208Mon Aug 11 15:23:58 2014 -0700Deleted obsolete documentation files
3724633Mon Aug 11 13:29:51 2014 -0700Marked GBVIForce as deprecated and removed it from the manual
75a64c2Mon Aug 11 13:21:34 2014 -0700Prevent sphinx from adding an index to PDF file
8917994Mon Aug 11 13:20:42 2014 -0700AMBER example script uses periodic box vectors from inpcrd
0499523Mon Aug 11 10:17:01 2014 -0700Merge pull request #577 from swails/fix_charmm_psf
4b9221eSat Aug 9 22:20:51 2014 -0400Redo the way CHARMM PSF files are parsed.  This should be much more robust in terms of supporting PSF files that don't really conform to the "standard" way that CHARMM prints them.
27381f7Sat Aug 9 14:40:28 2014 -0400Fix possible problems when parsing some CHARMM stream files that may not have the same format as the rest of the CHARMM stream files I've seen.
de112a8Fri Aug 8 16:41:19 2014 -0700Edits to documentation based on Jason's comments
7219ca9Wed Aug 6 13:48:24 2014 -0700Added discussion of loading CHARMM files
d688fcaMon Aug 4 13:34:41 2014 -0700Jason's fixes to documentation
4995e75Mon Aug 4 13:22:06 2014 -0700John's fixes to documentation
d20e4edFri Aug 1 16:10:56 2014 -0700Merge pull request #570 from peastman/master
a55a84cFri Aug 1 15:58:16 2014 -0700Fixed compilation errors on Windows
3515270Fri Aug 1 12:59:24 2014 -0700Merge pull request #569 from peastman/master
d85f799Fri Aug 1 11:56:42 2014 -0700Fixed compilation error on some compilers
6320365Thu Jul 31 17:27:48 2014 -0700Merge pull request #568 from peastman/docs
1f54f70Thu Jul 31 15:41:35 2014 -0700Fixed lots of errors in User Guide, especially in equations
05d64aeThu Jul 31 11:26:47 2014 -0700Merge pull request #567 from peastman/pnacl
ec785e7Thu Jul 31 11:02:58 2014 -0700Merge branch 'pnacl' of https://github.com/peastman/openmm into pnacl
c7313c1Wed Jul 30 13:37:30 2014 -0700Support CPU platform on PNaCl.
f6b2036Wed Jul 30 13:51:01 2014 -0700Merge pull request #566 from peastman/master
601d84aWed Jul 30 13:37:30 2014 -0700Support CPU platform on PNaCl
92d5b69Wed Jul 30 13:25:37 2014 -0700Fix crash with empty interaction groups
54d9582Wed Jul 30 12:53:07 2014 -0700Merge pull request #564 from peastman/master
75f0401Wed Jul 30 11:55:33 2014 -0700Fixed error when running in double precision
4fccce3Wed Jul 30 11:42:39 2014 -0700Fixes to user guide
41f518eWed Jul 30 10:53:23 2014 -0700Merge pull request #563 from peastman/master
0e4555aTue Jul 29 17:15:59 2014 -0700Updated version number to 6.1
7c54418Mon Jul 28 15:42:59 2014 -0700Bug fixes to PNaCl vectors
0bb293fFri Jul 25 12:30:05 2014 -0700CPU platform works on PNaCl
074e3cdThu Jul 24 16:46:56 2014 -0700Modified test case to work on ARM
43b669eThu Jul 24 16:35:40 2014 -0700Created PNaCl implementation of vector instructions (not yet optimized!)
076c5b9Thu Jul 24 11:24:20 2014 -0700Merge pull request #558 from peastman/master
bd2ad53Thu Jul 24 11:24:12 2014 -0700Merge pull request #557 from peastman/apple
86a8c92Thu Jul 24 11:23:07 2014 -0700Fixed compilation error on Android
080691dThu Jul 24 11:09:38 2014 -0700Consolidated logic for determining if vector instructions are supported
b557289Thu Jul 24 10:55:39 2014 -0700Very minor optimization to DIIS
f96b74eThu Jul 24 10:42:48 2014 -0700Disable OpenCL by default on Macs
35041aeWed Jul 23 16:30:39 2014 -0700Preliminary support for Chrome portable native client
2cb9adfWed Jul 23 13:46:44 2014 -0700Merge pull request #556 from peastman/master
c019448Wed Jul 23 13:15:45 2014 -0700Fixed anisotropy for terminal residues
97e3795Wed Jul 23 11:17:32 2014 -0700Merge pull request #554 from peastman/master
6700457Wed Jul 23 10:45:37 2014 -0700Merge branch 'master' of https://github.com/SimTk/openmm
37457b2Wed Jul 23 10:45:20 2014 -0700Merge branch 'master' of https://github.com/peastman/openmm
debe166Wed Jul 23 10:43:57 2014 -0700Fixed error in OpenCL MonteCarloBarostat in double precision
25f1080Tue Jul 22 11:36:29 2014 -0700Merge pull request #553 from peastman/docs
da5824cTue Jul 22 11:16:23 2014 -0700Marked Sphinx-generated PDF files as optional installs
f56216fTue Jul 22 10:45:59 2014 -0700Deleted obsolete documentation files
088b491Tue Jul 22 10:41:22 2014 -0700Renamed docs to docs-source
e4ee9efTue Jul 22 10:37:18 2014 -0700Created CMake targets for building Sphinx documentation
ad35a53Mon Jul 21 17:34:31 2014 -0700Merge pull request #522 from kyleabeauchamp/vagrant
6ddb633Mon Jul 21 20:22:23 2014 -0400Remove hardcoded reference to my fork in build_conda_package_vagrant.sh
c7aa1d0Mon Jul 21 20:17:07 2014 -0400Merge remote-tracking branch 'upstream/master' into vagrant
aea4e45Mon Jul 21 20:16:49 2014 -0400Renamed tools to devtools
f7127d3Mon Jul 21 15:24:08 2014 -0700Merge pull request #551 from peastman/master
24d0b3bMon Jul 21 15:04:22 2014 -0700Renamed tools to devtools
2a2fae3Mon Jul 21 14:17:53 2014 -0700Merge pull request #549 from swails/charmm_nbfix
920ddf9Mon Jul 21 13:47:07 2014 -0700Make sure the parameter file gets copied over.
213c77eMon Jul 21 13:46:30 2014 -0700Merge pull request #548 from peastman/master
039b53bMon Jul 21 13:25:58 2014 -0700Created ForceField.loadFile()
8db70d3Mon Jul 21 13:21:44 2014 -0700Merge pull request #547 from peastman/diis
b5c8896Mon Jul 21 13:10:33 2014 -0700Make sure the necessary files get copied over.
d978a87Mon Jul 21 13:05:20 2014 -0700Add a test for CHARMM NBFIX and import CharmmPSFWarning into the simtk.openmm.app namespace to allow users to filter that warning out if they want to.
bbbc316Mon Jul 21 11:38:16 2014 -0700Optimization to building DIIS matrix
a346a6dFri Jul 18 16:47:03 2014 -0700Initial CUDA implementation of DIIS
feee6d2Fri Jul 18 14:26:48 2014 -0700Make NBFIX ordering consistent.
49c9817Fri Jul 18 10:23:16 2014 -0700Fixed compilation errors on gcc
d47cb00Thu Jul 17 23:14:24 2014 -0700Pass the custom force particle as a tuple of 1 parameter, rather than just as a single parameter.
8dda27fFri Jul 18 02:12:09 2014 -0400setLongRangeCorrection -> setUseLongRangeCorrection
4e68c47Thu Jul 17 20:45:08 2014 -0700Implement NBFIX in the CHARMM parsers.
6159580Thu Jul 17 17:54:26 2014 -0700Merge pull request #541 from peastman/master
0fc61dbThu Jul 17 17:28:17 2014 -0700Fixed error in DrudeForce::updateParametersInContext()
8ed7519Thu Jul 17 13:49:32 2014 -0700Merge pull request #532 from swails/lj1264
eb6cbd0Thu Jul 17 13:19:28 2014 -0700Make sure inpcrd files are copied to the build directory.
8a8a2c6Thu Jul 17 13:19:20 2014 -0700Merge pull request #539 from swails/fix_customnonbondedforce_segfault
26dab00Tue Jul 15 11:53:10 2014 -0700Add a test for the 12-6-4 potential.
c494355Tue Jul 15 11:10:22 2014 -0700Add 12-6-4 potential support.
8027380Thu Jul 17 12:27:13 2014 -0700Add a comment about updating the copy constructor if the implementation details are changed for CustomNonbondedForce.
025892dThu Jul 17 11:36:21 2014 -0700Get rid of vestigial variable.
c3ad0e3Thu Jul 17 11:17:06 2014 -0700- Make the TabulatedFunction::Copy method a pure virtual. - Don't make a Copy method on FunctionInfo - Have the Copy() methods on the TabulatedFunction subclasses return a pointer
5c733e8Thu Jul 17 10:35:25 2014 -0700Created reference implementation of DIIS for converging AMOEBA dipoles.  Also some minor code cleanup.
4517491Wed Jul 16 15:46:59 2014 -0700Switch to a deep copy on the tabulated functions in CustomNonbondedForce. This necessitated creating a Copy method to do that on TabulatedFunction classes.
d304604Tue Jul 15 12:38:49 2014 -0700Add an explicit (shallow) copy constructor for CustomNonbondedForce. This fixes segfaults when you use the long-range dispersion correction with the CustomNonbondedForce if the force uses TabulatedFunction objects. Basically, it prevents the copy from taking ownership (and deleting) the functions in its destructor.
14df6a0Wed Jul 16 11:18:20 2014 -0700Merge pull request #538 from peastman/master
b7b4742Wed Jul 16 10:54:47 2014 -0700Fixed a bug in unit conversion for sequences
c37345eTue Jul 15 17:32:29 2014 -0700Merge pull request #536 from swails/fix_inpcrd_units
3c96da5Tue Jul 15 17:00:03 2014 -0700- Some minor cleanups and simplifications in the Amber prmtop parser. - Convert coordinates, velocities, and box vectors into Vec3 objects to avoid a   subtle bug in the units module with respect to silently modifying mutable   collections in-place when converting to a new set of units.
3eb0fa0Tue Jul 15 15:18:23 2014 -0700Merge pull request #535 from peastman/master
c9c5997Tue Jul 15 14:55:09 2014 -0700Fixed bug when running on a CPU device
e26ff24Tue Jul 15 14:00:22 2014 -0700Merge pull request #533 from jchodera/revert-travis-ci
bcbc107Tue Jul 15 15:20:13 2014 -0400Revert to older Travis-CI testing framework so we can separate testing from conda dev builds.
4647932Tue Jul 15 11:46:53 2014 -0700Merge pull request #531 from peastman/charmm
9128e9eTue Jul 15 11:26:48 2014 -0700Depressing compromise to make the ordering of atoms in improper torsions as consistent as possible with both AMBER and CHARMM
a993d7aTue Jul 15 10:23:53 2014 -0700Merge remote-tracking branch 'origin/master' into charmm
fd76052Mon Jul 14 17:29:42 2014 -0700Trivial change to force travis to rerun the tests
1aa01b1Mon Jul 14 16:56:46 2014 -0700Fixed some incorrect test cases.
56f9f6fMon Jul 14 16:46:15 2014 -0700Merge pull request #530 from swails/longrange
94f5f03Mon Jul 14 16:32:49 2014 -0700Added CHARMM polarizable force field to the list of force fields in the manual
2a3658dMon Jul 14 19:26:53 2014 -0400Update the energy in anticipation of just uncommenting that test when the fix is added.
fee9a5bMon Jul 14 19:21:47 2014 -0400Change the default so that NBFIX amber topology files use a long-range correction by default. Then add a test for using the long-range correction and _not_ using the long-range correction.  Comment out the test using the long-range correction since it currently segfaults.  When the fix for the segfault is added, this test can be reinstated (but the energy has to be updated)
615b18cMon Jul 14 16:17:48 2014 -0700Created XML file for CHARMM polarizable force field
e1e1e12Mon Jul 14 14:35:45 2014 -0700Changed definition of polarizability to match CHARMM
fcba92aMon Jul 14 14:26:56 2014 -0700Merge pull request #529 from peastman/master
fc8d393Mon Jul 14 13:32:39 2014 -0700Updated long range correction code to work with new style tabulated functions
a7cae16Mon Jul 14 13:30:36 2014 -0400Moved to build-vm directory
d89cd17Sat Jul 12 12:11:23 2014 -0400Merge remote-tracking branch 'upstream/master' into vagrant
6b99ed6Fri Jul 11 17:41:46 2014 -0400Build conda recipe regardless of test success.
c324686Fri Jul 11 17:21:16 2014 -0400Added some more VM stuff.
a746617Fri Jul 11 14:12:40 2014 -0700Merge pull request #525 from swails/master
0047587Fri Jul 11 13:57:25 2014 -0700Merge pull request #524 from swails/nbfix_amber
a558b3bFri Jul 11 13:51:31 2014 -0700Copyright update.
