,hash,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
6383,10f9b05f59800deb8bba418231a9d1f176f969f3,1,1,1,0.0,6,32,-57.0,16,5.215729166666667,12,103293.0,1.1917277465998282,2939,0,0,0
6384,7128a458591f5ddac874170d416a896c113eba94,2,2,4,1.9748997480723935,17,22,-5.25,16,3.171009837962963,56,103295.5,1.8701710453550702,2941,0,0,0
6385,188def79c1f8f00c61e690a030fad96425d7d643,2,2,4,1.9735159470068222,16,21,-5.0,16,3.178663194444445,47,103299.5,1.856642339023661,2943,0,0,0
6386,469ccc66ba3ee71196d30ca6a29f7c6663239301,1,1,2,1.0,18,2,583.0,1,7.990231481481482,20,103302.5,1.093864614778462,1016,0,0,0
6387,112e592877e700ce45b986b8255e7dd632ab7a97,1,1,4,0,0,0,0.0,1,35.02068287037037,30,103305.5,1.0148721638370446,1020,0,0,0
6388,3d67a353633c18549d971c6fa93e4336351b29cb,1,2,2,0.10928571467638523,69,0,40.0,16,16.50616898148148,31,103309.5,1.0302917049111129,71,0,0,0
6389,18f352ec824884da8cb840d2558b044d67d4be33,1,1,1,0.0,119,24,2060.0,16,19.904409722222223,62,103311.0,1.0502401233674141,72,0,0,0
6390,fb1c3d29838d5c0be79102534fda06a314db9a20,2,2,2,0.8112781244591328,4,4,-1.5,16,68.06482060185185,10,103312.5,1.011019171008343,2945,0,0,0
6391,8a3c1ef771c805ab53121b0436f952686dc8182b,2,2,2,0.8112781244591328,4,4,-5.0,16,68.06704282407406,9,103314.5,1.0110188112508154,2946,0,0,0
6392,d028b48b1068c78bce970eb24b7d0a74b966ad3b,1,1,1,0.0,23,21,211.0,16,29.157453703703705,53,103316.0,1.0342965476396513,2947,0,0,0
6393,f481a2e2dc82ef1ba5c10a739e2e50e18b52f511,1,1,1,0.0,8,3,140.0,15,123.0478125,17,103317.0,1.0081269222075768,173,0,0,0
6394,1ad5054641ea75e595a66d87298cecd17da6fd0e,1,1,1,0.0,8,3,8218.0,16,10.093460648148149,199,103318.0,1.0990740475303156,133,0,0,0
6395,41027cc363fe8764a079ed43ae2e34c74ac67235,1,1,3,1.3609640474436813,6,4,192.66666666666666,1,30.08582175925926,44,103320.0,1.0203122625667698,1023,0,0,0
6396,cdedd46ab7d341cf23f47ee4a5944221e244d962,1,1,2,0.9988455359952018,12,13,361.0,1,5.238240740740741,152,103322.5,1.1431778410195677,1025,0,0,0
6397,0ddb666dc57147ed1462c0deaf5c99433ce7d6e5,1,1,1,0.0,23,0,620.0,1,0.014270833333333333,47,103324.0,71.07299270072993,1026,0,0,0
6398,8f689e00d659d83ce3dc6bc93d8783e592079d34,1,1,1,0.0,13,0,7.0,15,57.952152777777776,7,103325.0,1.0172556143657783,174,0,0,0
6399,ae5c55eb44d41cb61005a91b091ea889af802d7e,2,2,2,0.8453509366224365,22,0,4208.0,16,7.603969907407407,240,103326.5,1.594770309162695,3155,0,0,0
6400,6b11ec8b7941b769444d93b0665572b331c71ca3,1,1,1,0.0,4,0,481.0,16,69.79946759259259,26,103328.0,1.0143267568434309,3156,0,0,0
6401,12ef1912032385a4d25913aaff5023b47aec321f,1,1,1,0.0,5,0,6.0,16,5.8092245370370375,14,103329.0,1.172140015181793,3157,0,0,0
6402,28566718942e25fea613d5fffd16d3ea59db90c8,1,1,1,0.0,4,3,-3.0,16,1.998113425925926,8,7936.0,1.5004720888337957,987,0,0,0
6403,e4244d9819046b6327f3a7ce361e1ae0ece8efdd,1,1,1,0.0,2,20,-3.0,16,70.86623842592593,13,104191.0,1.014111091857165,1154,0,0,0
6404,89f050f5be0d689a43ac6ce6c520f74ca3f009fa,1,1,1,0.0,12,0,145.0,15,2.1995949074074073,18,103331.0,1.4546291667762898,175,0,0,0
6405,493d272da1c85f41fba1b95577ef107022ddc16f,1,1,1,0.0,13,0,8239.0,16,1.3085532407407408,201,103332.0,1.7642027613900706,135,0,0,0
6406,be92d550fc19189271cca1cd6c94ff2e0adff035,1,1,2,0.8739810481273578,36,15,185.0,15,18.4009375,51,103333.5,1.0274539307951074,177,0,0,0
6407,f434f93faa53aff8763628c0d4503e0aa9edf057,1,1,1,0.0,36,16,8252.0,16,0.7656481481481482,202,103335.0,2.3060829604547104,136,0,0,0
6408,93683af1ae0b7e2e4a60e7206f41ad5b286e1e3b,1,1,1,0.0,3,2,281.0,16,0.9711805555555556,61,7938.0,2.0296746514122272,1439,0,0,0
6409,04755d989de15eb765be8b320d3d1b541f47b785,1,1,1,0.0,2,2,282.0,16,0.0008680555555555555,62,7939.0,1153.0,1440,0,0,0
6410,d67466815c9c2c1382f8c016501da57cf5deef86,1,1,1,0.0,57,41,142.0,15,0.0859837962962963,20,103336.0,12.630098263561718,178,0,0,0
6411,5b97485b81de43f1213f3b8e9b2401683cdd3127,1,1,1,0.0,83,66,8272.0,16,0.11847222222222223,203,103337.0,9.440797186400937,137,0,0,0
6412,ce374e9020e8e1a6b0ea827b291e234cf70fb7c8,1,1,1,0.0,3,0,64.0,16,72.08872685185185,21,0.0,0.0,0,0,0,0
