,hash,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,keyword_buggy_fixes,fastread_buggy_fixes,human_buggy_fixes
159,14c0b749bbfc791e58633442fed95a70f296afb4,2,2,2,0.5665095065529053,4,26,309.5,3,8.059652777777778,3,248.5,33.61020422636497,32,0,0,0
160,f9783e5b8ca685096e704f0a5920fbee81d09a31,1,2,2,0.5032583347756457,9,9,690.5,1,81.54658564814815,2,33.5,1.009197196842012,6,0,0,0
161,30c3199eb00898b40f9a5caf4f82076400ee3a7a,1,1,1,0.0,1,1,548.0,1,0.7423611111111111,2,87.0,2.347053320860617,1,0,0,0
162,55b052bab143136ae051bc57093215ffe48222c6,1,1,1,0.0,1,1,548.0,1,0.0005208333333333333,3,88.0,1921.0,2,0,0,0
163,99177d77bec49554896d5dfe15b79f1741486434,3,12,46,2.1283517152584213,533,1636,1257.195652173913,6,44.294350845410634,140,111.5,1.041698843719535,28,1,1,1
164,2048a877e15a987b1953e9b3864c28969114aa45,1,1,1,0.0,1,1,92.0,1,82.60266203703704,1,35.0,1.0121061473727277,7,0,0,0
165,0baf65fcba3570e7b9a8337d83779bb27f300b56,1,3,3,1.5,2,2,1333.6666666666667,7,1.8126658950617285,26,33.0,1.3312863830565524,24,0,0,0
166,3dc2d19284b9e2c43c2c113bc520c23a6f44e7f0,1,1,1,0.0,6,0,3287.0,7,0.5773148148148148,12,83.0,2.732157177225341,66,0,0,0
167,ee9ed95b36dc7a4b16d774056d812c65d7b10d2f,1,1,1,0.0,26,18,583.0,7,0.3196412037037037,3,35.0,4.128507803164718,25,0,0,0
168,da2ad4f6363bb21152a4479f10f088f446293e17,2,3,3,1.3932244689386735,33,36,1198.0,6,28.524795524691356,15,136.0,1.4839912657452203,29,0,0,0
169,22449a7f4f469b63a6c4f7c294da9f56958c5688,1,2,2,0.7732266742876346,12,10,550.5,7,1.7163368055555555,13,36.5,1.8673309298281544,27,1,1,1
170,8f29bf3234f50d431a75846d69aeb135797bab87,1,26,113,6.661074417278421,206,207,637.6194690265487,8,60.63925925925935,249,350.0,1.0006228782989124,332,0,0,0
171,96e7134873c4c02f85764b45d153205dc68eba28,1,10,50,5.5777058823182974,92,97,681.26,7,44.48420208333333,132,431.5,1.0017224413612156,382,0,0,0
172,964804ce5d03f0d95dff57bfc0b6e4d91af6e12f,1,8,12,2.311022188856878,235,95,1525.1666666666667,8,25.86404706790123,50,13.5,1.116082895946003,19,1,1,1
