23fa9d9Thu Jul 16 12:45:15 2015 -0700Merge pull request #1033 from jchodera/openmm-63-beta2
bdd0267Tue Jul 14 18:59:43 2015 -0700Merge pull request #1037 from peastman/ccma
3cf4e73Tue Jul 14 15:32:41 2015 -0700Fixed error in constructing CCMA matrix
fbfb809Tue Jul 14 13:18:58 2015 -0400Modified __version__ in setup.py to automatically pick up appropriate version numbers.
88fa754Mon Jul 13 20:36:19 2015 -0400Changed source install manifest to allow us to pick from source distro or compiled (install/) output.
4543bcaMon Jul 13 16:45:53 2015 -0400Added scripts for source packaging.
d3b4044Mon Jul 13 14:01:11 2015 -0400Updated setup.py __version__ to 6.3
a1edc08Sun Jul 12 14:58:23 2015 -0400Update packaging preparation scripts to use latest miniconda.
3be0bf1Sat Jul 11 14:34:53 2015 -0400Changes for OpenMM 6.3beta2
3d64a10Thu Jul 9 13:29:03 2015 -0700Merge pull request #1029 from peastman/docsinternal
019983fThu Jul 9 12:55:52 2015 -0700Omit internal directories from API docs
1ebd88fTue Jul 7 17:07:39 2015 -0700Merge pull request #1019 from rmcgibbo/TestVectorize8
554512eTue Jul 7 17:05:30 2015 -0700Merge pull request #1022 from rmcgibbo/clang
d29f6b5Tue Jul 7 16:24:56 2015 -0700Remove comments
c1e692bTue Jul 7 16:20:12 2015 -0700CMake fatal
5246ed6Tue Jul 7 12:16:10 2015 -0700Merge pull request #1020 from peastman/stretchbend
090e2aeTue Jul 7 10:24:14 2015 -0700Implement tests for the AVX wrappers, TestVectorize8
d9cfd73Tue Jul 7 11:24:03 2015 -0700Fixed a change to AmoebaStretchBendForceProxy that broke compatibility with old files
89d3d50Mon Jul 6 16:41:40 2015 -0700Merge pull request #1017 from rmcgibbo/sadface-nvrtc
7f133cdMon Jul 6 15:24:00 2015 -0700NVRTC sadface
63bb38aMon Jul 6 13:15:00 2015 -0700Merge pull request #1015 from peastman/cpuneighbors
f515733Mon Jul 6 11:58:26 2015 -0700Reverted an incorrect optimization
47f2af2Mon Jul 6 11:30:01 2015 -0700Merge pull request #997 from rmcgibbo/sort-order
071f2f8Mon Jul 6 10:31:28 2015 -0700Merge pull request #1010 from rmcgibbo/swig-cmake
b67e50dMon Jun 29 15:52:43 2015 -0700Sort plugins by length of filename before loading
720360cSat Jul 4 18:00:29 2015 -0700Swig cmake version check
7be6e8fThu Jul 2 11:53:51 2015 -0700Merge pull request #1005 from jchodera/master
7195f68Thu Jul 2 10:11:07 2015 -0700Merge pull request #999 from rmcgibbo/icc
33f16deWed Jul 1 22:10:06 2015 -0400Moved install.sh out of harm's way into devtools/packaging and updated binary packaging scripts.
42c7781Wed Jul 1 17:09:57 2015 -0700Vec3 macro changes for CUDA
f5058feWed Jul 1 15:58:46 2015 -0700Revert changes that propagate CMAKE compiler to python
ca200eaWed Jul 1 15:11:08 2015 -0700Merge pull request #1001 from rmcgibbo/windows-bug
a157b4dWed Jul 1 15:10:30 2015 -0700Merge pull request #1002 from peastman/py26
fa47edeWed Jul 1 14:39:44 2015 -0700Fixed an error under Python 2.6
7d659d7Wed Jul 1 14:23:40 2015 -0700Fix MSVC2010 segfault
0095b6fTue Jun 30 17:09:58 2015 -0700Merge pull request #1000 from peastman/rpmdbug
e06d55fTue Jun 30 16:19:28 2015 -0700Fixed bug in RPMD contractions
7d5647eTue Jun 30 13:46:26 2015 -0700propagate compiler variables to make PythonInstall
b2d2412Tue Jun 30 13:17:54 2015 -0700Build with Intel compilers
b1d6a0dTue Jun 30 11:22:13 2015 -0700Merge pull request #995 from rmcgibbo/loadFailures
1a37f02Mon Jun 29 16:50:26 2015 -0700Change function name
6cd01b2Mon Jun 29 16:28:38 2015 -0700Wrappers
75e75aaMon Jun 29 15:50:26 2015 -0700loadPlugins in order
b2e7d94Mon Jun 29 15:16:01 2015 -0700Record plugin load failures
bca0195Fri Jun 26 14:44:17 2015 -0700Merge pull request #993 from peastman/amoebaparams
9a167d0Fri Jun 26 14:20:22 2015 -0700Removed inappropriate error checks that forced all AMOEBA parameters to be in a single file
5f5dafeFri Jun 26 13:39:05 2015 -0700Merge pull request #991 from peastman/headers
e4cc0afFri Jun 26 12:16:10 2015 -0700Ensure Lepton headers get installed
fa6025dThu Jun 25 17:04:25 2015 -0700Merge pull request #990 from jchodera/update-openmm-dev-recipe
4a49afaThu Jun 25 20:01:19 2015 -0400Removed devtools/conda-recipe, since we are now using omnia-md/openmm-dev to build conda dev packages.
38076a5Tue Jun 23 15:43:11 2015 -0700Merge pull request #987 from rmcgibbo/examples
f8ea0d9Tue Jun 23 13:55:03 2015 -0700Make it possible to disable building examples
1f0e141Tue Jun 23 10:14:51 2015 -0700Merge pull request #985 from swails/bool_unit
24f6585Tue Jun 23 08:29:24 2015 -0400Remove superfluous import.
